MetaTest/basketball-v2/StdReturn,GaussianMLPPolicy/dLoss,Iteration,GaussianMLPPolicy/LossBefore,basketball-v2/NumEpisodes,Average/MaxReturn,MetaTest/basketball-v2/TerminationRate,MetaTest/Average/MinReturn,Average/Iteration,basketball-v2/MaxReturn,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/Average/Iteration,basketball-v2/StdReturn,basketball-v2/AverageDiscountedReturn,GaussianMLPPolicy/LossAfter,Average/SuccessRate,basketball-v2/Iteration,Average/NumEpisodes,MetaTest/basketball-v2/MaxReturn,MetaTest/Average/AverageDiscountedReturn,Average/AverageDiscountedReturn,Average/StdReturn,MetaTest/Average/SuccessRate,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/KLBefore,basketball-v2/SuccessRate,MetaTest/Average/StdReturn,MetaTest/basketball-v2/NumEpisodes,MetaTest/basketball-v2/Iteration,MetaTest/Average/TerminationRate,MetaTest/Average/NumEpisodes,GaussianMLPPolicy/KLAfter,Average/MinReturn,MetaTest/Average/AverageReturn,basketball-v2/AverageReturn,basketball-v2/TerminationRate,MetaTest/basketball-v2/SuccessRate,Average/TerminationRate,MetaTest/Average/MaxReturn,Average/AverageReturn,TotalEnvSteps,MetaTest/basketball-v2/MinReturn,MetaTest/basketball-v2/AverageReturn,basketball-v2/MinReturn
7.593766792577121,0.0008620760781923309,10,0.00021246094547677785,200,49.20979582797364,0.0,4.6746882336700475,10,49.20979582797364,17.405233580503207,10,7.931935639649085,14.30903031202347,-0.000649615132715553,0.0,10,200,32.08313731435505,17.405233580503207,14.30903031202347,7.931935639649085,0.0,5.724964141845703,0.0,0.0,7.593766792577121,10,10,0.0,10,0.00981207750737667,3.3591256215865726,17.405233580503218,17.284539044602933,0.0,0.0,0.0,32.08313731435505,17.284539044602933,2200000,4.6746882336700475,17.405233580503218,3.3591256215865726
7.059294044976394,0.00035343119816388935,11,0.00012865698954556137,200,42.83579817011161,0.0,8.910669754769428,11,42.83579817011161,18.28642993118381,11,7.7629663059110365,13.77562510282834,-0.00022477420861832798,0.0,11,200,33.80093283472645,18.28642993118381,13.77562510282834,7.7629663059110365,0.0,5.725734233856201,0.0,0.0,7.059294044976394,10,11,0.0,10,0.0065107690170407295,2.6721548812993334,18.286429931183815,16.60030867972831,0.0,0.0,0.0,33.80093283472645,16.60030867972831,2400000,8.910669754769428,18.286429931183815,2.6721548812993334
7.772515720449778,0.0003617203619796783,12,0.0005572320660576224,200,75.12337276133456,0.0,5.246286658813606,12,75.12337276133456,18.0334502264277,12,8.926128197137045,14.765756864013174,0.00019551170407794416,0.0,12,200,33.07127253472992,18.0334502264277,14.765756864013174,8.926128197137045,0.0,5.744269847869873,0.0,0.0,7.772515720449778,10,12,0.0,10,0.009767123498022556,3.9272461160730363,18.033450226427703,17.839244841677914,0.0,0.0,0.0,33.07127253472992,17.839244841677914,2600000,5.246286658813606,18.033450226427703,3.9272461160730363
10.895676522849065,0.00046360830310732126,13,0.0007195441285148263,200,40.435852115332736,0.0,7.197301438258844,13,40.435852115332736,21.700641347872864,13,7.671842882599851,14.414661927855782,0.00025593582540750504,0.0,13,200,37.1280552679531,21.700641347872864,14.414661927855782,7.671842882599851,0.0,5.7723307609558105,0.0,0.0,10.895676522849065,10,13,0.0,10,0.009556387551128864,2.606118871849098,21.70064134787287,17.317222080781463,0.0,0.0,0.0,37.1280552679531,17.317222080781463,2800000,7.197301438258844,21.70064134787287,2.606118871849098
9.821800874948725,0.0005037224036641419,14,-0.0005366103141568601,200,39.91998076078093,0.0,6.3896372915431385,14,39.91998076078093,16.719107499425064,14,7.844177941390693,14.061338836956315,-0.001040332717821002,0.0,14,200,36.29311846250859,16.719107499425064,14.061338836956315,7.844177941390693,0.0,5.760308265686035,0.0,0.0,9.821800874948725,10,14,0.0,10,0.0064251660369336605,3.241609532389903,16.719107499425064,16.991464742022686,0.0,0.0,0.0,36.29311846250859,16.991464742022686,3000000,6.3896372915431385,16.719107499425064,3.241609532389903
9.337678164108299,0.0005355439716367982,15,7.666067540412769e-05,200,40.21751730732846,0.0,5.19340593928642,15,40.21751730732846,21.04861958293498,15,7.420351900740968,15.295330586289698,-0.00045888329623267055,0.0,15,200,33.30356090804493,21.04861958293498,15.295330586289698,7.420351900740968,0.0,5.758263111114502,0.0,0.0,9.337678164108299,10,15,0.0,10,0.009923088364303112,2.560369534059841,21.048619582934986,18.524681343628554,0.0,0.0,0.0,33.30356090804493,18.524681343628554,3200000,5.19340593928642,21.048619582934986,2.560369534059841
6.108386657083583,0.0004050715797347948,16,-0.00017693459813017398,200,43.791164476766966,0.0,8.235663271397735,16,43.791164476766966,19.561166942139486,16,7.82929912451195,16.656246461127918,-0.0005820061778649688,0.0,16,200,28.67005868232438,19.561166942139486,16.656246461127918,7.82929912451195,0.0,5.7542948722839355,0.0,0.0,6.108386657083583,10,16,0.0,10,0.00643486063927412,3.6331933988032863,19.561166942139486,20.228578810770088,0.0,0.0,0.0,28.67005868232438,20.228578810770088,3400000,8.235663271397735,19.561166942139486,3.6331933988032863
8.649579738931715,0.00041563849663361907,17,-0.0007708590128459036,200,38.092733902334295,0.0,6.864739302413482,17,38.092733902334295,20.72916435413838,17,7.8606921269729915,14.522733713049488,-0.0011864975094795227,0.0,17,200,37.203063399726446,20.72916435413838,14.522733713049488,7.8606921269729915,0.0,5.731034278869629,0.0,0.0,8.649579738931715,10,17,0.0,10,0.006558109074831009,3.831286246685721,20.729164354138376,17.61598462687932,0.0,0.0,0.0,37.203063399726446,17.61598462687932,3600000,6.864739302413482,20.729164354138376,3.831286246685721
6.698695268671028,0.0009587823005858809,18,0.00032114729401655495,200,36.61519404524061,0.0,8.911566851057838,18,36.61519404524061,20.370793934828193,18,7.799173665072236,16.214305356621626,-0.0006376350065693259,0.0,18,200,29.3601263764752,20.370793934828193,16.214305356621626,7.799173665072236,0.0,5.741966724395752,0.0,0.0,6.698695268671028,10,18,0.0,10,0.009913748130202293,5.853726679112815,20.370793934828196,19.714360997413333,0.0,0.0,0.0,29.3601263764752,19.714360997413333,3800000,8.911566851057838,20.370793934828196,5.853726679112815
6.610971175336688,0.000528723539900966,19,-9.67670202953741e-05,200,37.689911444714696,0.0,6.567935139710218,19,37.689911444714696,15.372003946618738,19,7.505553055999193,17.20965968000073,-0.0006254905601963401,0.0,19,200,26.093879865698245,15.372003946618738,17.20965968000073,7.505553055999193,0.0,5.744842052459717,0.0,0.0,6.610971175336688,10,19,0.0,10,0.006624759640544653,3.459681776509482,15.372003946618737,21.084600412462404,0.0,0.0,0.0,26.093879865698245,21.084600412462404,4000000,6.567935139710218,15.372003946618737,3.459681776509482
5.507726903693897,0.00034627463901415467,20,-0.0005739607149735093,200,42.07311347448576,0.0,5.830841679287003,20,42.07311347448576,15.845952886445039,20,7.661243289351709,16.54265220580187,-0.000920235353987664,0.0,20,200,23.44474123259016,15.845952886445039,16.54265220580187,7.661243289351709,0.0,5.72263240814209,0.0,0.0,5.507726903693897,10,20,0.0,10,0.00978211872279644,4.942415376511914,15.845952886445044,20.177570576927124,0.0,0.0,0.0,23.44474123259016,20.177570576927124,4200000,5.830841679287003,15.845952886445044,4.942415376511914
6.10328090967467,0.00046512397238984704,21,-0.0006343272398225963,200,40.056418178175434,0.0,14.081248606250048,21,40.056418178175434,21.66664623012185,21,8.165003825615157,16.103639704680074,-0.0010994512122124434,0.0,21,200,30.91866204802256,21.66664623012185,16.103639704680074,8.165003825615157,0.0,5.704102516174316,0.0,0.0,6.10328090967467,10,21,0.0,10,0.006587983574718237,2.749226760318603,21.66664623012184,19.607142117195966,0.0,0.0,0.0,30.91866204802256,19.607142117195966,4400000,14.081248606250048,21.66664623012184,2.749226760318603
8.11934739685252,0.00048309858539141715,22,-0.00028936515445820987,200,36.66642042045912,0.0,7.117665836200557,22,36.66642042045912,21.5221352498352,22,7.522164154476722,16.720525256990573,-0.000772463739849627,0.0,22,200,35.7236681385004,21.5221352498352,16.720525256990573,7.522164154476722,0.0,5.695023059844971,0.0,0.0,8.11934739685252,10,22,0.0,10,0.00979914516210556,4.360141548186162,21.52213524983519,20.474077978021104,0.0,0.0,0.0,35.7236681385004,20.474077978021104,4600000,7.117665836200557,21.52213524983519,4.360141548186162
9.419202131227614,0.0006045490154065192,23,-0.0007912974688224494,200,36.95100037027537,0.0,6.265072285535808,23,36.95100037027537,19.122108872123626,23,7.214656859753806,16.5464262911887,-0.0013958464842289686,0.0,23,200,34.74054059091573,19.122108872123626,16.5464262911887,7.214656859753806,0.0,5.673910617828369,0.0,0.0,9.419202131227614,10,23,0.0,10,0.006774678826332092,4.9247906159354065,19.12210887212363,20.412679757637246,0.0,0.0,0.0,34.74054059091573,20.412679757637246,4800000,6.265072285535808,19.12210887212363,4.9247906159354065
7.676935103717946,0.0007902426295913756,24,0.0011546795722097158,200,42.0555956532572,0.0,11.528236264342874,24,42.0555956532572,23.579525689983004,24,8.35646060219218,19.52187542063907,0.00036443694261834025,0.0,24,200,37.496017583445344,23.579525689983004,19.52187542063907,8.35646060219218,0.0,5.725729942321777,0.0,0.0,7.676935103717946,10,24,0.0,10,0.009783970192074776,5.518005865016272,23.579525689983008,24.10091502366015,0.0,0.0,0.0,37.496017583445344,24.10091502366015,5000000,11.528236264342874,23.579525689983008,5.518005865016272
4.63460146937924,0.0005148457130417228,25,-0.0010385899804532528,200,41.63897825040484,0.0,14.083465851766364,25,41.63897825040484,20.866604848051523,25,7.920811124543997,16.940317929044735,-0.0015534356934949756,0.0,25,200,26.862561746011938,20.866604848051523,16.940317929044735,7.920811124543997,0.0,5.695362567901611,0.0,0.0,4.63460146937924,10,25,0.0,10,0.0066343070939183235,2.8880421630560287,20.86660484805153,20.65777895712019,0.0,0.0,0.0,26.862561746011938,20.65777895712019,5200000,14.083465851766364,20.86660484805153,2.8880421630560287
7.710659724653634,0.0005510717164725065,26,-0.0011258040321990848,200,41.29111352898139,0.0,6.719170451765334,26,41.29111352898139,17.752429859005538,26,7.790277448415813,19.23906926346899,-0.0016768757486715913,0.0,26,200,29.942875726445312,17.752429859005538,19.23906926346899,7.790277448415813,0.0,5.655716896057129,0.0,0.0,7.710659724653634,10,26,0.0,10,0.006722457706928253,6.631461334708094,17.752429859005545,23.637052584954823,0.0,0.0,0.0,29.942875726445312,23.637052584954823,5400000,6.719170451765334,17.752429859005545,6.631461334708094
6.473739703961963,0.000466816418338567,27,-0.0005220131133683026,200,43.46095201131954,0.0,11.438960166609464,27,43.46095201131954,24.623108076746487,27,8.021829072368504,17.686066497960923,-0.0009888295317068696,0.0,27,200,33.0835329371293,24.623108076746487,17.686066497960923,8.021829072368504,0.0,5.6283650398254395,0.0,0.0,6.473739703961963,10,27,0.0,10,0.006587520241737366,4.857529335506993,24.623108076746483,21.72885096801818,0.0,0.0,0.0,33.0835329371293,21.72885096801818,5600000,11.438960166609464,24.623108076746483,4.857529335506993
9.307670341558035,0.00024156729341484606,28,0.00011758878827095032,200,47.04577609325552,0.0,8.324826832366663,28,47.04577609325552,24.414542713834873,28,7.664938931491883,19.29761247526823,-0.00012397850514389575,0.0,28,200,37.618449946892014,24.414542713834873,19.29761247526823,7.664938931491883,0.0,5.635509967803955,0.0,0.0,9.307670341558035,10,28,0.0,10,0.006425413303077221,4.341507528509794,24.414542713834866,23.909614544802267,0.0,0.0,0.0,37.618449946892014,23.909614544802267,5800000,8.324826832366663,24.414542713834866,4.341507528509794
6.132676484896292,0.0006219766801223159,29,-0.0008535588858649135,200,41.95451503574513,0.0,16.436276814141447,29,41.95451503574513,27.49581329109325,29,7.507579610363212,18.813147448477384,-0.0014755355659872293,0.0,29,200,38.472095891434805,27.49581329109325,18.813147448477384,7.507579610363212,0.0,5.594208240509033,0.0,0.0,6.132676484896292,10,29,0.0,10,0.00686336774379015,5.8601650781835,27.49581329109325,23.21919213725524,0.0,0.0,0.0,38.472095891434805,23.21919213725524,6000000,16.436276814141447,27.49581329109325,5.8601650781835
8.712243201581076,0.0003947489312849939,30,0.00023134806542657316,200,55.64014091337873,0.0,8.311475653230769,30,55.64014091337873,21.70330265431972,30,7.804462530438497,19.90786398070441,-0.00016340086585842073,0.0,30,200,36.37181009077425,21.70330265431972,19.90786398070441,7.804462530438497,0.0,5.608227729797363,0.0,0.0,8.712243201581076,10,30,0.0,10,0.0064555504359304905,4.459421050524073,21.703302654319714,24.712381235565918,0.0,0.0,0.0,36.37181009077425,24.712381235565918,6200000,8.311475653230769,21.703302654319714,4.459421050524073
5.759480014990447,0.00012108925147913396,31,-0.00033138226717710495,200,40.60292950999506,0.0,16.316955732046633,31,40.60292950999506,22.57727403985816,31,7.655205537768111,19.616784953236177,-0.0004524715186562389,0.0,31,200,35.457190526336824,22.57727403985816,19.616784953236177,7.655205537768111,0.0,5.589491844177246,0.0,0.0,5.759480014990447,10,31,0.0,10,0.009672130458056927,6.9290198874264295,22.577274039858167,24.30711348372992,0.0,0.0,0.0,35.457190526336824,24.30711348372992,6400000,16.316955732046633,22.577274039858167,6.9290198874264295
9.114006831105039,0.0004793654952663928,32,-0.00033690230338834226,200,47.62223649821796,0.0,11.645569166815077,32,47.62223649821796,24.398284628368604,32,7.93450502340616,19.172906415531717,-0.0008162677986547351,0.0,32,200,40.69271731824599,24.398284628368604,19.172906415531717,7.93450502340616,0.0,5.554194927215576,0.0,0.0,9.114006831105039,10,32,0.0,10,0.009927603416144848,3.3359800738010903,24.398284628368597,23.69115160573777,0.0,0.0,0.0,40.69271731824599,23.69115160573777,6600000,11.645569166815077,24.398284628368597,3.3359800738010903
6.393602795167627,0.0005309815751388669,33,-0.0009895217372104526,200,39.63763182266227,0.0,13.140928078850154,33,39.63763182266227,26.11630120266213,33,7.304029830972799,19.53072788109331,-0.0015205033123493195,0.0,33,200,36.44587975878128,26.11630120266213,19.53072788109331,7.304029830972799,0.0,5.5153608322143555,0.0,0.0,6.393602795167627,10,33,0.0,10,0.006486852653324604,7.035998453457298,26.116301202662118,24.24813065473232,0.0,0.0,0.0,36.44587975878128,24.24813065473232,6800000,13.140928078850154,26.116301202662118,7.035998453457298
7.492657657429667,0.00041685684118419886,34,-0.0006917159771546721,200,40.57648974903495,0.0,15.425241684879639,34,40.57648974903495,25.900472009764485,34,7.043287112233448,19.989961700522908,-0.001108572818338871,0.0,34,200,40.18357071774082,25.900472009764485,19.989961700522908,7.043287112233448,0.0,5.48756742477417,0.0,0.0,7.492657657429667,10,34,0.0,10,0.0065596019849181175,2.7641207965811545,25.900472009764485,24.88187016979008,0.0,0.0,0.0,40.18357071774082,24.88187016979008,7000000,15.425241684879639,25.900472009764485,2.7641207965811545
9.567137013343897,0.0004129744484089315,35,0.0008478091331198812,200,40.675121484459076,0.0,3.4586411219650737,35,40.675121484459076,23.233628643317516,35,7.286855305331946,18.63689960024478,0.00043483468471094966,0.0,35,200,36.696019948159886,23.233628643317516,18.63689960024478,7.286855305331946,0.0,5.521315574645996,0.0,0.0,9.567137013343897,10,35,0.0,10,0.0065310923382639885,5.209626618235651,23.233628643317513,23.15840411761058,0.0,0.0,0.0,36.696019948159886,23.15840411761058,7200000,3.4586411219650737,23.233628643317513,5.209626618235651
8.051555087739882,0.000507597898831591,36,-0.0002512770297471434,200,39.95078678309289,0.0,13.041323473980801,36,39.95078678309289,24.487077837871766,36,6.957639549582189,20.7411405692485,-0.0007588749285787344,0.0,36,200,38.412155055935195,24.487077837871766,20.7411405692485,6.957639549582189,0.0,5.505415439605713,0.0,0.0,8.051555087739882,10,36,0.0,10,0.00653916597366333,2.5535779717428615,24.487077837871762,25.873609331426067,0.0,0.0,0.0,38.412155055935195,25.873609331426067,7400000,13.041323473980801,24.487077837871762,2.5535779717428615
7.07737435346209,0.0006914686418895144,37,0.0006396930548362434,200,39.51035953185766,0.0,11.856981790814121,37,39.51035953185766,22.106121419736382,37,7.608704419959379,18.829008188659913,-5.177558705327101e-05,0.0,37,200,37.58590602536563,22.106121419736382,18.829008188659913,7.608704419959379,0.0,5.526237964630127,0.0,0.0,7.07737435346209,10,37,0.0,10,0.00997279305011034,7.766904373850143,22.10612141973639,23.28089408393675,0.0,0.0,0.0,37.58590602536563,23.28089408393675,7600000,11.856981790814121,22.10612141973639,7.766904373850143
8.274465503869237,0.0004957040655426681,38,-0.0005111934733577073,200,43.73007847926034,0.0,12.258677510780005,38,43.73007847926034,26.107964018567902,38,7.37906808889429,18.880804102284785,-0.0010068975389003754,0.0,38,200,37.88984407853696,26.107964018567902,18.880804102284785,7.37906808889429,0.0,5.514065742492676,0.0,0.0,8.274465503869237,10,38,0.0,10,0.006602012552320957,4.972727802292876,26.10796401856792,23.38430599322969,0.0,0.0,0.0,37.88984407853696,23.38430599322969,7800000,12.258677510780005,26.10796401856792,4.972727802292876
9.114959174756695,0.0005042879492975771,39,-0.0005496914382092655,200,145.62690807427265,0.0,7.0882597104090035,39,145.62690807427265,19.40410169572361,39,11.312677287084396,20.466800030091164,-0.0010539793875068426,0.0,39,200,33.17852119846341,19.40410169572361,20.466800030091164,11.312677287084396,0.0,5.492993354797363,0.0,0.0,9.114959174756695,10,39,0.0,10,0.006482755299657583,2.8816201026104156,19.40410169572361,25.564660381102023,0.0,0.0,0.0,33.17852119846341,25.564660381102023,8000000,7.0882597104090035,19.40410169572361,2.8816201026104156
8.277248985344198,0.0005139209097251296,40,-0.0005784631939604878,200,61.0526568121907,0.0,8.310353084013185,40,61.0526568121907,23.00324457518675,40,8.144665196673277,19.94125950084985,-0.0010923841036856174,0.0,40,200,37.76007680711569,23.00324457518675,19.94125950084985,8.144665196673277,0.0,5.456573009490967,0.0,0.0,8.277248985344198,10,40,0.0,10,0.006488619837909937,4.242492733610276,23.003244575186756,24.944625298494987,0.0,0.0,0.0,37.76007680711569,24.944625298494987,8200000,8.310353084013185,23.003244575186756,4.242492733610276
7.045543776702107,0.0005443415138870478,41,0.0003035179397556931,200,42.52505951477571,0.0,9.34296510565256,41,42.52505951477571,26.915211374805686,41,7.67847579737942,21.06296815473065,-0.0002408235741313547,0.0,41,200,34.41787039040627,26.915211374805686,21.06296815473065,7.67847579737942,0.0,5.466347694396973,0.0,0.0,7.045543776702107,10,41,0.0,10,0.006655483040958643,2.5211103761197022,26.915211374805693,26.316818998201008,0.0,0.0,0.0,34.41787039040627,26.316818998201008,8400000,9.34296510565256,26.915211374805693,2.5211103761197022
5.827424085660096,0.00031561474315822124,42,0.0006235677283257246,200,71.78640200027675,0.0,11.544525571586668,42,71.78640200027675,24.82284755628556,42,8.50654516908503,21.409987509902457,0.00030795298516750336,0.0,42,200,33.20234250325582,24.82284755628556,21.409987509902457,8.50654516908503,0.0,5.489632606506348,0.0,0.0,5.827424085660096,10,42,0.0,10,0.009835069067776203,8.215364518775733,24.82284755628555,26.826444139037097,0.0,0.0,0.0,33.20234250325582,26.826444139037097,8600000,11.544525571586668,24.82284755628555,8.215364518775733
5.087407049468276,0.0006915410049259663,43,0.0016761498991400003,200,42.67209791706742,0.0,15.488825995893487,43,42.67209791706742,26.501308181068946,43,7.67081182576733,19.811371013716975,0.000984608894214034,0.0,43,200,33.16214167604737,26.501308181068946,19.811371013716975,7.67081182576733,0.0,5.568642616271973,0.0,0.0,5.087407049468276,10,43,0.0,10,0.009697912260890007,4.201323192935467,26.50130818106893,24.710415966282707,0.0,0.0,0.0,33.16214167604737,24.710415966282707,8800000,15.488825995893487,26.50130818106893,4.201323192935467
7.646789823127664,0.0007440126792062074,44,0.00048719518235884607,200,42.0214074036392,0.0,12.449085798873982,44,42.0214074036392,27.032367628711018,44,7.465608059927983,20.566189700817528,-0.0002568174968473613,0.0,44,200,40.5888015189348,27.032367628711018,20.566189700817528,7.465608059927983,0.0,5.5929179191589355,0.0,0.0,7.646789823127664,10,44,0.0,10,0.009586311876773834,0.14851842217010167,27.03236762871101,25.768108314691464,0.0,0.0,0.0,40.5888015189348,25.768108314691464,9000000,12.449085798873982,27.03236762871101,0.14851842217010167
10.103511435727338,0.0005836079071741551,45,-0.0003416849358472973,200,114.75571366297567,0.0,11.425779905761773,45,114.75571366297567,25.378976625267757,45,9.862777914559736,19.590561800983984,-0.0009252928430214524,0.0,45,200,40.761046527921486,25.378976625267757,19.590561800983984,9.862777914559736,0.0,5.5768632888793945,0.0,0.0,10.103511435727338,10,45,0.0,10,0.009942143224179745,5.087583478031831,25.378976625267764,24.497101360181478,0.0,0.0,0.0,40.761046527921486,24.497101360181478,9200000,11.425779905761773,25.378976625267764,5.087583478031831
8.232626132839984,0.0005539243793464266,46,-4.782723408425227e-05,200,42.18993243540079,0.0,15.687863695475246,46,42.18993243540079,28.71440857796702,46,7.819829892313373,21.325194329238776,-0.0006017516134306788,0.0,46,200,37.83718473476788,28.71440857796702,21.325194329238776,7.819829892313373,0.0,5.575249195098877,0.0,0.0,8.232626132839984,10,46,0.0,10,0.0065204547718167305,7.542481277524015,28.714408577967028,26.676232681333047,0.0,0.0,0.0,37.83718473476788,26.676232681333047,9400000,15.687863695475246,28.714408577967028,7.542481277524015
