MetaTest/Average/MaxReturn,MetaTest/lever-pull-v2/SuccessRate,MetaTest/shelf-place-v2/MinReturn,MetaTest/door-close-v2/StdReturn,MetaTest/sweep-into-v2/Iteration,MetaTest/shelf-place-v2/NumEpisodes,MetaTest/door-close-v2/Iteration,MetaTest/lever-pull-v2/AverageDiscountedReturn,MetaTest/drawer-open-v2/Iteration,MetaTest/shelf-place-v2/MaxReturn,MetaTest/drawer-open-v2/NumEpisodes,MetaTest/sweep-into-v2/NumEpisodes,MetaTest/door-close-v2/MaxReturn,MetaTest/Average/Iteration,MetaTest/door-close-v2/TerminationRate,MetaTest/drawer-open-v2/MinReturn,MetaTest/lever-pull-v2/AverageReturn,MetaTest/door-close-v2/NumEpisodes,MetaTest/lever-pull-v2/Iteration,MetaTest/Average/NumEpisodes,MetaTest/Average/AverageReturn,MetaTest/sweep-into-v2/TerminationRate,MetaTest/Average/AverageDiscountedReturn,TotalEnvSteps,MetaTest/drawer-open-v2/SuccessRate,MetaTest/shelf-place-v2/TerminationRate,MetaTest/shelf-place-v2/AverageReturn,MetaTest/sweep-into-v2/MinReturn,MetaTest/drawer-open-v2/MaxReturn,MetaTest/sweep-into-v2/SuccessRate,MetaTest/drawer-open-v2/StdReturn,MetaTest/Average/MinReturn,MetaTest/sweep-into-v2/AverageReturn,MetaTest/lever-pull-v2/MaxReturn,MetaTest/lever-pull-v2/MinReturn,MetaTest/lever-pull-v2/StdReturn,MetaTest/shelf-place-v2/SuccessRate,MetaTest/shelf-place-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/StdReturn,MetaTest/door-close-v2/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/shelf-place-v2/Iteration,MetaTest/sweep-into-v2/MaxReturn,MetaTest/Average/SuccessRate,TrainSteps,MetaTest/door-close-v2/AverageDiscountedReturn,MetaTest/sweep-into-v2/AverageDiscountedReturn,MetaTest/lever-pull-v2/NumEpisodes,MetaTest/drawer-open-v2/AverageReturn,MetaTest/drawer-open-v2/TerminationRate,MetaTest/sweep-into-v2/StdReturn,MetaTest/lever-pull-v2/TerminationRate,MetaTest/Average/StdReturn,MetaTest/drawer-open-v2/AverageDiscountedReturn,MetaTest/door-close-v2/AverageReturn,MetaTest/door-close-v2/MinReturn
3350.2417146987555,0.0,0.0,24.749126524907343,5500,500,5500,54.66445974184267,5500,0.0,500,500,225.74079838055013,5500,0.0,405.50759376302057,156.10886302898177,500,5500,2500,229.01636234423052,0.0,53.496227580207886,28160000,0.0,0.0,0.0,13.642625863889085,2298.4117311039004,0.02,441.1266146798257,0.0,116.84130688649398,307.2418446306906,34.679856822256006,80.82382981064363,0.0,0.0,0.0,0.0,0.0,5500,3350.2417146987555,0.004,5500,15.266247191236124,18.896184320246206,500,705.6120645460679,0.0,463.65378998379833,0.0,378.9746931187196,178.65424664771444,166.51957725960875,123.83675799503024
2557.666625472146,0.0,0.0,55.6472304184623,6000,500,6000,49.65756018945121,6000,0.0,500,500,236.71178975288709,6000,0.0,415.1410668508086,113.79914633810402,500,6000,2500,215.27133568608542,0.0,51.29470292876663,30720000,0.0,0.0,0.0,15.297065383466089,2219.381060599705,0.04,391.9983893878907,0.0,129.44392753414164,248.9734261650317,27.789903974793056,59.18090179300951,0.0,0.0,0.0,0.0,0.0,6000,2557.666625472146,0.008,6000,16.016617078730874,20.190965801136663,500,676.7343218413754,0.0,381.60302289573673,0.0,342.43354287209127,170.60837157451436,156.3792827168059,32.85768270525873
1148.322546718093,0.0,0.0,27.874472230863084,6500,500,6500,42.95877490893478,6500,0.0,500,500,237.8068096751416,6500,0.0,418.080161246875,94.2676678182878,500,6500,2500,186.58777370686576,0.0,47.471921631864454,33280000,0.0,0.0,0.0,13.502448078725548,1148.322546718093,0.018,186.82125616844104,0.0,62.57480202793559,192.69392939591953,22.532318702205153,42.75902517470817,0.0,0.0,0.0,0.0,0.0,6500,215.42243825691767,0.0036,6500,17.682684643959437,15.021660171942463,500,599.2291414035734,0.0,41.97118917006726,0.0,231.66945680415995,161.69648843448556,176.8672572845318,120.1268903045636
1494.3677225914867,0.0,0.0,3.8527234653607114,7000,500,7000,56.22987244235438,7000,0.0,500,500,47.390707924688485,7000,0.0,427.2811166224663,168.3344003671103,500,7000,2500,173.3276369174043,0.0,47.287117063317645,35840000,0.0,0.0,0.0,6.249980613598583,1494.3677225914867,0.0,239.40315150701366,0.0,50.12616420096613,328.7245505724732,43.52209804939109,85.01794275647482,0.0,0.0,0.0,0.0,0.0,7000,210.4544043074707,0.0,7000,6.8538571378536846,13.3562182384378,500,608.3488898787894,0.0,38.127714154561176,0.0,252.3180291836941,159.99563749794234,39.828730140155734,32.637854941631
1753.878915888477,0.0,0.0,3.8410875360487773,7500,500,7500,57.351250819798196,7500,0.0,500,500,46.99440627392987,7500,0.0,426.28361043401173,160.79010345822252,500,7500,2500,181.11091128018546,0.0,47.74431216044579,38400000,0.0,0.0,0.0,10.576783832645974,1753.878915888477,0.0,290.2012777149059,0.0,51.97717173601373,320.4022325326417,40.14254494577977,80.76228694030242,0.0,0.0,0.0,0.0,0.0,7500,144.68668217343287,0.0,7500,6.637961014140746,10.731102803457217,500,653.2816207534106,0.0,22.6072904287806,0.0,277.18297861280024,164.00124616483276,39.50566045328041,32.25577702733655
1270.216969516821,0.0,0.0,3.8527303855827064,8000,500,8000,53.476603927246394,8000,0.0,501,500,47.24267873341863,8000,0.0,420.65792871813875,119.17008391498327,500,8000,2502,164.0164889918636,0.0,45.08041500811052,40960000,0.0,0.0,0.0,17.887919117306854,1270.216969516821,0.0,227.49819584696607,0.0,48.14844209235691,210.22530849266886,31.21099337477366,53.089940696039896,0.0,0.0,0.0,0.0,0.0,8000,141.76339899757897,0.0,8000,6.729134690623985,14.02585161331805,501,612.3116069461787,0.0,30.547077411315854,0.0,250.8226814376233,150.9419693228963,39.64541458004428,32.49619735216947
1465.0323361296505,0.0,0.0,3.8403170044635146,8500,500,8500,56.368057095204406,8500,0.0,500,500,47.095934451091104,8500,0.0,417.8707338385162,164.2602780109697,500,8500,2500,165.08692999681298,0.0,41.23718885176075,43520000,0.0,0.0,0.0,36.60654402906491,1465.0323361296505,0.0,196.8990943160572,0.0,62.58214462848344,314.0323417734603,36.57433856481617,83.7169374682741,0.0,0.0,0.0,0.0,0.0,8500,191.378203647451,0.0,8500,6.704857253776211,14.584484507672995,500,558.9822440970391,0.0,30.915110228508706,0.0,226.0123282057858,128.52854540215014,39.60998324757274,32.398059633294615
2275.9583180975364,0.0,0.0,32.66815627743285,9000,500,9000,48.63596361169172,9000,0.0,500,500,206.18643656996554,9000,0.0,451.9730023484297,105.45535928726775,500,9000,2500,185.79702191677018,0.0,45.63892031417376,46080000,0.0,0.0,0.0,25.784336228195723,2275.9583180975364,0.0,330.9056851614658,0.0,47.06837846146939,177.018752314569,32.27352019093507,42.302651168080814,0.0,0.0,0.0,0.0,0.0,9000,62.093717040587414,0.0,9000,7.30553690524402,9.524175413216163,500,729.03689215656,0.0,9.450982532759847,0.0,312.0647644189267,162.72892564071688,47.42447967855366,32.62096887337719
680.3200371954779,0.0,0.0,3.84584103626306,9500,500,9500,46.883736852009434,9500,0.0,500,500,47.588410643085815,9500,0.0,400.75475645182945,101.76471919586318,500,9500,2500,131.41429436467214,0.0,36.32197991358673,48640000,0.0,0.0,0.0,10.75098028087213,680.3200371954779,0.0,64.84927094676428,0.0,40.37801870975775,177.41218337800785,27.832278273096144,41.27408083103651,0.0,0.0,0.0,0.0,0.0,9500,62.903155316209826,0.0,9500,6.944206479344904,9.637180564442314,500,474.9736605655917,0.0,12.85729346686256,0.0,178.28254146052066,118.144775672137,39.955073352148204,32.79055516427073
1005.8423757580103,0.0,0.0,3.8150931387175873,10000,500,10000,62.597107518334205,10000,0.0,500,500,46.4602613847711,10000,0.0,424.64570539228066,143.06321484518546,500,10000,2500,150.1030924466709,0.0,41.209582774764606,51200000,0.0,0.0,0.0,33.3837062868575,1005.8423757580103,0.0,111.01963027515318,0.0,49.22896410310104,268.17649888276617,41.23728674422438,56.50478330975973,0.0,0.0,0.0,0.0,0.0,10000,64.77611697208019,0.0,10000,6.364357461865039,9.42039000526668,500,519.1701188513803,0.0,8.209175993006527,0.0,198.4433112242042,127.6660588883571,39.0531644336876,32.041843332816406
664.0450144921325,0.0,0.0,10.374364682940236,10500,500,10500,61.411663386870295,10500,0.0,500,500,44.518225471850464,10500,0.0,379.3975763483015,138.72358771277214,500,10500,2500,128.69691485017114,0.0,36.07914789525117,53760000,0.0,0.0,0.0,19.566771518008718,664.0450144921325,0.0,56.353902458779885,0.0,42.04192384570726,245.90208659471529,42.16856452048752,49.569708120672104,0.0,0.0,0.0,0.0,0.0,10500,63.96260054549981,0.0,10500,4.777556694424477,9.11581929931337,500,434.6521195798425,0.0,11.234683752563367,0.0,163.56910459302483,105.0907000956477,28.066943112533707,14.674770673564261
657.0319965788019,0.0,0.0,9.824159885116318,11000,500,11000,46.58859900700863,11000,0.0,500,500,47.288921242732435,11000,0.0,387.9187571336234,106.66725061321374,500,11000,2500,124.75516133694018,0.0,32.85418595614502,56320000,0.0,0.0,0.0,16.78981565949741,657.0319965788019,0.0,48.263886608231076,0.0,51.208301551209075,180.55336612462423,34.28126493793451,40.66274781058939,0.0,0.0,0.0,0.0,0.0,11000,64.15628762265845,0.0,11000,5.503024721372491,9.780505784292766,500,433.03467622614113,0.0,8.36679868332475,0.0,160.57988504086936,102.39880026805119,32.86557829413699,15.08684100768969
633.3955741618091,0.0,0.0,3.8068919805867605,11500,500,11500,70.16315929326146,11500,0.0,501,500,47.161295156417225,11500,0.0,393.635376388795,170.79866231897736,500,11500,2501,140.65439522947938,0.0,37.87439087138293,58880000,0.0,0.0,0.0,34.097308307829955,633.3955741618091,0.0,48.08206226754991,0.0,48.93982481568366,312.55887522558874,64.82468514405484,55.53951285539043,0.0,0.0,0.0,0.0,0.0,11500,63.2582650528054,0.0,11500,6.855390800211426,9.356291442634639,500,443.1054316656357,0.0,8.11391117465739,0.0,165.1407586414288,102.86712734785417,39.823155274227815,32.7540566525456
598.0201945648639,0.0,0.0,9.358644680846846,12000,500,12000,65.79688493370155,12000,0.0,500,500,44.6525949855496,12000,0.0,394.5125854099981,160.40447414832067,500,12000,2500,135.19162080835628,0.0,36.510151188704356,61440000,0.0,0.0,0.0,33.760434353013956,598.0201945648639,0.0,42.9814350803863,0.0,55.54472660738294,340.7461879689967,46.945135781016,64.79070892472097,0.0,0.0,0.0,0.0,0.0,12000,66.26775211716117,0.0,12000,3.979391373509593,10.225634061200836,500,437.15115020827307,0.0,7.045298637859794,0.0,164.46094094867306,102.5488455751098,22.85775307780459,14.472236209031713
536.4518261987037,0.0,0.0,9.366728181531274,12500,501,12500,65.95769789004879,12500,0.0,500,500,44.57539627725037,12500,0.0,391.80045398586,168.21547802528482,500,12500,2501,135.70152091574835,0.0,35.93544306098011,64000000,0.0,0.0,0.0,20.912920835898632,536.4518261987037,0.0,32.66883965018054,0.0,54.35406286547217,321.84264149125823,47.79334273153111,75.39227464325877,0.0,0.0,0.0,0.0,0.0,12500,65.42182953951395,0.0,12500,5.103944128739461,10.217227590629998,500,423.58850053788854,0.0,8.852761154950215,0.0,159.05820873506113,98.47021658160426,32.62096619192774,14.839819895976921
534.0679485929583,0.0,0.0,5.08569430430336,13000,500,13000,60.0752018019079,13000,0.0,500,500,44.55771361658193,13000,0.0,394.50573408576804,132.86810527656328,500,13000,2500,129.45633358403842,0.0,35.38832786905365,66560000,0.0,0.0,0.0,18.258873021113576,534.0679485929583,0.0,32.70189079356962,0.0,49.12349341020911,228.5743429067414,40.60429161946479,49.3888003906236,0.0,0.0,0.0,0.0,0.0,13000,64.61417177581619,0.0,13000,5.5899543363248885,9.897431715995404,500,428.51335769107493,0.0,13.395727109031826,0.0,158.09018993465813,101.37905149104004,36.77671154234484,15.903486638257366
505.198219765632,0.0,0.0,9.722609951042841,13500,500,13500,61.45060501526475,13500,0.0,500,500,44.4638322715561,13500,0.0,395.63701761884215,136.74417816297992,500,13500,2500,126.66198282856831,0.0,34.625509153781735,69120000,0.0,0.0,0.0,11.056685030747143,505.198219765632,0.0,25.928623186933034,0.0,45.25173692523193,269.01632435044553,41.83741989402252,55.124907762844636,0.0,0.0,0.0,0.0,0.0,13500,66.57292207066669,0.0,13500,4.272096314824825,9.366199044415694,500,426.0846321146302,0.0,19.73655514867472,0.0,159.3173844098492,98.03864539440337,25.229366939999533,14.429934922834374
501.88021517383305,0.0,0.0,29.291940365711543,14000,500,14000,61.14728548415707,14000,0.0,500,500,160.45991780027958,14000,0.0,373.6021744490642,138.3156320503978,500,14000,2500,128.54275329666655,0.0,34.71288568243998,71680000,0.0,0.0,0.0,12.400914569889572,501.88021517383305,0.0,21.822094564376847,0.0,43.70113563370313,273.57534920631235,39.5317349222503,54.91939574132498,0.0,0.0,0.0,0.0,0.0,14000,62.71174705451261,0.0,14000,6.5927368403735835,9.399521506773628,500,416.8164603382892,0.0,16.398612075846927,0.0,154.08150151947,96.4248845808956,43.88053846094261,14.675678618868872
590.7397623602286,0.0,0.0,2.1753075896159264,14500,500,14500,65.84920180778334,14500,0.0,500,500,23.27226427272866,14500,0.0,400.3546567401038,167.4902223494447,500,14500,2500,135.91913737700224,0.0,37.183977041691726,74240000,0.0,0.0,0.0,8.798029533341087,590.7397623602286,0.0,42.84456657814653,0.0,45.11041840665541,319.1970002018241,49.1585089872648,73.46059436116052,0.0,0.0,0.0,0.0,0.0,14500,66.57187715795794,0.0,14500,3.432182173453228,9.398630721411967,500,449.1757863330955,0.0,17.91648838541205,0.0,171.66952337611446,107.23987050581005,17.81925979581566,14.366465716595952
566.8621800301723,0.0,0.0,7.032718925138053,15000,500,15000,65.06934383368933,15000,0.0,500,500,42.530629107191324,15000,0.0,405.8229139453461,158.84839219536565,500,15000,2501,133.8519483026549,0.0,37.26765003882137,76800000,0.0,0.0,0.0,18.04347340001396,566.8621800301723,0.0,40.12203620352755,0.0,47.71039033738842,319.13523629005493,46.0947917196488,64.5059649220911,0.0,0.0,0.0,0.0,0.0,15000,65.03565914458044,0.0,15000,3.5922607580387305,9.834995995411253,501,442.8948945733356,0.0,12.57403800552254,0.0,167.58204741802004,107.78604621937781,19.756071519399427,14.34692197826921
760.7985953029624,0.0,0.0,5.087559504999347,15500,500,15500,59.005806601935724,15500,0.0,500,500,43.04115178295699,15500,0.0,404.7299499414024,132.20020635364264,500,15500,2500,132.72776086990294,0.0,37.29772144662411,79360000,0.0,0.0,0.0,9.096359192295546,760.7985953029624,0.0,72.81004167254902,0.0,31.078654001075,248.7415794820195,40.1135514807252,52.60211428219153,0.0,0.0,0.0,0.0,0.0,15500,65.2433821284448,0.0,15500,5.409778413055303,7.873381908292896,500,464.0940042056221,0.0,18.92610194451276,0.0,176.35776880365643,114.19964030983662,36.26593978917484,16.57024795531555
665.5666386781883,0.0,0.0,2.1579522191793217,16000,500,16000,57.53601706300193,16000,0.0,500,500,22.849322786054707,16000,0.0,404.57655531576853,127.14801386849332,500,16000,2500,123.7204988324854,0.0,35.5194423569471,81920000,0.0,0.0,0.0,8.165637553023782,665.5666386781883,0.0,54.338749955722136,0.0,20.05656467944151,239.53331959740595,38.34493862802792,49.83574285382082,0.0,0.0,0.0,0.0,0.0,16000,62.58308436070193,0.0,16000,3.3055805498396684,6.054000974429643,500,453.7449372157623,0.0,14.105529417208201,0.0,174.2820091038618,110.70161319746423,17.652978398729836,14.28806168479593
751.6798152895985,0.0,0.0,3.7126785668543123,16500,500,16500,63.714259345184516,16500,0.0,501,500,45.98811687720506,16500,0.0,418.3434977141495,159.0187611607735,500,16500,2501,138.09634427106468,0.0,38.703688281012504,84480000,0.0,0.0,0.0,11.306790748269751,751.6798152895985,0.0,61.09421858202735,0.0,30.73315704146582,312.6013446138064,48.59155193180748,68.7477390862194,0.0,0.0,0.0,0.0,0.0,16500,53.219115413176304,0.0,16500,6.1661440983741596,7.866557898788127,500,461.3928237424749,0.0,11.498955129955835,0.0,175.61147597378263,115.6176521350077,38.69038645166644,31.54854774352077
943.3973051442013,0.0,0.0,3.8413086108399113,17000,500,17000,56.9753618677598,17000,0.0,500,500,47.24926012577558,17000,0.0,427.87383945217124,125.15315550651509,501,17000,2501,138.30658912892235,0.0,39.87263920454858,87040000,0.0,0.0,0.0,9.4413256207743,943.3973051442013,0.0,103.64220130626647,0.0,22.321988431511585,223.85714509734584,36.390879524815546,49.880215399863324,0.0,0.0,0.0,0.0,0.0,17000,60.71655390829841,0.0,17000,6.5827230313090865,6.68081697998786,500,504.86690769817636,0.0,15.214913044819271,0.0,195.10244649839487,129.1908739760326,39.38872972721209,32.48497531090837
902.3245591012371,0.0,0.0,53.25648504564362,17500,500,17500,53.43571140921916,17500,0.0,500,500,239.48761289096223,17500,0.0,411.92132657040685,114.72655510481718,500,17500,2500,132.1304090100034,0.0,37.67781704576348,89600000,0.0,0.0,0.0,7.679789888527441,902.3245591012371,0.0,90.90583672887529,0.0,15.72651870528493,200.1080674679738,27.58712933762256,49.78873172344727,0.0,0.0,0.0,0.0,0.0,17500,54.48295860161685,0.0,17500,8.776733825565552,5.694426030989029,500,471.81221628463175,0.0,9.066351521667382,0.0,182.09574535832212,120.48221396304368,58.38675495528327,19.484304607545873
2045.9440542145364,0.0,0.0,55.214946192456175,18000,500,18000,50.80488573888529,18000,0.0,500,500,251.47732308934658,18000,0.0,414.44866226988273,110.7169519581419,500,18000,2500,134.7632316945584,0.0,37.03845586354112,92160000,0.0,0.0,0.0,6.637651409241719,2045.9440542145364,0.0,225.46117145201765,0.0,11.302754919868084,211.51161774610404,25.796949745190386,47.861303794685966,0.0,0.0,0.0,0.0,0.0,18000,23.164285454546683,0.0,18000,8.50765801764066,4.550408558392814,500,494.4707113216206,0.0,3.1142397616223736,0.0,212.39101228367522,121.32932700278685,57.325740273161415,17.630195773636885
738.5578874676233,0.0,0.0,38.24491455814545,18500,500,18500,53.917960315214444,18500,0.0,501,500,226.09630241233518,18500,0.0,416.006021104877,114.94188844247275,500,18500,2501,130.19798085407587,0.0,37.20114877789924,94720000,0.0,0.0,0.0,9.710630628147188,738.5578874676233,0.0,67.16038036233181,0.0,26.22552008251949,223.26906796123703,36.12603581993218,47.02581635670765,0.0,0.0,0.0,0.0,0.0,18500,58.251882583150014,0.0,18500,7.651570230874547,7.531525486574104,500,460.3747551857907,0.0,14.237495490476045,0.0,174.46628533984287,116.74559895647597,48.787387010932974,32.42016095693653
543.2321090957679,0.0,0.0,10.84608917449559,19000,500,19000,54.931619756111054,19000,0.0,500,500,46.65236266814655,19000,0.0,405.4697939832709,120.15821216637006,500,19000,2500,121.14305853579658,0.0,34.05186205648532,97280000,0.0,0.0,0.0,10.563997097042668,543.2321090957679,0.0,32.35055213532496,0.0,20.91790890806282,198.06423011069737,38.60473211306722,44.763544032301176,0.0,0.0,0.0,0.0,0.0,19000,53.00431250590885,0.0,19000,5.326401266464498,7.1141688709805475,500,433.2198469128095,0.0,10.211041481866616,0.0,163.3622952499309,102.88712038887051,31.419324691740695,14.486106343884135
