MetaTest/Average/MaxReturn,MetaTest/basketball-v2/StdReturn,MetaTest/Average/TerminationRate,MetaTest/basketball-v2/NumEpisodes,MetaTest/basketball-v2/MinReturn,MetaTest/basketball-v2/Iteration,TotalEnvSteps,MetaTest/basketball-v2/TerminationRate,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTest/Average/Iteration,MetaTest/Average/SuccessRate,MetaTest/basketball-v2/SuccessRate,MetaTest/basketball-v2/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/basketball-v2/AverageReturn
25.12524910740553,7.422951826656659,0.0,10,1.7861017477289902,22,1950000,0.0,1.7861017477289902,7.422951826656659,22,0.0,0.0,25.12524910740553,10,13.591614153045466,13.591614153045466,13.591614153045466,13.591614153045466
10.49825970571907,3.0616246302623846,0.0,10,1.2438133288471453,23,2025000,0.0,1.2438133288471453,3.0616246302623846,23,0.0,0.0,10.49825970571907,10,4.6667769242376895,4.6667769242376895,4.6667769242376895,4.6667769242376895
17.81693422335541,5.0434029804228775,0.0,10,1.4600374072437419,24,2100000,0.0,1.4600374072437419,5.0434029804228775,24,0.0,0.0,17.81693422335541,10,6.365491097684391,6.365491097684391,6.365491097684394,6.365491097684394
9.509417175963968,2.778609861519273,0.0,10,1.9274229034711727,25,2175000,0.0,1.9274229034711727,2.778609861519273,25,0.0,0.0,9.509417175963968,10,5.667660760073716,5.667660760073716,5.667660760073712,5.667660760073712
59.68227208071227,16.82782320214901,0.0,10,2.3985349934361397,26,2250000,0.0,2.3985349934361397,16.82782320214901,26,0.0,0.0,59.68227208071227,10,16.331513759185203,16.331513759185203,16.331513759185196,16.331513759185196
27.602397593921054,6.0762030006415575,0.0,10,9.570682018895386,27,2325000,0.0,9.570682018895386,6.0762030006415575,27,0.0,0.0,27.602397593921054,10,18.332144756298874,18.332144756298874,18.332144756298877,18.332144756298877
30.912121565952262,9.010932227834509,0.0,10,5.22827724504557,28,2400000,0.0,5.22827724504557,9.010932227834509,28,0.0,0.0,30.912121565952262,10,16.88270668413472,16.88270668413472,16.88270668413471,16.88270668413471
21.661762179519272,5.524286641428276,0.0,10,1.4801381337149453,29,2475000,0.0,1.4801381337149453,5.524286641428276,29,0.0,0.0,21.661762179519272,10,8.442043844612247,8.442043844612247,8.442043844612249,8.442043844612249
20.502074280966514,5.157858990720524,0.0,10,2.601177746096447,30,2550000,0.0,2.601177746096447,5.157858990720524,30,0.0,0.0,20.502074280966514,10,7.286259583531519,7.286259583531519,7.286259583531519,7.286259583531519
18.172746417314155,4.183797634656839,0.0,10,4.865182557083599,31,2625000,0.0,4.865182557083599,4.183797634656839,31,0.0,0.0,18.172746417314155,10,11.134600120312339,11.134600120312339,11.134600120312339,11.134600120312339
23.836876378428556,6.505949496140599,0.0,10,3.0793307244726225,32,2700000,0.0,3.0793307244726225,6.505949496140599,32,0.0,0.0,23.836876378428556,10,11.46631414654015,11.46631414654015,11.46631414654015,11.46631414654015
21.981508277265565,6.404849152254964,0.0,10,2.1112248284983326,33,2775000,0.0,2.1112248284983326,6.404849152254964,33,0.0,0.0,21.981508277265565,10,14.245538958004127,14.245538958004127,14.245538958004133,14.245538958004133
19.539097253860103,2.750078320657387,0.0,10,10.6919704261179,34,2850000,0.0,10.6919704261179,2.750078320657387,34,0.0,0.0,19.539097253860103,10,14.721035133259738,14.721035133259738,14.721035133259733,14.721035133259733
21.5909153861264,4.237956157911957,0.0,10,9.946279642927058,35,2925000,0.0,9.946279642927058,4.237956157911957,35,0.0,0.0,21.5909153861264,10,14.790484893621914,14.790484893621914,14.790484893621912,14.790484893621912
22.224893663952145,3.6516004453178597,0.0,10,12.349220236184939,36,3000000,0.0,12.349220236184939,3.6516004453178597,36,0.0,0.0,22.224893663952145,10,17.754265097543062,17.754265097543062,17.754265097543065,17.754265097543065
20.665505108784163,4.628135747493488,0.0,10,6.05881718905809,37,3075000,0.0,6.05881718905809,4.628135747493488,37,0.0,0.0,20.665505108784163,10,14.39102857875837,14.39102857875837,14.391028578758375,14.391028578758375
21.6698645689864,3.194216258776094,0.0,10,11.452218219654329,38,3150000,0.0,11.452218219654329,3.194216258776094,38,0.0,0.0,21.6698645689864,10,17.56541289171391,17.56541289171391,17.565412891713905,17.565412891713905
16.653770421940536,5.65134280604464,0.0,10,1.1260197074999707,39,3225000,0.0,1.1260197074999707,5.65134280604464,39,0.0,0.0,16.653770421940536,10,6.669076356293695,6.669076356293695,6.669076356293695,6.669076356293695
2.722334052832659,0.5024102781438031,0.0,10,1.0604121499197592,40,3300000,0.0,1.0604121499197592,0.5024102781438031,40,0.0,0.0,2.722334052832659,10,1.6212177111193153,1.6212177111193153,1.621217711119316,1.621217711119316
13.7828513117189,4.80268297149551,0.0,10,1.0755962762003164,41,3375000,0.0,1.0755962762003164,4.80268297149551,41,0.0,0.0,13.7828513117189,10,7.163432980922724,7.163432980922724,7.163432980922724,7.163432980922724
10.967910962654017,2.931476771153554,0.0,10,1.2513031012893865,42,3450000,0.0,1.2513031012893865,2.931476771153554,42,0.0,0.0,10.967910962654017,10,3.5997124230600877,3.5997124230600877,3.5997124230600877,3.5997124230600877
14.050759126406177,4.099138426569063,0.0,10,2.4365609474915098,43,3525000,0.0,2.4365609474915098,4.099138426569063,43,0.0,0.0,14.050759126406177,10,6.922554408627008,6.922554408627008,6.922554408627003,6.922554408627003
13.053846821737723,3.8589172888264316,0.0,10,1.2321144679085032,44,3600000,0.0,1.2321144679085032,3.8589172888264316,44,0.0,0.0,13.053846821737723,10,5.147955701227639,5.147955701227639,5.147955701227639,5.147955701227639
1.681494969484435,0.21450846198671142,0.0,10,0.9015479721528841,45,3675000,0.0,0.9015479721528841,0.21450846198671142,45,0.0,0.0,1.681494969484435,10,1.178991464658121,1.178991464658121,1.1789914646581212,1.1789914646581212
5.937893760620728,1.7973767650304326,0.0,10,1.0002916478070878,46,3750000,0.0,1.0002916478070878,1.7973767650304326,46,0.0,0.0,5.937893760620728,10,2.2843626396547307,2.2843626396547307,2.284362639654731,2.284362639654731
2.533752129151348,0.2768271547691028,0.0,10,1.6653174118937724,47,3825000,0.0,1.6653174118937724,0.2768271547691028,47,0.0,0.0,2.533752129151348,10,1.9889952539274538,1.9889952539274538,1.9889952539274547,1.9889952539274547
17.72963954225183,6.167412322668803,0.0,10,1.1247471913987366,48,3900000,0.0,1.1247471913987366,6.167412322668803,48,0.0,0.0,17.72963954225183,10,7.3262831049868975,7.3262831049868975,7.3262831049868975,7.3262831049868975
13.470192800778431,4.689852484638235,0.0,10,1.2567001448895423,49,3975000,0.0,1.2567001448895423,4.689852484638235,49,0.0,0.0,13.470192800778431,10,6.512229702091164,6.512229702091164,6.512229702091167,6.512229702091167
2.783430272167766,0.2618204350425834,0.0,10,1.8674751257248992,50,4050000,0.0,1.8674751257248992,0.2618204350425834,50,0.0,0.0,2.783430272167766,10,2.1610531588315123,2.1610531588315123,2.1610531588315127,2.1610531588315127
4.855178176100152,1.1668498056444192,0.0,10,1.457105274611318,51,4125000,0.0,1.457105274611318,1.1668498056444192,51,0.0,0.0,4.855178176100152,10,2.9006700378389048,2.9006700378389048,2.9006700378389048,2.9006700378389048
8.642100665491135,2.347697972318341,0.0,10,1.3222364787626122,52,4200000,0.0,1.3222364787626122,2.347697972318341,52,0.0,0.0,8.642100665491135,10,4.165269497479225,4.165269497479225,4.165269497479226,4.165269497479226
10.577113981252092,3.177539285862064,0.0,10,1.2154269165921945,53,4275000,0.0,1.2154269165921945,3.177539285862064,53,0.0,0.0,10.577113981252092,10,6.624399983437437,6.624399983437437,6.624399983437435,6.624399983437435
19.460127448562766,6.028478865036744,0.0,10,1.734905667527777,54,4350000,0.0,1.734905667527777,6.028478865036744,54,0.0,0.0,19.460127448562766,10,10.242816206687952,10.242816206687952,10.242816206687959,10.242816206687959
13.445885196263053,4.284075331850871,0.0,10,1.2628034706643685,55,4425000,0.0,1.2628034706643685,4.284075331850871,55,0.0,0.0,13.445885196263053,10,6.40761858108733,6.40761858108733,6.407618581087327,6.407618581087327
13.219013327976596,4.830638064700173,0.0,10,1.0112845626875033,56,4500000,0.0,1.0112845626875033,4.830638064700173,56,0.0,0.0,13.219013327976596,10,4.443705719652384,4.443705719652384,4.443705719652382,4.443705719652382
19.053971111857955,6.047408935329394,0.0,10,1.1019171718842105,57,4575000,0.0,1.1019171718842105,6.047408935329394,57,0.0,0.0,19.053971111857955,10,6.011415094220203,6.011415094220203,6.011415094220203,6.011415094220203
9.093776998570235,2.309280775527842,0.0,10,2.29203967176814,58,4650000,0.0,2.29203967176814,2.309280775527842,58,0.0,0.0,9.093776998570235,10,6.40425605289485,6.40425605289485,6.404256052894847,6.404256052894847
12.41512980117319,2.9525351616288087,0.0,10,2.3915611616515053,59,4725000,0.0,2.3915611616515053,2.9525351616288087,59,0.0,0.0,12.41512980117319,10,6.0388748638165755,6.0388748638165755,6.038874863816577,6.038874863816577
18.88480804907217,5.105706043459,0.0,10,3.5491580270818517,60,4800000,0.0,3.5491580270818517,5.105706043459,60,0.0,0.0,18.88480804907217,10,10.311551483759569,10.311551483759569,10.31155148375957,10.31155148375957
18.422678482977297,3.0216462620858247,0.0,10,9.050735743957928,61,4875000,0.0,9.050735743957928,3.0216462620858247,61,0.0,0.0,18.422678482977297,10,13.285930708212927,13.285930708212927,13.285930708212916,13.285930708212916
19.717520419019145,4.963181913651329,0.0,10,2.1128220756123866,62,4950000,0.0,2.1128220756123866,4.963181913651329,62,0.0,0.0,19.717520419019145,10,8.580001856714087,8.580001856714087,8.580001856714084,8.580001856714084
12.810789227374224,1.9988378898226842,0.0,10,5.179939082233998,63,5025000,0.0,5.179939082233998,1.9988378898226842,63,0.0,0.0,12.810789227374224,10,9.25445228571016,9.25445228571016,9.254452285710162,9.254452285710162
13.851021493331354,3.303823351463036,0.0,10,2.8534845322624873,64,5100000,0.0,2.8534845322624873,3.303823351463036,64,0.0,0.0,13.851021493331354,10,6.072237783120199,6.072237783120199,6.072237783120199,6.072237783120199
18.296858952239415,5.100683809584566,0.0,10,2.375745363143555,65,5175000,0.0,2.375745363143555,5.100683809584566,65,0.0,0.0,18.296858952239415,10,10.010411580270587,10.010411580270587,10.010411580270587,10.010411580270587
287.91106291983976,84.54561066493248,0.0,10,1.1545534560086936,66,5250000,0.0,1.1545534560086936,84.54561066493248,66,0.1,0.1,287.91106291983976,10,34.87930450753559,34.87930450753559,34.879304507535586,34.879304507535586
16.76767403824674,2.99917158597343,0.0,10,6.445170100526164,67,5325000,0.0,6.445170100526164,2.99917158597343,67,0.0,0.0,16.76767403824674,10,13.69507016946145,13.69507016946145,13.695070169461454,13.695070169461454
25.47356398878003,7.652461820066855,0.0,10,3.536703812982165,68,5400000,0.0,3.536703812982165,7.652461820066855,68,0.0,0.0,25.47356398878003,10,14.58707232076116,14.58707232076116,14.587072320761163,14.587072320761163
13.312638133811378,2.7181356539086394,0.0,10,3.52575433111726,69,5475000,0.0,3.52575433111726,2.7181356539086394,69,0.0,0.0,13.312638133811378,10,6.40120858725288,6.40120858725288,6.401208587252883,6.401208587252883
19.29185767142844,5.327864100467185,0.0,10,3.307363202655122,70,5550000,0.0,3.307363202655122,5.327864100467185,70,0.0,0.0,19.29185767142844,10,10.058003902512084,10.058003902512084,10.058003902512086,10.058003902512086
14.763565874264977,3.977753406896992,0.0,10,1.392097276803078,71,5625000,0.0,1.392097276803078,3.977753406896992,71,0.0,0.0,14.763565874264977,10,6.72490865842911,6.72490865842911,6.7249086584291105,6.7249086584291105
13.763213246337362,1.776231966813324,0.0,10,8.439299118656335,72,5700000,0.0,8.439299118656335,1.776231966813324,72,0.0,0.0,13.763213246337362,10,11.432232669211006,11.432232669211006,11.432232669211,11.432232669211
23.83499414102917,5.311164493114625,0.0,10,5.523711444325605,73,5775000,0.0,5.523711444325605,5.311164493114625,73,0.0,0.0,23.83499414102917,10,17.422427067961163,17.422427067961163,17.422427067961163,17.422427067961163
22.552706536309824,7.73786003116456,0.0,10,2.3198594974888227,74,5850000,0.0,2.3198594974888227,7.73786003116456,74,0.0,0.0,22.552706536309824,10,11.756150162170478,11.756150162170478,11.756150162170481,11.756150162170481
27.38154734696093,8.516328298393992,0.0,10,1.1407440047491872,75,5925000,0.0,1.1407440047491872,8.516328298393992,75,0.0,0.0,27.38154734696093,10,11.668099713317142,11.668099713317142,11.668099713317144,11.668099713317144
15.001646503701542,4.480688247781288,0.0,10,1.844435404171649,76,6000000,0.0,1.844435404171649,4.480688247781288,76,0.0,0.0,15.001646503701542,10,8.23796839384334,8.23796839384334,8.237968393843344,8.237968393843344
17.54515605935426,4.952027352210493,0.0,10,2.345966215799718,77,6075000,0.0,2.345966215799718,4.952027352210493,77,0.0,0.0,17.54515605935426,10,9.189622635937585,9.189622635937585,9.189622635937587,9.189622635937587
169.65247251045867,48.50437406593115,0.0,10,1.8114319981894549,78,6150000,0.0,1.8114319981894549,48.50437406593115,78,0.0,0.0,169.65247251045867,10,25.196387348704285,25.196387348704285,25.19638734870426,25.19638734870426
34.68475939663858,9.023185261413394,0.0,10,1.8758811641042603,79,6225000,0.0,1.8758811641042603,9.023185261413394,79,0.0,0.0,34.68475939663858,10,15.977336700165418,15.977336700165418,15.977336700165424,15.977336700165424
12.767018959324385,3.476394524241168,0.0,10,2.284015585600183,80,6300000,0.0,2.284015585600183,3.476394524241168,80,0.0,0.0,12.767018959324385,10,7.1743714805076335,7.1743714805076335,7.174371480507631,7.174371480507631
785.5344454269936,233.37882188863483,0.0,10,2.0236130870380715,81,6375000,0.0,2.0236130870380715,233.37882188863483,81,0.0,0.0,785.5344454269936,10,85.60439290838745,85.60439290838745,85.60439290838745,85.60439290838745
39.610486221128845,9.997997515719547,0.0,10,2.5400632132151775,82,6450000,0.0,2.5400632132151775,9.997997515719547,82,0.0,0.0,39.610486221128845,10,13.209277875973308,13.209277875973308,13.20927787597331,13.20927787597331
19.406760558430317,5.531989864869936,0.0,10,4.678283299972659,83,6525000,0.0,4.678283299972659,5.531989864869936,83,0.0,0.0,19.406760558430317,10,11.806802762649285,11.806802762649285,11.806802762649287,11.806802762649287
21.849785894049983,4.931773540966754,0.0,10,5.085340165384609,84,6600000,0.0,5.085340165384609,4.931773540966754,84,0.0,0.0,21.849785894049983,10,15.79039389979169,15.79039389979169,15.79039389979169,15.79039389979169
21.596510154983676,5.482131819874127,0.0,10,2.214587505316614,85,6675000,0.0,2.214587505316614,5.482131819874127,85,0.0,0.0,21.596510154983676,10,12.085757889262965,12.085757889262965,12.085757889262961,12.085757889262961
22.635857405577948,6.0894572156555045,0.0,10,2.482687449168255,86,6750000,0.0,2.482687449168255,6.0894572156555045,86,0.0,0.0,22.635857405577948,10,15.052940166491629,15.052940166491629,15.052940166491632,15.052940166491632
23.20613846517703,3.948910883519868,0.0,10,11.267052121601095,87,6825000,0.0,11.267052121601095,3.948910883519868,87,0.0,0.0,23.20613846517703,10,17.26505524434635,17.26505524434635,17.26505524434635,17.26505524434635
22.0039201365338,5.330131474034029,0.0,10,3.5419951364605766,88,6900000,0.0,3.5419951364605766,5.330131474034029,88,0.0,0.0,22.0039201365338,10,15.973044219927726,15.973044219927726,15.973044219927726,15.973044219927726
22.78618318959508,6.137280475207831,0.0,10,5.114411032396589,89,6975000,0.0,5.114411032396589,6.137280475207831,89,0.0,0.0,22.78618318959508,10,15.903154674729516,15.903154674729516,15.903154674729512,15.903154674729512
24.468180352971494,6.279342262848977,0.0,10,4.2824609573819545,90,7050000,0.0,4.2824609573819545,6.279342262848977,90,0.0,0.0,24.468180352971494,10,13.615109775113728,13.615109775113728,13.615109775113734,13.615109775113734
21.59477952834802,6.285820068199548,0.0,10,3.190906352954825,91,7125000,0.0,3.190906352954825,6.285820068199548,91,0.0,0.0,21.59477952834802,10,11.174782428098425,11.174782428098425,11.174782428098426,11.174782428098426
1.734707520572795,0.2113732702170226,0.0,10,0.9705198670533126,92,7200000,0.0,0.9705198670533126,0.2113732702170226,92,0.0,0.0,1.734707520572795,10,1.3785233450728835,1.3785233450728835,1.3785233450728838,1.3785233450728838
341.6967258635972,100.80445176151744,0.0,10,1.3478787466713813,93,7275000,0.0,1.3478787466713813,100.80445176151744,93,0.0,0.0,341.6967258635972,10,39.87304998652287,39.87304998652287,39.873049986522894,39.873049986522894
4.840035111319423,0.7829724468206357,0.0,10,2.416311347798246,94,7350000,0.0,2.416311347798246,0.7829724468206357,94,0.0,0.0,4.840035111319423,10,3.2346326038218876,3.2346326038218876,3.2346326038218876,3.2346326038218876
3.370039593198707,0.4962859438492537,0.0,10,1.7017972175065934,95,7425000,0.0,1.7017972175065934,0.4962859438492537,95,0.0,0.0,3.370039593198707,10,2.4460219700896104,2.4460219700896104,2.4460219700896095,2.4460219700896095
873.0289024489849,324.22171240532896,0.0,10,6.769335922976333,96,7500000,0.0,6.769335922976333,324.22171240532896,96,0.0,0.0,873.0289024489849,10,192.74418152095126,192.74418152095126,192.74418152095137,192.74418152095137
284.05187474127564,82.5973115504743,0.0,10,1.0908481666865029,97,7575000,0.0,1.0908481666865029,82.5973115504743,97,0.0,0.0,284.05187474127564,10,39.73330017979523,39.73330017979523,39.733300179795194,39.733300179795194
28.98303396141515,4.770678187176594,0.0,10,11.025523290482328,98,7650000,0.0,11.025523290482328,4.770678187176594,98,0.0,0.0,28.98303396141515,10,22.317912112887814,22.317912112887814,22.317912112887814,22.317912112887814
38.47779838498055,7.879605515515136,0.0,10,9.511914830094065,99,7725000,0.0,9.511914830094065,7.879605515515136,99,0.0,0.0,38.47779838498055,10,17.1227511498444,17.1227511498444,17.122751149844394,17.122751149844394
41.86024648334602,12.291426381938134,0.0,10,7.979169695878972,100,7800000,0.0,7.979169695878972,12.291426381938134,100,0.0,0.0,41.86024648334602,10,26.959312602543758,26.959312602543758,26.959312602543754,26.959312602543754
19.245109344088014,5.240088611083798,0.0,10,2.403330598764713,101,7875000,0.0,2.403330598764713,5.240088611083798,101,0.0,0.0,19.245109344088014,10,10.44740792406678,10.44740792406678,10.44740792406678,10.44740792406678
35.175176729687415,9.739815054355631,0.0,10,4.113365949612132,102,7950000,0.0,4.113365949612132,9.739815054355631,102,0.0,0.0,35.175176729687415,10,24.22408615968511,24.22408615968511,24.224086159685108,24.224086159685108
27.98791207773251,8.36376962914998,0.0,10,1.6834938586415087,103,8025000,0.0,1.6834938586415087,8.36376962914998,103,0.0,0.0,27.98791207773251,10,10.722300558560999,10.722300558560999,10.722300558561006,10.722300558561006
29.643247892836605,4.276654777036768,0.0,10,16.778287268283236,104,8100000,0.0,16.778287268283236,4.276654777036768,104,0.0,0.0,29.643247892836605,10,23.105581788725313,23.105581788725313,23.10558178872532,23.10558178872532
26.83126788987955,6.674665123178196,0.0,10,1.649362781717577,105,8175000,0.0,1.649362781717577,6.674665123178196,105,0.0,0.0,26.83126788987955,10,8.274219473412277,8.274219473412277,8.27421947341227,8.27421947341227
23.001579148151087,6.796378683794426,0.0,10,0.9926522630075505,106,8250000,0.0,0.9926522630075505,6.796378683794426,106,0.0,0.0,23.001579148151087,10,11.68211984609031,11.68211984609031,11.682119846090307,11.682119846090307
885.9605662314628,262.28573637363417,0.0,10,1.5535759899357504,107,8325000,0.0,1.5535759899357504,262.28573637363417,107,0.0,0.0,885.9605662314628,10,99.4209380835886,99.4209380835886,99.42093808358864,99.42093808358864
29.89937803585794,8.54932011951465,0.0,10,2.8066399844446313,108,8400000,0.0,2.8066399844446313,8.54932011951465,108,0.0,0.0,29.89937803585794,10,14.84219023891709,14.84219023891709,14.84219023891709,14.84219023891709
1394.2459990510058,587.0426769492385,0.0,10,1.4547093006787335,109,8475000,0.0,1.4547093006787335,587.0426769492385,109,0.0,0.0,1394.2459990510058,10,503.67909491982994,503.67909491982994,503.67909491983,503.67909491983
941.8662900308843,279.42384064184677,0.0,10,1.4251709731187565,110,8550000,0.0,1.4251709731187565,279.42384064184677,110,0.0,0.0,941.8662900308843,10,103.90535579359171,103.90535579359171,103.9053557935916,103.9053557935916
44.1711035235838,8.90656993639342,0.0,10,8.686033742151274,111,8625000,0.0,8.686033742151274,8.90656993639342,111,0.0,0.0,44.1711035235838,10,25.63706245372861,25.63706245372861,25.637062453728618,25.637062453728618
30.56995084810914,7.2239287720447,0.0,10,4.209924593418551,112,8700000,0.0,4.209924593418551,7.2239287720447,112,0.0,0.0,30.56995084810914,10,11.491163099429127,11.491163099429127,11.491163099429128,11.491163099429128
35.60989401574929,10.748391285083882,0.0,10,1.6263068056424335,113,8775000,0.0,1.6263068056424335,10.748391285083882,113,0.0,0.0,35.60989401574929,10,10.347914721395579,10.347914721395579,10.347914721395577,10.347914721395577
1021.2428248441711,386.89922238296253,0.0,10,11.80784278110327,114,8850000,0.0,11.80784278110327,386.89922238296253,114,0.0,0.0,1021.2428248441711,10,511.6411400832509,511.6411400832509,511.64114008325106,511.64114008325106
756.1546972926974,217.61578845229548,0.0,10,7.274695791069244,115,8925000,0.0,7.274695791069244,217.61578845229548,115,0.0,0.0,756.1546972926974,10,114.88486265796735,114.88486265796735,114.88486265796735,114.88486265796735
1138.4131269893494,337.8731163711506,0.0,10,4.164803178209739,116,9000000,0.0,4.164803178209739,337.8731163711506,116,0.0,0.0,1138.4131269893494,10,125.03838157060208,125.03838157060208,125.03838157060216,125.03838157060216
367.63090780094166,119.05396042136705,0.0,10,2.4743945904857543,117,9075000,0.0,2.4743945904857543,119.05396042136705,117,0.0,0.0,367.63090780094166,10,86.42044522665032,86.42044522665032,86.42044522665033,86.42044522665033
1162.1793739270004,416.502126216471,0.0,10,1.4639163365530878,118,9150000,0.0,1.4639163365530878,416.502126216471,118,0.0,0.0,1162.1793739270004,10,220.7509016583239,220.7509016583239,220.7509016583239,220.7509016583239
781.6429594184148,229.85521848715837,0.0,10,1.7073012640870457,119,9225000,0.0,1.7073012640870457,229.85521848715837,119,0.0,0.0,781.6429594184148,10,94.3332232263702,94.3332232263702,94.33322322637021,94.33322322637021
107.70826017466752,34.39175048227045,0.0,10,1.4354876956182043,120,9300000,0.0,1.4354876956182043,34.39175048227045,120,0.0,0.0,107.70826017466752,10,20.639046266139996,20.639046266139996,20.639046266140003,20.639046266140003
