MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/basketball-v2/TerminationRate,MetaTest/basketball-v2/MinReturn,MetaTest/Average/SuccessRate,MetaTest/Average/AverageReturn,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/Average/MinReturn,MetaTest/Average/StdReturn,MetaTest/basketball-v2/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/basketball-v2/StdReturn,MetaTest/basketball-v2/NumEpisodes,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MaxReturn,MetaTest/basketball-v2/AverageReturn,MetaTest/basketball-v2/Iteration,MetaTest/basketball-v2/SuccessRate
0.0,1640000,0.0,5.582092135188447,0.0,14.504080460123848,14.504080460123848,47,5.582092135188447,5.209328830000916,29.587227199303907,50,5.209328830000916,50,14.504080460123848,29.587227199303907,14.504080460123848,47,0.0
0.0,1670000,0.0,4.535881398799754,0.0,14.356858955018811,14.356858955018813,48,4.535881398799754,5.731313387879261,34.586775602038955,50,5.731313387879261,50,14.356858955018813,34.586775602038955,14.356858955018811,48,0.0
0.0,1700000,0.0,4.858562348102862,0.0,13.32627622284315,13.326276222843154,49,4.858562348102862,6.140234884204428,25.590834290566182,50,6.140234884204428,50,13.326276222843154,25.590834290566182,13.32627622284315,49,0.0
0.0,1730000,0.0,2.0429368695070345,0.0,12.750167102641823,12.750167102641827,50,2.0429368695070345,5.221167761850007,29.95103786205469,50,5.221167761850007,50,12.750167102641827,29.95103786205469,12.750167102641823,50,0.0
0.0,1760000,0.0,1.9720970100785198,0.0,13.789906329841106,13.789906329841106,51,1.9720970100785198,7.158267648325602,39.16446079953025,50,7.158267648325602,50,13.789906329841106,39.16446079953025,13.789906329841106,51,0.0
0.0,1790000,0.0,2.7274325513560695,0.0,13.021494932210594,13.021494932210596,52,2.7274325513560695,5.074686196900602,22.649428769452385,50,5.074686196900602,50,13.021494932210596,22.649428769452385,13.021494932210594,52,0.0
0.0,1820000,0.0,5.309189173319836,0.0,15.26508661843464,15.265086618434644,53,5.309189173319836,6.933585956404459,34.96043337738383,50,6.933585956404459,50,15.265086618434644,34.96043337738383,15.26508661843464,53,0.0
0.0,1850000,0.0,3.2477478563331283,0.0,12.15217008918331,12.152170089183311,54,3.2477478563331283,6.2082661368812975,29.79814772964205,50,6.2082661368812975,50,12.152170089183311,29.79814772964205,12.15217008918331,54,0.0
0.0,1880000,0.0,2.4173895695653056,0.0,13.750876645458902,13.750876645458904,55,2.4173895695653056,5.81932843322539,28.680881668889384,50,5.81932843322539,50,13.750876645458904,28.680881668889384,13.750876645458902,55,0.0
0.0,1910000,0.0,3.5557907506238933,0.0,15.565903646889643,15.565903646889646,56,3.5557907506238933,5.393761544957588,28.158548325615595,50,5.393761544957588,50,15.565903646889646,28.158548325615595,15.565903646889643,56,0.0
0.0,1940000,0.0,6.048276247169069,0.0,15.994400627733818,15.994400627733818,57,6.048276247169069,7.318090792050628,41.08709813214278,50,7.318090792050628,50,15.994400627733818,41.08709813214278,15.994400627733818,57,0.0
0.0,1970000,0.0,2.5481810254661323,0.0,14.810882443845387,14.810882443845385,58,2.5481810254661323,7.672757121427147,44.74668597734657,50,7.672757121427147,50,14.810882443845385,44.74668597734657,14.810882443845387,58,0.0
0.0,2000000,0.0,3.9629328867408633,0.0,15.08677153540335,15.086771535403347,59,3.9629328867408633,8.42441328197573,56.95940509732482,50,8.42441328197573,50,15.086771535403347,56.95940509732482,15.08677153540335,59,0.0
0.0,2030000,0.0,4.078271459341473,0.0,15.589156531487896,15.589156531487896,60,4.078271459341473,5.344154261753553,26.998730961400398,50,5.344154261753553,50,15.589156531487896,26.998730961400398,15.589156531487896,60,0.0
0.0,2060000,0.0,6.065404362601278,0.0,14.559030522770083,14.55903052277008,61,6.065404362601278,4.793728771807381,26.26866958413788,50,4.793728771807381,50,14.55903052277008,26.26866958413788,14.559030522770083,61,0.0
0.0,2090000,0.0,2.0117300838242453,0.0,15.183993612905285,15.18399361290529,62,2.0117300838242453,7.034242882181182,46.599178678363906,50,7.034242882181182,50,15.18399361290529,46.599178678363906,15.183993612905285,62,0.0
0.0,2120000,0.0,4.962471433239686,0.0,16.979801165665382,16.979801165665386,63,4.962471433239686,10.12421016520362,66.82972624124523,50,10.12421016520362,50,16.979801165665386,66.82972624124523,16.979801165665382,63,0.0
0.0,2150000,0.0,2.6934795551869257,0.0,14.557673210033697,14.557673210033693,64,2.6934795551869257,8.584233631296476,48.36814027878285,50,8.584233631296476,50,14.557673210033693,48.36814027878285,14.557673210033697,64,0.0
0.0,2180000,0.0,4.62916231136666,0.0,15.703131118352857,15.703131118352855,65,4.62916231136666,6.522369935806092,37.71928759294893,50,6.522369935806092,50,15.703131118352855,37.71928759294893,15.703131118352857,65,0.0
0.0,2210000,0.0,2.246319002784493,0.0,15.627631967562273,15.627631967562277,66,2.246319002784493,8.653379365780674,55.77616894740474,50,8.653379365780674,50,15.627631967562277,55.77616894740474,15.627631967562273,66,0.0
0.0,2240000,0.0,3.6122651334991196,0.0,15.436106263805423,15.436106263805424,67,3.6122651334991196,7.14644511458908,35.8118820951582,50,7.14644511458908,50,15.436106263805424,35.8118820951582,15.436106263805423,67,0.0
0.0,2270000,0.0,3.3930262458615488,0.0,15.12859358146031,15.128593581460311,68,3.3930262458615488,7.271750218639622,43.540110215050646,50,7.271750218639622,50,15.128593581460311,43.540110215050646,15.12859358146031,68,0.0
0.0,2300000,0.0,5.316075762167576,0.0,16.228494847444352,16.228494847444352,69,5.316075762167576,6.367841381171179,28.60219907961724,50,6.367841381171179,50,16.228494847444352,28.60219907961724,16.228494847444352,69,0.0
0.0,2330000,0.0,2.9342189566853394,0.0,15.502315992494966,15.502315992494962,70,2.9342189566853394,8.000063446691046,39.43276388042785,50,8.000063446691046,50,15.502315992494962,39.43276388042785,15.502315992494966,70,0.0
0.0,2360000,0.0,3.8737821115255424,0.0,14.741284338107171,14.741284338107171,71,3.8737821115255424,8.532490447112735,56.80253915506254,50,8.532490447112735,50,14.741284338107171,56.80253915506254,14.741284338107171,71,0.0
0.0,2390000,0.0,4.07327250169388,0.0,15.886101064831688,15.886101064831688,72,4.07327250169388,6.811385440616234,34.20453726118064,50,6.811385440616234,50,15.886101064831688,34.20453726118064,15.886101064831688,72,0.0
0.0,2420000,0.0,3.696568454727925,0.0,15.293454018685809,15.293454018685809,73,3.696568454727925,6.9125737889393974,41.84344048252621,50,6.9125737889393974,50,15.293454018685809,41.84344048252621,15.293454018685809,73,0.0
0.0,2450000,0.0,1.348197681336719,0.0,15.985838296204454,15.985838296204454,74,1.348197681336719,7.238129339816003,36.74592512322971,50,7.238129339816003,50,15.985838296204454,36.74592512322971,15.985838296204454,74,0.0
0.0,2480000,0.0,2.413710953608533,0.0,17.65777058528873,17.65777058528873,75,2.413710953608533,8.09901874004833,52.025948270947104,50,8.09901874004833,50,17.65777058528873,52.025948270947104,17.65777058528873,75,0.0
0.0,2510000,0.0,2.8147056579745393,0.0,17.565749859142628,17.565749859142628,76,2.8147056579745393,10.205880612669882,58.67066011311964,50,10.205880612669882,50,17.565749859142628,58.67066011311964,17.565749859142628,76,0.0
0.0,2540000,0.0,4.248560774340688,0.0,14.984363322720581,14.984363322720581,77,4.248560774340688,5.925544596500215,28.6824608163024,50,5.925544596500215,50,14.984363322720581,28.6824608163024,14.984363322720581,77,0.0
0.0,2570000,0.0,4.0181404438807515,0.0,15.44374318592727,15.44374318592727,78,4.0181404438807515,6.517303923503779,39.98731420983712,50,6.517303923503779,50,15.44374318592727,39.98731420983712,15.44374318592727,78,0.0
0.0,2600000,0.0,1.222084930992251,0.0,17.044066665798756,17.044066665798756,79,1.222084930992251,5.638999110792379,30.075864331159778,50,5.638999110792379,50,17.044066665798756,30.075864331159778,17.044066665798756,79,0.0
0.0,2630000,0.0,5.045041979223287,0.0,15.267899358808371,15.26789935880837,80,5.045041979223287,5.717217176067597,28.53609764570014,50,5.717217176067597,50,15.26789935880837,28.53609764570014,15.267899358808371,80,0.0
0.0,2660000,0.0,3.29806950910882,0.0,15.954906192809197,15.954906192809197,81,3.29806950910882,6.003129226639287,27.33300006588953,50,6.003129226639287,50,15.954906192809197,27.33300006588953,15.954906192809197,81,0.0
0.0,2690000,0.0,2.152282761634101,0.0,17.264947872412257,17.264947872412257,82,2.152282761634101,8.26188092039452,52.5137172254305,50,8.26188092039452,50,17.264947872412257,52.5137172254305,17.264947872412257,82,0.0
0.0,2720000,0.0,4.342843895749737,0.0,14.870946596500167,14.870946596500167,83,4.342843895749737,5.661215584905446,27.60220653429658,50,5.661215584905446,50,14.870946596500167,27.60220653429658,14.870946596500167,83,0.0
0.0,2750000,0.0,5.415518673802089,0.0,17.750612048322058,17.75061204832206,84,5.415518673802089,9.210556932258832,66.42621398395019,50,9.210556932258832,50,17.75061204832206,66.42621398395019,17.750612048322058,84,0.0
0.0,2780000,0.0,4.483512940866712,0.0,17.87896891442023,17.878968914420238,85,4.483512940866712,8.881737125762013,62.37621850837391,50,8.881737125762013,50,17.878968914420238,62.37621850837391,17.87896891442023,85,0.0
0.0,2810000,0.0,4.241449972827686,0.0,17.3103874377781,17.310387437778104,86,4.241449972827686,6.025683399648968,30.881419338022685,50,6.025683399648968,50,17.310387437778104,30.881419338022685,17.3103874377781,86,0.0
0.0,2840000,0.0,5.487348826724517,0.0,17.23395594121778,17.233955941217772,87,5.487348826724517,7.903088520574199,52.842063951174524,50,7.903088520574199,50,17.233955941217772,52.842063951174524,17.23395594121778,87,0.0
0.0,2870000,0.0,6.263256089073316,0.0,16.382401859579474,16.38240185957947,88,6.263256089073316,6.040449248296159,40.252270286123675,50,6.040449248296159,50,16.38240185957947,40.252270286123675,16.382401859579474,88,0.0
0.0,2900000,0.0,5.8093907483703715,0.0,17.03833614663883,17.038336146638827,89,5.8093907483703715,6.557003402662756,33.904286781368405,50,6.557003402662756,50,17.038336146638827,33.904286781368405,17.03833614663883,89,0.0
0.0,2930000,0.0,0.9993776964775378,0.0,17.221356559865818,17.22135655986581,90,0.9993776964775378,7.278830801061221,39.24740019697667,50,7.278830801061221,50,17.22135655986581,39.24740019697667,17.221356559865818,90,0.0
0.0,2960000,0.0,5.296785294278596,0.0,17.67369962544362,17.67369962544362,91,5.296785294278596,6.234917487808749,33.27170425290397,50,6.234917487808749,50,17.67369962544362,33.27170425290397,17.67369962544362,91,0.0
0.0,2990000,0.0,3.9645372782145736,0.0,18.282106863002326,18.282106863002326,92,3.9645372782145736,8.94612320149783,59.15236602294715,50,8.94612320149783,50,18.282106863002326,59.15236602294715,18.282106863002326,92,0.0
0.0,3020000,0.0,5.242726765356577,0.0,16.20658613986689,16.20658613986689,93,5.242726765356577,6.1245869335815195,29.561443569426302,50,6.1245869335815195,50,16.20658613986689,29.561443569426302,16.20658613986689,93,0.0
0.0,3050000,0.0,5.484243600184244,0.0,19.770376324851092,19.77037632485109,94,5.484243600184244,10.261565637057217,56.63664985306443,50,10.261565637057217,50,19.77037632485109,56.63664985306443,19.770376324851092,94,0.0
0.0,3080000,0.0,5.687786721159531,0.0,17.167359019125776,17.167359019125776,95,5.687786721159531,7.839959999996858,45.320158704190405,50,7.839959999996858,50,17.167359019125776,45.320158704190405,17.167359019125776,95,0.0
0.0,3110000,0.0,5.471545030871986,0.0,17.68211078893376,17.68211078893376,96,5.471545030871986,9.237095954433453,55.452177178474194,50,9.237095954433453,50,17.68211078893376,55.452177178474194,17.68211078893376,96,0.0
0.0,3140000,0.0,3.3002648493686886,0.0,19.01126467405585,19.011264674055855,97,3.3002648493686886,9.654326111412377,51.73463849036199,50,9.654326111412377,50,19.011264674055855,51.73463849036199,19.01126467405585,97,0.0
0.0,3170000,0.0,5.0265526787433386,0.0,15.738071841471426,15.738071841471431,98,5.0265526787433386,6.027734353136346,27.323783720497342,50,6.027734353136346,50,15.738071841471431,27.323783720497342,15.738071841471426,98,0.0
0.0,3200000,0.0,3.3728931347247078,0.0,16.73856495859833,16.73856495859834,99,3.3728931347247078,6.679857545627693,37.43012521253201,50,6.679857545627693,50,16.73856495859834,37.43012521253201,16.73856495859833,99,0.0
0.0,3230000,0.0,4.953674616715933,0.0,17.008463113040147,17.008463113040147,100,4.953674616715933,5.741086629489602,33.436228074216416,50,5.741086629489602,50,17.008463113040147,33.436228074216416,17.008463113040147,100,0.0
0.0,3260000,0.0,3.381787375666173,0.0,17.075443287382075,17.075443287382075,101,3.381787375666173,9.43387997389298,59.81785965506038,50,9.43387997389298,50,17.075443287382075,59.81785965506038,17.075443287382075,101,0.0
0.0,3290000,0.0,2.4753487356941406,0.0,17.212661468953527,17.212661468953527,102,2.4753487356941406,8.291387917821078,46.51034965364356,50,8.291387917821078,50,17.212661468953527,46.51034965364356,17.212661468953527,102,0.0
0.0,3320000,0.0,3.418986548053005,0.0,18.510648067974422,18.510648067974422,103,3.418986548053005,11.335644552226851,83.25492062084409,50,11.335644552226851,50,18.510648067974422,83.25492062084409,18.510648067974422,103,0.0
0.0,3350000,0.0,3.1449335150048716,0.0,17.405970365629553,17.405970365629557,104,3.1449335150048716,8.579631286310462,59.36410626752591,50,8.579631286310462,50,17.405970365629557,59.36410626752591,17.405970365629553,104,0.0
0.0,3380000,0.0,5.757416483696994,0.0,18.674167463215632,18.674167463215632,105,5.757416483696994,8.81038607694877,58.533683530317184,50,8.81038607694877,50,18.674167463215632,58.533683530317184,18.674167463215632,105,0.0
0.0,3410000,0.0,3.7045159321359997,0.0,16.622657393481305,16.622657393481305,106,3.7045159321359997,7.2969189976338455,34.42052408656306,50,7.2969189976338455,50,16.622657393481305,34.42052408656306,16.622657393481305,106,0.0
0.0,3440000,0.0,4.063543094795422,0.0,17.14112868484894,17.141128684848937,107,4.063543094795422,11.219949406031729,81.90199276947273,50,11.219949406031729,50,17.141128684848937,81.90199276947273,17.14112868484894,107,0.0
0.0,3470000,0.0,6.86455037027922,0.0,16.519458600433538,16.519458600433538,108,6.86455037027922,5.171654775759736,26.12924455388574,50,5.171654775759736,50,16.519458600433538,26.12924455388574,16.519458600433538,108,0.0
0.0,3500000,0.0,3.659305167276142,0.0,19.50200835373103,19.502008353731032,109,3.659305167276142,6.520481943123207,33.79322977861419,50,6.520481943123207,50,19.502008353731032,33.79322977861419,19.50200835373103,109,0.0
0.0,3530000,0.0,7.221660389899724,0.0,21.490881161177217,21.490881161177217,110,7.221660389899724,12.348831254997132,72.65723833716959,50,12.348831254997132,50,21.490881161177217,72.65723833716959,21.490881161177217,110,0.0
0.0,3560000,0.0,3.4864402819895335,0.0,19.36302471365171,19.363024713651704,111,3.4864402819895335,11.920000186398907,84.11139450249294,50,11.920000186398907,50,19.363024713651704,84.11139450249294,19.36302471365171,111,0.0
0.0,3590000,0.0,3.9717284653623053,0.0,16.835571137534643,16.835571137534643,112,3.9717284653623053,7.332408703700389,35.07168828781398,50,7.332408703700389,50,16.835571137534643,35.07168828781398,16.835571137534643,112,0.0
0.0,3620000,0.0,5.517035157580894,0.0,18.972955224309043,18.972955224309043,113,5.517035157580894,11.182517978468944,61.553513999245084,50,11.182517978468944,50,18.972955224309043,61.553513999245084,18.972955224309043,113,0.0
0.0,3650000,0.0,4.828660858047965,0.0,18.962741435767832,18.962741435767835,114,4.828660858047965,10.592818276780651,57.384651730648145,50,10.592818276780651,50,18.962741435767835,57.384651730648145,18.962741435767832,114,0.0
0.0,3680000,0.0,3.999421910613833,0.0,18.253772811263083,18.25377281126309,115,3.999421910613833,7.995481634487996,53.1305965211134,50,7.995481634487996,50,18.25377281126309,53.1305965211134,18.253772811263083,115,0.0
0.0,3710000,0.0,3.682034152479928,0.0,18.32946041352526,18.329460413525265,116,3.682034152479928,7.90899828910227,35.42585428801402,50,7.90899828910227,50,18.329460413525265,35.42585428801402,18.32946041352526,116,0.0
0.0,3740000,0.0,5.940867471500491,0.0,20.233271935357664,20.233271935357664,117,5.940867471500491,9.26952113458756,44.69740260120522,50,9.26952113458756,50,20.233271935357664,44.69740260120522,20.233271935357664,117,0.0
0.0,3770000,0.0,6.187116038470793,0.0,17.869280135920352,17.869280135920356,118,6.187116038470793,6.901789622977159,37.85349650972641,50,6.901789622977159,50,17.869280135920356,37.85349650972641,17.869280135920352,118,0.0
0.0,3800000,0.0,5.611265538006388,0.0,22.201496653404792,22.201496653404803,119,5.611265538006388,11.128315812401569,70.02632911947956,50,11.128315812401569,50,22.201496653404803,70.02632911947956,22.201496653404792,119,0.0
0.0,3830000,0.0,7.793764801917359,0.0,19.555759296660618,19.55575929666062,120,7.793764801917359,9.131161611513317,61.93728933266787,50,9.131161611513317,50,19.55575929666062,61.93728933266787,19.555759296660618,120,0.0
0.0,3860000,0.0,3.5671624783555935,0.0,20.068558183260627,20.068558183260624,121,3.5671624783555935,14.055405952067073,83.49130512257747,50,14.055405952067073,50,20.068558183260624,83.49130512257747,20.068558183260627,121,0.0
