MetaTest/Average/AverageDiscountedReturn,MetaTest/basketball-v2/MinReturn,TotalEnvSteps,MetaTest/Average/SuccessRate,MetaTest/basketball-v2/SuccessRate,MetaTest/basketball-v2/NumEpisodes,MetaTest/basketball-v2/Iteration,MetaTest/Average/MaxReturn,MetaTest/basketball-v2/TerminationRate,MetaTest/basketball-v2/AverageReturn,MetaTest/Average/AverageReturn,MetaTest/basketball-v2/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/basketball-v2/StdReturn,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/Average/TerminationRate,MetaTest/Average/MinReturn
13.52066731336392,8.030489449913176,1950000,0.0,0.0,10,22,20.85751247356795,0.0,13.520667313363916,13.520667313363916,20.85751247356795,10,4.059886034067341,4.059886034067341,13.52066731336392,22,0.0,8.030489449913176
10.3848527914589,3.0727680387987704,2025000,0.0,0.0,10,23,21.80175078922345,0.0,10.384852791458899,10.384852791458899,21.80175078922345,10,6.167136050404865,6.167136050404865,10.3848527914589,23,0.0,3.0727680387987704
8.721119222294936,1.4698626424520342,2100000,0.0,0.0,10,24,23.619589135980558,0.0,8.721119222294934,8.721119222294934,23.619589135980558,10,6.629508040636835,6.629508040636835,8.721119222294936,24,0.0,1.4698626424520342
7.9341251045172,3.6226440481167796,2175000,0.0,0.0,10,25,12.063560823871658,0.0,7.934125104517196,7.934125104517196,12.063560823871658,10,3.1310522275801653,3.1310522275801653,7.9341251045172,25,0.0,3.6226440481167796
6.900537299435342,0.5726861577376127,2250000,0.0,0.0,10,26,17.92578968080139,0.0,6.900537299435342,6.900537299435342,17.92578968080139,10,5.831857225037084,5.831857225037084,6.900537299435342,26,0.0,0.5726861577376127
11.915028014314156,1.6705969601119777,2325000,0.0,0.0,10,27,41.18109731991274,0.0,11.915028014314156,11.915028014314156,41.18109731991274,10,11.639017628170354,11.639017628170354,11.915028014314156,27,0.0,1.6705969601119777
10.921686907388906,2.1262362748820807,2400000,0.0,0.0,10,28,21.776919433001744,0.0,10.921686907388912,10.921686907388912,21.776919433001744,10,5.808812975835813,5.808812975835813,10.921686907388906,28,0.0,2.1262362748820807
10.209457338914257,2.75114195705512,2475000,0.0,0.0,10,29,16.54005419089963,0.0,10.209457338914257,10.209457338914257,16.54005419089963,10,5.026137478836276,5.026137478836276,10.209457338914257,29,0.0,2.75114195705512
9.209854502926806,2.3564091541588907,2550000,0.0,0.0,10,30,21.29937789237514,0.0,9.209854502926802,9.209854502926802,21.29937789237514,10,6.24325669136603,6.24325669136603,9.209854502926806,30,0.0,2.3564091541588907
10.112251132323262,4.476759420953289,2625000,0.0,0.0,10,31,18.728016112776544,0.0,10.112251132323262,10.112251132323262,18.728016112776544,10,4.603851292883793,4.603851292883793,10.112251132323262,31,0.0,4.476759420953289
150.48231308388907,1.517192555656808,2700000,0.0,0.0,10,32,1425.1799088689368,0.0,150.482313083889,150.482313083889,1425.1799088689368,10,424.9333681594561,424.9333681594561,150.48231308388907,32,0.0,1.517192555656808
10.755796232492802,2.7816116922418783,2775000,0.0,0.0,10,33,19.89531949607265,0.0,10.755796232492802,10.755796232492802,19.89531949607265,10,5.6378920289578724,5.6378920289578724,10.755796232492802,33,0.0,2.7816116922418783
10.690540563236539,2.227498293530203,2850000,0.0,0.0,10,34,21.77853687719032,0.0,10.690540563236537,10.690540563236537,21.77853687719032,10,6.54731721096277,6.54731721096277,10.690540563236539,34,0.0,2.227498293530203
11.325553897243333,1.5777457870107365,2925000,0.0,0.0,10,35,22.027867888750336,0.0,11.325553897243328,11.325553897243328,22.027867888750336,10,5.159237648611723,5.159237648611723,11.325553897243333,35,0.0,1.5777457870107365
4.829199774050719,1.0722392852449816,3000000,0.0,0.0,10,36,11.06944055696743,0.0,4.829199774050719,4.829199774050719,11.06944055696743,10,3.24140198975732,3.24140198975732,4.829199774050719,36,0.0,1.0722392852449816
11.680057056557025,1.7125338351672574,3075000,0.0,0.0,10,37,17.578341912274457,0.0,11.680057056557025,11.680057056557025,17.578341912274457,10,4.765755636479829,4.765755636479829,11.680057056557025,37,0.0,1.7125338351672574
12.237503589542746,2.77236903620372,3150000,0.0,0.0,10,38,18.417133618055516,0.0,12.237503589542742,12.237503589542742,18.417133618055516,10,5.329515273346796,5.329515273346796,12.237503589542746,38,0.0,2.77236903620372
11.085457431860869,4.898431649593967,3225000,0.0,0.0,10,39,21.76656809165652,0.0,11.08545743186087,11.08545743186087,21.76656809165652,10,4.973563250013107,4.973563250013107,11.085457431860869,39,0.0,4.898431649593967
8.716271159728805,2.451480835402206,3300000,0.0,0.0,10,40,17.00069037930311,0.0,8.716271159728805,8.716271159728805,17.00069037930311,10,3.9598816036428537,3.9598816036428537,8.716271159728805,40,0.0,2.451480835402206
8.414030016274632,3.0314093238958266,3375000,0.0,0.0,10,41,19.625731076159525,0.0,8.41403001627463,8.41403001627463,19.625731076159525,10,4.589590983401607,4.589590983401607,8.414030016274632,41,0.0,3.0314093238958266
8.712766801327287,3.658636136600596,3450000,0.0,0.0,10,42,14.80001988101155,0.0,8.712766801327287,8.712766801327287,14.80001988101155,10,3.9069365894343684,3.9069365894343684,8.712766801327287,42,0.0,3.658636136600596
4.890146721311154,1.5843372925061532,3525000,0.0,0.0,10,43,12.951821396196703,0.0,4.890146721311155,4.890146721311155,12.951821396196703,10,3.282601224068741,3.282601224068741,4.890146721311154,43,0.0,1.5843372925061532
7.401231845514938,1.7976206347333548,3600000,0.0,0.0,10,44,28.44087237928315,0.0,7.401231845514941,7.401231845514941,28.44087237928315,10,7.364461141970579,7.364461141970579,7.401231845514938,44,0.0,1.7976206347333548
9.193212055617161,2.005635930721362,3675000,0.0,0.0,10,45,17.610977197560995,0.0,9.193212055617163,9.193212055617163,17.610977197560995,10,4.854789763454209,4.854789763454209,9.193212055617161,45,0.0,2.005635930721362
11.784212661886514,6.513086679759031,3750000,0.0,0.0,10,46,19.34321573964873,0.0,11.784212661886514,11.784212661886514,19.34321573964873,10,4.280642920921022,4.280642920921022,11.784212661886514,46,0.0,6.513086679759031
4.210470474276181,1.782133524245466,3825000,0.0,0.0,10,47,9.854377678705294,0.0,4.21047047427618,4.21047047427618,9.854377678705294,10,2.9824989542376037,2.9824989542376037,4.210470474276181,47,0.0,1.782133524245466
7.800728802348809,1.6285377192183883,3900000,0.0,0.0,10,48,15.774048596362226,0.0,7.800728802348809,7.800728802348809,15.774048596362226,10,4.2723581687466785,4.2723581687466785,7.800728802348809,48,0.0,1.6285377192183883
7.123602526478692,1.6230621647895593,3975000,0.0,0.0,10,49,16.235000387119932,0.0,7.1236025264786935,7.1236025264786935,16.235000387119932,10,3.9643212502824436,3.9643212502824436,7.123602526478692,49,0.0,1.6230621647895593
9.552797967567034,3.770446003056079,4050000,0.0,0.0,10,50,16.656338970446427,0.0,9.55279796756704,9.55279796756704,16.656338970446427,10,3.1121143746471196,3.1121143746471196,9.552797967567034,50,0.0,3.770446003056079
13.58197586685616,2.9210912430501037,4125000,0.0,0.0,10,51,26.159640660617367,0.0,13.581975866856164,13.581975866856164,26.159640660617367,10,6.202350537441128,6.202350537441128,13.58197586685616,51,0.0,2.9210912430501037
8.191560448364651,2.5636839327443717,4200000,0.0,0.0,10,52,16.97856239331988,0.0,8.191560448364655,8.191560448364655,16.97856239331988,10,4.53245095260024,4.53245095260024,8.191560448364651,52,0.0,2.5636839327443717
125.96380091685425,0.9021220289805124,4275000,0.0,0.0,10,53,1173.5999924965936,0.0,125.96380091685425,125.96380091685425,1173.5999924965936,10,349.24358351411746,349.24358351411746,125.96380091685425,53,0.0,0.9021220289805124
11.061342244451595,1.7612481134721334,4350000,0.0,0.0,10,54,27.00324505674869,0.0,11.061342244451595,11.061342244451595,27.00324505674869,10,7.746456095442259,7.746456095442259,11.061342244451595,54,0.0,1.7612481134721334
10.804086806490432,2.6614973214523663,4425000,0.0,0.0,10,55,19.582482178042664,0.0,10.804086806490428,10.804086806490428,19.582482178042664,10,6.133762812815406,6.133762812815406,10.804086806490432,55,0.0,2.6614973214523663
23.906924638357516,4.8886894984855935,4500000,0.0,0.0,10,56,129.5026920101633,0.0,23.906924638357495,23.906924638357495,129.5026920101633,10,35.53049494670102,35.53049494670102,23.906924638357516,56,0.0,4.8886894984855935
10.21909366374154,1.9295998089731798,4575000,0.0,0.0,10,57,18.043092179283235,0.0,10.219093663741543,10.219093663741543,18.043092179283235,10,5.539994338526487,5.539994338526487,10.21909366374154,57,0.0,1.9295998089731798
12.577341561718724,1.4690451589341809,4650000,0.0,0.0,10,58,44.441314767107926,0.0,12.577341561718725,12.577341561718725,44.441314767107926,10,12.380159436097578,12.380159436097578,12.577341561718724,58,0.0,1.4690451589341809
9.465271768870844,1.2982552553091855,4725000,0.0,0.0,10,59,22.13712579949767,0.0,9.465271768870842,9.465271768870842,22.13712579949767,10,6.592507826112338,6.592507826112338,9.465271768870844,59,0.0,1.2982552553091855
9.40915046882968,2.4606252424923296,4800000,0.0,0.0,10,60,17.396019734678724,0.0,9.40915046882968,9.40915046882968,17.396019734678724,10,4.891937548326866,4.891937548326866,9.40915046882968,60,0.0,2.4606252424923296
12.41486574308615,2.3181127792941485,4875000,0.0,0.0,10,61,22.982805122377364,0.0,12.414865743086152,12.414865743086152,22.982805122377364,10,6.245087047702692,6.245087047702692,12.41486574308615,61,0.0,2.3181127792941485
8.360431832458097,4.295220740698159,4950000,0.0,0.0,10,62,20.455594519608226,0.0,8.3604318324581,8.3604318324581,20.455594519608226,10,4.594450923931933,4.594450923931933,8.360431832458097,62,0.0,4.295220740698159
13.158611773614577,2.39032974510331,5025000,0.0,0.0,10,63,29.32119242021258,0.0,13.158611773614581,13.158611773614581,29.32119242021258,10,7.228873163814064,7.228873163814064,13.158611773614577,63,0.0,2.39032974510331
9.593713320970926,0.7623239584246473,5100000,0.0,0.0,10,64,21.964448064021298,0.0,9.593713320970924,9.593713320970924,21.964448064021298,10,7.2035611771895525,7.2035611771895525,9.593713320970926,64,0.0,0.7623239584246473
10.796899979188897,2.173629948621953,5175000,0.0,0.0,10,65,21.59114291029637,0.0,10.796899979188893,10.796899979188893,21.59114291029637,10,5.781440187436012,5.781440187436012,10.796899979188897,65,0.0,2.173629948621953
4.897295188013828,1.1507809537000286,5250000,0.0,0.0,10,66,11.94753513509702,0.0,4.8972951880138265,4.8972951880138265,11.94753513509702,10,3.791444041524952,3.791444041524952,4.897295188013828,66,0.0,1.1507809537000286
7.060721583165308,1.360526595210838,5325000,0.0,0.0,10,67,19.46491753442974,0.0,7.060721583165305,7.060721583165305,19.46491753442974,10,6.766396823956694,6.766396823956694,7.060721583165308,67,0.0,1.360526595210838
8.472850712155267,1.525267482416583,5400000,0.0,0.0,10,68,38.24972880634954,0.0,8.472850712155262,8.472850712155262,38.24972880634954,10,10.90675541873138,10.90675541873138,8.472850712155267,68,0.0,1.525267482416583
9.889940114638325,1.8918860789097354,5475000,0.0,0.0,10,69,21.025119215406207,0.0,9.889940114638325,9.889940114638325,21.025119215406207,10,6.948709556364486,6.948709556364486,9.889940114638325,69,0.0,1.8918860789097354
8.170655273547174,3.0980927933457365,5550000,0.0,0.0,10,70,17.365791500852836,0.0,8.170655273547176,8.170655273547176,17.365791500852836,10,4.173807711792717,4.173807711792717,8.170655273547174,70,0.0,3.0980927933457365
12.133351402485602,5.218282010786294,5625000,0.0,0.0,10,71,21.131574963203082,0.0,12.133351402485596,12.133351402485596,21.131574963203082,10,4.092962914209909,4.092962914209909,12.133351402485602,71,0.0,5.218282010786294
10.695657032048862,1.5096047998547975,5700000,0.0,0.0,10,72,21.38554974821312,0.0,10.695657032048867,10.695657032048867,21.38554974821312,10,6.445644659720979,6.445644659720979,10.695657032048862,72,0.0,1.5096047998547975
18.520566968123624,3.829520013455814,5775000,0.0,0.0,10,73,27.817330576489347,0.0,18.52056696812362,18.52056696812362,27.817330576489347,10,7.502243202967338,7.502243202967338,18.520566968123624,73,0.0,3.829520013455814
15.55270624477195,3.1694171230459443,5850000,0.0,0.0,10,74,26.458000211863155,0.0,15.552706244771954,15.552706244771954,26.458000211863155,10,7.77162741576064,7.77162741576064,15.55270624477195,74,0.0,3.1694171230459443
23.534676293335117,3.5952224833182833,5925000,0.0,0.0,10,75,110.03978894371046,0.0,23.534676293335114,23.534676293335114,110.03978894371046,10,29.666961324997104,29.666961324997104,23.534676293335117,75,0.0,3.5952224833182833
10.480138905137775,3.2147729537346215,6000000,0.0,0.0,10,76,24.07740415195846,0.0,10.480138905137771,10.480138905137771,24.07740415195846,10,7.092521202962959,7.092521202962959,10.480138905137775,76,0.0,3.2147729537346215
11.410174371945839,3.0718892080722084,6075000,0.0,0.0,10,77,21.53312666306176,0.0,11.410174371945839,11.410174371945839,21.53312666306176,10,6.7588241114135075,6.7588241114135075,11.410174371945839,77,0.0,3.0718892080722084
17.355493611487695,5.050235593456041,6150000,0.0,0.0,10,78,42.14635643984054,0.0,17.355493611487702,17.355493611487702,42.14635643984054,10,9.701658679734148,9.701658679734148,17.355493611487695,78,0.0,5.050235593456041
9.441008659064881,4.414646471842876,6225000,0.0,0.0,10,79,16.01542157123138,0.0,9.441008659064883,9.441008659064883,16.01542157123138,10,4.298166608857406,4.298166608857406,9.441008659064881,79,0.0,4.414646471842876
14.169585778483906,5.100837270878428,6300000,0.0,0.0,10,80,21.044447040571395,0.0,14.169585778483906,14.169585778483906,21.044447040571395,10,4.795753278699086,4.795753278699086,14.169585778483906,80,0.0,5.100837270878428
10.850386701638827,2.392942519924646,6375000,0.0,0.0,10,81,22.184646594472962,0.0,10.85038670163883,10.85038670163883,22.184646594472962,10,6.501840796198497,6.501840796198497,10.850386701638827,81,0.0,2.392942519924646
5.703688777081769,2.4987255873353607,6450000,0.0,0.0,10,82,23.187519138715096,0.0,5.703688777081768,5.703688777081768,23.187519138715096,10,5.863856357661918,5.863856357661918,5.703688777081769,82,0.0,2.4987255873353607
3.105802280267279,1.9825583154587019,6525000,0.0,0.0,10,83,6.520828829683319,0.0,3.10580228026728,3.10580228026728,6.520828829683319,10,1.4147388281225235,1.4147388281225235,3.105802280267279,83,0.0,1.9825583154587019
10.072248717920386,3.8569418923326055,6600000,0.0,0.0,10,84,18.557860892585758,0.0,10.07224871792038,10.07224871792038,18.557860892585758,10,4.104114628927286,4.104114628927286,10.072248717920386,84,0.0,3.8569418923326055
16.317775977904063,4.1923017647748715,6675000,0.0,0.0,10,85,24.251519554033557,0.0,16.317775977904066,16.317775977904066,24.251519554033557,10,5.587675695040743,5.587675695040743,16.317775977904063,85,0.0,4.1923017647748715
11.142540262928966,4.0368807047122335,6750000,0.0,0.0,10,86,38.79631374901546,0.0,11.142540262928973,11.142540262928973,38.79631374901546,10,9.823404034531062,9.823404034531062,11.142540262928966,86,0.0,4.0368807047122335
91.1630960913297,6.003685207102576,6825000,0.0,0.0,10,87,800.8632235305533,0.0,91.16309609132969,91.16309609132969,800.8632235305533,10,236.60929247302107,236.60929247302107,91.1630960913297,87,0.0,6.003685207102576
14.996998105599928,5.20592928281399,6900000,0.0,0.0,10,88,20.417227387689486,0.0,14.996998105599934,14.996998105599934,20.417227387689486,10,4.230569759911907,4.230569759911907,14.996998105599928,88,0.0,5.20592928281399
7.577734585755517,2.2401937553772915,6975000,0.0,0.0,10,89,12.301286701907173,0.0,7.577734585755517,7.577734585755517,12.301286701907173,10,3.139505672380893,3.139505672380893,7.577734585755517,89,0.0,2.2401937553772915
13.222998503594317,5.82918639650013,7050000,0.0,0.0,10,90,21.936995410152523,0.0,13.222998503594312,13.222998503594312,21.936995410152523,10,5.176731770132895,5.176731770132895,13.222998503594317,90,0.0,5.82918639650013
194.1312643413889,4.09412394324953,7125000,0.0,0.0,10,91,1220.17070056218,0.0,194.13126434138888,194.13126434138888,1220.17070056218,10,385.1105354636748,385.1105354636748,194.1312643413889,91,0.0,4.09412394324953
153.10666595760674,3.911947490650871,7200000,0.0,0.0,10,92,1279.6905847631838,0.0,153.10666595760682,153.10666595760682,1279.6905847631838,10,379.22090029149524,379.22090029149524,153.10666595760674,92,0.0,3.911947490650871
12.931329960323879,2.393593003093473,7275000,0.0,0.0,10,93,22.269876862917723,0.0,12.931329960323875,12.931329960323875,22.269876862917723,10,5.970178140519886,5.970178140519886,12.931329960323879,93,0.0,2.393593003093473
11.814793573630684,1.2838235005020033,7350000,0.0,0.0,10,94,25.426947752995368,0.0,11.814793573630688,11.814793573630688,25.426947752995368,10,7.5844471170120675,7.5844471170120675,11.814793573630684,94,0.0,1.2838235005020033
17.208422653701852,6.813952799766831,7425000,0.0,0.0,10,95,38.78528487397835,0.0,17.208422653701852,17.208422653701852,38.78528487397835,10,7.8893540715428,7.8893540715428,17.208422653701852,95,0.0,6.813952799766831
16.561748375765806,11.602461553519634,7500000,0.0,0.0,10,96,20.273257090319976,0.0,16.56174837576581,16.56174837576581,20.273257090319976,10,2.805368537275629,2.805368537275629,16.561748375765806,96,0.0,11.602461553519634
14.224418870540797,5.004576256596162,7575000,0.0,0.0,10,97,34.57093167251723,0.0,14.224418870540784,14.224418870540784,34.57093167251723,10,8.4656413723369,8.4656413723369,14.224418870540797,97,0.0,5.004576256596162
12.560179784430611,4.741679804324836,7650000,0.0,0.0,10,98,16.73460424359471,0.0,12.560179784430613,12.560179784430613,16.73460424359471,10,3.0392241299136273,3.0392241299136273,12.560179784430611,98,0.0,4.741679804324836
109.26698745780155,4.23204131947595,7725000,0.0,0.0,10,99,956.3799475551151,0.0,109.26698745780149,109.26698745780149,956.3799475551151,10,282.4138261631753,282.4138261631753,109.26698745780155,99,0.0,4.23204131947595
13.585593406488979,3.7762088626134283,7800000,0.0,0.0,10,100,21.265980856848437,0.0,13.585593406488982,13.585593406488982,21.265980856848437,10,6.0596314652364125,6.0596314652364125,13.585593406488979,100,0.0,3.7762088626134283
23.13087395289954,4.2355969989182745,7875000,0.0,0.0,10,101,114.18802037409536,0.0,23.13087395289955,23.13087395289955,114.18802037409536,10,30.739371344830793,30.739371344830793,23.13087395289954,101,0.0,4.2355969989182745
78.63112353609435,9.317196451871405,7950000,0.0,0.0,10,102,635.3676037222763,0.0,78.63112353609436,78.63112353609436,635.3676037222763,10,185.6676161295628,185.6676161295628,78.63112353609435,102,0.0,9.317196451871405
15.795450066960745,2.347749058815817,8025000,0.0,0.0,10,103,28.313364320486833,0.0,15.795450066960745,15.795450066960745,28.313364320486833,10,7.64770694638255,7.64770694638255,15.795450066960745,103,0.0,2.347749058815817
11.838536064069052,2.8535917881619364,8100000,0.0,0.0,10,104,20.081952101519395,0.0,11.838536064069052,11.838536064069052,20.081952101519395,10,5.087627163422486,5.087627163422486,11.838536064069052,104,0.0,2.8535917881619364
24.01083509528755,1.180844104462339,8175000,0.0,0.0,10,105,96.1255172017571,0.0,24.010835095287554,24.010835095287554,96.1255172017571,10,26.83639162945421,26.83639162945421,24.01083509528755,105,0.0,1.180844104462339
15.463918453441556,9.293479095323216,8250000,0.0,0.0,10,106,22.519192883416398,0.0,15.463918453441554,15.463918453441554,22.519192883416398,10,5.00606974962798,5.00606974962798,15.463918453441556,106,0.0,9.293479095323216
2.1723246536567387,1.6649245351585096,8325000,0.0,0.0,10,107,2.52427865245145,0.0,2.172324653656738,2.172324653656738,2.52427865245145,10,0.2509758753914834,0.2509758753914834,2.1723246536567387,107,0.0,1.6649245351585096
4.326601219452831,0.7571571995125672,8400000,0.0,0.0,10,108,26.76393113912529,0.0,4.3266012194528285,4.3266012194528285,26.76393113912529,10,7.6039604273817405,7.6039604273817405,4.326601219452831,108,0.0,0.7571571995125672
1.3815401581563842,1.063741297911048,8475000,0.0,0.0,10,109,1.724962203928421,0.0,1.3815401581563838,1.3815401581563838,1.724962203928421,10,0.20491711753625338,0.20491711753625338,1.3815401581563842,109,0.0,1.063741297911048
1.2537891478269365,0.9696853678344856,8550000,0.0,0.0,10,110,1.7298385530298253,0.0,1.2537891478269363,1.2537891478269363,1.7298385530298253,10,0.2088404738562586,0.2088404738562586,1.2537891478269365,110,0.0,0.9696853678344856
8.459594567700034,0.9614319414227691,8625000,0.0,0.0,10,111,31.841965152684974,0.0,8.459594567700035,8.459594567700035,31.841965152684974,10,10.088246572772025,10.088246572772025,8.459594567700034,111,0.0,0.9614319414227691
6.468961103394042,1.3078306330921603,8700000,0.0,0.0,10,112,29.842194393244466,0.0,6.468961103394042,6.468961103394042,29.842194393244466,10,8.907731110928548,8.907731110928548,6.468961103394042,112,0.0,1.3078306330921603
12.112630892879668,0.984198469635486,8775000,0.0,0.0,10,113,29.117833534854277,0.0,12.112630892879675,12.112630892879675,29.117833534854277,10,9.667273203070435,9.667273203070435,12.112630892879668,113,0.0,0.984198469635486
13.729224508811228,2.541473174176802,8850000,0.0,0.0,10,114,21.53474315677472,0.0,13.729224508811223,13.729224508811223,21.53474315677472,10,6.53101197261058,6.53101197261058,13.729224508811228,114,0.0,2.541473174176802
113.56177667047291,2.207932715471559,8925000,0.0,0.0,10,115,1056.6305103470963,0.0,113.56177667047294,113.56177667047294,1056.6305103470963,10,314.3983486849185,314.3983486849185,113.56177667047291,115,0.0,2.207932715471559
14.582014189511895,1.2653860523576395,9000000,0.0,0.0,10,116,21.750994652247368,0.0,14.582014189511899,14.582014189511899,21.750994652247368,10,7.159019888655127,7.159019888655127,14.582014189511895,116,0.0,1.2653860523576395
13.97135904527824,4.716598853427292,9075000,0.0,0.0,10,117,30.469318321107068,0.0,13.971359045278238,13.971359045278238,30.469318321107068,10,8.350407232172435,8.350407232172435,13.97135904527824,117,0.0,4.716598853427292
12.441492006204829,3.9372188882116315,9150000,0.0,0.0,10,118,24.834482008917217,0.0,12.44149200620483,12.44149200620483,24.834482008917217,10,7.71960043430812,7.71960043430812,12.441492006204829,118,0.0,3.9372188882116315
31.31045227692252,2.023813465501007,9225000,0.0,0.0,10,119,219.24975950772958,0.0,31.310452276922558,31.310452276922558,219.24975950772958,10,63.088792668794106,63.088792668794106,31.31045227692252,119,0.0,2.023813465501007
15.460755318566655,2.7786714387134306,9300000,0.0,0.0,10,120,53.48843493681052,0.0,15.460755318566655,15.460755318566655,53.48843493681052,10,13.955021738431572,13.955021738431572,15.460755318566655,120,0.0,2.7786714387134306
