MetaTest/sweep-into-v2/SuccessRate,reach-v2/NumEpisodes,MetaTest/sweep-into-v2/StdReturn,drawer-close-v2/AverageDiscountedReturn,reach-v2/StdReturn,MetaTest/lever-pull-v2/NumEpisodes,MetaTest/lever-pull-v2/AverageReturn,MetaTest/drawer-open-v2/Iteration,peg-insert-side-v2/AverageDiscountedReturn,MetaTest/drawer-open-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/drawer-open-v2/MaxReturn,drawer-close-v2/NumEpisodes,GaussianMLPPolicy/Entropy,reach-v2/TerminationRate,pick-place-v2/SuccessRate,peg-insert-side-v2/NumEpisodes,button-press-topdown-v2/AverageReturn,push-v2/SuccessRate,basketball-v2/NumEpisodes,basketball-v2/SuccessRate,Average/MinReturn,MetaTest/lever-pull-v2/StdReturn,Average/Iteration,window-open-v2/Iteration,sweep-v2/AverageDiscountedReturn,Average/TerminationRate,GaussianMLPPolicy/dLoss,basketball-v2/AverageDiscountedReturn,reach-v2/AverageDiscountedReturn,reach-v2/SuccessRate,Average/AverageReturn,basketball-v2/StdReturn,MetaTest/door-close-v2/StdReturn,MetaTest/Average/TerminationRate,push-v2/MinReturn,sweep-v2/SuccessRate,pick-place-v2/StdReturn,MetaTest/lever-pull-v2/Iteration,Average/StdReturn,door-open-v2/SuccessRate,door-open-v2/MinReturn,MetaTest/lever-pull-v2/MaxReturn,window-open-v2/AverageDiscountedReturn,MetaTest/drawer-open-v2/StdReturn,MetaTest/sweep-into-v2/AverageDiscountedReturn,MetaTest/sweep-into-v2/MinReturn,Average/SuccessRate,MetaTest/shelf-place-v2/AverageReturn,MetaTest/door-close-v2/MaxReturn,window-open-v2/StdReturn,push-v2/StdReturn,door-open-v2/StdReturn,drawer-close-v2/Iteration,MetaTest/door-close-v2/TerminationRate,window-open-v2/MaxReturn,MetaTest/door-close-v2/Iteration,MetaTest/shelf-place-v2/AverageDiscountedReturn,reach-v2/MinReturn,push-v2/Iteration,MetaTest/sweep-into-v2/Iteration,basketball-v2/MaxReturn,MetaTest/lever-pull-v2/TerminationRate,MetaTest/Average/MaxReturn,pick-place-v2/MinReturn,window-open-v2/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/sweep-into-v2/AverageReturn,MetaTest/drawer-open-v2/TerminationRate,MetaTest/shelf-place-v2/MaxReturn,door-open-v2/MaxReturn,reach-v2/AverageReturn,drawer-close-v2/AverageReturn,MetaTest/Average/Iteration,MetaTest/shelf-place-v2/StdReturn,sweep-v2/AverageReturn,Average/MaxReturn,peg-insert-side-v2/StdReturn,GaussianMLPPolicy/LossBefore,MetaTest/door-close-v2/NumEpisodes,MetaTest/door-close-v2/MinReturn,MetaTest/Average/SuccessRate,basketball-v2/Iteration,pick-place-v2/AverageDiscountedReturn,drawer-close-v2/SuccessRate,window-open-v2/TerminationRate,drawer-close-v2/TerminationRate,window-open-v2/SuccessRate,button-press-topdown-v2/MaxReturn,MetaTest/sweep-into-v2/NumEpisodes,peg-insert-side-v2/Iteration,MetaTest/lever-pull-v2/AverageDiscountedReturn,push-v2/MaxReturn,GaussianMLPPolicy/KLBefore,Iteration,push-v2/NumEpisodes,door-open-v2/TerminationRate,basketball-v2/TerminationRate,MetaTest/sweep-into-v2/MaxReturn,MetaTest/drawer-open-v2/NumEpisodes,MetaTest/door-close-v2/AverageReturn,button-press-topdown-v2/SuccessRate,pick-place-v2/TerminationRate,window-open-v2/AverageReturn,sweep-v2/MaxReturn,button-press-topdown-v2/TerminationRate,sweep-v2/NumEpisodes,door-open-v2/AverageDiscountedReturn,peg-insert-side-v2/SuccessRate,sweep-v2/StdReturn,push-v2/AverageReturn,Average/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,MetaTest/door-close-v2/SuccessRate,peg-insert-side-v2/TerminationRate,basketball-v2/AverageReturn,pick-place-v2/Iteration,door-open-v2/Iteration,peg-insert-side-v2/MaxReturn,MetaTest/drawer-open-v2/SuccessRate,sweep-v2/MinReturn,MetaTest/shelf-place-v2/NumEpisodes,door-open-v2/AverageReturn,GaussianMLPPolicy/LossAfter,MetaTest/sweep-into-v2/TerminationRate,MetaTest/drawer-open-v2/AverageReturn,reach-v2/Iteration,peg-insert-side-v2/MinReturn,window-open-v2/MinReturn,push-v2/TerminationRate,MetaTest/door-close-v2/AverageDiscountedReturn,button-press-topdown-v2/Iteration,MetaTest/lever-pull-v2/MinReturn,drawer-close-v2/StdReturn,button-press-topdown-v2/StdReturn,sweep-v2/TerminationRate,pick-place-v2/NumEpisodes,MetaTest/Average/MinReturn,pick-place-v2/AverageReturn,MetaTest/shelf-place-v2/MinReturn,push-v2/AverageDiscountedReturn,Average/NumEpisodes,door-open-v2/NumEpisodes,button-press-topdown-v2/NumEpisodes,MetaTest/lever-pull-v2/SuccessRate,MetaTest/Average/NumEpisodes,sweep-v2/Iteration,button-press-topdown-v2/AverageDiscountedReturn,button-press-topdown-v2/MinReturn,TotalEnvSteps,reach-v2/MaxReturn,MetaTest/shelf-place-v2/Iteration,basketball-v2/MinReturn,peg-insert-side-v2/AverageReturn,drawer-close-v2/MinReturn,pick-place-v2/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/drawer-open-v2/MinReturn,MetaTest/shelf-place-v2/TerminationRate,drawer-close-v2/MaxReturn
0.16,20,1009.7376742831226,647.1006438097012,362.9538975342497,50,203.00771417012004,164,3.1587982340741343,1643.176750329005,0.0,999.1307169108973,3678.9528953792333,20,6.164985656738281,0.0,0.05,20,470.65699519253593,0.05,20,0.0,3.340222504184785,87.31124911588975,164,164,62.832160950733076,0.0,0.0012975924400961958,5.19756122040903,207.1088421995184,0.0,769.8636930205013,36.361476774638405,1160.3208383561707,0.0,44.790766335445454,0.0,4.563501127041365,164,1309.0101494424168,0.0,197.83155295962467,348.5840567877277,75.05768956645649,430.1343505533127,568.5122302707824,26.24269063336623,0.185,1.3587424654782865,4101.737856117674,330.564116015687,109.32880467380465,256.06345666795477,164,0.0,1075.7371855549363,164,1.3587424654782867,217.6360005659219,164,164,175.9814450273236,0.0,4408.206225633264,3.340222504184785,20,1207.149813346744,568.5122302707823,0.0,39.91685959543299,916.7038620063181,939.8606855532811,4541.6899709605705,164,5.857091121601295,266.56210007540585,4813.9728913137,5.710841597577249,0.0013729357160627842,50,758.7682560133367,0.216,164,3.547679681881893,1.0,0.0,0.0,0.4,595.458476234148,50,164,203.00771417011998,420.0517970558022,0.0,164,20,0.0,0.0,4408.206225633264,50,2579.5981473191005,0.35,0.0,524.9642340617289,872.1260478393128,0.0,20,110.52810155482337,0.0,229.85853337967282,195.34176120598764,124.17727155985581,0.009655134752392769,0.36,0.0,28.806381980637457,164,164,34.57575227558228,0.56,46.23018282486768,50,703.2574591850066,7.534327596658841e-05,0.0,1643.176750329005,164,11.02317188719177,244.8246420073194,0.0,2579.5981473191005,164,42.22922971554361,271.5431119034063,55.61784004366193,0.0,20,0.0,10.302556299695869,0.0,35.4444970562323,200,20,20,0.0,250,164,91.79674132472849,387.09610274212804,33000000,1598.0145364141658,164,8.161531542726733,17.194785690163457,3753.000145431957,21.388574721356687,999.1307169108974,1135.1527680401177,0.0,4813.9728913137
0.04,20,742.5574706424877,660.0142097938353,530.9029302796213,50,190.2885974288715,165,6.620022641140844,1588.0542739393377,0.0,779.3766660699993,2269.2237347519704,20,6.188766956329346,0.0,0.1,20,462.2423560364523,0.15,20,0.0,2.235070752848066,82.28896152286691,165,165,32.57543464435577,0.0,0.0013669513282366097,4.866121506714668,112.03921412324223,0.05,730.3877991140963,7.715120725184627,1019.6233475940063,0.0,37.023136256202385,0.0,12.86241042699016,165,1342.7141804790003,0.0,198.5824368745231,335.8243449507606,65.91531918872664,337.0431685116174,290.85773419396605,24.544193713387568,0.175,0.07998247021908562,3952.351143944611,307.7846870320509,737.2282413917683,295.1917193837003,165,0.0,1145.2045217855186,165,0.07998247021908564,221.62084774596275,165,165,38.199481313760835,0.0,4040.5925691874154,2.235070752848066,20,965.101986294969,290.8577341939661,0.0,1.5975587412780228,1005.5302552225127,577.1100601038942,4575.338011500656,165,0.28297855806341227,105.68053951670592,4821.71733273722,52.19552450574851,0.0005321048083715141,50,637.2247305613568,0.096,165,3.840711588914972,1.0,0.0,0.0,0.2,612.9111465314842,50,165,190.28859742887147,3475.6016392195384,0.0,165,20,0.0,0.0,4040.5925691874154,50,1827.6027423176022,0.25,0.0,432.05849055273865,469.6372298038381,0.0,20,119.18976544665995,0.0,91.55643988317398,381.4469171735007,115.77800890156558,0.009924101643264294,0.2,0.0,21.15812067811405,165,165,207.13334355841127,0.24,40.673366559554715,50,686.8070229560192,-0.0008348465198650956,0.0,1588.0542739393372,165,16.697766196922206,261.77653176463696,0.0,1827.6027423176024,165,51.98400713333968,202.8269620587084,73.777757149083,0.0,20,0.0,15.723816588618481,0.0,68.89391428979891,200,20,20,0.0,250,165,83.8253757922666,349.9143440963112,33200000,2272.563913881033,165,10.72640943769904,46.31265603426526,4044.82511854968,42.65890840233995,779.3766660699994,1050.639332016764,0.0,4821.71733273722
0.18,20,1398.3430909495391,567.2495654222059,754.1292095844793,50,199.29456215979684,166,9.530074836331636,1623.7530937997615,0.0,1017.7777639274092,3573.7397843094946,20,6.177841663360596,0.0,0.0,20,564.5182974562429,0.05,20,0.0,2.7530695252763984,85.1255270170366,166,166,40.08120353231373,0.0,0.002081077851471491,5.397930877162233,317.7169161681247,0.05,794.6721015313793,8.516749278458223,1175.6983661683578,0.0,54.941975584283,0.0,4.608178365214494,166,1299.1122362496285,0.0,283.1096714298973,343.25441661282923,62.273819038642294,471.49382346397846,753.7717410214448,33.40823288255846,0.175,2.798403459818747,4011.353284405862,352.29601314443687,105.39949255721591,153.38580187112638,166,0.0,1493.4713733077056,166,2.7984034598187457,385.61079071900497,166,166,48.77574819898511,0.0,4455.64457978145,2.7530695252763984,20,1259.2840282286913,753.7717410214448,0.0,110.01161176938228,940.5186838988636,1421.5148221059997,4359.500861281789,166,15.595666695353929,184.69444544363472,4820.915198444943,27.287056466310762,-0.00017406225379090756,50,465.9548887248276,0.192,166,2.3282801784419562,1.0,0.0,0.0,0.1,634.1554318277462,50,166,199.29456215979693,508.0127008304859,0.0,166,20,0.0,0.0,4455.64457978145,50,2509.2710191962237,0.55,0.0,393.45202765018354,575.3159588921098,0.0,20,120.43031304519131,0.0,146.9752586557232,156.14594180207592,125.15529767618668,0.006877685431391001,0.38,0.0,21.993283874007563,166,166,133.14435163544087,0.4,60.07085128748412,50,797.1430514172463,-0.0022551401052623987,0.0,1623.7530937997615,166,11.835259075722519,273.6301088915406,0.0,2509.2710191962237,166,47.652459449421585,495.0779967918397,38.00239432454528,0.0,20,0.0,7.675736251074731,0.0,35.00243710225027,200,20,20,0.0,250,166,91.54243656120262,494.4862348947016,33400000,3553.287421269601,166,10.639157306601506,40.082548031537875,2468.001596113367,19.768067296780103,1017.7777639274092,1074.2003481478703,0.0,4820.915198444943
0.12,20,917.5805243490979,730.4245788888113,420.45604800815926,50,205.5524372961663,167,7.843282176683554,1468.0909518018002,0.0,931.433464094422,2137.2161165925368,20,6.214521884918213,0.0,0.0,20,483.77820229570096,0.0,20,0.0,6.453055905223998,87.48762305338568,167,167,28.11848985699998,0.0,0.0013834337587468326,4.615466815639694,112.62811860311312,0.0,736.8082683327053,5.665734769843824,905.0214306313762,0.0,46.23311105034761,0.0,6.383171888288805,167,1356.208430823678,0.0,213.37326778788488,354.9080231490338,69.52104667024133,336.0370801764305,395.432438411229,14.526585491009154,0.145,5.843276186808838,3937.333699061778,409.84408306765323,71.86192557028056,199.23014717645307,167,0.0,1764.4919460666338,167,5.843276186808842,207.16156978266162,167,167,31.787356916000647,0.0,4195.638398189548,6.453055905223998,20,1137.234225961285,395.4324384112291,0.0,187.46051502110973,1043.8380464057361,563.4415024798832,4681.599425324284,167,28.415561706499656,137.31390857751114,4833.146618829576,61.600614199952226,0.0018491955706849694,50,563.4690992778801,0.124,167,3.067179474606181,1.0,0.0,0.0,0.3,790.1632194929721,50,167,205.5524372961663,302.41296850854184,0.0,167,20,0.0,0.0,4195.638398189548,50,2582.248216776105,0.15,0.0,490.12778379339613,380.09877526970587,0.0,20,120.53888509136769,0.0,108.40747786316409,133.7713383300108,118.63368685778416,0.006415518932044506,0.36,0.0,20.64103008529072,167,167,262.16758223835586,0.14,23.750659772806543,50,791.0408433712852,0.0004657618119381368,0.0,1468.0909518017997,167,10.340453640097076,252.88752938767763,0.0,2582.248216776105,167,44.62762510828125,171.17319761980116,111.26291444479872,0.0,20,0.0,14.005379157495074,0.0,24.597120874447636,200,20,20,0.0,250,167,84.98270012593096,292.958917496992,33600000,2083.874719181102,167,10.697926035290854,52.36326991219481,4214.707038066447,28.885836284662837,931.433464094422,1013.6796291968606,0.0,4833.146618829576
0.04,20,490.7793448245363,628.5298677853957,397.6408213505965,50,197.12652984266907,168,7.485993645605177,1392.775124981283,0.0,687.7172016778138,2233.5478608876083,20,6.221540451049805,0.0,0.05,20,463.8548478641974,0.1,20,0.0,4.8977706115496185,79.63533239472602,168,168,50.77745239217543,0.0,0.0008940147090470418,5.852674117022615,190.0008680676496,0.1,741.9817021323884,16.778430260066486,1063.7358128779247,0.0,34.45949445082581,0.0,18.989522388849178,168,1310.92647782517,0.0,216.67933226798917,326.3719431360243,56.59320389967699,333.333848845166,205.18951981066775,26.170676022791927,0.145,3.0189395923008173,3894.292971073185,209.91114722270308,132.37153086170318,349.4536353284883,168,0.0,1065.2661812295746,168,3.018939592300817,425.16580969353305,168,168,88.46047756611846,0.0,3894.292971073185,4.8977706115496185,20,876.0317558453937,205.18951981066775,0.0,68.04599341102582,1139.3520857784733,938.5561970973686,4521.306002156221,168,11.270222299685148,167.3287422945389,4823.78500266734,45.265088042641025,0.00017101281264331192,50,598.2447257097205,0.076,168,3.6425981463317187,1.0,0.0,0.0,0.1,593.471945523099,50,168,197.12652984266904,597.6824142024067,0.0,168,20,0.0,0.0,3577.385772132919,50,1640.475894162149,0.1,0.0,345.8521740041737,810.5528647454446,0.0,20,136.3523326480938,0.0,170.2111451366381,153.85107849100933,119.95314460556672,0.0071747079491615295,0.18,0.0,25.690603581913802,168,168,232.44044968502956,0.16,32.951443163103605,50,737.5634793228668,-0.0007230018964037299,0.0,1392.775124981283,168,11.363778039485512,254.93185043382545,0.0,1640.475894162149,168,47.32657806149116,232.99874133823866,77.23493391010025,0.0,20,0.0,16.356676343099757,0.0,32.92222438652583,200,20,20,0.0,250,168,87.37423096719036,345.2578627031,33800000,1842.3278245059876,168,10.880691782453559,49.45722016849406,3823.6452560230364,95.39327364568635,687.7172016778139,763.4097007531609,0.0,4823.78500266734
0.1,20,1074.344283742131,594.9037551526147,500.24052751203124,50,179.18127490872013,169,16.360313736515373,1282.9349968841168,0.0,787.1205147856828,2417.5576784409072,20,6.236534595489502,0.0,0.0,20,483.32069080154923,0.05,20,0.0,4.484283546442079,75.18361931285838,169,169,31.560789323692823,0.0,0.0008946371672209352,5.291765259745382,197.01983477786465,0.05,737.7716040949057,11.673893736255126,1086.0774983030874,0.0,37.43520936172257,0.0,11.701937173392535,169,1271.3765526697705,0.0,310.7596686766991,299.7300467626052,62.94591390933029,271.5040195797009,445.9016726627362,18.109368863650854,0.14,1.3673101842531508,3724.866376917132,324.3326126021979,143.23828130942383,171.282013615631,169,0.0,1120.1859288576848,169,1.3673101842531514,372.71768476692375,169,169,68.5523334682178,0.0,4156.0933372956615,4.484283546442079,20,1029.353015182692,445.9016726627363,0.0,59.705017519087,959.01131076347,1032.337515010686,4266.4543751706115,169,8.352245609834693,94.53595984234401,4835.786251680343,77.8558797014339,0.0006565278745256364,50,635.1387995498526,0.108,169,4.6058349917320305,1.0,0.0,0.0,0.25,638.0466902790671,50,169,179.18127490872007,609.1134189317199,0.0,169,20,0.0,0.0,4156.0933372956615,50,2026.217319288588,0.05,0.0,449.3244569602236,274.2664307466929,0.0,20,120.84257906829082,0.0,62.81904223946053,142.18853967372743,115.69202060917968,0.007259278558194637,0.22,0.0,26.084525702140393,169,169,243.86138497254595,0.22,36.282830862432846,50,794.6260915676789,-0.0002381092926952988,0.0,1282.9349968841168,169,15.369054093857748,252.97865302526964,0.0,2026.2173192885884,169,43.7759839100212,900.9034227800023,95.75632014874033,0.0,20,0.0,15.86257762075131,0.0,36.308058704587,200,20,20,0.0,250,169,87.0813611674237,347.7767844698165,34000000,2637.9238627903164,169,9.328464592958786,72.98130859934327,964.5364996950777,50.583741089352316,787.120514785683,887.7564549910993,0.0,4835.786251680343
0.16,20,1405.0078576559556,674.0428214641422,102.89355411808042,50,190.3474558230082,170,10.071954038055974,1375.4389954856483,0.0,749.1312040531393,2053.9152415482467,20,6.249604225158691,0.0,0.0,20,525.420855719711,0.2,20,0.0,7.557329995608246,77.05107219235892,170,170,25.9632297343746,0.0,0.0008803884556982666,5.413377759102749,99.89582052667822,0.0,707.6469566351172,15.188671099448415,921.3448151441852,0.0,67.79473910543233,0.0,4.150863728204191,170,1330.1177406161855,0.0,279.9962149179118,313.56392161738546,54.30985190001782,298.35269097552714,716.9825656480751,23.557519477740364,0.135,1.1656327482198963,3662.2561476134356,2.6604616288746175,469.33255106759646,275.87298265571576,170,0.0,290.0006867825214,170,1.1656327482198967,211.53122941452102,170,170,66.48229534394554,0.0,4399.145763935279,7.557329995608246,20,968.5729103446465,716.9825656480749,0.0,28.725906054713843,1053.6144017630977,369.5472890345753,4597.3988440827725,170,4.622310439533515,91.83671760382381,4795.723739353552,83.04635154527519,0.00037159447674639523,50,385.32531653040974,0.072,170,3.8032277265966874,1.0,0.0,0.0,0.0,614.0120976612719,50,170,190.3474558230082,1835.5190881848803,0.0,170,20,0.0,0.0,4399.145763935279,50,1461.7213705607448,0.15,0.0,284.28877140382826,169.77521376485362,0.0,20,129.54570671058067,0.0,41.287903246621,374.5901460520937,113.696410971356,0.00916256569325924,0.14,0.0,22.466916058872023,170,170,340.7010097410665,0.06,26.29568555334731,50,749.071826680467,-0.0005087939789518714,0.0,1375.4389954856483,170,12.813200471088672,280.02215348537226,0.0,1461.7213705607448,170,50.044183621471255,197.13309950746572,51.301958465531754,0.0,20,0.0,12.866061280384304,0.0,46.736957085486125,200,20,20,0.0,250,170,87.18116276852481,418.4648163086143,34200000,550.4788668136058,170,8.476594784189718,48.982138434646366,3952.881300747372,19.274147993610192,749.1312040531393,950.4280788001747,0.0,4795.723739353552
0.16,20,1237.3973178569624,570.8178082185223,358.11990873452413,50,193.7675798490592,171,13.347646267701174,1437.7721749803247,0.0,774.3939689096136,2775.6330233629947,20,6.239492893218994,0.0,0.0,20,538.2292115205926,0.15,20,0.0,6.866758183569855,80.02036470955896,171,171,35.32113171696498,0.0,0.0009190540295094252,6.524191713080038,189.4493660848796,0.0,729.1000094911177,17.992115072281237,976.3216533152157,0.0,13.254388194861862,0.0,6.464781471891373,171,1265.1216959849469,0.0,295.007431229611,334.67588160473554,59.37468358645551,411.8694499751691,619.964475252773,23.503760785664188,0.135,8.535032027742783,3855.9642389121736,99.10056775191629,212.14872951237683,185.30157312683454,171,0.0,666.6062430095647,171,8.53503202774278,310.06616067790407,171,171,95.68298768403118,0.0,4389.937684360497,6.866758183569855,20,974.8196994939595,619.964475252773,0.0,307.5914300094501,992.7442799205622,860.8435952082988,4362.707134271009,171,43.79304017418487,116.00315249056398,4783.07070433875,133.27070605777485,-0.0004140441305935383,50,575.0053908528714,0.112,171,4.13655856831739,1.0,0.0,0.0,0.1,686.8138194504763,50,171,193.7675798490592,819.9419328122184,0.0,171,20,0.0,0.0,4389.937684360497,50,1611.9305824381677,0.1,0.0,319.9626856354303,321.80621107722953,0.0,20,126.2493455610053,0.0,72.77278139306313,170.4154633250119,112.11039339483983,0.006494329310953617,0.18,0.0,26.18429157126481,171,171,541.7088985729413,0.22,37.72244939705127,50,797.2566219889751,-0.0013330981601029634,0.0,1437.7721749803243,171,9.682861224365194,283.1871501227017,0.0,1611.9305824381681,171,36.7222183750428,472.6433685888696,66.38367224205354,0.0,20,0.0,14.429872148383359,0.0,23.650958776304712,200,20,20,0.0,250,171,92.23224345516726,440.12884337645767,34400000,1846.7976461757266,171,9.92426487187144,84.9680667516462,2843.184696623928,27.151211992426,774.3939689096136,930.7740150995663,0.0,4783.07070433875
0.1,20,1138.3860453030384,591.2081096161089,156.5195602241676,50,198.3979571158047,172,11.074760666693996,1546.6924260312144,0.0,904.2551879995802,2845.721228516678,20,6.221549987792969,0.0,0.0,20,567.5591638654071,0.1,20,0.0,6.468846517577804,77.69105823949,172,172,30.688639089067873,0.0,0.0013699012342840433,4.680471494645817,126.47627556816181,0.0,665.8300616473056,6.583175281366573,1073.0894797941573,0.0,38.47215313379533,0.0,16.76539722176982,172,1281.8148882641146,0.0,200.86914454602638,338.65828672797744,53.688187659559524,420.9116974444038,517.2157094010416,22.49908913978289,0.11,5.295597329866625,3927.1485751056093,4.947338603950729,152.63937254301985,281.1263686131352,172,0.0,299.78142988330245,172,5.2955973298666255,220.38120747180662,172,172,33.769300532533364,0.0,4112.059930266744,6.468846517577804,20,1124.3799431632467,517.2157094010416,0.0,185.54457309424836,880.330330398673,497.4341142827482,4432.616521769918,172,26.175590003702766,105.5038478396287,4799.565106638241,39.243546206445295,-0.0003552419366315007,50,344.91771567850407,0.112,172,4.552860684302488,1.0,0.0,0.0,0.0,678.1210853077513,50,172,198.39795711580476,642.9507796054869,0.0,172,20,0.0,0.0,4112.059930266744,50,2253.674250119975,0.0,0.0,280.76134896620476,312.07474834722194,0.0,20,95.65746930777736,0.0,62.300381621931635,170.79716493994778,104.47626618792006,0.006714225746691227,0.22,0.0,22.100523079587866,172,172,184.9269405145303,0.24,43.13048456744279,50,520.8153028575235,-0.001725143170915544,0.0,1546.6924260312142,172,13.459822160981908,276.972816849147,0.0,2253.674250119975,172,54.90599561613434,341.3306711502171,63.659925521164716,0.0,20,0.0,18.757227912616862,0.0,31.27468158787238,200,20,20,0.0,250,172,95.46120620501055,467.6466741256657,34600000,918.21200497406,172,8.321331561680502,41.955400959471866,3463.813877668613,81.39588789870832,904.2551879995805,941.1478513360692,0.0,4799.565106638241
0.1,20,1039.186050521314,620.2564891043525,329.6106434356901,50,190.0623766173634,173,17.516888602692894,1625.2773285189487,0.0,956.0586838508976,2314.2590294302004,20,6.201080799102783,0.0,0.0,20,540.0130645518708,0.1,20,0.0,4.2631250875441635,80.85335184891073,173,173,27.44989893910312,0.0,0.0010045385570265353,4.253747920147658,198.46051494941034,0.0,740.0061830190222,6.180788317024907,1003.8719878242931,0.0,24.899789062663203,0.0,16.13205329909034,173,1302.788945597318,0.0,252.99675759095547,329.71233348517393,59.28631939994997,368.8981982518208,501.2429528390577,18.59830530312846,0.17,1.725647200018558,4051.893903463484,285.0324813592983,218.65493195070673,247.11709377018033,173,0.0,1104.538002190835,173,1.7256472000185585,367.08517510044146,173,173,34.2919860592367,0.0,4313.979327160645,4.2631250875441635,20,1153.2890644241365,501.24295283905775,0.0,53.057269121507716,931.8108162528785,922.8913205495408,4510.701963621939,173,7.8310625551135296,127.36504396133441,4824.684587207764,97.89360242962417,-0.0008646414498798549,50,526.6933858422368,0.088,173,4.673639283645274,1.0,0.0,0.0,0.15,681.2782080266613,50,173,190.06237661736344,824.7186071857825,0.0,173,20,0.0,0.0,4313.979327160645,50,2461.985114079099,0.45,0.0,395.25405199819403,252.4392845585452,0.0,20,106.08839417057496,0.0,60.02619437639362,199.94638596514932,117.80416814161869,0.006714251823723316,0.14,0.0,19.024880790582525,173,173,406.93636849245314,0.2,43.56524126484698,50,607.9889291330101,-0.0018691800069063902,0.0,1625.277328518949,173,9.921593847196071,263.08530079092503,0.0,2461.9851140790993,173,35.92396264453676,225.7816613393176,95.54150692789126,0.0,20,0.0,14.357778446306042,0.0,49.467438984633056,200,20,20,0.0,250,173,90.58835006167706,413.6617381319612,34800000,1544.4802734957975,173,9.45490696115145,62.51841117229522,3853.7019234744994,80.33729426539762,956.0586838508975,1086.7279301296655,0.0,4824.684587207764
0.12,20,1274.2796997637613,667.9467142662509,925.1662943228193,50,196.12431326949397,174,7.010438361923683,1712.3331299883525,0.0,868.6009038312942,3902.9054791181466,20,6.208985805511475,0.0,0.0,20,537.4592036687717,0.05,20,0.0,3.526270116945149,79.11450293071877,174,174,25.450502580834076,0.0,0.0009710970389278373,5.487242915617862,280.0750391843917,0.05,777.4822889497727,8.72866644604155,1079.0217005543514,0.0,45.06404557442799,0.0,6.390765109312037,174,1375.2087516440683,0.0,187.93368241402604,337.9260129659303,65.26900778516709,506.64268531875433,606.0580438513905,16.821169477620032,0.155,0.4200659071428495,3824.5899391741095,410.2508437949479,221.3983552274858,296.13891854166906,174,0.0,1725.232753252534,174,0.4200659071428495,225.0259224567765,174,174,51.60556121161168,0.0,4544.170030079469,3.526270116945149,20,1091.6390952214315,606.0580438513903,0.0,11.013046220097424,917.1432355359717,1410.7674505405362,4582.502493406237,174,1.5983916467310402,94.77592346483749,4835.741317190063,20.873733959895393,7.915490641607903e-06,50,399.46020854211883,0.076,174,2.5672279395901327,1.0,0.0,0.0,0.1,663.8650803655233,50,174,196.1243132694939,1101.859560631933,0.0,174,20,0.0,0.0,4544.170030079469,50,1828.0689661400909,0.35,0.0,421.34325515873786,229.76638689888188,0.0,20,93.94158741290157,0.0,46.506849519812164,171.31158824943998,127.20991696253618,0.008375286124646664,0.16,0.0,25.459620997504263,174,174,105.46840180696853,0.1,47.99588855619014,50,488.3988516860233,-0.0009631815482862294,0.0,1712.3331299883523,174,8.018477835164271,279.4517255431498,0.0,1828.068966140091,174,48.671139430570804,225.74644592403044,87.17574816090816,0.0,20,0.0,13.239250252842137,0.0,36.022722248129945,200,20,20,0.0,250,174,88.32868693055462,376.3372224876478,35000000,2777.174508889317,174,13.201005785743112,29.56525207279853,3922.601339165107,30.738079521733603,868.6009038312942,1056.981444867681,0.0,4835.741317190063
