MetaTest/drawer-open-v2/AverageReturn,window-open-v2/SuccessRate,drawer-close-v2/StdReturn,MetaTest/shelf-place-v2/AverageDiscountedReturn,reach-v2/NumEpisodes,MetaTest/door-close-v2/MinReturn,button-press-topdown-v2/MinReturn,MetaTest/sweep-into-v2/StdReturn,door-open-v2/SuccessRate,peg-insert-side-v2/MinReturn,window-open-v2/MinReturn,door-open-v2/MinReturn,MetaTest/Average/SuccessRate,sweep-v2/StdReturn,GaussianMLPPolicy/Entropy,window-open-v2/TerminationRate,reach-v2/AverageDiscountedReturn,drawer-close-v2/AverageReturn,push-v2/MaxReturn,MetaTest/door-close-v2/AverageReturn,window-open-v2/NumEpisodes,MetaTest/sweep-into-v2/MaxReturn,push-v2/SuccessRate,Average/TerminationRate,GaussianMLPPolicy/LossBefore,MetaTest/drawer-open-v2/AverageDiscountedReturn,push-v2/StdReturn,window-open-v2/MaxReturn,drawer-close-v2/NumEpisodes,GaussianMLPPolicy/KLAfter,MetaTest/lever-pull-v2/MinReturn,Average/Iteration,sweep-v2/MinReturn,MetaTest/drawer-open-v2/StdReturn,door-open-v2/TerminationRate,MetaTest/door-close-v2/Iteration,peg-insert-side-v2/AverageDiscountedReturn,drawer-close-v2/Iteration,drawer-close-v2/AverageDiscountedReturn,push-v2/AverageReturn,button-press-topdown-v2/NumEpisodes,door-open-v2/StdReturn,MetaTest/drawer-open-v2/NumEpisodes,basketball-v2/AverageDiscountedReturn,MetaTest/drawer-open-v2/MaxReturn,push-v2/NumEpisodes,peg-insert-side-v2/SuccessRate,Average/StdReturn,sweep-v2/Iteration,MetaTest/sweep-into-v2/Iteration,Average/NumEpisodes,reach-v2/SuccessRate,drawer-close-v2/TerminationRate,GaussianMLPPolicy/LossAfter,pick-place-v2/StdReturn,push-v2/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,button-press-topdown-v2/StdReturn,Average/MaxReturn,sweep-v2/SuccessRate,MetaTest/shelf-place-v2/MinReturn,MetaTest/sweep-into-v2/TerminationRate,sweep-v2/AverageReturn,Average/AverageReturn,door-open-v2/AverageDiscountedReturn,MetaTest/lever-pull-v2/AverageDiscountedReturn,reach-v2/MaxReturn,push-v2/Iteration,Iteration,door-open-v2/Iteration,GaussianMLPPolicy/KLBefore,basketball-v2/NumEpisodes,MetaTest/Average/NumEpisodes,door-open-v2/MaxReturn,window-open-v2/AverageDiscountedReturn,peg-insert-side-v2/MaxReturn,sweep-v2/MaxReturn,button-press-topdown-v2/TerminationRate,MetaTest/lever-pull-v2/NumEpisodes,MetaTest/shelf-place-v2/TerminationRate,reach-v2/Iteration,drawer-close-v2/MaxReturn,Average/AverageDiscountedReturn,MetaTest/door-close-v2/SuccessRate,MetaTest/sweep-into-v2/AverageDiscountedReturn,reach-v2/StdReturn,button-press-topdown-v2/AverageDiscountedReturn,push-v2/TerminationRate,pick-place-v2/AverageReturn,basketball-v2/MaxReturn,MetaTest/door-close-v2/MaxReturn,MetaTest/shelf-place-v2/MaxReturn,drawer-close-v2/MinReturn,MetaTest/sweep-into-v2/AverageReturn,MetaTest/shelf-place-v2/Iteration,MetaTest/shelf-place-v2/StdReturn,drawer-close-v2/SuccessRate,MetaTest/door-close-v2/AverageDiscountedReturn,MetaTest/lever-pull-v2/StdReturn,reach-v2/AverageReturn,pick-place-v2/Iteration,button-press-topdown-v2/SuccessRate,MetaTest/shelf-place-v2/SuccessRate,MetaTest/lever-pull-v2/AverageReturn,MetaTest/door-close-v2/TerminationRate,basketball-v2/MinReturn,MetaTest/Average/TerminationRate,reach-v2/TerminationRate,pick-place-v2/SuccessRate,door-open-v2/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/drawer-open-v2/TerminationRate,Average/SuccessRate,pick-place-v2/AverageDiscountedReturn,sweep-v2/TerminationRate,TotalEnvSteps,MetaTest/Average/Iteration,peg-insert-side-v2/Iteration,MetaTest/drawer-open-v2/Iteration,MetaTest/Average/AverageReturn,MetaTest/door-close-v2/NumEpisodes,MetaTest/shelf-place-v2/NumEpisodes,basketball-v2/SuccessRate,peg-insert-side-v2/StdReturn,MetaTest/sweep-into-v2/MinReturn,basketball-v2/AverageReturn,MetaTest/sweep-into-v2/SuccessRate,sweep-v2/AverageDiscountedReturn,basketball-v2/StdReturn,MetaTest/lever-pull-v2/TerminationRate,Average/MinReturn,MetaTest/lever-pull-v2/SuccessRate,peg-insert-side-v2/AverageReturn,window-open-v2/Iteration,door-open-v2/AverageReturn,sweep-v2/NumEpisodes,MetaTest/sweep-into-v2/NumEpisodes,peg-insert-side-v2/NumEpisodes,reach-v2/MinReturn,window-open-v2/AverageReturn,window-open-v2/StdReturn,button-press-topdown-v2/Iteration,push-v2/MinReturn,pick-place-v2/MaxReturn,basketball-v2/TerminationRate,MetaTest/Average/MinReturn,pick-place-v2/TerminationRate,pick-place-v2/NumEpisodes,button-press-topdown-v2/MaxReturn,peg-insert-side-v2/TerminationRate,basketball-v2/Iteration,MetaTest/Average/MaxReturn,MetaTest/drawer-open-v2/SuccessRate,MetaTest/lever-pull-v2/MaxReturn,pick-place-v2/MinReturn,MetaTest/door-close-v2/StdReturn,MetaTest/Average/AverageDiscountedReturn,button-press-topdown-v2/AverageReturn,MetaTest/drawer-open-v2/MinReturn,MetaTest/lever-pull-v2/Iteration,MetaTest/shelf-place-v2/AverageReturn
952.7894853893863,0.0,2080.8763294793685,1.8797627196018405,20,23.48007766951857,173.74623431807547,95.48435189405741,0.0,3.4324624022733197,165.8061072382967,175.64858323392255,0.116,42.533504153699646,5.681942462921143,0.0,21.53562878433597,2189.695081915673,234.72719293515948,1233.2251444871265,20,595.1471303350244,0.0,0.0,0.0018568806117400527,952.7894853893863,51.8693065407809,213.2223679640311,20,0.008814710192382336,29.571462553944308,0,31.602234659039087,611.0393690235665,0.0,0,0.2960199630564838,0,22.484565685585412,28.571801154037257,20,131.23945085769307,50,0.3006533301151274,2371.2471977570312,20,0.0,913.2176733821949,0,0,200,0.0,0.0,-0.009896324947476387,8.15017564318808,3.355560651087457,0.01175320555921644,94.48080302880261,4932.648128286976,0.0,0.0,0.0,65.30803637756445,329.84885715405755,9.103203210526674,212.68494281428505,287.88649297208684,0,0,0,0.0,20,250,555.5884374359308,8.33642506134783,14.056222323435685,247.84252317782182,0.0,50,0.0,0,4932.648128286976,7.7506828221640784,0.58,48.758959022327325,45.339448473003,6.862112303635461,0.0,6.220303305714802,14.911596513819791,3717.4927883900955,93.9851872654294,1.09414797789217,48.75895902232733,0,13.157917798734346,0.6,1233.2251444871265,95.81688091399742,187.47793791577428,0,0.15,0.0,212.68494281428505,0.0,1.0141546924318028,0.0,0.0,0.0,20,808.8871530116561,0.0,0.075,0.45786466930776537,0.0,200000,0,0,0,489.86765888654537,50,50,0.0,2.792547695799435,6.384352814031213,5.515226110197327,0.0,4.774794562642602,3.3333130142575484,0.0,1.0141546924318028,0.0,6.2117483444666615,0,286.2605247857567,20,50,20,128.12284369760792,188.43601904042492,13.787395484944225,0,6.211640582247303,32.49032306431511,0.0,0.0,0.0,20,508.6814445615492,0.0,0,3717.4927883900955,0.0,367.7045589931484,2.2658090498483623,1266.1893441632653,489.86765888654537,334.7918925909659,442.08585636660257,0,1.8797627196018407
898.4027311119269,0.0,1763.0666662409715,0.018201583761869554,20,29.217124229890782,84.31928037068724,135.5273973278863,0.0,2.7881836709464833,167.35035382718576,176.45672071428237,0.016,11.030380347770588,5.705677509307861,0.0,26.517305836620814,1147.4419784059016,41.81649392126482,162.7857795749745,20,718.4445530646605,0.0,0.0,0.007790525909513235,898.4027311119264,9.402825904035227,238.34071714963662,20,0.009514188393950462,34.05055100163557,1,25.70343384384614,575.9966196040446,0.0,1,0.4102800474367939,1,6.183378085268929,20.562879039591557,20,171.39407884662884,50,0.42863797221952626,2202.1773373796395,20,0.0,653.2987368064,1,1,200,0.0,0.0,0.0004036654718220234,8.828285277991633,2.091351949365945,0.007386860437691212,112.79720390752131,4562.141236448852,0.0,0.0,0.0,55.13801486830546,227.5828564980812,10.423894099005249,203.00710646944975,988.8495862636388,1,1,1,0.0,20,250,722.2553177708147,8.401583441059778,10.462006528812045,70.69003170027183,0.0,50,0.0,1,4562.141236448852,6.673642709767335,0.08,79.81486896269931,188.23953160470268,7.224863195058687,0.0,7.191474105618259,19.09936854605373,1192.1008832196628,0.45777483338926034,3.2041755257360505,79.8148689626993,1,0.08917086349216832,0.4,162.78577957497444,92.37019406747153,288.5308775600018,1,0.05,0.0,203.00710646944978,0.0,1.6079286979151441,0.0,0.0,0.0,20,432.99452463745337,0.0,0.045,0.7825174484376483,0.0,400000,1,1,1,268.8057375405624,50,50,0.0,2.0506195851763867,7.100283326859198,7.486252069217029,0.0,4.2726150231999735,4.615067862485541,0.0,1.6079286979151441,0.0,4.347514170884354,1,333.0152564857806,20,50,20,169.126348330803,203.91988061203386,19.76985053375704,1,9.981929352015541,42.8258270632235,0.0,0.0,0.0,20,486.5432231038191,0.0,1,2202.1773373796395,0.0,348.79292975169216,2.256043153450255,242.53431996587054,268.80573754056235,208.19443766347771,432.1392137837975,1,0.01820158376186955
1027.9714469021474,0.0,1767.907664489057,0.012932571756491786,20,78.45244502517446,120.72046959688495,108.5495624394444,0.0,2.6131722687965446,204.60641366630443,176.0426625485134,0.108,15.039419134726495,5.784641742706299,0.0,23.7565448479821,1622.2733056630282,454.0619105225092,1131.545911804131,20,549.9560978840382,0.0,0.0,0.024630500003695488,1027.9714469021476,94.99741597009384,265.81548468421477,20,0.009282768703997135,35.97978849280413,2,33.28731295761255,603.8505530786455,0.0,2,0.370055307889867,2,13.351832528593746,48.27452281392982,20,189.62061300338323,50,0.4195517971821817,2284.67901180223,20,0.0,729.99380236543,2,2,200,0.0,0.0,0.014763906598091125,1.9614707626308536,4.033697178938973,0.009866593405604362,83.97394172469389,4673.285378393153,0.0,0.0,0.0,58.67424330766763,286.8360768085878,9.669959979976948,193.6472087887749,410.13992967987906,2,2,2,0.0,20,250,827.3605781428837,8.368791832207876,16.46589884194174,106.23569032126397,0.0,50,0.0,2,4673.285378393153,7.310772703118176,0.54,57.60097039954108,71.6845210092685,7.315287252840894,0.0,4.3525435153429335,15.70677613826059,3299.4889948601285,0.2725317918389496,4.488954735315656,57.60097039954111,2,0.053908734328917914,0.75,1131.545911804131,79.62385293729064,255.67262906891307,2,0.05,0.0,193.6472087887748,0.0,0.9718493179411831,0.0,0.0,0.0,20,662.8264052396747,0.0,0.08,0.5620296922097557,0.0,600000,2,2,2,482.1556940932701,50,50,0.0,2.9862460352478584,4.410106983694579,5.649047350397478,0.0,5.259976613359429,2.9302171448188146,0.0,0.9718493179411831,0.0,5.858140547827122,2,387.6121466190076,20,50,20,165.06929880808565,239.96905285237284,17.470230741727992,2,7.908210948184398,9.987802297290994,0.0,0.0,0.0,20,390.42577224689535,0.0,2,3299.4889948601285,0.0,353.1535639838638,1.7937209436253476,773.5423490210544,482.1556940932702,240.02513634739142,447.76024443831835,2,0.012932571756491786
1019.2420716380492,0.0,2196.6060002601266,0.32207625829345277,20,149.9792488075763,122.25954233548583,87.51056193318999,0.0,2.568542504912681,143.4964390734492,176.97299443959764,0.172,11.135495103792342,5.792712688446045,0.0,26.57760531371614,2386.8983519578105,1116.6637999890518,1566.078184816101,20,462.8485502701888,0.05,0.0,0.0004479943891055882,1019.2420716380491,238.9444017441998,316.82049831322763,20,0.006373804993927479,42.4708036945724,3,27.03162167328708,598.8053768866121,0.0,3,0.4000973659515573,3,16.91134898890119,80.96765982333343,20,132.7878480070028,50,0.5157403708096537,2364.795225655431,20,0.0,979.9220694183782,3,3,200,0.0,0.0,-0.005418109707534313,3.973539513435748,2.0799782437401797,0.005866104096639901,102.86972540435787,4783.794854877406,0.0,0.0,0.0,54.97127372255259,368.6474754968724,8.558435912586868,208.09032448407172,435.70534233790863,3,3,3,0.0,20,250,580.1736503722179,8.448255836172258,11.780635716800045,73.68272687567728,0.0,50,0.0,3,4783.794854877406,7.57770037096179,0.86,64.66807515139767,67.39525084270667,7.108934863372258,0.0,6.581313198235361,23.927873306664736,3204.085658567705,15.856956631139864,1.7582040968536528,64.66807515139769,3,2.2195375906650225,0.6,1566.0781848161007,94.52899728460903,293.5031773107384,3,0.1,0.0,208.09032448407174,0.0,0.6208503930801119,0.0,0.0,0.05,20,776.5489155696278,0.0,0.08,0.2307390747608022,0.0,800000,3,3,3,571.6801464695826,50,50,0.0,3.2306349526324185,7.817786545285043,6.23472831489052,0.0,4.945867739606998,5.653082658618345,0.0,0.6208503930801119,0.0,6.290771049086894,3,355.39640141193365,20,50,20,196.9885502268708,212.08967227725844,39.48683768113512,3,8.417644928610612,16.356201200681063,0.0,0.0,0.0,20,456.9772382998461,0.0,3,3204.085658567705,0.0,384.54041127087254,2.1413113279325913,857.3951695756199,571.6801464695826,283.54140590288455,427.1183899046009,3,0.32207625829345266
807.6861059409339,0.05,1887.4259300060057,0.036026034497310254,20,62.21290721578047,85.31631778507804,88.31027833808474,0.0,3.967390131147896,176.2196467113556,178.80687191390786,0.116,51.89314120535821,5.836974143981934,0.0,31.217390163281436,1577.1466963077826,35.532576266831704,1160.03073103059,20,461.94148890897935,0.0,0.0,0.00559642817825079,807.6861059409338,7.940425219106298,405.7597876865667,20,0.009362267330288887,36.58089432320866,4,29.698401094360957,400.6683315517257,0.0,4,0.4859836931915432,4,10.63595248393288,15.1088132790975,20,166.32709062757198,50,0.49590674619116815,2265.8549022325046,20,0.0,752.9925641649212,4,4,200,0.0,0.0,0.0016083477530628443,4.0071509224304664,2.046174949016775,0.003988080425187945,114.67797002185677,4774.621400213318,0.0,0.0,0.0,70.84666893173781,303.8168795327545,9.73390467167099,207.81249944977924,701.7853731560729,4,4,4,0.0,20,250,653.5760770761646,8.424499514522577,30.329899733271848,217.11232290972924,0.0,50,0.0,4,4774.621400213318,7.634653846595195,0.58,83.55438025966119,100.38351746095442,7.24558656543897,0.0,5.712602671496704,15.047102248940373,3242.949521798444,1.170563777744735,1.8541015268323136,83.55438025966116,4,0.17389821100740868,0.55,1160.03073103059,101.2206898964696,414.1496741865859,4,0.25,0.0,207.81249944977924,0.0,1.3293394309317665,0.0,0.0,0.0,20,644.2211158557499,0.0,0.085,0.6005415684621261,0.0,1000000,4,4,4,451.8239485430923,50,50,0.0,7.897360051059447,10.822322193464515,5.363259741701256,0.0,5.460598110243481,2.9572429446312203,0.0,1.3293394309317665,0.0,11.790606819941429,4,415.08010629282916,20,50,20,243.20514622804242,234.85252206412991,45.759573071919505,4,7.388234635551662,19.040543786920672,0.0,0.0,0.0,20,493.24824500361336,0.0,4,3242.949521798444,0.0,367.08340936211175,2.1080710808379086,932.2304672846642,451.8239485430923,288.11784503224294,435.70827872566605,4,0.036026034497310254
922.9611390124807,0.0,2112.9620715584892,0.017316254904094597,20,109.44837756319068,216.80546012504865,763.4178852785751,0.0,2.793353104733967,131.0077623623248,177.9814169044601,0.156,24.893444009021504,5.825965404510498,0.0,27.738365182064676,2484.709093647095,77.79307674965285,1643.9981224248197,20,3937.2371708529968,0.0,0.0,-0.0056567019782960415,922.9611390124805,15.264111294615857,329.05912059099194,20,0.009145140647888184,34.976173049351715,5,43.93919528249288,540.8594444247476,0.0,5,0.3447159630774147,5,16.035042026695372,26.589702362017487,20,178.6075703034388,50,0.37269268002587663,2241.4669336956154,20,0.0,982.9375814919146,5,5,200,0.0,0.0,-0.018228990957140923,17.63118048222939,2.5951838667522438,0.012572288978844881,83.6289230576371,4745.544612312454,0.0,0.0,0.0,64.33868564673995,403.1194692683182,10.035384693400367,199.8650325833575,1021.8648089663383,5,5,5,0.0,20,250,672.1634653285322,8.407413196304166,18.087975090488044,165.1707546976179,0.0,50,0.0,5,4745.544612312454,7.783182606704054,0.74,250.6071906121497,161.8673892711105,7.716853653260429,0.0,12.371728892911776,137.75025783154553,3534.95815107446,0.45461480265707777,1.8345596599752843,250.6071906121497,5,0.08494300825320199,0.65,1643.9981224248195,101.22955499004716,564.3913949279458,5,0.05,0.0,199.86503258335753,0.0,1.1300409581631679,0.0,0.0,0.0,20,867.3442935989119,0.0,0.07,0.6544399369688787,0.0,1200000,5,5,5,603.4897601775422,50,50,0.0,3.5012313351939772,13.499607965571832,12.677919721308303,0.04,3.9317348684911195,28.852804176302246,0.0,1.1300409581631679,0.0,6.960682362742366,5,310.68708151519513,20,50,20,321.2454798984809,209.12997180324797,45.44694281965917,5,8.430080406984167,87.65575211797066,0.0,0.0,0.0,20,521.5375805648705,0.0,5,3937.2371708529968,0.0,356.78100998296026,4.369146322662087,1019.563509048749,603.4897601775422,339.33843180397776,455.58776960039086,5,0.017316254904094597
1071.796872601869,0.0,1811.8299162564865,0.0046035902746825565,20,142.11711441209283,124.93339624299186,574.2742790755032,0.0,2.836931658668139,172.08405830010963,178.26035704111666,0.152,33.234791243615696,5.830024242401123,0.0,25.80320268457338,2882.895045708939,127.59637573467293,1979.499027322481,20,4117.8408947579655,0.0,0.0,-0.0008768254774622619,1071.796872601869,29.42640682601432,261.1818109333939,20,0.006497765425592661,36.70307899279905,6,32.22954804155442,572.7528462223615,0.0,6,0.42042680868010746,6,18.2244135955095,34.8142457092762,20,166.29997235214032,50,0.3816579346613304,2342.149813709878,20,0.0,1013.0501893406326,6,6,200,0.0,0.0,-0.008724856190383434,3.0614928192900392,4.034062050636682,0.007848030712921172,83.45449532789505,4775.633712786082,0.0,0.0,0.0,63.13788369416468,431.8969107186523,10.309910202509766,206.42799880854386,673.0545730642307,6,6,6,0.0,20,250,711.0034884097033,8.53130859591296,18.147213609587293,177.0288781720207,0.0,50,0.0,6,4775.633712786082,8.085423413826344,0.7,171.01748110801637,101.56402390360239,7.650313511555507,0.0,8.155353054147485,13.661077524795195,3364.5496100208557,0.23017951373412782,2.135607753885123,171.0174811080164,6,0.0322251319227779,0.8,1979.4990273224819,100.98736891027266,478.11048961060476,6,0.0,0.0,206.42799880854386,0.0,0.7288602877512524,0.0,0.0,0.0,20,991.6014994625908,0.0,0.08,0.7303966431521884,0.0,1400000,6,6,6,685.749196686237,50,50,0.0,3.7823743949507658,9.285479975943836,5.320921981590769,0.06,4.768542111072012,3.0089251804715826,0.0,0.7288602877512524,0.0,6.015516162066689,6,385.9326352594853,20,50,20,253.30398564137457,213.51089693720445,27.172302791823324,6,11.381044047506714,14.588620233228681,0.0,0.0,0.0,20,400.8022945843949,0.0,6,4117.8408947579655,0.0,364.0036880479161,4.843901255477665,1208.5395398713215,685.749196686237,241.07611906904353,425.15803390131543,6,0.0046035902746825565
903.0872405354914,0.0,1814.651084131356,0.008605078395274761,20,144.22487030172488,111.30977452164474,606.9646488408083,0.0,4.393149591317198,201.33628857127937,177.28424009499437,0.188,74.31386355529021,5.810076713562012,0.0,25.16677115796477,2719.3088943453126,88.70437264197344,2041.7191855607336,20,3601.2548414636617,0.0,0.0,-0.0054268850944936275,903.0872405354916,21.84928612035998,270.370928942413,20,0.006707274820655584,33.08195041070553,7,39.31227865925585,524.8968753058338,0.0,7,0.509720338003189,7,18.962235140096176,37.47334181994135,20,145.88324420677864,50,0.54426733598299,2216.780670142935,20,0.0,975.9442568568079,7,7,200,0.0,0.0,-0.01019365806132555,9.268854511434535,2.501945263815099,0.0047667729668319225,103.31261227438726,4786.208414171032,0.0,0.0,0.0,89.81275568951598,408.7976060352202,9.248035686608288,199.04972291209543,1469.507262986323,7,7,7,0.0,20,250,619.234173738329,8.529266658346614,27.28439750380165,305.91138816567326,0.0,50,0.0,7,4786.208414171032,7.866580294598725,0.88,214.29945995326386,255.23979493051755,7.860226670989019,0.0,11.081951828901998,21.525436035770745,3571.6158170089266,0.43025391976373806,2.686649303889967,214.2994599532639,7,0.06023554876692333,0.75,2041.7191855607339,100.81191212138445,426.03140324706766,7,0.0,0.0,199.04972291209546,0.0,1.8361863651174153,0.0,0.0,0.0,20,910.197594324749,0.0,0.075,0.6791761314848662,0.0,1600000,7,7,7,671.632842807996,50,50,0.0,7.47682006895331,15.671625729515828,5.200330657490527,0.06,4.664158562696235,3.9947075166448798,0.0,1.8361863651174153,0.0,11.592130078085816,7,328.762005283195,20,50,20,263.5587604038096,231.02712249681286,20.25635483305601,7,9.191010029403909,47.74903770609897,0.0,0.0,0.0,20,516.9743493794242,0.0,7,3601.2548414636617,0.0,366.3131597276639,3.5041535774875725,820.9366442399224,671.632842807996,227.6861249058781,399.1468412249404,7,0.008605078395274761
976.9117528718295,0.0,1386.512211310202,0.004540882250170689,20,196.9847456809401,114.01388849889007,585.0788848008714,0.0,3.3655311997134896,181.0436112892878,179.07287333642978,0.208,11.588101457376625,5.826226711273193,0.0,22.823394205712972,3017.96462923929,93.90760355179286,2046.1891253817562,20,3985.9762959342333,0.0,0.0,0.008712065406143665,976.9117528718295,19.73500670586125,497.82394997386706,20,0.006773371249437332,44.80555686111433,8,38.16292842182945,551.817877390461,0.0,8,0.38366150762109574,8,8.745484122816638,33.908601607466935,20,177.79084267083064,50,0.42548023004640234,2255.014853756989,20,0.0,979.6066422136983,8,8,200,0.0,0.0,0.0011301477206870914,4.139132890086208,2.7035342650121734,0.007581917685456574,132.16661867704704,4754.150031861153,0.0,0.0,0.0,55.6065742695497,462.0794464400101,14.62286628830872,200.71129578484687,977.7164821773096,8,8,8,0.0,20,250,700.7264353710349,8.609110944389293,10.065448556969503,88.30733450950011,0.0,50,0.0,8,4754.150031861153,7.090828860224748,0.9,234.3673188955285,223.65598025529434,7.830524984795304,0.0,6.795761636504784,20.824299050900777,3653.3862743250606,0.22704411250853446,7.4080485271302265,234.36731889552848,8,0.03178617575119482,0.95,2046.1891253817564,95.06531571577074,438.450426293671,8,0.25,0.0,200.7112957848468,0.0,1.4037058120297545,0.0,0.0,0.0,20,924.0505211472976,0.0,0.12,0.25091712879927475,0.0,1800000,8,8,8,691.6368067632422,50,50,0.0,2.0592104827409097,12.893920610863002,6.31215850299305,0.14,4.513314924745607,4.42720551020082,0.0,1.4037058120297545,0.0,5.829800532402758,8,482.92674723309176,20,50,20,223.81646906640506,251.33244123434747,69.41299738390558,8,15.360533915665622,17.857042444118953,0.0,0.0,0.0,20,492.8452476856652,0.0,8,3985.9762959342333,0.0,357.44459147419127,2.2757800065835174,876.8334675575467,691.6368067632422,321.6673238507825,444.672422147444,8,0.004540882250170689
1157.1126991203528,0.05,1285.0683822314184,0.0,20,210.3349795375633,128.7510928093364,711.0853983240413,0.0,2.0343600869626517,212.5622188426291,178.60765522679523,0.196,8.898096725532346,5.84250545501709,0.0,33.734069080378895,2957.6808717957583,625.3161632388349,2512.3966271484546,20,4213.671702006583,0.05,0.0,0.0013418932212516665,1157.1126991203528,130.7520285074477,415.2409721793177,20,0.006855807267129421,39.03555948609965,9,44.36855421293973,613.3116399146488,0.0,9,0.46875404132624865,9,7.268930914517671,58.16502220284798,20,184.22696778465877,50,0.32602442506942947,2409.4785941819077,20,0.0,955.8703200029599,9,9,200,0.0,0.0,-0.005232947878539562,5.148251200861614,2.8654591758837267,0.006574841099791229,132.3951011975255,4517.258501450271,0.0,0.0,0.0,59.03782858274907,483.25955995594313,11.549032800071874,207.2840977165471,1301.5827843329614,9,9,9,0.0,20,250,713.029001376831,8.669322382738068,249.42981529644604,81.93242467146233,0.0,50,0.0,9,4517.258501450271,7.756168899178591,0.92,255.3173806595687,309.85354766964645,7.799945824758405,0.0,8.669638526920604,10.011150744923418,3956.1714044505334,0.0,6.6550800791407605,255.31738065956856,9,0.0,0.9,2512.3966271484546,93.28150422927996,759.4253227746074,9,0.15,0.0,207.2840977165471,0.0,3.52882458233143,0.0,0.0,0.0,20,1093.3011207591392,0.0,0.115,0.6371417331077293,0.0,2000000,9,9,9,826.4221609289846,50,50,0.0,52.70555747744724,14.562564364562244,5.582383826381573,0.06,4.243008613933864,1.6248129071116566,0.0,2.0343600869626517,0.0,19.920269406379894,9,395.53426479028644,20,50,20,345.8417059177575,268.30614869642056,53.32679603669794,9,13.581426543303596,22.846992925735403,0.0,0.0,0.0,20,555.2097554656804,0.0,9,4213.671702006583,0.0,365.2943392785169,2.309736038383521,861.2254760730979,826.4221609289847,300.27384895707854,488.93401465432703,9,0.0
