Average/SuccessRate,MetaTest/basketball-v2/StdReturn,Average/TerminationRate,MetaTest/basketball-v2/MaxReturn,basketball-v2/SuccessRate,Average/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/basketball-v2/SuccessRate,basketball-v2/NumEpisodes,basketball-v2/TerminationRate,GaussianMLPPolicy/KLAfter,GaussianMLPPolicy/Entropy,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/SuccessRate,MetaTest/Average/MinReturn,Average/AverageDiscountedReturn,MetaTest/basketball-v2/Iteration,MetaTest/basketball-v2/TerminationRate,MetaTest/basketball-v2/NumEpisodes,MetaTest/basketball-v2/AverageReturn,Average/Iteration,basketball-v2/AverageReturn,GaussianMLPPolicy/LossAfter,basketball-v2/AverageDiscountedReturn,Iteration,Average/MinReturn,basketball-v2/MinReturn,MetaTest/Average/AverageReturn,Average/StdReturn,MetaTest/basketball-v2/MinReturn,basketball-v2/StdReturn,Average/NumEpisodes,GaussianMLPPolicy/KLBefore,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/Average/StdReturn,basketball-v2/MaxReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/dLoss,MetaTest/Average/Iteration,TotalEnvSteps,Average/AverageReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/TerminationRate,basketball-v2/Iteration
0.0,7.420533815488879,0.0,28.540347141111727,0.0,39.677218341372715,28.540347141111727,0.0,200,0.0,0.006535768508911133,5.760033130645752,16.17795405286927,0.0,3.1686607286304773,5.18916868169502,10,0.0,50,16.17795405286927,10,16.972901559089625,-0.0009087675134651363,5.18916868169502,10,3.2844893802099104,3.2844893802099104,16.17795405286927,7.531497427050184,3.1686607286304773,7.531497427050184,200,0.0,16.17795405286927,7.420533815488879,39.677218341372715,0.0012089998926967382,0.0021177674061618745,10,2200000,16.972901559089625,50,0.0,10
0.0,7.403379798281542,0.0,34.11038470520813,0.0,46.63760946281437,34.11038470520813,0.0,200,0.0,0.006585428025573492,5.715423107147217,16.662618029094208,0.0,4.260928497357186,5.189278450389297,11,0.0,50,16.662618029094215,11,17.984570289123614,-0.006632800213992596,5.189278450389297,11,1.9200815779758684,1.9200815779758684,16.662618029094215,8.989847374263656,4.260928497357186,8.989847374263656,200,0.0,16.662618029094208,7.403379798281542,46.63760946281437,-0.004609325435012579,0.0020234747789800167,11,2400000,17.984570289123614,50,0.0,11
0.0,8.916758691670857,0.0,38.84847069294156,0.0,35.488672467142536,38.84847069294156,0.0,200,0.0,0.00678210100159049,5.703434467315674,16.351207416944774,0.0,3.3754779384937215,5.127974007488961,12,0.0,50,16.35120741694477,12,17.506912722202507,-0.003146075876429677,5.127974007488961,12,3.360907743509221,3.360907743509221,16.35120741694477,7.622647532488145,3.3754779384937215,7.622647532488145,200,0.0,16.351207416944774,8.916758691670857,35.488672467142536,-0.001149856369011104,0.001996219507418573,12,2600000,17.506912722202507,50,0.0,12
0.0,9.089556304632776,0.0,35.607041709576244,0.0,53.792572616299914,35.607041709576244,0.0,200,0.0,0.009721251204609871,5.71274995803833,16.316579318625617,0.0,3.780880222452327,5.153033765057794,13,0.0,50,16.31657931862562,13,17.090531791269953,-0.000501029659062624,5.153033765057794,13,2.359811361971134,2.359811361971134,16.31657931862562,8.737174730895696,3.780880222452327,8.737174730895696,200,0.0,16.316579318625617,9.089556304632776,53.792572616299914,0.000661440659314394,0.001162470318377018,13,2800000,17.090531791269953,50,0.0,13
0.0,8.2546296914471,0.0,37.64740293467739,0.0,37.60750612680623,37.64740293467739,0.0,200,0.0,0.006578187458217144,5.720669269561768,19.560054578974114,0.0,5.303508511367164,4.827751874718164,14,0.0,50,19.560054578974118,14,16.998461022078732,-4.1298662836197764e-05,4.827751874718164,14,3.632447708927707,3.632447708927707,19.560054578974118,7.898708092246983,5.303508511367164,7.898708092246983,200,0.0,19.560054578974114,8.2546296914471,37.60750612680623,0.0006234828615561128,0.0006647815243923105,14,3000000,16.998461022078732,50,0.0,14
0.0,7.669869860481581,0.0,36.31211829702844,0.0,45.87038200686204,36.31211829702844,0.0,200,0.0,0.006552712060511112,5.694286823272705,18.22327112057631,0.0,6.373740275102394,5.3075799834059305,15,0.0,50,18.223271120576314,15,18.965410759490393,-0.00427652383223176,5.3075799834059305,15,3.056926467849485,3.056926467849485,18.223271120576314,7.687983330665415,6.373740275102394,7.687983330665415,200,0.0,18.22327112057631,7.669869860481581,45.87038200686204,-0.0023618252016603947,0.0019146986305713654,15,3200000,18.965410759490393,50,0.0,15
0.0,8.507771565497144,0.0,33.41558300587079,0.0,48.40407120284474,33.41558300587079,0.0,200,0.0,0.006646803114563227,5.670699596405029,17.74551637217331,0.0,5.283458414170283,5.428385278850558,16,0.0,50,17.74551637217331,16,20.073401881655045,-0.0033761109225451946,5.428385278850558,16,5.537511028325645,5.537511028325645,17.74551637217331,8.10959443863679,5.283458414170283,8.10959443863679,200,0.0,17.74551637217331,8.507771565497144,48.40407120284474,-0.002243987750262022,0.0011321231722831726,16,3400000,20.073401881655045,50,0.0,16
0.0,7.053688764677604,0.0,35.894788058596845,0.0,35.85768159813975,35.894788058596845,0.0,200,0.0,0.00995149090886116,5.6661882400512695,18.867267276285432,0.0,3.035588030447887,5.3211619093573646,17,0.0,50,18.867267276285432,17,18.37141615180778,-0.0020147492177784443,5.3211619093573646,17,4.327868775324583,4.327868775324583,18.867267276285432,7.458036089416716,3.035588030447887,7.458036089416716,200,0.0,18.867267276285432,7.053688764677604,35.85768159813975,-0.00043801116407848895,0.0015767380536999553,17,3600000,18.37141615180778,50,0.0,17
0.0,8.620124208662864,0.0,37.311605139221356,0.0,47.04123746850907,37.311605139221356,0.0,200,0.0,0.0071504851803183556,5.666701793670654,19.7371216912778,0.0,5.964185930190114,5.528645053776204,18,0.0,50,19.7371216912778,18,20.468944522298656,-0.0015072522219270468,5.528645053776204,18,3.1378120398476046,3.1378120398476046,19.7371216912778,8.188495866631314,5.964185930190114,8.188495866631314,200,0.0,19.7371216912778,8.620124208662864,47.04123746850907,0.000271311670076102,0.0017785638920031488,18,3800000,20.468944522298656,50,0.0,18
0.0,8.459228613636782,0.0,42.09305926345888,0.0,51.104289906299,42.09305926345888,0.0,200,0.0,0.006801187992095947,5.633309364318848,22.561954801868453,0.0,5.929959676258818,5.76143505171603,19,0.0,50,22.561954801868453,19,20.94194899400081,-0.004140181001275778,5.76143505171603,19,4.70012046997091,4.70012046997091,22.561954801868453,7.824933654236732,5.929959676258818,7.824933654236732,200,0.0,22.561954801868453,8.459228613636782,51.104289906299,-0.002818003296852112,0.001322177704423666,19,4000000,20.94194899400081,50,0.0,19
0.0,9.113584848986937,0.0,55.95050246863554,0.0,47.96653669196685,55.95050246863554,0.0,200,0.0,0.0069077289663255215,5.6048808097839355,22.227416192243076,0.0,5.554583705597866,5.752750877412102,20,0.0,50,22.227416192243076,20,21.390785119734645,-0.004655626602470875,5.752750877412102,20,4.171733100736705,4.171733100736705,22.227416192243076,8.559604377172592,5.554583705597866,8.559604377172592,200,0.0,22.227416192243076,9.113584848986937,47.96653669196685,-0.002897977828979492,0.0017576487734913826,20,4200000,21.390785119734645,50,0.0,20
0.0,8.406904903428147,0.0,38.23485289669105,0.0,39.13109101488161,38.23485289669105,0.0,200,0.0,0.006694288458675146,5.5952229499816895,19.81238445321113,0.0,4.850934694953838,5.945483925715423,21,0.0,50,19.812384453211127,21,22.391831731070894,-0.0024519837461411953,5.945483925715423,21,5.185375716116327,5.185375716116327,19.812384453211127,7.301781035774319,4.850934694953838,7.301781035774319,200,0.0,19.81238445321113,8.406904903428147,39.13109101488161,-0.0008727955864742398,0.0015791881596669555,21,4400000,22.391831731070894,50,0.0,21
0.0,6.740566582901004,0.0,37.57599542236,0.0,48.57404510390402,37.57599542236,0.0,200,0.0,0.0065400488674640656,5.596318244934082,21.628829330371367,0.0,4.671440834225268,5.809780380001855,22,0.0,50,21.628829330371367,22,22.428283022081317,-0.0017624292522668839,5.809780380001855,22,2.344696755443595,2.344696755443595,21.628829330371367,8.29033974856498,4.671440834225268,8.29033974856498,200,0.0,21.628829330371367,6.740566582901004,48.57404510390402,5.951058028585976e-06,0.0017683803102954698,22,4600000,22.428283022081317,50,0.0,22
0.0,8.293325209964344,0.0,42.37716098456832,0.0,88.14211606205733,42.37716098456832,0.0,200,0.0,0.006567621137946844,5.614700794219971,25.708159018228923,0.0,7.2027449729409865,5.749008902396133,23,0.0,50,25.708159018228915,23,23.429936736220366,-0.0001508221321273595,5.749008902396133,23,6.474354522910928,6.474354522910928,25.708159018228915,9.488232827715354,7.2027449729409865,9.488232827715354,200,0.0,25.708159018228923,8.293325209964344,88.14211606205733,0.0015503710601478815,0.001701193192275241,23,4800000,23.429936736220366,50,0.0,23
0.0,7.145358076762409,0.0,40.3002580400676,0.0,41.552993442606315,40.3002580400676,0.0,200,0.0,0.0068033249117434025,5.608592510223389,24.021709822486297,0.0,8.78017965415021,5.69652611981034,24,0.0,50,24.021709822486287,24,23.976544268386593,-0.0008952116477303207,5.69652611981034,24,3.5150890303365108,3.5150890303365108,24.021709822486287,8.477531415987876,8.78017965415021,8.477531415987876,200,0.0,24.021709822486297,7.145358076762409,41.552993442606315,0.0008927976014092565,0.0017880092491395772,24,5000000,23.976544268386593,50,0.0,24
0.0,8.546326321829476,0.0,43.48257283539579,0.0,40.21226313154009,43.48257283539579,0.0,200,0.0,0.006802412681281567,5.583064556121826,26.918562413137074,0.0,6.510168899469371,5.829768280816055,25,0.0,50,26.918562413137078,25,24.8813248438309,-0.003882547840476036,5.829768280816055,25,4.812698470512679,4.812698470512679,26.918562413137078,7.723894475348532,6.510168899469371,7.723894475348532,200,0.0,26.918562413137074,8.546326321829476,40.21226313154009,-0.0020886543206870556,0.0017938935197889805,25,5200000,24.8813248438309,50,0.0,25
0.0,6.902047898317797,0.0,43.09756113518607,0.0,60.98894711985355,43.09756113518607,0.0,200,0.0,0.0065674008801579475,5.561751842498779,28.70412943203759,0.0,12.069212234891468,6.228902681427161,26,0.0,50,28.70412943203758,26,26.199335182606383,-0.003350298386067152,6.228902681427161,26,7.243427436803029,7.243427436803029,28.70412943203758,8.424473359850536,12.069212234891468,8.424473359850536,200,0.0,28.70412943203759,6.902047898317797,60.98894711985355,-0.0015097189461812377,0.0018405794398859143,26,5400000,26.199335182606383,50,0.0,26
0.0,8.380869242989556,0.0,45.467662576245395,0.0,56.48097073470204,45.467662576245395,0.0,200,0.0,0.006869844160974026,5.578636646270752,26.75456726294481,0.0,7.252163543489492,6.078262575749862,27,0.0,50,26.75456726294481,27,26.040138519364774,-0.0018750792369246483,6.078262575749862,27,7.4456912052610225,7.4456912052610225,26.75456726294481,8.382264622971343,7.252163543489492,8.382264622971343,200,0.0,26.75456726294481,8.380869242989556,56.48097073470204,0.0003259028890170157,0.002200982125941664,27,5600000,26.040138519364774,50,0.0,27
0.0,8.344531788950473,0.0,42.229815172759324,0.0,118.63150743401506,42.229815172759324,0.0,200,0.0,0.006799737457185984,5.5551300048828125,25.822714748585167,0.0,7.746444077824907,6.425501078354513,28,0.0,50,25.822714748585167,28,28.162673344198836,-0.0034149140119552612,6.425501078354513,28,6.825056456187133,6.825056456187133,25.822714748585167,10.779436608093057,7.746444077824907,10.779436608093057,200,0.0,25.822714748585167,8.344531788950473,118.63150743401506,-0.0024442849680781364,0.0009706290438771248,28,5800000,28.162673344198836,50,0.0,28
0.0,8.79171049052386,0.0,45.91354583112489,0.0,143.48587477400008,45.91354583112489,0.0,200,0.0,0.006605731789022684,5.567765235900879,28.198435822496144,0.0,6.363023415596483,6.52456836875654,29,0.0,50,28.19843582249614,29,28.33262314761595,-0.00014527523308061063,6.52456836875654,29,6.843828876838604,6.843828876838604,28.19843582249614,15.072687788531777,6.363023415596483,15.072687788531777,200,0.0,28.198435822496144,8.79171049052386,143.48587477400008,0.0013051594141870737,0.0014504346472676843,29,6000000,28.33262314761595,50,0.0,29
0.0,8.347663677996312,0.0,45.12897939976094,0.0,97.69467854790243,45.12897939976094,0.0,200,0.0,0.00663020322099328,5.5596232414245605,27.887534314953314,0.0,5.785247084064569,6.457533779472422,30,0.0,50,27.887534314953314,30,27.28318918735617,-0.003105469746515155,6.457533779472422,30,4.825534607303796,4.825534607303796,27.887534314953314,10.999706409419995,5.785247084064569,10.999706409419995,200,0.0,27.887534314953314,8.347663677996312,97.69467854790243,-0.001393556478433311,0.0017119132680818439,30,6200000,27.28318918735617,50,0.0,30
0.0,7.811562794949326,0.0,41.76630792618215,0.0,166.83970734853648,41.76630792618215,0.0,200,0.0,0.006565579678863287,5.5466694831848145,28.34091933823733,0.0,12.735349538637518,6.324333889721557,31,0.0,50,28.34091933823733,31,28.46785031927141,-0.0030470420606434345,6.324333889721557,31,8.099031792151234,8.099031792151234,28.34091933823733,14.949047256023578,12.735349538637518,14.949047256023578,200,0.0,28.34091933823733,7.811562794949326,166.83970734853648,-0.0015944198239594698,0.0014526222366839647,31,6400000,28.46785031927141,50,0.0,31
0.0,15.025140684446805,0.0,83.43235997022796,0.0,94.71208698018967,83.43235997022796,0.0,200,0.0,0.006596545688807964,5.545720100402832,31.095206380331696,0.0,6.242367040385798,6.918024331082545,32,0.0,50,31.095206380331696,32,30.83608238502056,-0.002289337571710348,6.918024331082545,32,9.180611077540302,9.180611077540302,31.095206380331696,10.67531769380909,6.242367040385798,10.67531769380909,200,0.0,31.095206380331696,15.025140684446805,94.71208698018967,-0.0005631254171021283,0.0017262121546082199,32,6600000,30.83608238502056,50,0.0,32
0.0,39.108604191692145,0.0,280.5763134119956,0.0,123.13279799876385,280.5763134119956,0.0,200,0.0,0.006578028202056885,5.544175148010254,36.23185858649196,0.0,11.510608475357909,6.7156030594004985,33,0.0,50,36.23185858649195,33,29.780726786442678,-0.0016518093179911375,6.7156030594004985,33,6.781987164595455,6.781987164595455,36.23185858649195,14.133280148690632,11.510608475357909,14.133280148690632,200,0.0,36.23185858649196,39.108604191692145,123.13279799876385,-0.00021222769282758236,0.0014395816251635551,33,6800000,29.780726786442678,50,0.0,33
0.0,9.198697625976711,0.0,47.264023863558926,0.0,105.1692585502184,47.264023863558926,0.0,200,0.0,0.006623981054872274,5.4910969734191895,28.073938385597994,0.0,10.606452467370481,6.619035687591737,34,0.0,50,28.073938385597994,34,29.440611632777504,-0.005625111982226372,6.619035687591737,34,6.268647106724226,6.268647106724226,28.073938385597994,11.013053558548197,10.606452467370481,11.013053558548197,200,0.0,28.073938385597994,9.198697625976711,105.1692585502184,-0.00447262916713953,0.0011524828150868416,34,7000000,29.440611632777504,50,0.0,34
0.0,10.381748567233224,0.0,49.99233583828712,0.0,81.59807403611866,49.99233583828712,0.0,200,0.0,0.00981234572827816,5.531290531158447,28.890442201731762,0.0,7.528059976941132,6.74013579509686,35,0.0,50,28.890442201731766,35,30.914835640070695,-0.00017391526489518583,6.74013579509686,35,10.42738472955189,10.42738472955189,28.890442201731766,9.20934292086596,7.528059976941132,9.20934292086596,200,0.0,28.890442201731762,10.381748567233224,81.59807403611866,0.0017756897723302245,0.0019496050372254103,35,7200000,30.914835640070695,50,0.0,35
0.0,11.450726769485634,0.0,63.18293366126239,0.0,81.77395363506726,63.18293366126239,0.0,200,0.0,0.006446269806474447,5.523955821990967,29.67763010696024,0.0,9.938946814559102,6.778603853798314,36,0.0,50,29.67763010696024,36,30.099705737279955,-0.0030314193572849035,6.778603853798314,36,11.027939107689058,11.027939107689058,29.67763010696024,9.811050080668533,9.938946814559102,9.811050080668533,200,0.0,29.67763010696024,11.450726769485634,81.77395363506726,-0.001394352177157998,0.0016370671801269054,36,7400000,30.099705737279955,50,0.0,36
0.0,12.931974464040206,0.0,78.68514319528636,0.0,160.08515594334827,78.68514319528636,0.0,200,0.0,0.006606881506741047,5.522089958190918,31.75359483995632,0.0,11.473046733574968,7.330225325345468,37,0.0,50,31.75359483995632,37,32.82480515879724,-0.001241327146999538,7.330225325345468,37,9.240143989796344,9.240143989796344,31.75359483995632,19.78501899496674,11.473046733574968,19.78501899496674,200,0.0,31.75359483995632,12.931974464040206,160.08515594334827,-0.00014504315913654864,0.0010962839878629893,37,7600000,32.82480515879724,50,0.0,37
0.0,19.33013058224311,0.0,150.64373295563007,0.0,196.24765745181944,150.64373295563007,0.0,200,0.0,0.0064935521222651005,5.511157512664795,30.966824361821295,0.0,9.405669037473395,7.3544478750293605,38,0.0,50,30.966824361821295,38,33.736690691370335,-0.0014546767342835665,7.3544478750293605,38,8.719783812374827,8.719783812374827,30.966824361821295,21.11348773927011,9.405669037473395,21.11348773927011,200,0.0,30.966824361821295,19.33013058224311,196.24765745181944,-0.00038466579280793667,0.0010700109414756298,38,7800000,33.736690691370335,50,0.0,38
0.0,8.769296281233387,0.0,42.030119427589,0.0,467.409449674903,42.030119427589,0.0,200,0.0,0.006626383867114782,5.45473575592041,29.74065966552411,0.0,7.319844272667564,7.379149349159015,39,0.0,50,29.740659665524102,39,34.42649563796684,-0.004732869565486908,7.379149349159015,39,12.516594745067751,12.516594745067751,29.740659665524102,33.8672824505401,7.319844272667564,33.8672824505401,200,0.0,29.74065966552411,8.769296281233387,467.409449674903,-0.003461486427113414,0.0012713831383734941,39,8000000,34.42649563796684,50,0.0,39
0.0,16.954125119487077,0.0,104.77574744359677,0.0,281.31829180153716,104.77574744359677,0.0,200,0.0,0.006772477179765701,5.431464195251465,33.354105364238166,0.0,12.736659209430758,7.667378478920257,40,0.0,50,33.354105364238166,40,34.267447710224516,-0.0017601667204871774,7.667378478920257,40,12.642051555402501,12.642051555402501,33.354105364238166,28.181747200230344,12.736659209430758,28.181747200230344,200,0.0,33.354105364238166,16.954125119487077,281.31829180153716,-0.000824561167974025,0.0009356055525131524,40,8200000,34.267447710224516,50,0.0,40
0.0,13.902547912665202,0.0,79.31569749167814,0.0,249.2893644601022,79.31569749167814,0.0,200,0.0,0.009890740737318993,5.434386730194092,31.47556159297134,0.0,11.885987277798804,7.433485596032861,41,0.0,50,31.475561592971335,41,34.494600788546975,-0.0016308010090142488,7.433485596032861,41,8.082089149799556,8.082089149799556,31.475561592971335,28.09298479617498,11.885987277798804,28.09298479617498,200,0.0,31.47556159297134,13.902547912665202,249.2893644601022,3.217628545826301e-05,0.0016629772944725119,41,8400000,34.494600788546975,50,0.0,41
0.0,24.606063159263506,0.0,180.2056515905362,0.0,364.35280325888965,180.2056515905362,0.0,200,0.0,0.006511084735393524,5.418369770050049,32.62499658314071,0.0,11.674635563703669,7.758878922257491,42,0.0,50,32.6249965831407,42,35.516715408827444,-0.0015404518926516175,7.758878922257491,42,13.13858043361171,13.13858043361171,32.6249965831407,31.704071270572,11.674635563703669,31.704071270572,200,0.0,32.62499658314071,24.606063159263506,364.35280325888965,-0.000462738040369004,0.0010777138522826135,42,8600000,35.516715408827444,50,0.0,42
0.0,30.09621669305901,0.0,189.27833834897322,0.0,179.0459027225921,189.27833834897322,0.0,200,0.0,0.0065343440510332584,5.364870548248291,38.6313216907705,0.0,9.962134021222296,7.4943376627982,43,0.0,50,38.63132169077051,43,32.97924312150314,-0.003778927493840456,7.4943376627982,43,8.529089106125046,8.529089106125046,38.63132169077051,20.46485838490188,9.962134021222296,20.46485838490188,200,0.0,38.6313216907705,30.09621669305901,179.0459027225921,-0.0026270621456205845,0.0011518653482198715,43,8800000,32.97924312150314,50,0.0,43
0.0,97.66118726076603,0.0,647.4525341509105,0.0,178.45111268155657,647.4525341509105,0.0,200,0.0,0.006635787431150675,5.329135417938232,55.04888171866483,0.0,9.908420659637763,8.749592084576419,44,0.0,50,55.04888171866483,44,39.071612546533125,-0.0019807261414825916,8.749592084576419,44,10.662217586498931,10.662217586498931,55.04888171866483,29.779790467162538,9.908420659637763,29.779790467162538,200,0.0,55.04888171866483,97.66118726076603,178.45111268155657,-0.0011457757791504264,0.0008349503623321652,44,9000000,39.071612546533125,50,0.0,44
0.0,36.03680918395371,0.0,223.56427380224483,0.0,325.34545884626357,223.56427380224483,0.0,200,0.0,0.0064796991646289825,5.3035807609558105,39.1133968137769,0.0,11.31636915324135,9.154338446065687,45,0.0,50,39.1133968137769,45,40.0054520480074,-0.0015216339379549026,9.154338446065687,45,7.442405132013633,7.442405132013633,39.1133968137769,39.11071956601594,11.31636915324135,39.11071956601594,200,0.0,39.1133968137769,36.03680918395371,325.34545884626357,-0.000786374497693032,0.0007352594402618706,45,9200000,40.0054520480074,50,0.0,45
0.0,117.22746922466528,0.0,730.6603166110924,0.0,385.9923375339001,730.6603166110924,0.0,200,0.0,0.006571128033101559,5.246494293212891,72.85638371993818,0.0,8.10118580462185,9.905897621493702,46,0.0,50,72.85638371993817,46,49.17748134912381,-0.002939258236438036,9.905897621493702,46,8.24196689260433,8.24196689260433,72.85638371993817,61.98261263159282,8.10118580462185,61.98261263159282,200,0.0,72.85638371993818,117.22746922466528,385.9923375339001,-0.002234825398772955,0.000704432837665081,46,9400000,49.17748134912381,50,0.0,46
