peg-insert-side-v2/MaxReturn,door-open-v2/TerminationRate,GaussianMLPPolicy/KLAfter,MetaTest/lever-pull-v2/MinReturn,MetaTest/drawer-open-v2/StdReturn,push-v2/MaxReturn,sweep-v2/NumEpisodes,MetaTest/shelf-place-v2/AverageDiscountedReturn,peg-insert-side-v2/SuccessRate,MetaTest/door-close-v2/AverageDiscountedReturn,push-v2/SuccessRate,reach-v2/AverageReturn,sweep-v2/Iteration,TotalEnvSteps,basketball-v2/NumEpisodes,sweep-v2/SuccessRate,pick-place-v2/AverageReturn,MetaTest/door-close-v2/SuccessRate,MetaTest/lever-pull-v2/SuccessRate,MetaTest/drawer-open-v2/AverageReturn,MetaTest/Average/MaxReturn,button-press-topdown-v2/NumEpisodes,MetaTest/Average/SuccessRate,drawer-close-v2/AverageDiscountedReturn,sweep-v2/TerminationRate,MetaTest/lever-pull-v2/Iteration,MetaTest/shelf-place-v2/MinReturn,button-press-topdown-v2/MinReturn,window-open-v2/TerminationRate,MetaTest/door-close-v2/MinReturn,MetaTest/drawer-open-v2/NumEpisodes,MetaTest/door-close-v2/NumEpisodes,door-open-v2/StdReturn,window-open-v2/Iteration,push-v2/AverageDiscountedReturn,drawer-close-v2/MaxReturn,basketball-v2/SuccessRate,MetaTest/lever-pull-v2/MaxReturn,drawer-close-v2/StdReturn,MetaTest/sweep-into-v2/StdReturn,pick-place-v2/NumEpisodes,basketball-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/SuccessRate,Average/StdReturn,MetaTest/shelf-place-v2/TerminationRate,push-v2/Iteration,MetaTest/drawer-open-v2/TerminationRate,peg-insert-side-v2/NumEpisodes,reach-v2/AverageDiscountedReturn,push-v2/AverageReturn,MetaTest/door-close-v2/AverageReturn,peg-insert-side-v2/MinReturn,MetaTest/door-close-v2/StdReturn,sweep-v2/MaxReturn,pick-place-v2/StdReturn,drawer-close-v2/AverageReturn,sweep-v2/StdReturn,button-press-topdown-v2/MaxReturn,MetaTest/lever-pull-v2/NumEpisodes,pick-place-v2/MinReturn,Average/AverageDiscountedReturn,MetaTest/drawer-open-v2/MinReturn,MetaTest/sweep-into-v2/MaxReturn,reach-v2/SuccessRate,Average/Iteration,window-open-v2/MinReturn,GaussianMLPPolicy/LossBefore,door-open-v2/MaxReturn,GaussianMLPPolicy/Entropy,window-open-v2/AverageDiscountedReturn,window-open-v2/StdReturn,MetaTest/shelf-place-v2/MaxReturn,drawer-close-v2/NumEpisodes,window-open-v2/MaxReturn,MetaTest/Average/MinReturn,button-press-topdown-v2/SuccessRate,MetaTest/Average/TerminationRate,reach-v2/MaxReturn,drawer-close-v2/SuccessRate,door-open-v2/AverageDiscountedReturn,button-press-topdown-v2/TerminationRate,MetaTest/drawer-open-v2/MaxReturn,drawer-close-v2/MinReturn,sweep-v2/AverageReturn,MetaTest/shelf-place-v2/AverageReturn,Average/SuccessRate,pick-place-v2/MaxReturn,button-press-topdown-v2/Iteration,MetaTest/lever-pull-v2/TerminationRate,GaussianMLPPolicy/dLoss,button-press-topdown-v2/AverageDiscountedReturn,peg-insert-side-v2/TerminationRate,pick-place-v2/SuccessRate,MetaTest/sweep-into-v2/SuccessRate,button-press-topdown-v2/AverageReturn,MetaTest/door-close-v2/Iteration,GaussianMLPPolicy/LossAfter,sweep-v2/MinReturn,window-open-v2/AverageReturn,door-open-v2/Iteration,sweep-v2/AverageDiscountedReturn,Average/NumEpisodes,door-open-v2/SuccessRate,window-open-v2/NumEpisodes,push-v2/MinReturn,basketball-v2/StdReturn,MetaTest/drawer-open-v2/SuccessRate,MetaTest/drawer-open-v2/Iteration,window-open-v2/SuccessRate,button-press-topdown-v2/StdReturn,peg-insert-side-v2/Iteration,drawer-close-v2/TerminationRate,Average/MaxReturn,MetaTest/Average/Iteration,door-open-v2/MinReturn,MetaTest/drawer-open-v2/AverageDiscountedReturn,Average/TerminationRate,pick-place-v2/AverageDiscountedReturn,reach-v2/MinReturn,reach-v2/TerminationRate,push-v2/NumEpisodes,MetaTest/sweep-into-v2/NumEpisodes,MetaTest/Average/AverageReturn,MetaTest/Average/NumEpisodes,peg-insert-side-v2/AverageReturn,Average/AverageReturn,MetaTest/door-close-v2/TerminationRate,basketball-v2/Iteration,drawer-close-v2/Iteration,reach-v2/StdReturn,Iteration,MetaTest/sweep-into-v2/AverageDiscountedReturn,reach-v2/Iteration,MetaTest/shelf-place-v2/StdReturn,pick-place-v2/TerminationRate,MetaTest/door-close-v2/MaxReturn,Average/MinReturn,MetaTest/shelf-place-v2/NumEpisodes,pick-place-v2/Iteration,peg-insert-side-v2/StdReturn,MetaTest/lever-pull-v2/StdReturn,GaussianMLPPolicy/KLBefore,MetaTest/sweep-into-v2/Iteration,reach-v2/NumEpisodes,door-open-v2/AverageReturn,basketball-v2/MinReturn,basketball-v2/MaxReturn,push-v2/TerminationRate,MetaTest/sweep-into-v2/AverageReturn,MetaTest/lever-pull-v2/AverageDiscountedReturn,push-v2/StdReturn,MetaTest/lever-pull-v2/AverageReturn,MetaTest/sweep-into-v2/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/sweep-into-v2/TerminationRate,basketball-v2/AverageReturn,basketball-v2/TerminationRate,MetaTest/shelf-place-v2/Iteration,peg-insert-side-v2/AverageDiscountedReturn,MetaTest/Average/StdReturn,door-open-v2/NumEpisodes
7.05840000781089,0.0,0.006661911495029926,223.17155959220383,189.37808305374188,159.19056758064434,20,0.0,0.0,83.97648485043221,0.0,205.10222890745354,0,200000,20,0.0,5.728313463704717,0.0,0.0,1850.1335949127797,2039.5116779665216,20,0.0,16.788920232501678,0.0,0,0.0,116.08567824270102,0.0,70.18093345194346,2,2,124.58504819408338,0,1.7015050383430068,4851.94071110019,0.0,269.8464180421977,2085.0443618591703,1.7540916011221368,20,0.41664459066181314,0.0,793.0044825099004,0.0,0,0.0,20,22.33402728315276,20.83356208439841,83.97648485043223,3.5217258684504595,13.795551398488769,270.9430811895295,3.7227744307174735,1527.7641535387654,47.42309992917178,532.2467883483405,2,1.4176820804047754,7.121621537041666,1660.7555118590378,13.816524561473987,0.0,0,159.7023395036106,-0.0025286306627094746,571.4794905327766,5.672011852264404,8.281883381873946,18.187809102439996,0.0,20,227.6469396191101,0.0,0.25,0.0,302.19430097655174,0.35,8.87417275452508,0.0,2039.5116779665216,3.4280194954761334,70.12991849803625,0.0,0.06,13.866323825465763,0,0.0,0.00780477887019515,7.1392865339936,0.0,0.0,0.0,309.19620490399956,0,-0.010333409532904625,31.994520110116383,191.67408265363437,0,4.928557085694395,200,0.0,20,6.494387842874055,3.5482441995146345,0.0,0,0.0,114.06659452843326,0,0.0,4851.94071110019,0,175.05011841148735,1850.13359491278,0.0,0.4744314314799875,123.6482485350641,0.0,20,2,438.53630030815293,10,4.716238431019359,261.3643320433706,0.0,0,0,59.64212337692903,0,12.062432960351853,0,0.0,0.0,97.772036248921,1.2532916019212847,2,0,0.7178643589155976,23.337429224996924,0.0,0,20,273.15053983792416,1.2532916019212847,17.637577865896798,0.0,12.062432960351849,246.50898881720065,32.39023568664766,246.50898881720076,10.308341359229713,438.53630030815293,0.0,5.348078114770331,0.0,0,0.27678703819039,716.378420594756,20
28.776302336576002,0.0,0.008399260230362415,234.14752903219514,759.741474711155,22.962595627855457,20,0.0,0.0,443.13675925891937,0.0,274.99812714891146,1,400000,20,0.0,3.1799044235461835,0.5,0.0,1470.7959963349142,2230.537471046069,20,0.1,5.841738805568275,0.0,1,0.0,114.33325221203592,0.0,166.653368088501,2,2,148.8195781071552,1,1.39086283443217,4675.163188656653,0.0,240.13168117971352,1449.575873714488,10.309328234796169,20,0.43190933694502665,0.0,502.33367199853836,0.0,1,0.0,20,27.389829321514696,12.651545747895483,443.1367592589194,2.3169970697951556,276.48339117041843,71.79330038471994,0.7758366605043221,597.259412639173,9.718173819355918,451.97259122598444,2,1.7132632116465791,6.624520416909431,711.0545216237592,30.860478903121518,0.0,1,144.78948058815473,-0.008588870987296104,755.6114811906111,5.654070854187012,8.268764846984984,23.44779518835936,0.0,20,225.20053820060878,0.0,0.15,0.0,595.3562085294768,0.15,10.417913499153723,0.0,2230.537471046069,1.3641647696206,56.75190864358134,0.0,0.03,5.5517848845456585,1,0.0,0.007467789575457573,7.155779858220252,0.0,0.0,0.0,241.03426487191237,1,-0.016056660562753677,32.95935746848326,184.9436747968957,1,4.4079465476879145,200,0.0,20,6.707518371946996,2.431388571460893,0.0,1,0.0,110.80064656025952,1,0.0,4675.163188656653,1,179.28387668423838,1470.7959963349172,0.0,0.5671881605008976,153.8501032223346,0.0,20,2,434.3247022736226,10,5.80054967877575,180.0890044789541,0.0,1,1,96.47473145409016,1,20.55115066832537,1,0.0,0.0,719.6201504293379,1.3641647696206,2,1,5.590276842205151,2.9920760737591934,0.0,1,20,417.00367207420834,2.454560190160506,10.88222825844346,0.0,20.55115066832535,237.13960510595427,3.7556786457063724,237.13960510595433,10.241822433529178,434.3247022736232,0.0,7.26698476464162,0.0,1,0.3732709580863693,652.2030766681211,20
13.977744926278207,0.0,0.00993560254573822,158.7511222936398,386.16200162874713,73.49313159111645,20,0.0,0.0,545.9018970757139,0.0,225.31924142392918,2,600000,20,0.0,3.5441771716933785,0.5,0.0,1739.3548121933673,2125.5168138221143,20,0.1,4.137895473706128,0.0,2,0.0,214.28123402474264,0.0,77.51356896455067,2,2,132.08282416793077,2,2.091851105415645,3963.974985962431,0.0,221.57314061172613,1564.6792326346215,30.017467477719343,20,0.353681787507304,0.0,785.7326891081418,0.0,2,0.0,20,21.52794377810537,21.565846785423748,545.901897075714,2.660656269807802,468.3883281111634,107.9116067823492,1.3446537491696757,2113.4632830933797,15.058713948872912,535.9572393871376,2,1.6113857067950037,5.98654393084098,1353.19281056462,71.9015347249652,0.0,2,192.3102539491565,0.0022184494882822037,611.2986147138719,5.6620869636535645,8.281727053998896,23.39880812903369,0.0,20,269.51883303624555,0.0,0.3,0.0,291.25682468995376,0.75,9.541114570088357,0.0,2125.5168138221143,3.8474546230055298,60.34752060759432,0.0,0.105,8.111678287865736,2,0.0,0.008924088906496763,7.619913720935675,0.0,0.0,0.0,375.15858714799606,2,-0.0067056394182145596,33.43638090188342,223.9633665422336,2,5.341112539770803,200,0.0,20,7.669487245614534,3.5909490035266014,0.0,2,0.0,92.60057752915132,2,0.0,3963.974985962431,2,175.22090859071182,1739.3548121933673,0.0,0.5722725827054482,171.94008682044966,0.0,20,2,503.4605815938021,10,6.104575682529592,327.8547884366082,0.0,2,2,36.080943691360645,2,41.88406724724576,2,0.0,0.0,1014.2902251868775,1.6113857067950037,2,2,3.032494360229491,31.41100915904316,0.0,2,20,243.70868587373198,1.9304041285959521,18.18264606428258,0.0,41.88406724724586,190.1621314526828,18.041015889926346,190.16213145268296,11.866599769526514,503.4605815938019,0.0,5.3726000375704706,0.0,2,0.39792669617616355,702.0418201828004,20
6.713675093638221,0.0,0.007533653173595667,101.02350165918688,716.4659337839154,61.630058684441195,20,0.0,0.0,1833.180825191922,0.0,290.80950004208734,3,800000,20,0.0,4.67235911393532,1.0,0.0,1463.986499768578,2376.0497364594394,20,0.2,12.004323410307055,0.0,3,0.0,158.4832121937737,0.0,1290.3119139244045,2,2,101.91277004289928,3,1.7859999448298527,4832.61911731414,0.0,194.63303588725284,1868.211931312202,4.31817485837486,20,0.5295589031585576,0.0,667.7967654662957,0.0,3,0.0,20,23.653871561022246,17.84620396450453,1833.180825191922,2.6734196396017538,542.8689112675174,114.83739539111602,2.7751722968975567,1069.1545504630212,18.89955316840103,459.5815199513957,2,1.8675912296027881,6.965307995469245,747.5205659846625,35.62988082343556,0.0,3,187.8086173822253,-0.003610607935115695,486.528054346501,5.648350715637207,8.354963480935059,37.69509860407427,0.0,20,325.7033406576426,0.0,0.35,0.0,555.7391421149372,0.3,8.637291224038403,0.0,2180.4524335524934,1.7857673442642223,66.56738877582299,0.0,0.065,10.865582692215364,3,0.0,0.0054091347847133875,7.551929440437472,0.0,0.0,0.0,327.8945112339874,3,-0.009019742719829082,46.16798740160488,229.54958554403794,3,6.517169528013329,200,0.0,20,7.530961930462419,8.30549318371241,0.0,3,0.0,92.95618393031728,3,0.0,4832.61911731414,3,175.7561866256886,1463.9864997685763,0.0,0.2964405155258635,183.8234853642892,0.0,20,2,695.261459939756,10,4.282454432933713,225.42171089150324,0.0,3,3,90.68632701435804,3,31.311705965060685,3,0.0,0.0,2376.0497364594394,1.1800828814797029,2,3,1.4933745650993346,46.804767114032984,0.0,3,20,235.3758891692158,1.1800828814797029,37.31756817275506,0.0,31.311705965060703,147.82826877321975,14.986395929363368,147.82826877321986,26.993531106685843,695.2614599397557,0.0,8.064666175485694,0.0,3,0.32153194642463173,885.4308513824731,20
17.394657602547287,0.0,0.006416642107069492,155.6363164330317,18.315920170471088,19.049105591819348,20,0.0,0.0,2543.7907809150374,0.0,339.4987101682855,4,1000000,20,0.0,3.530027002975342,1.0,0.0,458.2262054895246,2695.074479307945,20,0.2,6.636886081510575,0.0,4,0.0,82.62294346637611,0.0,2392.507082522134,2,2,53.55843226245213,4,1.2690083874934879,4751.604378780668,0.0,245.05421232441276,1680.861346382322,28.40803962646156,20,0.5262128139154626,0.0,662.609155044239,0.0,4,0.0,20,27.58747707350006,10.158882402638634,2543.7907809150392,2.720680498666713,151.2836983929053,236.18371285713312,0.7650660906209851,1371.8582650559024,39.98797528735236,515.6742182394319,2,2.3591429594981563,6.725086940206947,439.9102853190535,65.84243994773638,0.0,4,164.74043999963615,0.0022453321143984795,387.2297625936161,5.650425434112549,8.383940731151183,34.45200495974179,0.0,20,293.8935201957516,0.0,0.15,0.0,557.1201080463761,0.45,8.840762885035534,0.0,476.5421256599957,2.7602758257507527,72.7832730686609,0.0,0.06,5.4902442693760705,4,0.0,0.010375824756920338,7.0434778349574625,0.0,0.0,0.0,275.43051045803054,4,-0.008130492642521858,51.50880754546366,233.36903590267616,4,5.948706641142936,200,0.0,20,6.2801951981003175,4.693795536938812,0.0,4,0.0,120.44284061039875,4,0.0,4751.604378780668,4,177.0905051370349,458.22620548952443,0.0,0.5495886828613702,210.98839051902806,0.0,20,2,647.9593302209122,10,6.729982790694019,252.2846965854651,0.0,4,4,86.11786917839207,4,37.43440032127482,4,0.0,0.0,2695.074479307945,1.5929747897031026,2,4,4.039664422236373,44.708947945690525,0.0,4,20,202.42493743585447,1.5929747897031026,19.01395836234333,0.0,37.43440032127482,200.34526437872233,3.4495188805458796,200.34526437872222,9.02636069481326,647.9593302209117,0.0,7.063341568932877,0.0,4,0.4648082705013999,964.2773481445427,20
5.874254136919332,0.0,0.009716926142573357,66.2419584256822,32.13169155710895,29.07268284675662,20,0.0,0.0,2512.49654615929,0.0,293.802770339009,5,1200000,20,0.0,2.683053521987642,1.0,0.0,483.6005780494979,2608.57312743228,20,0.2,5.047894952313605,0.0,5,0.0,138.28782977810766,0.0,2416.4199648863014,2,2,128.04514860190977,5,1.4721814689772301,4613.677014419708,0.0,247.46259149302648,1853.5663581668148,5.118182065805986,20,0.5001777544395061,0.0,776.5320175534475,0.0,5,0.0,20,21.692856881471535,9.999180806660103,2512.496546159291,3.031686711624372,96.07658127298942,66.65763301757092,1.3821726947879889,1763.2153288692655,12.083998546433241,465.2210277626069,2,1.3245719255859223,5.796419182620593,451.468886492389,19.252134716159524,0.0,5,140.56795412750785,-0.002033673692494631,601.0818630830024,5.650254249572754,8.232782693820305,43.99490739512533,0.0,20,290.72902243100486,0.0,0.2,0.0,620.273537076738,0.5,9.820556138664935,0.0,515.7322696066069,2.3499752736524577,47.55831305264178,0.0,0.07,7.1304647807958315,5,0.0,0.011520784813910723,7.274393208720963,0.0,0.0,0.0,326.4276461675498,5,-0.013554458506405354,26.04885333859578,207.84530068626026,5,3.4123958211673395,200,0.0,20,6.675897101872001,2.5911749177388876,0.0,5,0.0,90.48996154382566,5,0.0,4613.677014419708,5,177.11005778514937,483.60057804949827,0.0,0.22609529088966523,214.60511993401533,0.0,20,2,633.4166703636994,10,4.556343916716137,294.66746293834717,0.0,5,5,85.7035460055205,5,14.133952650353557,5,0.0,0.0,2608.57312743228,1.3245719255859223,2,5,0.6990164305548695,90.61031653367215,0.0,5,20,284.8359196786585,2.0170159033738035,11.512567511674781,0.0,14.133952650353539,156.85227495935465,4.84844319465062,156.85227495935433,9.015770584547553,633.4166703636994,0.0,5.750772344723206,0.0,5,0.28485761574084423,957.4682247654866,20
8.664423732495404,0.0,0.009865348227322102,208.8780750632468,5.02599709199086,74.58753752195464,20,0.0,0.0,640.7631781128806,0.0,258.8069745508058,6,1400000,20,0.0,6.422413154933833,0.5,0.0,911.7000416831206,1201.6627717849924,20,0.1,9.010907711496502,0.0,6,0.0,117.4975941022322,0.0,79.86358444076815,2,2,89.9098776235446,6,1.599037981352789,4794.189061150758,0.0,258.83420762181595,2006.9355714416529,182.13234056426208,20,0.6798045655473233,0.0,856.2584288773546,0.0,6,0.0,20,22.475036241278605,14.728155981711032,640.7631781128803,2.1540062473172354,560.8995936721121,129.35480759533763,1.5346449102734974,1993.0385372629025,23.30975900008718,490.88666491525123,2,3.955758616548583,6.469974585719077,906.6740445911297,403.6375945110154,0.0,6,169.2985618517195,0.020616482943296432,476.1843093244995,5.71396541595459,8.313704238014875,56.259203383628595,0.0,20,420.15811556024715,0.0,0.35,0.0,334.19139606646553,0.55,9.389687066090554,0.0,916.7260387751114,1.757803694973265,51.85481884856499,0.0,0.1,10.588753453553283,6,0.0,0.006443777121603489,7.403014651022883,0.0,0.0,0.0,284.36037541041765,6,0.014172705821692944,11.070079999078756,242.77134997397815,6,4.722430433897764,200,0.0,20,6.247950566472585,6.46380320468637,0.0,6,0.1,105.91639154196088,6,0.0,4794.189061150758,6,175.1957485172837,911.7000416831204,0.0,0.7664158610737033,179.0520945802174,0.0,20,2,401.5649230170571,10,3.7857031366182845,308.5413565589382,0.0,6,6,44.96085606586309,6,221.505253946753,6,0.0,0.0,1201.6627717849924,1.757803694973265,2,6,2.0736928791123423,24.978066279284576,0.0,6,20,220.54944542580535,2.6348505701200087,26.514672988283014,0.0,221.5052539467533,233.8561413425312,14.940554729611764,233.85614134253137,39.37291338249121,401.564923017057,0.0,9.09579184364431,0.0,6,0.3397071074157717,421.3515064442654,20
173.02993992273707,0.0,0.006558578461408615,231.46087833372175,13.504964890397872,692.3359291136072,20,0.0,0.0,1573.5958737064957,0.05,300.408340948491,7,1600000,20,0.0,4.962044221751691,1.0,0.0,434.9508477810857,1719.7398122314225,20,0.2,19.950867207427358,0.0,7,0.0,100.49047429690881,0.0,1427.4519351815707,2,2,151.92401280892537,7,3.18112585898729,4852.98732035715,0.0,236.01332268113265,1923.398205061391,6.294888499584113,20,0.6225658534503917,0.0,987.2550369534304,0.0,7,0.0,20,22.620841078800975,86.94924045655047,1573.5958737064966,1.623424372072279,146.14393852492594,231.23355721698385,1.4754753633888245,2690.2823040390385,44.59710754839643,499.69260385225584,2,2.7807859765303102,7.80106042096784,421.4458828906878,36.791227512459486,0.0,7,236.5402345139361,0.004786571953445673,628.359263436405,5.730734825134277,8.3948781372648,57.94656224830039,0.0,20,482.4493718539386,0.0,0.2,0.0,596.5422270765807,0.7,9.70277825132618,0.0,448.45581267148356,1.464386369934239,73.81095499569588,0.0,0.1,8.917462367850954,7,0.0,0.00520993210375309,7.273726866960949,0.0,0.0,0.0,225.89907995637523,7,-0.0004233601503074169,34.15478146446346,282.05007570831305,7,5.088506233018377,200,0.0,20,10.002394749017174,11.55649020710548,0.0,7,0.05,120.90635442758162,7,0.0,4852.98732035715,7,176.84257415187352,434.9508477810856,0.0,0.6325974472949242,192.47168606877372,0.0,20,2,454.556032201577,10,15.687510210169421,403.9015189209916,0.0,7,7,88.65190706268335,7,30.496339012875374,7,0.0,0.0,1719.7398122314225,1.464386369934239,2,7,36.34231231072518,2.276222173705449,0.0,7,20,350.9500877169854,2.2711402531736216,55.54042026954374,0.0,30.496339012875374,233.73710050742713,176.9500938528016,233.73710050742721,24.20145051329126,454.5560322015767,0.0,8.015550956544756,0.0,7,0.5427172751471503,584.7099421383348,20
16.23151549963577,0.0,0.00655608344823122,112.65054916331351,306.1873569548106,163.85503684234052,20,0.0,0.0,2713.2105023893255,0.0,334.76283469350636,8,1800000,20,0.0,6.168104756822307,1.0,0.0,763.2905032261863,3421.8557203780524,20,0.2,5.9636158789816145,0.0,8,0.0,141.44931142786447,0.0,2004.5652844005967,2,2,169.41651402115536,8,2.807517676194475,4552.8345736595675,0.0,289.08480845258754,1018.6445223645659,6.372771580599668,20,0.40286505556757624,0.0,1005.1514006190636,0.0,8,0.0,20,21.249851167267614,45.11086266255761,2713.2105023893246,3.9078032815675705,708.6452179887278,287.8770936603088,4.738877035800483,3275.141627711974,50.54798657442084,457.202756776951,2,2.6517569152405995,6.385101041493999,457.1031462713757,50.22864355904799,0.0,8,201.28115353829577,-0.0037181854713708162,627.2291936377324,5.722137928009033,8.40972386313667,31.375307270437784,0.0,20,360.3459178582094,0.0,0.4,0.0,1118.7707608797361,1.0,13.2257895801172,0.0,1069.477860180997,1067.1783375694831,69.32093529203905,0.0,0.15,24.762164756049987,8,0.0,0.006793124368414283,7.143070400609501,0.0,0.0,0.0,298.42197811066336,8,-0.010511309839785099,44.790263772915054,261.6197284658143,8,4.02180794884565,200,0.0,20,8.27964238752107,3.696105117462058,0.0,8,0.1,121.0147020197724,8,0.0,4552.8345736595675,8,176.5857587424733,763.290503226186,0.0,0.223030325332017,165.86028303994001,0.0,20,2,744.244911280382,10,6.446832917119908,467.42389502082403,0.0,8,8,249.03490009772298,8,43.855871978448334,8,0.0,0.0,3421.8557203780524,2.6517569152405995,2,8,3.127809319102782,88.21712964463701,0.0,8,20,370.28532391372505,3.116884223351134,18.5061060672663,0.0,43.85587197844832,200.86767880795054,36.85555275961167,200.86767880795054,37.48310039784865,744.2449112803822,0.0,6.960721684018767,0.0,8,0.4037385188876731,1078.9480025813666,20
6.37573191297818,0.0,0.006484637968242168,105.2640715009433,74.75896769679792,818.3694088396358,20,0.0,0.0,2905.4591171290144,0.1,626.9599065103382,9,2000000,20,0.0,14.055004564088208,1.0,0.0,718.4115256677819,3197.96174619283,20,0.2,16.812790823157847,0.0,9,0.0,126.19577682952917,0.0,2612.9564880652006,2,2,181.73917275455733,9,1.9067906252441258,4883.125601837913,0.0,332.349117209461,1163.894062252478,4.140111804986848,20,0.29693173034220055,0.0,1113.0461085719817,0.0,9,0.0,20,29.626161985661497,83.76020678114746,2905.4591171290153,3.0759037073932083,292.50262906381477,293.17663092936937,23.04317911170683,3606.6502886954063,53.82510762198836,497.5904204057831,2,2.931453027017658,8.182027451455802,643.652557970984,57.38494384008289,0.0,9,211.3030896412006,-0.0084066241979599,675.591009840628,5.6959404945373535,8.547114702012031,82.61863379477956,0.0,20,525.4787389290013,0.0,0.2,0.0,1166.1234413948782,0.95,12.465291515501853,0.0,793.1704933645799,3.770385684382031,62.20064606744567,0.0,0.145,111.11079764332715,9,0.0,0.005463823676109314,7.085676727865376,0.0,0.0,0.0,325.0997006986505,9,-0.013870447874069214,33.87756078706863,299.85926115883075,9,3.892869671208743,200,0.0,20,7.164240890632139,5.355630985975853,0.0,9,0.2,122.44915132264038,9,0.0,4883.125601837913,9,176.64202914734813,718.4115256677821,0.0,0.8011225283943727,200.30485310211682,0.0,20,2,779.1844138374191,10,4.132035824703715,539.5704620208803,0.0,9,9,326.04205884346896,9,53.24483203509598,9,0.0,0.0,3197.96174619283,0.24279758298350315,2,9,0.8245508580779589,113.54252285425885,0.0,9,20,367.2698898448308,0.24279758298350315,18.767941566310256,0.0,53.24483203509604,218.80659435520215,195.42408472008236,218.80659435520215,49.104720230109194,779.1844138374189,0.0,5.717680063360953,0.0,9,0.38552420516997754,1102.4457466776844,20
