MetaTest/basketball-v2/MaxReturn,MetaTest/basketball-v2/MinReturn,GaussianMLPPolicy/Entropy,Iteration,MetaTest/basketball-v2/StdReturn,Average/AverageDiscountedReturn,basketball-v2/MinReturn,GaussianMLPPolicy/dLoss,basketball-v2/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/Average/AverageDiscountedReturn,Average/Iteration,MetaTest/Average/TerminationRate,MetaTest/Average/StdReturn,MetaTest/Average/NumEpisodes,basketball-v2/AverageDiscountedReturn,GaussianMLPPolicy/LossAfter,Average/NumEpisodes,GaussianMLPPolicy/KLBefore,Average/AverageReturn,MetaTest/basketball-v2/AverageReturn,Average/TerminationRate,Average/MaxReturn,MetaTest/basketball-v2/SuccessRate,basketball-v2/NumEpisodes,TotalEnvSteps,basketball-v2/StdReturn,MetaTest/Average/SuccessRate,Average/SuccessRate,basketball-v2/AverageReturn,MetaTest/basketball-v2/NumEpisodes,MetaTest/Average/Iteration,GaussianMLPPolicy/LossBefore,basketball-v2/SuccessRate,MetaTest/basketball-v2/Iteration,Average/MinReturn,Average/StdReturn,MetaTest/basketball-v2/AverageDiscountedReturn,basketball-v2/Iteration,GaussianMLPPolicy/KLAfter,basketball-v2/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/basketball-v2/TerminationRate,MetaTest/Average/MinReturn
40.49924740119198,3.0998679165803082,5.6044697761535645,10,8.473907057672722,4.927091178357694,2.4055278065122563,0.0007611209293827415,0.0,16.03756989977903,16.03756989977903,10,0.0,8.473907057672722,50,4.927091178357694,-0.0015860156854614615,200,0.0,14.766082164550983,16.03756989977903,0.0,48.18610923031011,0.0,200,2200000,7.520273357678231,0.0,0.0,14.766082164550983,50,10,-0.0008248947560787201,0.0,10,2.4055278065122563,7.520273357678231,16.03756989977903,10,0.006474775727838278,48.18610923031011,40.49924740119198,0.0,3.0998679165803082
42.737585675112506,2.7074737623472656,5.584404468536377,11,9.967888532435435,4.887537638367404,2.7164058469993786,0.0008243038319051266,0.0,17.913614603687257,17.913614603687257,11,0.0,9.967888532435435,50,4.887537638367404,-0.0029246259946376085,200,0.0,16.53506786146148,17.913614603687257,0.0,41.83610305719156,0.0,200,2400000,8.62618421984577,0.0,0.0,16.53506786146148,50,11,-0.002100322162732482,0.0,11,2.7164058469993786,8.62618421984577,17.913614603687257,11,0.0067174071446061134,41.83610305719156,42.737585675112506,0.0,2.7074737623472656
39.97583261038639,3.7890558087580564,5.587009429931641,12,7.515191378300801,4.852068832091594,1.9434789528268839,0.0011872316536027938,0.0,14.260606154193308,14.260606154193306,12,0.0,7.515191378300801,50,4.852068832091594,-0.0009707262506708503,200,0.0,16.15591896167877,14.260606154193308,0.0,42.6360301498437,0.0,200,2600000,8.90388583421716,0.0,0.0,16.15591896167877,50,12,0.00021650540293194354,0.0,12,1.9434789528268839,8.90388583421716,14.260606154193306,12,0.0070790075697004795,42.6360301498437,39.97583261038639,0.0,3.7890558087580564
37.23442709491156,3.6036150268310343,5.569962501525879,13,7.927557649829965,5.2270958621645764,3.224116195409618,0.0010455785086378455,0.0,15.167235117383584,15.167235117383582,13,0.0,7.927557649829965,50,5.2270958621645764,-0.0027576868887990713,200,0.0,17.411817087877342,15.167235117383584,0.0,43.134570082225835,0.0,200,2800000,9.346686796295117,0.0,0.0,17.411817087877342,50,13,-0.0017121083801612258,0.0,13,3.224116195409618,9.346686796295117,15.167235117383582,13,0.006803879048675299,43.134570082225835,37.23442709491156,0.0,3.6036150268310343
41.42799994456324,3.9725027692460224,5.590270519256592,14,9.457235518990851,4.953953638461979,2.5102364517413247,0.0017587347647349816,0.0,18.16560463322847,18.165604633228465,14,0.0,9.457235518990851,50,4.953953638461979,2.722365388763137e-05,200,0.0,16.13475279061697,18.16560463322847,0.0,45.89086288151463,0.0,200,3000000,9.747037116293736,0.0,0.0,16.13475279061697,50,14,0.001785958418622613,0.0,14,2.5102364517413247,9.747037116293736,18.165604633228465,14,0.009871363639831543,45.89086288151463,41.42799994456324,0.0,3.9725027692460224
46.40994677857651,3.2918241782246223,5.544890403747559,15,8.832055617700787,5.293597707595341,2.905749222561337,0.0013826785143464804,0.0,17.249206200486853,17.249206200486853,15,0.0,8.832055617700787,50,5.293597707595341,-0.004837010987102985,200,0.0,17.878872171022905,17.249206200486853,0.0,47.33035677443925,0.0,200,3200000,10.190448683637182,0.0,0.0,17.878872171022905,50,15,-0.003454332472756505,0.0,15,2.905749222561337,10.190448683637182,17.249206200486853,15,0.0066671185195446014,47.33035677443925,46.40994677857651,0.0,3.2918241782246223
36.526600213595785,2.0237482864662586,5.526991844177246,16,8.65170307763125,5.5897379915667464,3.1344904029036065,0.0011109912302345037,0.0,16.13040716375487,16.13040716375487,16,0.0,8.65170307763125,50,5.5897379915667464,-0.002701314864680171,200,0.0,20.120825871884126,16.13040716375487,0.0,49.87213127337337,0.0,200,3400000,10.500481695827933,0.0,0.0,20.120825871884126,50,16,-0.0015903236344456673,0.0,16,3.1344904029036065,10.500481695827933,16.13040716375487,16,0.006436760537326336,49.87213127337337,36.526600213595785,0.0,2.0237482864662586
43.083302628369765,2.1932654811203243,5.503664970397949,17,9.744942459191433,5.135434341046023,2.45884961956189,0.0015190159901976585,0.0,18.185741897733433,18.18574189773343,17,0.0,9.744942459191433,50,5.135434341046023,-0.003635148983448744,200,0.0,17.32929344321292,18.185741897733433,0.0,41.838391889689284,0.0,200,3600000,9.566007537062916,0.0,0.0,17.32929344321292,50,17,-0.0021161329932510853,0.0,17,2.45884961956189,9.566007537062916,18.18574189773343,17,0.006639944855123758,41.838391889689284,43.083302628369765,0.0,2.1932654811203243
34.05623017199063,2.229512273514242,5.513462543487549,18,7.6115220318256345,5.371341530745354,2.5505659383555686,0.001324490294791758,0.0,16.987824505528284,16.98782450552828,18,0.0,7.6115220318256345,50,5.371341530745354,-0.002113408176228404,200,0.0,18.276001636903715,16.987824505528284,0.0,43.0338789408113,0.0,200,3800000,10.012864017544725,0.0,0.0,18.276001636903715,50,18,-0.000788917881436646,0.0,18,2.5505659383555686,10.012864017544725,16.98782450552828,18,0.00962431076914072,43.0338789408113,34.05623017199063,0.0,2.229512273514242
43.30825158352927,5.281609308314811,5.503577709197998,19,9.833748418333792,5.388881253072871,1.672825383010781,0.0011629844084382057,0.0,20.0015978419199,20.001597841919903,19,0.0,9.833748418333792,50,5.388881253072871,-0.002610317198559642,200,0.0,19.409524414476547,20.0015978419199,0.0,44.611130150536084,0.0,200,4000000,8.96991152025728,0.0,0.0,19.409524414476547,50,19,-0.0014473327901214361,0.0,19,1.672825383010781,8.96991152025728,20.001597841919903,19,0.0064821080304682255,44.611130150536084,43.30825158352927,0.0,5.281609308314811
44.005493465081685,3.857179577763454,5.50833797454834,20,9.842010599008296,5.37519355667434,1.9994341556185866,0.0005984708550386131,0.0,18.008590495661572,18.00859049566157,20,0.0,9.842010599008296,50,5.37519355667434,-0.0010798538569360971,200,0.0,19.36648847234951,18.008590495661572,0.0,98.52638130826415,0.0,200,4200000,11.450185255585582,0.0,0.0,19.36648847234951,50,20,-0.00048138300189748406,0.0,20,1.9994341556185866,11.450185255585582,18.00859049566157,20,0.0066770329140126705,98.52638130826415,44.005493465081685,0.0,3.857179577763454
39.62684818883147,3.0980799435073125,5.492740154266357,21,8.486295462289787,5.486196120870478,3.615611179276293,0.0012976604048162699,0.0,17.493464179891582,17.493464179891575,21,0.0,8.486295462289787,50,5.486196120870478,-0.0033759332727640867,200,0.0,20.01980071854843,17.493464179891582,0.0,165.85390941885805,0.0,200,4400000,12.994017002588725,0.0,0.0,20.01980071854843,50,21,-0.002078272867947817,0.0,21,3.615611179276293,12.994017002588725,17.493464179891575,21,0.006498674396425486,165.85390941885805,39.62684818883147,0.0,3.0980799435073125
41.52692533898354,4.358153484044456,5.461434364318848,22,8.280016869853856,5.606387064437672,2.3832472662922983,0.0012093966361135244,0.0,17.938348862713163,17.938348862713163,22,0.0,8.280016869853856,50,5.606387064437672,-0.0038328126538544893,200,0.0,21.004411086089465,17.938348862713163,0.0,94.70154253949981,0.0,200,4600000,11.206252973960568,0.0,0.0,21.004411086089465,50,22,-0.002623416017740965,0.0,22,2.3832472662922983,11.206252973960568,17.938348862713163,22,0.0065987021662294865,94.70154253949981,41.52692533898354,0.0,4.358153484044456
40.118128574921975,5.5987981643532,5.468377113342285,23,8.870969943389397,5.649441333129694,4.134462886218322,0.0009031818917719647,0.0,18.037289214947183,18.037289214947176,23,0.0,8.870969943389397,50,5.649441333129694,0.00014706999354530126,200,0.0,20.179738556704052,18.037289214947183,0.0,46.11604813728068,0.0,200,4800000,9.714664926621204,0.0,0.0,20.179738556704052,50,23,0.001050251885317266,0.0,23,4.134462886218322,9.714664926621204,18.037289214947176,23,0.009936349466443062,46.11604813728068,40.118128574921975,0.0,5.5987981643532
39.25571228786566,7.714843804944666,5.442455768585205,24,7.595693237233986,5.133636595160268,3.4939559868512657,0.0007791656535118818,0.0,20.513646625976772,20.513646625976765,24,0.0,7.595693237233986,50,5.133636595160268,-0.0030972531531006098,200,0.0,19.584774322471134,20.513646625976772,0.0,44.52477060896324,0.0,200,5000000,8.35035687819034,0.0,0.0,19.584774322471134,50,24,-0.002318087499588728,0.0,24,3.4939559868512657,8.35035687819034,20.513646625976765,24,0.006554258521646261,44.52477060896324,39.25571228786566,0.0,7.714843804944666
41.84238289033481,6.593013884573408,5.425654888153076,25,8.850982921422837,5.662961218080482,3.2629191442608745,0.001684688962996006,0.0,21.14482271371461,21.144822713714618,25,0.0,8.850982921422837,50,5.662961218080482,-0.0026326640509068966,200,0.0,20.86808886703487,21.14482271371461,0.0,43.987374951675804,0.0,200,5200000,9.540344432506213,0.0,0.0,20.86808886703487,50,25,-0.0009479750879108906,0.0,25,3.2629191442608745,9.540344432506213,21.144822713714618,25,0.006673913449048996,43.987374951675804,41.84238289033481,0.0,6.593013884573408
38.43493406502448,6.132752909761238,5.41741943359375,26,8.137347693759153,5.896175479779065,5.801601469052561,0.0014195796684361994,0.0,20.22947704254766,20.22947704254766,26,0.0,8.137347693759153,50,5.896175479779065,-0.0017809016862884164,200,0.0,25.658342848972847,20.22947704254766,0.0,350.87274378651875,0.0,200,5400000,31.923807970264704,0.0,0.0,25.658342848972847,50,26,-0.00036132201785221696,0.0,26,5.801601469052561,31.923807970264704,20.22947704254766,26,0.006864921655505896,350.87274378651875,38.43493406502448,0.0,6.132752909761238
38.38020769471791,10.99197098297505,5.433732032775879,27,7.639827266614647,5.564614400537725,3.6470890975242933,0.0014945545117370784,0.0,23.934982352631394,23.93498235263139,27,0.0,7.639827266614647,50,5.564614400537725,0.0006197898765094578,200,0.0,21.29513638981986,23.934982352631394,0.0,41.645376200336045,0.0,200,5600000,8.105502466794334,0.0,0.0,21.29513638981986,50,27,0.0021143443882465363,0.0,27,3.6470890975242933,8.105502466794334,23.93498235263139,27,0.006480400450527668,41.645376200336045,38.38020769471791,0.0,10.99197098297505
32.794086541529666,8.780704901458295,5.464760780334473,28,6.148781674399956,5.971467077871232,5.600715553419858,0.001342753297649324,0.0,22.35264529581546,22.35264529581546,28,0.0,6.148781674399956,50,5.971467077871232,0.0006913439137861133,200,0.0,23.70052640614298,22.35264529581546,0.0,42.550713587533096,0.0,200,5800000,7.9270530166292055,0.0,0.0,23.70052640614298,50,28,0.002034097211435437,0.0,28,5.600715553419858,7.9270530166292055,22.35264529581546,28,0.009998278692364693,42.550713587533096,32.794086541529666,0.0,8.780704901458295
48.10074993952809,8.363324736429137,5.430653095245361,29,8.420446285466996,5.9748350106031,6.111319694501811,0.0013155107153579593,0.0,23.51223647959895,23.512236479598947,29,0.0,8.420446285466996,50,5.9748350106031,-0.0028900750912725925,200,0.0,24.89657534815431,23.51223647959895,0.0,76.46676429649942,0.0,200,6000000,9.078614698538873,0.0,0.0,24.89657534815431,50,29,-0.0015745643759146333,0.0,29,6.111319694501811,9.078614698538873,23.512236479598947,29,0.006613229401409626,76.46676429649942,48.10074993952809,0.0,8.363324736429137
43.3327902478001,9.494745333021648,5.396305561065674,30,7.749230399376617,6.024448741100457,7.873183757160479,0.0015398571267724037,0.0,24.874973163456325,24.874973163456325,30,0.0,7.749230399376617,50,6.024448741100457,-0.005685102194547653,200,0.0,25.068764932843088,24.874973163456325,0.0,39.70121031841389,0.0,200,6200000,7.093444405387402,0.0,0.0,25.068764932843088,50,30,-0.0041452450677752495,0.0,30,7.873183757160479,7.093444405387402,24.874973163456325,30,0.006538032554090023,39.70121031841389,43.3327902478001,0.0,9.494745333021648
48.64640250375191,10.727279590575955,5.384310722351074,31,8.769258563679687,6.1660172140591385,7.499626185562008,0.0013061344216112047,0.0,24.098459752728385,24.09845975272839,31,0.0,8.769258563679687,50,6.1660172140591385,-0.0016757093835622072,200,0.0,25.713296934969595,24.098459752728385,0.0,201.09060581099743,0.0,200,6400000,14.724633017661711,0.0,0.0,25.713296934969595,50,31,-0.0003695749619510025,0.0,31,7.499626185562008,14.724633017661711,24.09845975272839,31,0.006531762424856424,201.09060581099743,48.64640250375191,0.0,10.727279590575955
41.382950565698884,9.589143290823612,5.402137279510498,32,8.743005442741806,6.2700467352506495,7.860458290524889,0.0018648564000613987,0.0,26.338613243327753,26.338613243327753,32,0.0,8.743005442741806,50,6.2700467352506495,-0.0012574411230161786,200,0.0,26.183521806705695,26.338613243327753,0.0,94.25682041350763,0.0,200,6600000,9.01763771709163,0.0,0.0,26.183521806705695,50,32,0.0006074152770452201,0.0,32,7.860458290524889,9.01763771709163,26.338613243327753,32,0.006526745855808258,94.25682041350763,41.382950565698884,0.0,9.589143290823612
127.28464389305793,9.941570319224637,5.420790672302246,33,16.307229496093584,6.325547028808313,8.992659549254602,0.0011982938303845003,0.0,29.05504439917674,29.05504439917674,33,0.0,16.307229496093584,50,6.325547028808313,-0.00010373217810411006,200,0.0,28.516696708071223,29.05504439917674,0.0,222.8167340364196,0.0,200,6800000,19.945572497524584,0.0,0.0,28.516696708071223,50,33,0.0010945616522803903,0.0,33,8.992659549254602,19.945572497524584,29.05504439917674,33,0.006423591170459986,222.8167340364196,127.28464389305793,0.0,9.941570319224637
45.154005235442995,10.87123158948391,5.413937568664551,34,8.509555210919407,6.406860097302306,6.002361508626392,0.0012200664496049285,0.0,25.68414948017713,25.68414948017713,34,0.0,8.509555210919407,50,6.406860097302306,-0.0016222713747993112,200,0.0,28.760294529088956,25.68414948017713,0.0,198.69686637643963,0.0,200,7000000,20.14489122291805,0.0,0.0,28.760294529088956,50,34,-0.00040220492519438267,0.0,34,6.002361508626392,20.14489122291805,25.68414948017713,34,0.006559406872838736,198.69686637643963,45.154005235442995,0.0,10.87123158948391
96.38503086507764,13.103125686422544,5.415225505828857,35,12.549228170163218,6.454013258214202,11.073078004776201,0.0016683046414982527,0.0,28.075256757707447,28.075256757707447,35,0.0,12.549228170163218,50,6.454013258214202,-0.0014836326008662581,200,0.0,27.939379310044497,28.075256757707447,0.0,74.83343384537037,0.0,200,7200000,9.422295857046109,0.0,0.0,27.939379310044497,50,35,0.0001846720406319946,0.0,35,11.073078004776201,9.422295857046109,28.075256757707447,35,0.007006102707237005,74.83343384537037,96.38503086507764,0.0,13.103125686422544
47.3395583361903,10.058943921123868,5.408110618591309,36,8.46715943879392,6.811648641909045,9.110946355900357,0.0012842773576267064,0.0,26.759290138257082,26.759290138257082,36,0.0,8.46715943879392,50,6.811648641909045,-0.002079085912555456,200,0.0,29.621286983503605,26.759290138257082,0.0,222.27273435048815,0.0,200,7400000,20.42227645215456,0.0,0.0,29.621286983503605,50,36,-0.0007948085549287498,0.0,36,9.110946355900357,20.42227645215456,26.759290138257082,36,0.0063962251879274845,222.27273435048815,47.3395583361903,0.0,10.058943921123868
466.95696242773954,11.420203894421963,5.366034984588623,37,72.42504278155737,6.795209680558254,9.170241679137233,0.0010838005691766739,0.0,40.698226644577744,40.69822664457775,37,0.0,72.42504278155737,50,6.795209680558254,-0.0038130362518131733,200,0.0,29.365160615431606,40.698226644577744,0.0,130.27966915091957,0.0,200,7600000,14.14964079291668,0.0,0.0,29.365160615431606,50,37,-0.0027292356826364994,0.0,37,9.170241679137233,14.14964079291668,40.69822664457775,37,0.006550806574523449,130.27966915091957,466.95696242773954,0.0,11.420203894421963
48.15296195562373,12.14892647008876,5.363128185272217,38,8.43700822101706,7.1499819693596836,9.940691649958595,0.0011459593661129475,0.0,30.341205081481185,30.341205081481192,38,0.0,8.43700822101706,50,7.1499819693596836,-0.0014629282522946596,200,0.0,33.39919738258485,30.341205081481185,0.0,536.1755466103557,0.0,200,7800000,42.87703530765212,0.0,0.0,33.39919738258485,50,38,-0.00031696888618171215,0.0,38,9.940691649958595,42.87703530765212,30.341205081481192,38,0.006760682910680771,536.1755466103557,48.15296195562373,0.0,12.14892647008876
199.1660238026119,12.42965396355474,5.345123291015625,39,25.377099809862038,7.381357256500028,10.372083608334691,0.0011559585109353065,0.0,31.580702852638773,31.580702852638773,39,0.0,25.377099809862038,50,7.381357256500028,-0.002418523421511054,200,0.0,39.534401191282456,31.580702852638773,0.0,499.4441090808659,0.0,200,8000000,60.18337394819489,0.0,0.0,39.534401191282456,50,39,-0.0012625649105757475,0.0,39,10.372083608334691,60.18337394819489,31.580702852638773,39,0.006585492752492428,499.4441090808659,199.1660238026119,0.0,12.42965396355474
415.8250544376056,14.847390480325915,5.341259479522705,40,59.349253801008956,7.743311133269592,10.696094448065312,0.0017297379963565618,0.0,43.95023599828041,43.95023599828041,40,0.0,59.349253801008956,50,7.743311133269592,-0.0019946214742958546,200,0.0,41.15527714280562,43.95023599828041,0.0,712.9864090530141,0.0,200,8200000,66.95720799605314,0.0,0.0,41.15527714280562,50,40,-0.0002648834779392928,0.0,40,10.696094448065312,66.95720799605314,43.95023599828041,40,0.009983224794268608,712.9864090530141,415.8250544376056,0.0,14.847390480325915
52.547490494467894,9.273183025183434,5.334254264831543,41,8.578480692985352,8.684027734977338,11.179321850832112,0.0006554827268701047,0.0,29.47636436748046,29.476364367480468,41,0.0,8.578480692985352,50,8.684027734977338,-0.000983897247351706,200,0.0,42.78951474064632,29.47636436748046,0.0,335.96582692028284,0.0,200,8400000,53.64898104182253,0.0,0.0,42.78951474064632,50,41,-0.00032841452048160136,0.0,41,11.179321850832112,53.64898104182253,29.476364367480468,41,0.006557496730238199,335.96582692028284,52.547490494467894,0.0,9.273183025183434
171.5680219871635,11.640122298190102,5.319332599639893,42,21.72125197582359,7.284679737271902,9.653672926310335,0.0009631803259253502,0.0,31.89425505983109,31.894255059831103,42,0.0,21.72125197582359,50,7.284679737271902,-0.002848630538210273,200,0.0,31.152321722976403,31.89425505983109,0.0,148.46576196326728,0.0,200,8600000,13.913303546421574,0.0,0.0,31.152321722976403,50,42,-0.0018854502122849226,0.0,42,9.653672926310335,13.913303546421574,31.894255059831103,42,0.006429796107113361,148.46576196326728,171.5680219871635,0.0,11.640122298190102
352.4652379085854,10.77877220673919,5.33079195022583,43,46.280469896547686,7.20670427273522,8.255790323663101,0.0008804949757177383,0.0,37.52028674344824,37.52028674344823,43,0.0,46.280469896547686,50,7.20670427273522,-0.0001638381218072027,200,0.0,34.60402472513395,37.52028674344824,0.0,349.6810056065352,0.0,200,8800000,37.113899728887304,0.0,0.0,34.60402472513395,50,43,0.0007166568539105356,0.0,43,8.255790323663101,37.113899728887304,37.52028674344823,43,0.006589449010789394,349.6810056065352,352.4652379085854,0.0,10.77877220673919
203.76224667316032,16.724788483827,5.347912311553955,44,25.480418702799106,7.800352420929935,8.610977010290814,0.0011830248404294252,0.0,34.88703598111665,34.88703598111666,44,0.0,25.480418702799106,50,7.800352420929935,-0.0005075113731436431,200,0.0,40.70766438719684,34.88703598111665,0.0,738.4614932949115,0.0,200,9000000,60.601243973662946,0.0,0.0,40.70766438719684,50,44,0.0006755134672857821,0.0,44,8.610977010290814,60.601243973662946,34.88703598111666,44,0.009991342201828957,738.4614932949115,203.76224667316032,0.0,16.724788483827
53.04340902628434,11.040684009141334,5.3350324630737305,45,9.944272735951893,7.397657700192276,11.284617170831108,0.001485020387917757,0.0,30.367151523588696,30.3671515235887,45,0.0,9.944272735951893,50,7.397657700192276,-0.0026921189855784178,200,0.0,36.40906407786519,30.367151523588696,0.0,397.8100956154083,0.0,200,9200000,40.15772534172895,0.0,0.0,36.40906407786519,50,45,-0.0012070985976606607,0.0,45,11.284617170831108,40.15772534172895,30.3671515235887,45,0.006929818540811539,397.8100956154083,53.04340902628434,0.0,11.040684009141334
624.85942519109,12.678079018927514,5.325011730194092,46,93.73158736620269,8.512530893206716,10.008903128342096,0.0012399375555105507,0.0,50.89430986339078,50.89430986339076,46,0.0,93.73158736620269,50,8.512530893206716,-0.0017110712360590696,200,0.0,52.620298346532394,50.89430986339078,0.0,758.987674952083,0.0,200,9400000,104.62513482539342,0.0,0.0,52.620298346532394,50,46,-0.0004711336805485189,0.0,46,10.008903128342096,104.62513482539342,50.89430986339076,46,0.0068514542654156685,758.987674952083,624.85942519109,0.0,12.678079018927514
