button-press-topdown-v2/MinReturn,door-open-v2/SuccessRate,reach-v2/SuccessRate,peg-insert-side-v2/SuccessRate,Average/StdReturn,MetaTest/shelf-place-v2/StdReturn,window-open-v2/MaxReturn,GaussianMLPPolicy/LossAfter,MetaTest/drawer-open-v2/StdReturn,MetaTest/shelf-place-v2/MaxReturn,MetaTest/shelf-place-v2/AverageDiscountedReturn,drawer-close-v2/NumEpisodes,pick-place-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/Iteration,MetaTest/door-close-v2/NumEpisodes,MetaTest/shelf-place-v2/SuccessRate,push-v2/TerminationRate,push-v2/MaxReturn,drawer-close-v2/AverageReturn,Average/MinReturn,drawer-close-v2/MinReturn,GaussianMLPPolicy/KLAfter,MetaTest/lever-pull-v2/NumEpisodes,push-v2/AverageReturn,MetaTest/sweep-into-v2/MinReturn,MetaTest/lever-pull-v2/MaxReturn,MetaTest/Average/SuccessRate,door-open-v2/MaxReturn,sweep-v2/MinReturn,drawer-close-v2/TerminationRate,MetaTest/shelf-place-v2/NumEpisodes,peg-insert-side-v2/AverageDiscountedReturn,MetaTest/lever-pull-v2/MinReturn,MetaTest/Average/Iteration,window-open-v2/MinReturn,pick-place-v2/TerminationRate,window-open-v2/SuccessRate,basketball-v2/Iteration,Average/MaxReturn,window-open-v2/AverageDiscountedReturn,MetaTest/sweep-into-v2/MaxReturn,drawer-close-v2/Iteration,button-press-topdown-v2/MaxReturn,button-press-topdown-v2/NumEpisodes,MetaTest/Average/MinReturn,reach-v2/MaxReturn,MetaTest/sweep-into-v2/AverageDiscountedReturn,pick-place-v2/MinReturn,sweep-v2/AverageDiscountedReturn,MetaTest/drawer-open-v2/NumEpisodes,MetaTest/door-close-v2/AverageReturn,button-press-topdown-v2/Iteration,basketball-v2/AverageDiscountedReturn,MetaTest/door-close-v2/AverageDiscountedReturn,drawer-close-v2/SuccessRate,MetaTest/door-close-v2/SuccessRate,MetaTest/lever-pull-v2/SuccessRate,Average/NumEpisodes,pick-place-v2/StdReturn,Average/Iteration,MetaTest/Average/NumEpisodes,reach-v2/MinReturn,peg-insert-side-v2/MinReturn,reach-v2/NumEpisodes,sweep-v2/AverageReturn,MetaTest/sweep-into-v2/SuccessRate,peg-insert-side-v2/MaxReturn,MetaTest/lever-pull-v2/TerminationRate,door-open-v2/AverageReturn,MetaTest/sweep-into-v2/NumEpisodes,door-open-v2/MinReturn,MetaTest/drawer-open-v2/Iteration,basketball-v2/MaxReturn,reach-v2/AverageDiscountedReturn,MetaTest/door-close-v2/MinReturn,button-press-topdown-v2/AverageReturn,TotalEnvSteps,peg-insert-side-v2/Iteration,MetaTest/drawer-open-v2/MaxReturn,door-open-v2/NumEpisodes,Average/TerminationRate,MetaTest/door-close-v2/StdReturn,MetaTest/drawer-open-v2/TerminationRate,drawer-close-v2/StdReturn,sweep-v2/NumEpisodes,MetaTest/Average/TerminationRate,door-open-v2/StdReturn,sweep-v2/SuccessRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/sweep-into-v2/StdReturn,window-open-v2/AverageReturn,basketball-v2/StdReturn,GaussianMLPPolicy/KLBefore,sweep-v2/StdReturn,Iteration,reach-v2/TerminationRate,pick-place-v2/AverageReturn,pick-place-v2/MaxReturn,window-open-v2/TerminationRate,Average/AverageDiscountedReturn,MetaTest/sweep-into-v2/AverageReturn,MetaTest/lever-pull-v2/Iteration,basketball-v2/AverageReturn,peg-insert-side-v2/AverageReturn,door-open-v2/TerminationRate,push-v2/NumEpisodes,MetaTest/door-close-v2/TerminationRate,Average/AverageReturn,basketball-v2/SuccessRate,MetaTest/Average/MaxReturn,MetaTest/drawer-open-v2/MinReturn,MetaTest/Average/AverageReturn,MetaTest/shelf-place-v2/AverageReturn,reach-v2/StdReturn,push-v2/AverageDiscountedReturn,GaussianMLPPolicy/Entropy,MetaTest/drawer-open-v2/AverageDiscountedReturn,MetaTest/lever-pull-v2/AverageDiscountedReturn,sweep-v2/TerminationRate,MetaTest/shelf-place-v2/MinReturn,GaussianMLPPolicy/dLoss,button-press-topdown-v2/StdReturn,button-press-topdown-v2/TerminationRate,sweep-v2/MaxReturn,basketball-v2/NumEpisodes,basketball-v2/TerminationRate,basketball-v2/MinReturn,pick-place-v2/NumEpisodes,door-open-v2/AverageDiscountedReturn,window-open-v2/NumEpisodes,MetaTest/drawer-open-v2/AverageReturn,MetaTest/door-close-v2/Iteration,push-v2/MinReturn,door-open-v2/Iteration,MetaTest/lever-pull-v2/StdReturn,peg-insert-side-v2/NumEpisodes,MetaTest/door-close-v2/MaxReturn,MetaTest/sweep-into-v2/TerminationRate,reach-v2/AverageReturn,pick-place-v2/SuccessRate,Average/SuccessRate,GaussianMLPPolicy/LossBefore,MetaTest/Average/StdReturn,MetaTest/shelf-place-v2/TerminationRate,button-press-topdown-v2/SuccessRate,reach-v2/Iteration,window-open-v2/StdReturn,push-v2/SuccessRate,drawer-close-v2/AverageDiscountedReturn,sweep-v2/Iteration,MetaTest/sweep-into-v2/Iteration,push-v2/Iteration,drawer-close-v2/MaxReturn,button-press-topdown-v2/AverageDiscountedReturn,MetaTest/drawer-open-v2/SuccessRate,peg-insert-side-v2/StdReturn,push-v2/StdReturn,peg-insert-side-v2/TerminationRate,MetaTest/lever-pull-v2/AverageReturn,window-open-v2/Iteration,pick-place-v2/Iteration
130.18248116192515,0.0,0.0,0.0,982.7624128750937,0.017560775093220616,226.6546638136582,-0.007065965328365564,533.8215341006577,0.1254341078087187,0.0025086821561743737,20,2.172124124544629,0,50,0.0,0.0,165.83994651217967,2511.847958235054,1.340358821656986,4.131511747521874,0.009913069196045399,50,23.99813054848499,4.827656711916863,385.74817549554376,0.0,511.42753430253373,35.86269180975992,0.0,50,1.1325090479127975,52.54790590307836,0,170.43540710303574,0.0,0.0,0,4831.735563542092,41.02186409461716,502.99404832918253,0,468.55379970931494,20,0.0,670.3583287070908,39.740838232157145,1.340358821656986,20.26079215209214,50,69.19777335986436,0,2.077086986223462,69.19777335986436,0.6,0.0,0.0,200,4.66914318674762,0,250,131.40410915151529,3.066356792817002,20,66.7057330035817,0.0,4.858476623743539,0.0,285.90997739437324,50,176.12255590877575,0,27.007195862913374,76.7294518711399,33.27638457686732,293.6003751541706,200000,0,2138.194238709525,20,0.0,27.603926231286803,0.0,2087.2049073693083,20,0.0,121.48863624254193,0.0,252.06400329487929,72.44533642035182,192.72968132298453,5.40705043548917,0.0,22.11219632532103,0,0.0,5.802738293705471,18.964712578232927,0.0,56.1179615561617,39.74083823215716,0,7.176984483709615,3.8776095499909955,0.0,20,0.0,362.10810768207915,0.0,2138.194238709525,418.31261295895143,252.06400329487926,0.0025086821561743737,116.3265164056882,8.324050420845468,5.656375408172607,926.1725874161609,225.20630878405788,0.0,0.0,0.004974826471880078,101.90651859148875,0.0,143.048821825954,20,0.0,1.5668361754144748,20,46.2689089017625,20,926.1725874161607,0,7.385061524475861,0,97.96574258277987,20,138.1977618873798,0.0,229.43188883473613,0.0,0.085,-0.002091138856485486,423.7388160860246,0.0,0.25,0,15.742869021686607,0.0,307.6657831804649,0,0,0,4831.735563542092,55.52704478201396,0.0,0.5360648650777189,36.308830867351844,0.0,225.20630878405788,0,0
83.01814697624937,0.0,0.0,0.0,311.96282240285575,0.3843000170166276,214.14255788815476,-0.002624725690111518,647.1210044681677,2.702719609509547,0.0740960455081001,20,3.1794109808767095,1,50,0.0,0.0,144.9727290462706,203.8203491681154,1.4410973674041807,1.8175275839751877,0.009783575311303139,50,18.840381294790483,4.6967642844579975,379.51391137925333,0.0,624.0459757102873,45.67323114912485,0.0,50,2.9077195859773495,49.19668484701121,1,149.68785867435648,0.0,0.0,1,3963.54511060859,38.99565540557144,543.6944751764448,1,441.6280122924001,20,0.0,514.8391550673753,61.58418071902652,2.746851189125218,13.787888136921117,50,60.19274682433794,1,2.104611850978295,60.19274682433794,0.05,0.0,0.0,200,4.818515202738888,1,250,161.63477990256476,3.054066969377002,20,57.29719561457189,0.0,97.95038406136631,0.0,410.57547916287547,50,176.12178342851576,1,10.911107135432903,92.21897183580411,32.19373481369723,247.9298152415976,400000,1,2372.0312400550424,20,0.0,24.11606450916343,0.0,862.5525267370823,20,0.0,169.564824175457,0.0,304.5235008996534,94.14445175240992,179.21786298395548,2.8059485750746194,0.0,6.0883311834135885,1,0.0,7.666725654128112,21.471320299448944,0.0,29.539479400783264,61.584180719026506,1,6.404102891432447,10.755075771276893,0.0,20,0.0,140.45132634619316,0.0,2372.0312400550424,431.31775842664604,304.52350089965347,0.07409604550810012,84.75048708167765,8.674091808321304,5.6628804206848145,1180.3938827455881,220.37259816380643,0.0,0.0,0.0038435444002971053,112.70554270906905,0.0,68.49765444034061,20,0.0,1.4410973674041807,20,67.14693881853498,20,1180.3938827455881,1,4.9828360116083354,1,93.79488954038779,20,136.03851629400336,0.0,262.0062756791875,0.0,0.02,0.0012188187101855874,533.4125526825444,0.0,0.15,1,17.33311085498092,0.0,22.499064297445784,1,1,1,3963.54511060859,43.8804412874016,0.0,20.38350581328567,29.181213265160725,0.0,220.37259816380643,1,1
128.7778652211659,0.0,0.0,0.0,747.6898087939285,0.27224069170650605,253.29052730285517,5.594082176685333e-05,432.8841482153547,1.5494631896448903,0.06587941392600846,20,1.873760400271862,2,50,0.0,0.0,156.779723998554,1840.3979825790188,0.5634801588241664,2.7101499312173036,0.009758749976754189,50,25.253656141675943,6.1917181904033844,381.17638163516295,0.004,606.1260818998072,30.471664424886022,0.0,50,1.4407079556473001,54.130362706240795,2,170.2558191724221,0.0,0.0,2,4734.996223790935,41.72625107600711,406.17000417890205,2,526.6472205343309,20,0.0,616.9816365836041,48.91407243839627,1.8518926867751964,23.417793859942915,50,86.20933271743088,2,1.2859948544725373,86.2093327174309,0.75,0.02,0.0,200,2.061000659163729,2,250,145.79046370633318,1.4645576789207058,20,63.59065145030318,0.0,12.118436203395193,0.0,366.7998017972449,50,175.32937305895706,2,11.78738607168979,89.13708189924066,27.155955769825688,334.86443327383586,600000,2,2106.24020650462,20,0.0,141.2379484764425,0.0,1660.324112786852,20,0.0,156.4430774403544,0.0,257.8553541025226,69.00329177737015,201.5466969956255,2.06624473244305,0.0,19.462654748026406,2,0.0,4.180551869729927,11.20252601953617,0.0,44.694923897008536,48.91407243839627,2,5.920937687837631,4.464675974443882,0.0,20,0.0,312.0733998785326,0.0,2106.24020650462,457.3357616322241,257.8553541025226,0.06587941392600846,102.4330043734941,12.416090150078173,5.699569225311279,931.9384018629582,222.14908407990143,0.0,0.0,0.005615995265543461,129.84248577977272,0.0,118.44164328604825,20,0.0,0.5634801588241664,20,59.76507268698212,20,931.9384018629581,2,7.855120840167115,2,97.94579955645638,20,1047.278811785465,0.0,273.7146110156096,0.0,0.1,0.005671936087310314,404.2100627163445,0.0,0.25,2,18.10279455662031,0.0,159.96382976805813,2,2,2,4734.996223790935,55.922656319384565,0.0,2.078595265550453,32.26882052677654,0.0,222.14908407990148,2,2
160.47136476126363,0.0,0.0,0.0,857.5588332952559,0.2719457567707915,256.2075954087808,-0.007936837151646614,496.4297960558577,1.9415894207188005,0.041036945933765265,20,0.8924592980780526,3,50,0.0,0.0,97.89223479672617,1868.1414450825803,1.6583768294549501,3.1805179192203306,0.006722215563058853,50,28.787634560859935,6.700891630051172,342.92237298010036,0.0,786.0258464869894,30.475889351900065,0.0,50,2.0339371255963123,39.979053398674615,3,154.76471209995964,0.0,0.05,3,4822.676628973985,40.147582739368985,591.5563488028881,3,535.4208502534673,20,0.0,504.2223846628456,70.40068905205415,1.6583768294549501,23.898196991690817,50,73.71869747325226,3,1.8623663660311647,73.71869747325226,0.5,0.0,0.0,200,1.521881657068255,3,250,171.3185554981231,5.258261456269134,20,70.29980655895397,0.0,26.330316217890317,0.0,442.45563287659706,50,176.08023663217597,3,19.105904733783138,90.6491960108531,20.00116252977335,311.44078189412664,800000,3,2297.4486910450814,20,0.0,30.760329680708036,0.0,2105.0467281093993,20,0.0,161.70352672725286,0.0,266.8694369733562,105.72702537265113,185.7352563607249,3.735556811997446,0.0,50.71761012262532,3,0.0,3.6356664609179874,8.148683797357576,0.0,54.762701025575424,70.40068905205413,3,6.5500357278766455,9.200870749345151,0.0,20,0.0,321.2113394721759,0.0,2297.4486910450814,445.4890695738705,266.8694369733562,0.041036945933765286,95.71338793797935,13.398084636173909,5.674614429473877,993.4756418855736,196.7111195099669,0.0,0.0,0.003622485790401697,102.77185137442758,0.0,256.24359998862656,20,0.0,1.9810569717981112,20,61.63916447421752,20,993.4756418855736,3,8.069395475507202,3,82.83916348392408,20,150.54645733492004,0.0,285.8662644497766,0.0,0.065,-0.004314351361244917,434.83621832044093,0.0,0.1,3,23.70204600488281,0.0,261.1385847107405,3,3,3,4822.676628973985,51.967437903003955,0.0,5.094048658588282,26.947056164557324,0.0,196.7111195099669,3,3
124.40881252287353,0.0,0.0,0.0,682.615544273684,0.040000427614339765,312.9407321488155,-0.0037516597658395767,578.7004903965351,0.28571734010242683,0.0057143468020485364,20,2.4753931695089197,4,50,0.0,0.0,231.23571423354312,1298.2500138202365,1.5012924152115261,2.784118505611385,0.00659711379557848,50,41.96754583136102,7.350258182559845,372.0442516229159,0.0,576.5913806834535,33.18150538428968,0.0,50,2.2031884845141194,40.03337399657608,4,163.0195964717491,0.0,0.0,4,4762.3942351053465,39.890662352222876,321.9346993411766,4,457.99949057084683,20,0.0,1025.2078752176599,78.39476048042029,3.2429789372380355,18.589039435010204,50,63.59591853479079,4,1.8238129021426008,63.59591853479079,0.45,0.0,0.0,200,4.293140657647917,4,250,248.03247181717347,3.2624392837350875,20,59.77116447039805,0.0,26.911231440888088,0.0,365.6882928439363,50,174.6653292974556,4,20.65958176145045,127.89167552410329,35.784987328811134,275.27373807080295,1000000,4,2457.8257275679725,20,0.0,26.488011771398245,0.0,1782.9640270404172,20,0.0,150.74496242410234,0.0,304.2033232119823,79.53235851290347,199.05209475079468,4.208407802771845,0.0,17.253930391458923,4,0.0,6.247426853746914,22.266964129547414,0.0,48.91710053555471,78.39476048042029,4,6.134644792516275,9.955029789934105,0.0,20,0.0,272.4158648170385,0.0,2457.8257275679725,463.6249456022108,304.20332321198225,0.0057143468020485364,184.78085935663952,16.691103090530476,5.669097900390625,1177.7105554803595,201.30966721753884,0.0,0.0,0.0032673091627657413,91.73625515322767,0.0,118.59964682214527,20,0.0,1.5012924152115261,20,60.863882969666896,20,1177.7105554803595,4,7.346089345215674,4,89.82902174998057,20,155.2669755442663,0.0,461.81869694665755,0.0,0.055,-0.0004843506030738354,514.7834744528527,0.0,0.1,4,28.606533101696325,0.0,168.08268484176244,4,4,4,4762.3942351053465,50.65956258608526,0.0,7.5150212682469535,54.09611757896659,0.0,201.30966721753887,4,4
163.56923701987003,0.0,0.0,0.0,866.7175304072496,0.052794389423039566,243.7897416856722,-0.0003303213161416352,448.87585147203816,0.3771027815931397,0.007542055631862794,20,2.291654103298961,5,50,0.0,0.0,59.38176888061415,2144.8798145062674,2.373383838150096,7.372392666783091,0.0064934855327010155,50,21.902694130548,13.089615631119791,378.1245791989581,0.008,682.2477139202982,34.666649465533155,0.0,50,1.6955488922603095,56.45988341598522,5,161.07308475009611,0.0,0.0,5,4815.013522707244,39.329124409116154,1047.7436760458927,5,430.972543750662,20,0.0,1275.6598796937085,117.93090140141113,2.373383838150096,27.277436318699614,50,45.579075503281295,5,2.2484741267419497,45.5790755032813,0.8,0.0,0.0,200,4.575557976644808,5,250,220.00768456000625,5.338149012621177,20,79.0423505277839,0.04,10.531411173394778,0.0,316.0627013048442,50,175.94333521380852,5,17.30391329364719,122.56391445730124,33.860167251847116,296.9575570363446,1200000,5,2141.722066887663,20,0.0,7.526383736965726,0.0,1896.8559125014112,20,0.0,167.66926536797345,0.0,297.15591190384805,194.18399448299795,185.50063951320016,3.598261781750723,0.0,62.70278843694997,5,0.0,7.2564331654832825,20.381391184463556,0.0,54.092333123815195,117.93090140141116,5,6.1603974802949715,7.859420920330611,0.0,20,0.0,358.5815459332436,0.0,2141.722066887663,466.57292723232104,297.15591190384805,0.007542055631862794,248.1538979024872,7.900414144484746,5.684927940368652,1111.4013596122672,210.86068094664887,0.0,0.0,0.0030946110491640866,71.43683356728135,0.0,312.02072703810563,20,0.0,2.6372683173121754,20,55.744493722818426,20,1111.4013596122672,5,8.015286393295172,5,82.95954725661267,20,68.35957064876861,0.0,520.1934507473395,0.0,0.085,0.0027642897330224514,469.1029883031561,0.0,0.05,5,17.50631275401028,0.0,238.24831151561642,5,5,5,4815.013522707244,43.623959547814174,0.0,1.2613945013486199,13.681207548580474,0.0,210.86068094664887,5,5
104.74145922803943,0.0,0.0,0.0,829.901735479683,0.0,226.0149283054335,-0.00047080227523110807,543.9868934224174,0.0,0.0,20,2.490832012148925,6,50,0.0,0.0,904.0243627032149,1902.0029133079,2.5096974539452876,2.6911736109040736,0.006482426077127457,50,85.01510892849362,15.21678290474843,376.48038123444036,0.008,556.0147049437549,32.12502560873065,0.0,50,2.370765727242213,43.35948910339599,6,167.2839337864745,0.0,0.0,6,4841.7993693125045,39.94754330294154,1456.314752177638,6,511.6176533089666,20,0.0,1295.3896871012769,163.45422424250043,3.7810310132120977,24.41045672789489,50,70.1328556883561,6,1.8912484419413425,70.1328556883561,0.65,0.0,0.0,200,2.892576444080957,6,250,208.6958318855247,4.35153960721193,20,87.18542689283888,0.04,21.991447635068806,0.0,309.28053281733537,50,174.75632163026788,6,18.402517257944695,123.04786778752191,41.96633526667973,333.357863032714,1400000,6,2408.950587506381,20,0.0,21.28288376390599,0.0,1908.3662858335188,20,0.0,123.92433088371529,0.0,341.6912333693903,246.54294252223391,194.49242352331842,3.803996600343402,0.0,116.45900627129797,6,0.0,7.793577422266004,13.903011873273467,0.0,53.88190634765246,163.45422424250054,6,7.020313501515159,9.194333655979197,0.0,20,0.0,366.19446237944476,0.0,2408.950587506381,462.3295690660751,341.6912333693904,0.0,323.1294037257082,14.29218212350662,5.7020955085754395,1240.4706728915037,234.3984140245915,0.0,0.0,0.003085232892772183,108.01875045616487,0.0,590.7920332645814,20,0.0,2.5096974539452876,20,49.551382883655535,20,1240.4706728915035,6,15.195728704075078,6,95.38454667112379,20,134.7207545892437,0.0,726.6021307120869,0.0,0.105,0.0026144306175410748,530.6294089986432,0.0,0.35,6,12.962112673082293,0.05,230.72935549044865,6,6,6,4841.7993693125045,50.087428979222935,0.0,4.4028686563198445,189.95168965670825,0.0,234.3984140245915,6,6
189.0647236559066,0.0,0.0,0.0,1008.4879840255655,0.03582571699926038,724.4895793080499,-0.0033823647536337376,548.0893501167313,0.2558979785661455,0.00511795957132291,20,3.007482794321841,7,50,0.0,0.0,1219.7068667085798,2701.422378687761,3.022851228352953,7.022054277155721,0.006544133182615042,50,178.17253154387308,17.52890946323514,368.1993771412979,0.02,745.5953077556497,41.14892133764798,0.0,50,4.03371049619166,53.60980722390346,7,188.5594783717799,0.0,0.05,7,4891.882406473528,43.973538513746725,2854.2037830715535,7,509.1906865791231,20,0.0,1234.5621751340354,236.95481419042187,3.74652452549789,23.92123497912518,50,179.33364491213888,7,2.0381877343369075,179.333644912139,0.65,0.04,0.0,200,3.145325463038995,7,250,296.70767696199795,5.275226343733858,20,83.8417281671689,0.06,86.87822882317433,0.0,428.60656799412226,50,174.33823811107357,7,14.673292193305759,121.77572956506079,40.91292646645298,378.4842234042855,1600000,7,2404.261483079011,20,0.0,369.75563986789064,0.0,2013.0578575590728,20,0.0,160.06220897241354,0.0,373.0542461023183,538.0312901605859,254.50297444294938,3.3067337803886248,0.0,54.25044615502512,7,0.0,8.120557561701345,16.305500314161915,0.0,69.651172429787,236.9548141904219,7,5.966881962168973,21.07867514715324,0.0,20,0.0,461.8070061912381,0.0,2854.2037830715535,471.4164824518045,373.05424610231825,0.00511795957132291,236.09648354785432,37.546165057441215,5.690540790557861,1214.59993143036,234.377722019099,0.0,0.0,0.002218793146312237,99.23554620452217,0.0,247.3599837996549,20,0.0,3.022851228352953,20,61.27862350483656,20,1214.59993143036,7,15.567117047640377,7,93.56540132400443,20,2668.030401736712,0.0,557.8735430011977,0.0,0.095,-0.0011635716073215008,575.8472056460982,0.0,0.2,7,112.39581274835534,0.05,342.6495651299032,7,7,7,4891.882406473528,56.28748652290598,0.0,19.52357724019549,321.8634279424746,0.0,234.37772201909894,7,7
179.28805222439195,0.0,0.0,0.0,599.0944406409892,0.0,261.35651022011666,-0.0023111901246011257,419.73917143168177,0.0,0.0,20,2.449610326476683,8,50,0.0,0.0,677.9078952320269,1051.796857575324,2.077069185954878,3.676926149037948,0.006790321320295334,50,151.13088341863244,22.18714982816037,398.9660986365277,0.004,616.3226542096297,45.23067215827322,0.0,50,2.268526247101099,48.37866763432411,8,193.6233105468815,0.0,0.0,8,4265.287590599337,41.40096833262998,532.5600963557625,8,556.1524012403618,20,0.0,909.0276796171088,127.88320254378263,4.029310154691112,16.02625093702726,50,65.32748185532606,8,2.0382193427700424,65.32748185532603,0.4,0.0,0.0,200,2.8098218243111233,8,250,231.45378559178783,2.6022085835442925,20,62.92675383593229,0.02,23.560694646829685,0.0,449.49332303927366,50,177.8668984905701,8,24.439908280524598,99.54181358691226,34.55473012188991,403.1746142034113,1800000,8,2168.5032933478537,20,0.0,21.706658893222944,0.0,1582.498145294496,20,0.0,104.34193730758652,0.0,321.28066957792106,125.67259646368683,214.75336396424285,5.313266892557896,0.0,21.403416295085552,8,0.0,8.190556164315222,15.49043187414263,0.0,41.86981632341569,127.8832025437826,8,8.57365009841403,12.562311838069611,0.0,20,0.0,285.870051073432,0.0,2168.5032933478537,475.3225494258493,321.28066957792106,0.0,235.95482284562743,40.65216317846143,5.686862468719482,1162.8296862872853,250.36297720321113,0.0,0.0,0.0019854397687595338,98.69838507251785,0.0,142.5925787028348,20,0.0,2.077069185954878,20,67.36652277233483,20,1162.8296862872853,8,22.160017305775995,8,103.52677671839633,20,118.99091235960137,0.0,496.09819659670455,0.0,0.065,-0.00032575035584159195,473.8213789805932,0.0,0.15,8,15.381272238408691,0.1,87.40240473769965,8,8,8,4265.287590599337,59.551683772743694,0.0,5.796220080563408,186.51667116448604,0.0,250.36297720321113,8,8
273.99136692391704,0.0,0.0,0.0,880.1867241773398,0.0,515.2240600975574,-0.0033937934786081314,495.0886016809803,0.0,0.0,20,3.8045101902897955,9,50,0.0,0.0,209.7516466035609,2028.0353563997646,1.799049752982815,10.345266065306351,0.006730264984071255,50,63.241482551423836,13.193691736914756,400.9898208241214,0.008,1102.0957572109933,36.101701869748304,0.0,50,2.303278433215546,60.71676105712706,9,206.50379866164144,0.0,0.0,9,4288.871286340834,43.25731603295626,787.1238643616701,9,577.0441072843236,20,0.0,3089.365459030548,157.37170334686306,2.512409602568193,26.42887147989494,50,68.72547641794652,9,2.9092750313719065,68.72547641794655,0.7,0.0,0.0,200,12.886620661620293,9,250,384.5393463417007,5.034317425951269,20,91.4663541051626,0.04,26.326162437941907,0.0,541.0095136046084,50,213.40667210663088,9,83.24526502410414,217.97863315382318,25.97287958667123,460.38237768142136,2000000,9,2352.560609215304,20,0.0,45.6972146347701,0.0,1494.0693293620254,20,0.0,199.0359018995613,0.0,355.57306346239835,179.9628436013099,252.3594183036421,16.858497630158173,0.0,86.21846159160674,9,0.0,13.422932943686359,66.91177393833716,0.0,60.300091353677345,157.37170334686306,9,13.810172226797226,11.169892510022251,0.0,20,0.0,502.0522323787024,0.0,2352.560609215304,518.6896935445028,355.57306346239835,0.0,944.7062702036301,19.139018920566816,5.677665710449219,1307.3746712387976,244.39346630838438,0.0,0.0,0.002260423032566905,80.68603389816994,0.0,421.707055302954,20,0.0,1.799049752982815,20,82.91767136806267,20,1307.3746712387976,9,21.09122333228112,9,100.88210253258958,20,287.21297159280675,0.0,1545.624823460495,0.0,0.11,-0.0011333704460412264,539.6386766758375,0.0,0.4,9,63.071037976232304,0.0,134.08093964772618,9,9,9,4288.871286340834,70.1813992788661,0.0,4.13603721823241,45.39057069064566,0.0,244.39346630838435,9,9
