basketball-v2/MinReturn,MetaTest/Average/TerminationRate,basketball-v2/AverageDiscountedReturn,Average/SuccessRate,MetaTest/basketball-v2/SuccessRate,basketball-v2/NumEpisodes,GaussianMLPPolicy/KLBefore,MetaTest/basketball-v2/NumEpisodes,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,MetaTest/basketball-v2/AverageDiscountedReturn,basketball-v2/StdReturn,Average/StdReturn,basketball-v2/TerminationRate,basketball-v2/SuccessRate,basketball-v2/MaxReturn,Average/MinReturn,MetaTest/basketball-v2/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/basketball-v2/MinReturn,MetaTest/basketball-v2/AverageReturn,MetaTest/basketball-v2/StdReturn,MetaTest/Average/MinReturn,basketball-v2/Iteration,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/dLoss,MetaTest/Average/NumEpisodes,Average/AverageDiscountedReturn,Average/Iteration,GaussianMLPPolicy/LossAfter,MetaTest/basketball-v2/MaxReturn,MetaTest/basketball-v2/Iteration,Iteration,Average/NumEpisodes,GaussianMLPPolicy/KLAfter,Average/MaxReturn,Average/TerminationRate,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/Average/AverageReturn,basketball-v2/AverageReturn,Average/AverageReturn,GaussianMLPPolicy/LossBefore,MetaTest/Average/Iteration
2.2202527112565846,0.0,5.122093263926703,0.0,0.0,400,0.0,50,35.89063300121886,0.0,15.622612991018084,9.92777341647481,9.92777341647481,0.0,0.0,90.07717333231676,2.2202527112565846,0.0,15.622612991018084,5.2505197749922194,15.622612991018086,7.440342405446474,5.2505197749922194,10,5.6081695556640625,7.936940528452396e-05,50,5.122093263926703,10,-0.0012637125328183174,35.89063300121886,10,10,400,0.0041206530295312405,90.07717333231676,0.0,7.440342405446474,4400000,15.622612991018086,16.388075227402275,16.388075227402275,-0.0011843431275337934,10
2.6338489280640713,0.0,5.184499499129177,0.0,0.0,400,0.0,50,44.939781370882436,0.0,17.11965532353632,9.913019117389764,9.913019117389764,0.0,0.0,79.72466685062336,2.6338489280640713,0.0,17.11965532353632,2.014461866704813,17.11965532353632,10.622599575392508,2.014461866704813,11,5.601293087005615,0.00011617736890912056,50,5.184499499129177,11,-0.001020712312310934,44.939781370882436,11,11,400,0.002595840487629175,79.72466685062336,0.0,10.622599575392508,4800000,17.11965532353632,16.26563578232184,16.26563578232184,-0.0009045349434018135,11
2.2686284465185538,0.0,5.155399631521634,0.0,0.0,400,0.0,50,32.97560945627025,0.0,14.361875130132649,8.70427271064561,8.70427271064561,0.0,0.0,55.56765087474093,2.2686284465185538,0.0,14.361875130132649,2.1240454232485395,14.361875130132649,8.426259710081098,2.1240454232485395,12,5.629485607147217,0.0011874655756400898,50,5.155399631521634,12,6.383452273439616e-05,32.97560945627025,12,12,400,0.009737180545926094,55.56765087474093,0.0,8.426259710081098,5200000,14.361875130132649,16.290769915381524,16.290769915381524,0.001251300098374486,12
2.6880233692176128,0.0,5.172318804839602,0.0,0.0,400,0.0,50,39.78699942834273,0.0,17.755992473307344,9.603617396324646,9.603617396324646,0.0,0.0,57.93019988283874,2.6880233692176128,0.0,17.755992473307344,4.0581094242644165,17.755992473307344,9.490447223718414,4.0581094242644165,13,5.621405601501465,0.0007151818717829883,50,5.172318804839602,13,-0.0012001782888546586,39.78699942834273,13,13,400,0.0066626956686377525,57.93019988283874,0.0,9.490447223718414,5600000,17.755992473307344,16.51634769255165,16.51634769255165,-0.0004849964170716703,13
2.4438350804857123,0.0,4.989751641448716,0.0,0.0,400,0.0,50,52.84260653789702,0.0,16.54295610237251,10.70324567990541,10.70324567990541,0.0,0.0,105.45139133567443,2.4438350804857123,0.0,16.54295610237251,4.635798855980767,16.54295610237251,10.37361842474523,4.635798855980767,14,5.626049995422363,2.5758898118510842e-05,50,4.989751641448716,14,0.0004648784233722836,52.84260653789702,14,14,400,0.002599407220259309,105.45139133567443,0.0,10.37361842474523,6000000,16.54295610237251,16.599355300266918,16.599355300266918,0.0004906373214907944,14
1.8044612263240325,0.0,4.991966556587361,0.0,0.0,400,0.0,50,39.2666049005754,0.0,16.460029745011433,8.28182459746759,8.28182459746759,0.0,0.0,39.529075790395794,1.8044612263240325,0.0,16.460029745011433,4.01313778752846,16.46002974501143,8.476962985185457,4.01313778752846,15,5.620956897735596,0.0007293352973647416,50,4.991966556587361,15,-0.001136163016781211,39.2666049005754,15,15,400,0.006713600363582373,39.529075790395794,0.0,8.476962985185457,6400000,16.46002974501143,15.750465783567046,15.750465783567046,-0.00040682771941646934,15
2.607404759699595,0.0,5.526284978552098,0.0,0.0,400,0.0,50,39.69376074219179,0.0,19.59526539188115,9.686278943486565,9.686278943486565,0.0,0.0,43.014639755416226,2.607404759699595,0.0,19.59526539188115,3.6110066913122463,19.595265391881146,9.005534382028738,3.6110066913122463,16,5.630439281463623,0.001651887723710388,50,5.526284978552098,16,-0.001086435979232192,39.69376074219179,16,16,400,0.006576254963874817,43.014639755416226,0.0,9.005534382028738,6800000,19.595265391881146,19.089249480627704,19.089249480627704,0.0005654517444781959,16
2.302631634043918,0.0,5.205652846926602,0.0,0.0,400,0.0,50,36.71681897776028,0.0,17.719703165609623,8.905096479162914,8.905096479162914,0.0,0.0,43.84898019773246,2.302631634043918,0.0,17.719703165609623,4.299907099814819,17.71970316560962,8.39340899085343,4.299907099814819,17,5.616401672363281,0.001007999642752111,50,5.205652846926602,17,-0.0018476899713277817,36.71681897776028,17,17,400,0.006659041158854961,43.84898019773246,0.0,8.39340899085343,7200000,17.71970316560962,17.895269007112564,17.895269007112564,-0.0008396903285756707,17
2.00390645859947,0.0,5.4887511852228545,0.0,0.0,400,0.0,50,38.26217072598542,0.0,18.125656168512936,8.766074791808107,8.766074791808107,0.0,0.0,41.435399132087376,2.00390645859947,0.0,18.125656168512936,4.187214691247305,18.125656168512936,8.508923104233814,4.187214691247305,18,5.643835544586182,0.0008246124489232898,50,5.4887511852228545,18,0.000581814325414598,38.26217072598542,18,18,400,0.006481134798377752,41.435399132087376,0.0,8.508923104233814,7600000,18.125656168512936,18.14302841629366,18.14302841629366,0.0014064267743378878,18
3.121786833019281,0.0,5.428750351007138,0.0,0.0,400,0.0,50,35.80768782449821,0.0,17.371530733510394,8.863057849865566,8.863057849865566,0.0,0.0,42.20286574186914,3.121786833019281,0.0,17.371530733510394,5.631319451718011,17.371530733510394,7.43540417650226,5.631319451718011,19,5.618607044219971,0.0011417993810027838,50,5.428750351007138,19,-0.002724346239119768,35.80768782449821,19,19,400,0.006792132742702961,42.20286574186914,0.0,7.43540417650226,8000000,17.371530733510394,18.92972220052168,18.92972220052168,-0.0015825468581169844,19
2.9868299773597453,0.0,5.6621257341802425,0.0,0.0,400,0.0,50,44.87446287108886,0.0,20.757456155579867,9.350330354274405,9.350330354274405,0.0,0.0,44.7229575588979,2.9868299773597453,0.0,20.757456155579867,4.12917380495414,20.75745615557987,10.65696442514553,4.12917380495414,20,5.615784168243408,0.00019416629220359027,50,5.6621257341802425,20,-0.0004290303331799805,44.87446287108886,20,20,400,0.0068010687828063965,44.7229575588979,0.0,10.65696442514553,8400000,20.75745615557987,19.44355348007955,19.44355348007955,-0.00023486404097639024,20
1.8830483059504703,0.0,5.574808566260585,0.0,0.0,400,0.0,50,41.4383468575845,0.0,19.008177960215995,9.272113093184949,9.272113093184949,0.0,0.0,43.822935328718096,1.8830483059504703,0.0,19.008177960215995,2.624111115062237,19.008177960215992,9.89592902917761,2.624111115062237,21,5.604921817779541,0.000975139788351953,50,5.574808566260585,21,-0.002093890216201544,41.4383468575845,21,21,400,0.006962894462049007,43.822935328718096,0.0,9.89592902917761,8800000,19.008177960215992,19.660656860276152,19.660656860276152,-0.0011187504278495908,21
1.9920256680418502,0.0,5.664647949878028,0.0,0.0,400,0.0,50,37.65208283019404,0.0,18.942037225482565,9.007562628651954,9.007562628651954,0.0,0.0,44.04215500288971,1.9920256680418502,0.0,18.942037225482565,3.6005955797421207,18.942037225482565,8.487425953360505,3.6005955797421207,22,5.595610618591309,0.0007643949356861413,50,5.664647949878028,22,-0.001326067023910582,37.65208283019404,22,22,400,0.006663363426923752,44.04215500288971,0.0,8.487425953360505,9200000,18.942037225482565,19.154095754337288,19.154095754337288,-0.0005616720882244408,22
2.418215451061433,0.0,5.88050139292474,0.0,0.0,400,0.0,50,41.669483130437065,0.0,21.028146525272277,9.317252876401696,9.317252876401696,0.0,0.0,44.21023478708295,2.418215451061433,0.0,21.028146525272277,3.815154720132123,21.02814652527228,9.189208937969806,3.815154720132123,23,5.61835241317749,0.00027425558073446155,50,5.88050139292474,23,0.0006679153884761035,41.669483130437065,23,23,400,0.009939314797520638,44.21023478708295,0.0,9.189208937969806,9600000,21.02814652527228,20.11925664476961,20.11925664476961,0.0009421709692105651,23
1.7527603954206388,0.0,5.679409731732637,0.0,0.0,400,0.0,50,38.449297254857626,0.0,19.474962778200137,10.12576560133221,10.12576560133221,0.0,0.0,45.24852000812848,1.7527603954206388,0.0,19.474962778200137,3.6185260508038604,19.474962778200133,8.83289432049324,3.6185260508038604,24,5.58490514755249,8.63904133439064e-05,50,5.679409731732637,24,-0.0017760267946869135,38.449297254857626,24,24,400,0.006500100251287222,45.24852000812848,0.0,8.83289432049324,10000000,19.474962778200133,19.4411059055502,19.4411059055502,-0.001689636381343007,24
2.7940551244369956,0.0,5.892360391705672,0.0,0.0,400,0.0,50,42.16603346565778,0.0,22.653800659389233,10.022931206567662,10.022931206567662,0.0,0.0,47.08272209998616,2.7940551244369956,0.0,22.653800659389233,8.03059187720132,22.65380065938923,8.507239066960652,8.03059187720132,25,5.6214599609375,0.0011157712433487177,50,5.892360391705672,25,5.825492553412914e-05,42.16603346565778,25,25,400,0.009909683838486671,47.08272209998616,0.0,8.507239066960652,10400000,22.65380065938923,19.878096210347238,19.878096210347238,0.0011740261688828468,25
3.054962354063528,0.0,5.759650072445718,0.0,0.0,400,0.0,50,40.94137917726837,0.0,19.36089625962984,9.766296090506637,9.766296090506637,0.0,0.0,44.84220563780356,3.054962354063528,0.0,19.36089625962984,3.771671246074542,19.36089625962984,8.769803269976117,3.771671246074542,26,5.643554210662842,0.00046848843339830637,50,5.759650072445718,26,-4.993670154362917e-05,40.94137917726837,26,26,400,0.006716896779835224,44.84220563780356,0.0,8.769803269976117,10800000,19.36089625962984,19.962783828056548,19.962783828056548,0.0004185517318546772,26
3.066438435318513,0.0,5.5700598288520204,0.0,0.0,400,0.0,50,51.67080416995233,0.0,17.99837310376387,10.555432445692865,10.555432445692865,0.0,0.0,45.1041660261818,3.066438435318513,0.0,17.99837310376387,5.387909370597053,17.99837310376387,9.996799600267824,5.387909370597053,27,5.683944225311279,0.00013870128896087408,50,5.5700598288520204,27,0.0012675505131483078,51.67080416995233,27,27,400,0.009708763100206852,45.1041660261818,0.0,9.996799600267824,11200000,17.99837310376387,18.850642325708375,18.850642325708375,0.0014062518021091819,27
2.8060454135322233,0.0,5.340379220639459,0.0,0.0,400,0.0,50,46.85166505767153,0.0,19.82778934204516,9.036374070595175,9.036374070595175,0.0,0.0,48.13826071039401,2.8060454135322233,0.0,19.82778934204516,3.4151087810585996,19.82778934204516,11.23371571503628,3.4151087810585996,28,5.689634323120117,6.882927846163511e-05,50,5.340379220639459,28,1.77137553691864e-05,46.85166505767153,28,28,400,0.00987442396581173,48.13826071039401,0.0,11.23371571503628,11600000,19.82778934204516,18.5545881510249,18.5545881510249,8.654303383082151e-05,28
2.5209582948055185,0.0,5.759062811259259,0.0,0.0,400,0.0,50,41.87826373425987,0.0,21.859665103762083,10.138132925102935,10.138132925102935,0.0,0.0,49.5176120162246,2.5209582948055185,0.0,21.859665103762083,5.510382778319182,21.859665103762076,9.069257016268235,5.510382778319182,29,5.6788554191589355,7.350000669248402e-05,50,5.759062811259259,29,-0.0004343352629803121,41.87826373425987,29,29,400,0.0026076012291014194,49.5176120162246,0.0,9.069257016268235,12000000,21.859665103762076,19.83484327600047,19.83484327600047,-0.0003608352562878281,29
2.720496839683226,0.0,5.96234052645824,0.0,0.0,400,0.0,50,40.96948167946349,0.0,22.15194762106129,10.080364671639506,10.080364671639506,0.0,0.0,49.72203710969704,2.720496839683226,0.0,22.15194762106129,4.929591248969302,22.15194762106129,8.287637704536793,4.929591248969302,30,5.673818111419678,7.566231943201274e-05,50,5.96234052645824,30,8.62117885844782e-05,40.96948167946349,30,30,400,0.004162922501564026,49.72203710969704,0.0,8.287637704536793,12400000,22.15194762106129,21.047220994265835,21.047220994265835,0.00016187410801649094,30
2.981290706971021,0.0,6.015174533428287,0.0,0.0,400,0.0,50,39.24378483203282,0.0,22.832523624027736,10.402597287388295,10.402597287388295,0.0,0.0,48.59748965330608,2.981290706971021,0.0,22.832523624027736,5.656084065392755,22.832523624027722,9.232046969422747,5.656084065392755,31,5.667280673980713,5.915667861700058e-05,50,6.015174533428287,31,-0.0009432242368347943,39.24378483203282,31,31,400,0.001668713055551052,48.59748965330608,0.0,9.232046969422747,12800000,22.832523624027722,20.79400640897464,20.79400640897464,-0.0008840675582177937,31
3.318614697190734,0.0,6.246795913376059,0.0,0.0,400,0.0,50,44.50336395964532,0.0,20.480915801056018,9.630687390675977,9.630687390675977,0.0,0.0,45.59317208602947,3.318614697190734,0.0,20.480915801056018,5.029643633052844,20.48091580105602,10.060110492152278,5.029643633052844,32,5.6303558349609375,0.00036255037412047386,50,6.246795913376059,32,-0.0022324840538203716,44.50336395964532,32,32,400,0.006494957022368908,45.59317208602947,0.0,10.060110492152278,13200000,20.48091580105602,21.509010214141558,21.509010214141558,-0.0018699336796998978,32
2.566192087945102,0.0,5.998831457763276,0.0,0.0,400,0.0,50,43.12473584708457,0.0,21.96054372834231,9.74716938589038,9.74716938589038,0.0,0.0,46.18959342610078,2.566192087945102,0.0,21.96054372834231,3.9069949763653287,21.96054372834231,10.44097393584587,3.9069949763653287,33,5.639009952545166,0.0019283980363979936,50,5.998831457763276,33,-0.001123752212151885,43.12473584708457,33,33,400,0.009505439549684525,46.18959342610078,0.0,10.44097393584587,13600000,21.96054372834231,21.864425843227878,21.864425843227878,0.0008046458242461085,33
3.4546755704457515,0.0,6.307484298949894,0.0,0.0,400,0.0,50,39.74200507192691,0.0,20.579702601325607,9.398438297649836,9.398438297649836,0.0,0.0,44.212471275697474,3.4546755704457515,0.0,20.579702601325607,2.3485770289405536,20.579702601325607,9.564196217348911,2.3485770289405536,34,5.6058173179626465,0.002014952013269067,50,6.307484298949894,34,-0.002837337786331773,39.74200507192691,34,34,400,0.00977448932826519,44.212471275697474,0.0,9.564196217348911,14000000,20.579702601325607,21.60447417873601,21.60447417873601,-0.000822385773062706,34
3.0715737526570117,0.0,6.388613122246626,0.0,0.0,400,0.0,50,43.65600618313391,0.0,22.992776320645895,9.629795008930971,9.629795008930971,0.0,0.0,46.230693127847886,3.0715737526570117,0.0,22.992776320645895,4.832640681858141,22.992776320645902,9.518373722773699,4.832640681858141,35,5.562385082244873,0.001201145350933075,50,6.388613122246626,35,-0.003028475446626544,43.65600618313391,35,35,400,0.006474751979112625,46.230693127847886,0.0,9.518373722773699,14400000,22.992776320645902,22.080593163755367,22.080593163755367,-0.001827330095693469,35
2.068498031491126,0.0,6.490188536794078,0.0,0.0,400,0.0,50,41.82234960330545,0.0,23.90273204690025,10.02278379798679,10.02278379798679,0.0,0.0,45.95019254977849,2.068498031491126,0.0,23.90273204690025,4.7177497888523625,23.902732046900258,9.415624829284987,4.7177497888523625,36,5.5711445808410645,0.001259657321497798,50,6.490188536794078,36,-0.000642727012746036,41.82234960330545,36,36,400,0.006477918475866318,45.95019254977849,0.0,9.415624829284987,14800000,23.902732046900258,22.721826270921333,22.721826270921333,0.0006169303087517619,36
1.9055040634616691,0.0,6.286865442907121,0.0,0.0,400,0.0,50,41.142299313302715,0.0,19.893532643630007,9.906220580596202,9.906220580596202,0.0,0.0,44.39580910989438,1.9055040634616691,0.0,19.893532643630007,3.8665755049838495,19.893532643630003,8.899388917056603,3.8665755049838495,37,5.595039367675781,0.00011821242514997721,50,6.286865442907121,37,0.0006006256444379687,41.142299313302715,37,37,400,0.006863993592560291,44.39580910989438,0.0,8.899388917056603,15200000,19.893532643630003,21.71090012035295,21.71090012035295,0.0007188380695879459,37
3.5327152356015814,0.0,5.4501920977581815,0.0,0.0,400,0.0,50,42.38929294805818,0.0,23.826627346408895,8.58314568854542,8.58314568854542,0.0,0.0,44.324866218469445,3.5327152356015814,0.0,23.826627346408895,5.491151990236273,23.826627346408895,9.651545622479127,5.491151990236273,38,5.634125232696533,0.00031852652318775654,50,5.4501920977581815,38,0.0025385308545082808,42.38929294805818,38,38,400,0.006515983492136002,44.324866218469445,0.0,9.651545622479127,15600000,23.826627346408895,20.315558453524783,20.315558453524783,0.0028570573776960373,38
2.3009966734921865,0.0,6.207667037008636,0.0,0.0,400,0.0,50,41.84248943067764,0.0,22.398529312185314,9.925843371799385,9.925843371799385,0.0,0.0,47.198666883288084,2.3009966734921865,0.0,22.398529312185314,2.9099014739344202,22.398529312185314,10.01103561518188,2.9099014739344202,39,5.6335368156433105,0.0009876006079139188,50,6.207667037008636,39,-0.0008273659041151404,41.84248943067764,39,39,400,0.009892335161566734,47.198666883288084,0.0,10.01103561518188,16000000,22.398529312185314,22.619342917837695,22.619342917837695,0.00016023470379877836,39
2.6811353312839112,0.0,6.205454993621494,0.0,0.0,400,0.0,50,39.56866107730773,0.0,20.39077959677812,10.278093123572432,10.278093123572432,0.0,0.0,47.261279270957864,2.6811353312839112,0.0,20.39077959677812,5.772512779561133,20.390779596778117,7.97354375174151,5.772512779561133,40,5.676260471343994,0.0007868672255426645,50,6.205454993621494,40,0.001160051440820098,39.56866107730773,40,40,400,0.009933327324688435,47.261279270957864,0.0,7.97354375174151,16400000,20.390779596778117,22.803224189222256,22.803224189222256,0.0019469186663627625,40
1.9457827920766537,0.0,6.224697648162009,0.0,0.0,400,0.0,50,42.6630529354998,0.0,20.193155587018893,9.993395172558154,9.993395172558154,0.0,0.0,45.84057503003539,1.9457827920766537,0.0,20.193155587018893,3.8798509604871096,20.193155587018893,9.1993809329141,3.8798509604871096,41,5.663710594177246,0.0006248624413274229,50,6.224697648162009,41,-0.0012325348798185587,42.6630529354998,41,41,400,0.006445123348385096,45.84057503003539,0.0,9.1993809329141,16800000,20.193155587018893,22.50043893806279,22.50043893806279,-0.0006076724384911358,41
2.0854818380640214,0.0,5.594546916265105,0.0,0.0,400,0.0,50,47.810934442955805,0.0,21.499492299452204,8.321919844171054,8.321919844171054,0.0,0.0,44.43927605214921,2.0854818380640214,0.0,21.499492299452204,3.9120234003924033,21.4994922994522,10.002157137154201,3.9120234003924033,42,5.646425724029541,0.001002512639388442,50,5.594546916265105,42,-0.002749360864982009,47.810934442955805,42,42,400,0.006480990443378687,44.43927605214921,0.0,10.002157137154201,17200000,21.4994922994522,20.672545668558588,20.672545668558588,-0.001746848225593567,42
2.851944264387722,0.0,6.392715052508309,0.0,0.0,400,0.0,50,35.12483726716962,0.0,18.27532860905251,10.207248240879824,10.207248240879824,0.0,0.0,46.65570929626699,2.851944264387722,0.0,18.27532860905251,3.6045602607935523,18.275328609052508,8.42167590990921,3.6045602607935523,43,5.662865161895752,0.0007867425447329879,50,6.392715052508309,43,-0.00047545135021209717,35.12483726716962,43,43,400,0.009914170019328594,46.65570929626699,0.0,8.42167590990921,17600000,18.275328609052508,22.96125968394533,22.96125968394533,0.0003112911945208907,43
1.9774292861984981,0.0,6.137582360932672,0.0,0.0,400,0.0,50,44.47196636470434,0.0,24.211615097124028,9.810216792026392,9.810216792026392,0.0,0.0,46.152218212073976,1.9774292861984981,0.0,24.211615097124028,2.6843090144229156,24.211615097124028,9.750700952198367,2.6843090144229156,44,5.675605773925781,0.000786082906415686,50,6.137582360932672,44,0.0004290681390557438,44.47196636470434,44,44,400,0.006424758583307266,46.152218212073976,0.0,9.750700952198367,18000000,24.211615097124028,22.41771718642104,22.41771718642104,0.0012151510454714298,44
2.8341841874827423,0.0,6.460638975893989,0.0,0.0,400,0.0,50,45.688345626331866,0.0,20.341950045418947,10.381378647737659,10.381378647737659,0.0,0.0,45.96049392781177,2.8341841874827423,0.0,20.341950045418947,2.454351738808048,20.341950045418944,10.79696659747481,2.454351738808048,45,5.667664527893066,0.0003875669208355248,50,6.460638975893989,45,-0.001011864049360156,45.688345626331866,45,45,400,0.00649504829198122,45.96049392781177,0.0,10.79696659747481,18400000,20.341950045418944,23.59734286771152,23.59734286771152,-0.0006242971285246313,45
2.7637794438641112,0.0,6.25457682610127,0.0,0.0,400,0.0,50,37.46420434540523,0.0,20.58978425511475,10.212557479783571,10.212557479783571,0.0,0.0,43.37282435623435,2.7637794438641112,0.0,20.58978425511475,4.038853363884079,20.58978425511476,8.16929820482272,4.038853363884079,46,5.692267417907715,0.0004991979221813381,50,6.25457682610127,46,0.0006007666816003621,37.46420434540523,46,46,400,0.009699858725070953,43.37282435623435,0.0,8.16929820482272,18800000,20.58978425511476,22.098634080101128,22.098634080101128,0.0010999646037817001,46
