GaussianMLPPolicy/dLoss,basketball-v2/SuccessRate,MetaTest/Average/SuccessRate,Average/MinReturn,basketball-v2/TerminationRate,MetaTest/basketball-v2/SuccessRate,MetaTest/Average/MinReturn,Average/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,Average/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/MaxReturn,basketball-v2/MaxReturn,MetaTest/Average/TerminationRate,Average/StdReturn,Average/MaxReturn,Average/Iteration,MetaTest/basketball-v2/Iteration,MetaTest/basketball-v2/NumEpisodes,GaussianMLPPolicy/LossBefore,Iteration,GaussianMLPPolicy/Entropy,MetaTest/Average/AverageDiscountedReturn,basketball-v2/Iteration,MetaTest/basketball-v2/TerminationRate,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/basketball-v2/AverageDiscountedReturn,Average/NumEpisodes,basketball-v2/NumEpisodes,MetaTest/basketball-v2/AverageReturn,MetaTest/basketball-v2/MaxReturn,basketball-v2/AverageReturn,Average/TerminationRate,GaussianMLPPolicy/KLAfter,MetaTest/Average/NumEpisodes,MetaTest/basketball-v2/StdReturn,basketball-v2/AverageDiscountedReturn,MetaTest/basketball-v2/MinReturn,GaussianMLPPolicy/LossAfter,basketball-v2/StdReturn,Average/SuccessRate,MetaTest/Average/AverageReturn,basketball-v2/MinReturn
0.0007278732373379171,0.0,0.0,2.670753006968368,0.0,0.0,2.3319735598946925,12.42005030097298,0.0,14.701255882579849,10,31.611578234220534,42.16793589299505,0.0,8.318549954059662,42.16793589299505,10,10,50,-0.00029933085897937417,10,5.638553142547607,15.280849072305182,10,0.0,7.001280166291078,2200000,15.280849072305182,200,200,15.28084907230518,31.611578234220534,14.701255882579849,0.0,0.006717086769640446,50,7.001280166291078,12.42005030097298,2.3319735598946925,-0.0010272040963172913,8.318549954059662,0.0,15.28084907230518,2.670753006968368
0.0005449330055853352,0.0,0.0,2.723274087273674,0.0,0.0,2.267395600565239,13.836872676760226,0.0,16.459707882726786,11,39.20002107111961,38.647207231889716,0.0,7.579003252226638,38.647207231889716,11,11,50,0.0003887686470989138,11,5.6516523361206055,13.896534048584794,11,0.0,8.098876971157475,2400000,13.896534048584794,200,200,13.896534048584794,39.20002107111961,16.459707882726786,0.0,0.009517659433186054,50,8.098876971157475,13.836872676760226,2.267395600565239,-0.0001561643584864214,7.579003252226638,0.0,13.896534048584794,2.723274087273674
0.00030679983319714665,0.0,0.0,1.6491420963912553,0.0,0.0,3.653291561083996,14.06082648597415,0.0,16.828437920721136,12,37.39743388902308,42.09939223004916,0.0,8.941483685318165,42.09939223004916,12,12,50,-0.00012715792399831116,12,5.649558067321777,15.811015054818201,12,0.0,8.380865690217377,2600000,15.811015054818201,200,200,15.811015054818194,37.39743388902308,16.828437920721136,0.0,0.009931626729667187,50,8.380865690217377,14.06082648597415,3.653291561083996,-0.0004339577571954578,8.941483685318165,0.0,15.811015054818194,1.6491420963912553
0.0007024426013231277,0.0,0.0,3.1498040719495024,0.0,0.0,3.453129225094559,14.695355881169085,0.0,17.715772144597075,13,42.97728582506466,46.43459565157914,0.0,9.06578963390311,46.43459565157914,13,13,50,-0.00072897644713521,13,5.624585151672363,18.76536913259416,13,0.0,9.712223613860099,2800000,18.76536913259416,200,200,18.76536913259416,42.97728582506466,17.715772144597075,0.0,0.0064149172976613045,50,9.712223613860099,14.695355881169085,3.453129225094559,-0.0014314190484583378,9.06578963390311,0.0,18.76536913259416,3.1498040719495024
0.0010087391710840166,0.0,0.0,2.490377545416673,0.0,0.0,4.958909077436123,14.89404841291859,0.0,17.990861075299808,14,35.80636153743128,45.98687761784212,0.0,8.980965268900325,45.98687761784212,14,14,50,-0.00010113470489159226,14,5.625233173370361,17.95806996069184,14,0.0,6.8563268990235215,3000000,17.95806996069184,200,200,17.95806996069184,35.80636153743128,17.990861075299808,0.0,0.00994076207280159,50,6.8563268990235215,14.89404841291859,4.958909077436123,-0.0011098738759756088,8.980965268900325,0.0,17.95806996069184,2.490377545416673
0.0005101849092170596,0.0,0.0,2.1931239471322974,0.0,0.0,3.2585913955857366,15.087626709349152,0.0,18.25562809120022,15,41.25560119915681,107.24546672675554,0.0,10.456938746304496,107.24546672675554,15,15,50,-0.0017982324352487922,15,5.570714473724365,17.72709516563442,15,0.0,9.145271431599438,3200000,17.72709516563442,200,200,17.72709516563442,41.25560119915681,18.25562809120022,0.0,0.00669112941250205,50,9.145271431599438,15.087626709349152,3.2585913955857366,-0.002308417344465852,10.456938746304496,0.0,17.72709516563442,2.1931239471322974
0.00041976809734478593,0.0,0.0,0.08553311651991127,0.0,0.0,4.409209405525974,15.742309434540669,0.0,19.11163808558905,16,99.84186439941314,79.13459199105984,0.0,9.74783218276261,79.13459199105984,16,16,50,-0.00028716534143313766,16,5.561844348907471,19.66315907857794,16,0.0,14.37013205497919,3400000,19.66315907857794,200,200,19.66315907857794,99.84186439941314,19.11163808558905,0.0,0.006663316395133734,50,14.37013205497919,15.742309434540669,4.409209405525974,-0.0007069334387779236,9.74783218276261,0.0,19.66315907857794,0.08553311651991127
0.0002859467640519142,0.0,0.0,2.808642228331711,0.0,0.0,3.7488990459264917,14.970790281890196,0.0,18.284962859286626,17,105.78933301349915,42.605588647100475,0.0,8.443944592271585,42.605588647100475,17,17,50,-0.0010327512864023447,17,5.5249857902526855,21.047196331006013,17,0.0,15.348042891606676,3600000,21.047196331006013,200,200,21.047196331006013,105.78933301349915,18.284962859286626,0.0,0.009736881591379642,50,15.348042891606676,14.970790281890196,3.7488990459264917,-0.001318698050454259,8.443944592271585,0.0,21.047196331006013,2.808642228331711
0.0004589480522554368,0.0,0.0,2.49926616602056,0.0,0.0,6.970746764121875,16.587936579825268,0.0,20.42508222272068,18,38.097377766254226,171.285742635316,0.0,16.90700235201528,171.285742635316,18,18,50,-0.0003006832266692072,18,5.514110565185547,20.3271755281277,18,0.0,8.055691977468069,3800000,20.3271755281277,200,200,20.327175528127704,38.097377766254226,20.42508222272068,0.0,0.006656622048467398,50,8.055691977468069,16.587936579825268,6.970746764121875,-0.000759631278924644,16.90700235201528,0.0,20.327175528127704,2.49926616602056
0.0005338550545275211,0.0,0.0,4.542933642089199,0.0,0.0,5.634759689158614,17.006611929971328,0.0,21.020118105609182,19,87.39703473541327,224.50108195675372,0.0,17.033782242416024,224.50108195675372,19,19,50,-0.0005678574088960886,19,5.496304512023926,20.27097471533171,19,0.0,11.690071306011719,4000000,20.27097471533171,200,200,20.270974715331718,87.39703473541327,21.020118105609182,0.0,0.006510105915367603,50,11.690071306011719,17.006611929971328,5.634759689158614,-0.0011017124634236097,17.033782242416024,0.0,20.270974715331718,4.542933642089199
0.00036006415029987693,0.0,0.0,3.1891862055596127,0.0,0.0,4.577927813225539,17.599834865378785,0.0,21.68689349831789,20,51.24265411042176,180.60013228660492,0.0,15.013700951144424,180.60013228660492,20,20,50,0.0007440480403602123,20,5.521124839782715,20.68386508374855,20,0.0,9.082348204803308,4200000,20.68386508374855,200,200,20.68386508374855,51.24265411042176,21.68689349831789,0.0,0.0064191557466983795,50,9.082348204803308,17.599834865378785,4.577927813225539,0.0003839838900603354,15.013700951144424,0.0,20.68386508374855,3.1891862055596127
0.0005766772433162259,0.0,0.0,5.036483621160896,0.0,0.0,3.3136570268811183,17.431651086035593,0.0,21.42685182772072,21,305.2161140781474,44.86435220763859,0.0,8.526022075819464,44.86435220763859,21,21,50,-2.891430540330475e-06,21,5.52599573135376,25.107110173090632,21,0.0,40.85720795378983,4400000,25.107110173090632,200,200,25.107110173090632,305.2161140781474,21.42685182772072,0.0,0.006495626177638769,50,40.85720795378983,17.431651086035593,3.3136570268811183,-0.0005795686738565564,8.526022075819464,0.0,25.107110173090632,5.036483621160896
0.00031813383975531906,0.0,0.0,4.86723735866072,0.0,0.0,4.504352807700981,18.642028959289274,0.0,23.109686710318908,22,373.68376615379765,177.59830438855204,0.0,17.91412798745316,177.59830438855204,22,22,50,-0.00019044587679672986,22,5.520737648010254,26.479871696230042,22,0.0,50.50654914503658,4600000,26.479871696230042,200,200,26.479871696230056,373.68376615379765,23.109686710318908,0.0,0.006483573466539383,50,50.50654914503658,18.642028959289274,4.504352807700981,-0.0005085797165520489,17.91412798745316,0.0,26.479871696230056,4.86723735866072
0.0004655121301766485,0.0,0.0,4.055425342071036,0.0,0.0,2.739459073328959,16.72492881237221,0.0,20.548546061851443,23,53.76813075851965,79.0027273491057,0.0,10.276194964717229,79.0027273491057,23,23,50,0.0001301811425946653,23,5.515895843505859,19.72397477401349,23,0.0,9.620062510927342,4800000,19.72397477401349,200,200,19.72397477401349,53.76813075851965,20.548546061851443,0.0,0.009998618625104427,50,9.620062510927342,16.72492881237221,2.739459073328959,-0.0003353309875819832,10.276194964717229,0.0,19.72397477401349,4.055425342071036
0.0005302347599354107,0.0,0.0,3.04279882342887,0.0,0.0,4.3620125192787595,18.36631917073712,0.0,22.658459881503017,24,129.17954629235237,155.14952094805878,0.0,14.948598310852779,155.14952094805878,24,24,50,-4.782231917488389e-05,24,5.526214599609375,20.062049842699416,24,0.0,17.489706912028094,5000000,20.062049842699416,200,200,20.062049842699412,129.17954629235237,22.658459881503017,0.0,0.009933779016137123,50,17.489706912028094,18.36631917073712,4.3620125192787595,-0.0005780570791102946,14.948598310852779,0.0,20.062049842699412,3.04279882342887
0.0005780577776022255,0.0,0.0,4.967022916376773,0.0,0.0,2.8548365964214693,17.333390572647502,0.0,21.267013870118802,25,51.3054263814726,84.61742696771024,0.0,10.662459680918841,84.61742696771024,25,25,50,-0.00042681844206526875,25,5.511547565460205,19.081823851765396,25,0.0,9.939300651368876,5200000,19.081823851765396,200,200,19.081823851765396,51.3054263814726,21.267013870118802,0.0,0.00978084933012724,50,9.939300651368876,17.333390572647502,2.8548365964214693,-0.0010048762196674943,10.662459680918841,0.0,19.081823851765396,4.967022916376773
0.0007555899792350829,0.0,0.0,4.936895424287238,0.0,0.0,4.403072977440062,16.454610911575934,0.0,20.13809820473852,26,33.26920648572758,44.66058651097215,0.0,8.376493100000678,44.66058651097215,26,26,50,0.0004946299595758319,26,5.531144142150879,16.17322029345944,26,0.0,7.074635172726435,5400000,16.17322029345944,200,200,16.17322029345944,33.26920648572758,20.13809820473852,0.0,0.009800241328775883,50,7.074635172726435,16.454610911575934,4.403072977440062,-0.000260960019659251,8.376493100000678,0.0,16.17322029345944,4.936895424287238
0.00024486827896907926,0.0,0.0,2.403254412174949,0.0,0.0,3.4914941049118027,17.08596502816665,0.0,20.976491133722984,27,39.99449045322132,57.9147373661838,0.0,8.743179672814563,57.9147373661838,27,27,50,-0.0005204410990700126,27,5.515727519989014,19.439317976464118,27,0.0,9.101158119021097,5600000,19.439317976464118,200,200,19.439317976464114,39.99449045322132,20.976491133722984,0.0,0.006539837922900915,50,9.101158119021097,17.08596502816665,3.4914941049118027,-0.0007653093780390918,8.743179672814563,0.0,19.439317976464114,2.403254412174949
0.0006199467097758316,0.0,0.0,2.664453075180646,0.0,0.0,4.59622549605814,16.847477668807752,0.0,20.672908947814022,28,41.46581465822311,43.74736153058935,0.0,8.36564127384245,43.74736153058935,28,28,50,9.778371168067679e-05,28,5.508132457733154,19.254023925850916,28,0.0,8.192384059706672,5800000,19.254023925850916,200,200,19.254023925850916,41.46581465822311,20.672908947814022,0.0,0.009859738871455193,50,8.192384059706672,16.847477668807752,4.59622549605814,-0.0005221629980951548,8.36564127384245,0.0,19.254023925850916,2.664453075180646
0.0004074205062352121,0.0,0.0,4.124923870417289,0.0,0.0,4.657747982605544,18.259716329207475,0.0,22.56655319678902,29,34.188282182929356,134.7653023804727,0.0,13.618876969880967,134.7653023804727,29,29,50,-0.0007007660460658371,29,5.487257957458496,20.62152124037794,29,0.0,7.700170723654803,6000000,20.62152124037794,200,200,20.621521240377948,34.188282182929356,22.56655319678902,0.0,0.00659999530762434,50,7.700170723654803,18.259716329207475,4.657747982605544,-0.0011081865523010492,13.618876969880967,0.0,20.621521240377948,4.124923870417289
0.0003650404860309209,0.0,0.0,5.257813656222427,0.0,0.0,4.727320739452812,18.366110568268375,0.0,22.846036378556573,30,32.60782185978867,186.40586116155964,0.0,16.289363749037644,186.40586116155964,30,30,50,1.0362174180045258e-05,30,5.468898296356201,17.86091075081016,30,0.0,7.0655166044702495,6200000,17.86091075081016,200,200,17.86091075081016,32.60782185978867,22.846036378556573,0.0,0.009584632702171803,50,7.0655166044702495,18.366110568268375,4.727320739452812,-0.0003546783118508756,16.289363749037644,0.0,17.86091075081016,5.257813656222427
0.000440296164015308,0.0,0.0,2.5493801150612114,0.0,0.0,3.876282133479876,15.92199761005798,0.0,19.55791423013352,31,41.38949052614778,56.76555685865286,0.0,9.382618990482777,56.76555685865286,31,31,50,-0.0003085261269006878,31,5.459843158721924,21.08176304850562,31,0.0,8.647682121022319,6400000,21.08176304850562,200,200,21.08176304850562,41.38949052614778,19.55791423013352,0.0,0.0064571998082101345,50,8.647682121022319,15.92199761005798,3.876282133479876,-0.0007488222909159958,9.382618990482777,0.0,21.08176304850562,2.5493801150612114
0.0004914482415188104,0.0,0.0,4.087893863000841,0.0,0.0,2.445800147572769,17.355432122259767,0.0,21.22844531262306,32,165.61178997898483,41.93671146025865,0.0,8.047132367842517,41.93671146025865,32,32,50,0.00017889312584884465,32,5.464074611663818,24.184521611067353,32,0.0,23.19868265775291,6600000,24.184521611067353,200,200,24.184521611067357,165.61178997898483,21.22844531262306,0.0,0.006506401114165783,50,23.19868265775291,17.355432122259767,2.445800147572769,-0.00031255511566996574,8.047132367842517,0.0,24.184521611067357,4.087893863000841
0.0002973241498693824,0.0,0.0,3.2984378090869666,0.0,0.0,3.7847666330846352,17.11597867643971,0.0,20.998071904445023,33,99.51845814368693,115.06345880972788,0.0,11.71653739326873,115.06345880972788,33,33,50,0.0002048673777608201,33,5.465575695037842,22.162714890901974,33,0.0,13.94172071434497,6800000,22.162714890901974,200,200,22.162714890901974,99.51845814368693,20.998071904445023,0.0,0.006437447853386402,50,13.94172071434497,17.11597867643971,3.7847666330846352,-9.245677210856229e-05,11.71653739326873,0.0,22.162714890901974,3.2984378090869666
0.000219610461499542,0.0,0.0,2.9327554746113393,0.0,0.0,6.227818288712926,18.948583012638586,0.0,23.36525189913229,34,118.78906153666216,172.642065252829,0.0,16.71145824120477,172.642065252829,34,34,50,-0.00029002572409808636,34,5.455090045928955,21.351293643929154,34,0.0,16.07182260296522,7000000,21.351293643929154,200,200,21.351293643929147,118.78906153666216,23.36525189913229,0.0,0.009760449640452862,50,16.07182260296522,18.948583012638586,6.227818288712926,-0.0005096361855976284,16.71145824120477,0.0,21.351293643929147,2.9327554746113393
0.00022480596089735627,0.0,0.0,3.397508806734186,0.0,0.0,4.589192983665163,17.779453251514063,0.0,21.694588757454827,35,34.71933363773562,40.596700572562455,0.0,8.855006793602035,40.596700572562455,35,35,50,-0.000845099042635411,35,5.425949573516846,20.826817781993615,35,0.0,7.834802654898867,7200000,20.826817781993615,200,200,20.82681778199362,34.71933363773562,21.694588757454827,0.0,0.006446425803005695,50,7.834802654898867,17.779453251514063,4.589192983665163,-0.0010699050035327673,8.855006793602035,0.0,20.82681778199362,3.397508806734186
0.0007157845539040864,0.0,0.0,3.443681375780276,0.0,0.0,3.11058190338174,17.010173261022658,0.0,20.821893365186952,36,55.396861096268935,40.11701807349509,0.0,8.68114207872971,40.11701807349509,36,36,50,-0.00013865286018699408,36,5.432585716247559,19.473097706533846,36,0.0,10.29354337558881,7400000,19.473097706533846,200,200,19.473097706533846,55.396861096268935,20.821893365186952,0.0,0.009953448548913002,50,10.29354337558881,17.010173261022658,3.11058190338174,-0.0008544374140910804,8.68114207872971,0.0,19.473097706533846,3.443681375780276
0.0003681942180264741,0.0,0.0,4.273735627997418,0.0,0.0,3.3988988467063996,16.868584839579338,0.0,20.905531935578367,37,38.16887362253655,294.58748471938816,0.0,21.274469458072996,294.58748471938816,37,37,50,-0.00010628357995301485,37,5.4398956298828125,21.549566507655463,37,0.0,7.780441803650091,7600000,21.549566507655463,200,200,21.549566507655463,38.16887362253655,20.905531935578367,0.0,0.006427830550819635,50,7.780441803650091,16.868584839579338,3.3988988467063996,-0.00047447779797948897,21.274469458072996,0.0,21.549566507655463,4.273735627997418
0.0006364054715959355,0.0,0.0,3.4801047237296197,0.0,0.0,4.243645923765721,18.36964688286378,0.0,22.423440927647324,38,40.24313849414475,47.14629176882777,0.0,9.120722816004337,47.14629176882777,38,38,50,-9.109581878874451e-05,38,5.437347888946533,21.229088084175288,38,0.0,10.130826602675413,7800000,21.229088084175288,200,200,21.22908808417528,40.24313849414475,22.423440927647324,0.0,0.009917852468788624,50,10.130826602675413,18.36964688286378,4.243645923765721,-0.00072750129038468,9.120722816004337,0.0,21.22908808417528,3.4801047237296197
0.0005126483883941546,0.0,0.0,4.05949384969624,0.0,0.0,2.7281520056331865,18.675354686601572,0.0,22.877872068395405,39,262.53182193739076,61.30125290019455,0.0,9.780433466313506,61.30125290019455,39,39,50,-0.0002370446891291067,39,5.440464496612549,28.62665104268678,39,0.0,36.94415920520382,8000000,28.62665104268678,200,200,28.626651042686778,262.53182193739076,22.877872068395405,0.0,0.009979126043617725,50,36.94415920520382,18.675354686601572,2.7281520056331865,-0.0007496930775232613,9.780433466313506,0.0,28.626651042686778,4.05949384969624
0.00048629712546244264,0.0,0.0,3.4401561220776804,0.0,0.0,5.569004759758523,20.15430734818361,0.0,25.14421097865249,40,251.61736784669273,355.28825851624595,0.0,29.66589489087425,355.28825851624595,40,40,50,0.0008124522864818573,40,5.469649314880371,24.485055327630565,40,0.0,33.50678515278596,8200000,24.485055327630565,200,200,24.485055327630572,251.61736784669273,25.14421097865249,0.0,0.009785893373191357,50,33.50678515278596,20.15430734818361,5.569004759758523,0.00032615516101941466,29.66589489087425,0.0,24.485055327630572,3.4401561220776804
0.0005285160732455552,0.0,0.0,3.803744519171604,0.0,0.0,4.167572847869562,16.247571837553014,0.0,19.972090432431525,41,36.077536988180604,135.64076023336352,0.0,13.32130900229551,135.64076023336352,41,41,50,0.0009704154217615724,41,5.49296236038208,19.447661305491607,41,0.0,9.14698952818385,8400000,19.447661305491607,200,200,19.447661305491607,36.077536988180604,19.972090432431525,0.0,0.006472195032984018,50,9.14698952818385,16.247571837553014,4.167572847869562,0.0004418993485160172,13.32130900229551,0.0,19.447661305491607,3.803744519171604
0.0006933700751687866,0.0,0.0,5.330364567433883,0.0,0.0,3.4919259037691903,22.048047554160494,0.0,27.671359758808112,42,133.5763482258261,436.9877929857987,0.0,34.939017963519056,436.9877929857987,42,42,50,0.0007448454271070659,42,5.526749610900879,27.089675975330593,42,0.0,20.609066153640544,8600000,27.089675975330593,200,200,27.089675975330593,133.5763482258261,27.671359758808112,0.0,0.009797075763344765,50,20.609066153640544,22.048047554160494,3.4919259037691903,5.1475351938279346e-05,34.939017963519056,0.0,27.089675975330593,5.330364567433883
0.00036635654396377504,0.0,0.0,2.37181383243751,0.0,0.0,3.2120862533599532,19.32319721527889,0.0,23.781637499053414,43,381.1504841365094,271.3746432128518,0.0,19.368542648100153,271.3746432128518,43,43,50,-0.00013856947771273553,43,5.518799304962158,27.394831556287535,43,0.0,51.446339375968,8800000,27.394831556287535,200,200,27.394831556287535,381.1504841365094,23.781637499053414,0.0,0.006517697125673294,50,51.446339375968,19.32319721527889,3.2120862533599532,-0.0005049260216765106,19.368542648100153,0.0,27.394831556287535,2.37181383243751
0.0006325815920718014,0.0,0.0,3.206735738379135,0.0,0.0,6.646929046888231,21.91396197225042,0.0,27.550236927231946,44,94.96803883329846,609.1038083082492,0.0,48.657986583836745,609.1038083082492,44,44,50,-0.000656348594930023,44,5.495510578155518,22.79981325057063,44,0.0,13.30008555751967,9000000,22.79981325057063,200,200,22.79981325057064,94.96803883329846,27.550236927231946,0.0,0.00985310785472393,50,13.30008555751967,21.91396197225042,6.646929046888231,-0.0012889301870018244,48.657986583836745,0.0,22.79981325057064,3.206735738379135
0.0005549437337322161,0.0,0.0,2.769948827571115,0.0,0.0,5.206940602255529,18.058487014844008,0.0,22.10766231790764,45,165.38370270657126,113.84677326760287,0.0,10.546157719148209,113.84677326760287,45,45,50,0.00012509776570368558,45,5.49955415725708,25.936665911853297,45,0.0,24.275760680001444,9200000,25.936665911853297,200,200,25.936665911853293,165.38370270657126,22.10766231790764,0.0,0.006745374295860529,50,24.275760680001444,18.058487014844008,5.206940602255529,-0.0004298459680285305,10.546157719148209,0.0,25.936665911853293,2.769948827571115
0.0004338464932516217,0.0,0.0,4.474252140761053,0.0,0.0,5.523317178751973,20.311479656580268,0.0,25.22828392152888,46,39.69272321458746,291.06361975402,0.0,25.161937159105463,291.06361975402,46,46,50,-0.00040642876410856843,46,5.481139183044434,21.860188771854393,46,0.0,7.735204742409585,9400000,21.860188771854393,200,200,21.860188771854396,39.69272321458746,25.22828392152888,0.0,0.006512912921607494,50,7.735204742409585,20.311479656580268,5.523317178751973,-0.0008402752573601902,25.161937159105463,0.0,21.860188771854396,4.474252140761053
