MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/SuccessRate,MetaTest/basketball-v2/SuccessRate,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/basketball-v2/TerminationRate,TotalEnvSteps,MetaTest/basketball-v2/MinReturn,MetaTest/Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/Average/NumEpisodes,MetaTest/basketball-v2/Iteration,MetaTest/basketball-v2/AverageReturn,MetaTest/basketball-v2/MaxReturn,MetaTest/Average/MinReturn,MetaTest/basketball-v2/NumEpisodes,MetaTest/basketball-v2/StdReturn
12.473778797910875,0.0,0.0,12.473778797910875,5.688084758102318,0.0,12.473778797910876,0.0,920000,3.260103801660454,26.85295344942726,23,50,23,12.473778797910876,26.85295344942726,3.260103801660454,50,5.688084758102318
14.836116495030517,0.0,0.0,14.836116495030517,7.439753756194402,0.0,14.836116495030513,0.0,950000,3.104422015721188,37.30475097150701,24,50,24,14.836116495030513,37.30475097150701,3.104422015721188,50,7.439753756194402
11.09285262298324,0.0,0.0,11.09285262298324,5.3285007095028565,0.0,11.092852622983239,0.0,980000,2.9653494327768106,26.736651585527525,25,50,25,11.092852622983239,26.736651585527525,2.9653494327768106,50,5.3285007095028565
13.20770092712871,0.0,0.0,13.20770092712871,5.296965859360128,0.0,13.20770092712871,0.0,1010000,2.7741538762406797,27.30043260045928,26,50,26,13.20770092712871,27.30043260045928,2.7741538762406797,50,5.296965859360128
11.307672904249655,0.0,0.0,11.307672904249655,5.932462429707902,0.0,11.307672904249653,0.0,1040000,1.2714166053373295,26.54245525018562,27,50,27,11.307672904249653,26.54245525018562,1.2714166053373295,50,5.932462429707902
12.833520794574296,0.0,0.0,12.833520794574296,11.525411348494416,0.0,12.833520794574293,0.0,1070000,2.778879309071726,83.21696856396713,28,50,28,12.833520794574293,83.21696856396713,2.778879309071726,50,11.525411348494416
13.277603240165853,0.0,0.0,13.277603240165853,5.760851871647501,0.0,13.277603240165849,0.0,1100000,4.507658665489794,28.778451917773417,29,50,29,13.277603240165849,28.778451917773417,4.507658665489794,50,5.760851871647501
15.056782888924255,0.0,0.0,15.056782888924255,11.762694061851384,0.0,15.056782888924252,0.0,1130000,2.4360184920824652,69.84505087935183,30,50,30,15.056782888924252,69.84505087935183,2.4360184920824652,50,11.762694061851384
13.472136551778007,0.0,0.0,13.472136551778007,7.510514668626156,0.0,13.472136551778007,0.0,1160000,4.668188560969769,43.375077932689486,31,50,31,13.472136551778007,43.375077932689486,4.668188560969769,50,7.510514668626156
14.744105638482857,0.0,0.0,14.744105638482857,6.573599065485384,0.0,14.744105638482857,0.0,1190000,4.695235281850413,35.05889792710198,32,50,32,14.744105638482857,35.05889792710198,4.695235281850413,50,6.573599065485384
13.139611134683053,0.0,0.0,13.139611134683053,5.824077120915891,0.0,13.139611134683054,0.0,1220000,2.457282885135331,25.257973418181532,33,50,33,13.139611134683054,25.257973418181532,2.457282885135331,50,5.824077120915891
12.554467689491334,0.0,0.0,12.554467689491334,5.571732912704623,0.0,12.554467689491338,0.0,1250000,3.5541955276188153,29.065607593622484,34,50,34,12.554467689491338,29.065607593622484,3.5541955276188153,50,5.571732912704623
13.621804564764279,0.0,0.0,13.621804564764279,5.154885835753087,0.0,13.621804564764279,0.0,1280000,4.127899146320581,26.120702868965864,35,50,35,13.621804564764279,26.120702868965864,4.127899146320581,50,5.154885835753087
14.831264430957084,0.0,0.0,14.831264430957084,8.631548263906812,0.0,14.831264430957082,0.0,1310000,3.591196881073446,47.52730577684755,36,50,36,14.831264430957082,47.52730577684755,3.591196881073446,50,8.631548263906812
12.906564471401941,0.0,0.0,12.906564471401941,8.285891750488215,0.0,12.906564471401943,0.0,1340000,2.9566765220975726,46.83853634441717,37,50,37,12.906564471401943,46.83853634441717,2.9566765220975726,50,8.285891750488215
13.64316922876082,0.0,0.0,13.64316922876082,4.561762527130881,0.0,13.643169228760817,0.0,1370000,2.511309623159455,22.950519929721498,38,50,38,13.643169228760817,22.950519929721498,2.511309623159455,50,4.561762527130881
13.807269974479164,0.0,0.0,13.807269974479164,8.272482996688383,0.0,13.807269974479166,0.0,1400000,2.498455805721722,52.7271515624182,39,50,39,13.807269974479166,52.7271515624182,2.498455805721722,50,8.272482996688383
13.228626775140945,0.0,0.0,13.228626775140945,6.211225763224043,0.0,13.228626775140947,0.0,1430000,2.3788820777502093,33.864586691008675,40,50,40,13.228626775140947,33.864586691008675,2.3788820777502093,50,6.211225763224043
12.96205746481309,0.0,0.0,12.96205746481309,6.443435170773809,0.0,12.96205746481309,0.0,1460000,2.511316740608326,31.868577514755906,41,50,41,12.96205746481309,31.868577514755906,2.511316740608326,50,6.443435170773809
13.421046720097682,0.0,0.0,13.421046720097682,6.819173765572291,0.0,13.421046720097682,0.0,1490000,4.63396002625083,37.032107752591166,42,50,42,13.421046720097682,37.032107752591166,4.63396002625083,50,6.819173765572291
13.824099911088576,0.0,0.0,13.824099911088576,8.285466066149638,0.0,13.824099911088576,0.0,1520000,4.367315196142454,54.9758987598667,43,50,43,13.824099911088576,54.9758987598667,4.367315196142454,50,8.285466066149638
14.6948777427604,0.0,0.0,14.6948777427604,7.925554717225692,0.0,14.6948777427604,0.0,1550000,4.607657364876671,43.081308545433046,44,50,44,14.6948777427604,43.081308545433046,4.607657364876671,50,7.925554717225692
13.908063445204446,0.0,0.0,13.908063445204446,5.425312359974013,0.0,13.908063445204446,0.0,1580000,5.4512374940564134,30.484298505890134,45,50,45,13.908063445204446,30.484298505890134,5.4512374940564134,50,5.425312359974013
14.73181767898668,0.0,0.0,14.73181767898668,6.089781853601122,0.0,14.731817678986683,0.0,1610000,3.748532165469891,29.019395160963548,46,50,46,14.731817678986683,29.019395160963548,3.748532165469891,50,6.089781853601122
14.502445801506662,0.0,0.0,14.502445801506662,5.931298989032856,0.0,14.502445801506662,0.0,1640000,3.133006295973519,25.826739128114664,47,50,47,14.502445801506662,25.826739128114664,3.133006295973519,50,5.931298989032856
13.327825535186175,0.0,0.0,13.327825535186175,5.954079977231579,0.0,13.327825535186175,0.0,1670000,3.706079174150551,30.732016683608013,48,50,48,13.327825535186175,30.732016683608013,3.706079174150551,50,5.954079977231579
12.713686799532743,0.0,0.0,12.713686799532743,8.062115871067705,0.0,12.713686799532745,0.0,1700000,4.5494675431783405,51.474366385321794,49,50,49,12.713686799532745,51.474366385321794,4.5494675431783405,50,8.062115871067705
13.215992318079412,0.0,0.0,13.215992318079412,5.500098923251038,0.0,13.215992318079408,0.0,1730000,4.578219496795133,33.02846114838576,50,50,50,13.215992318079408,33.02846114838576,4.578219496795133,50,5.500098923251038
12.647091063739175,0.0,0.0,12.647091063739175,5.8628295752193385,0.0,12.647091063739175,0.0,1760000,1.7375543166831546,29.179169808340696,51,50,51,12.647091063739175,29.179169808340696,1.7375543166831546,50,5.8628295752193385
13.985011488597818,0.0,0.0,13.985011488597818,7.099759276924255,0.0,13.985011488597818,0.0,1790000,2.6875706750335326,38.99676390698991,52,50,52,13.985011488597818,38.99676390698991,2.6875706750335326,50,7.099759276924255
15.135053710476988,0.0,0.0,15.135053710476988,6.788188726061924,0.0,15.135053710476987,0.0,1820000,5.042582722746899,41.99867548221604,53,50,53,15.135053710476987,41.99867548221604,5.042582722746899,50,6.788188726061924
12.11340174331535,0.0,0.0,12.11340174331535,6.900753283222899,0.0,12.11340174331535,0.0,1850000,3.0540179965525542,31.642678350169923,54,50,54,12.11340174331535,31.642678350169923,3.0540179965525542,50,6.900753283222899
12.659910266344603,0.0,0.0,12.659910266344603,5.9396813125780366,0.0,12.6599102663446,0.0,1880000,3.973665300181676,28.05914940054624,55,50,55,12.6599102663446,28.05914940054624,3.973665300181676,50,5.9396813125780366
15.396737528597596,0.0,0.0,15.396737528597596,9.888677095974135,0.0,15.396737528597594,0.0,1910000,4.7370170321229965,67.82513652718266,56,50,56,15.396737528597594,67.82513652718266,4.7370170321229965,50,9.888677095974135
15.255000445213408,0.0,0.0,15.255000445213408,7.4404417445967495,0.0,15.255000445213405,0.0,1940000,3.40786307208013,37.37545333537821,57,50,57,15.255000445213405,37.37545333537821,3.40786307208013,50,7.4404417445967495
12.937984923931555,0.0,0.0,12.937984923931555,6.327969706928139,0.0,12.937984923931554,0.0,1970000,1.8347521718782003,29.805612402974976,58,50,58,12.937984923931554,29.805612402974976,1.8347521718782003,50,6.327969706928139
15.21289766420389,0.0,0.0,15.21289766420389,9.150015413357409,0.0,15.21289766420389,0.0,2000000,2.7237028257024165,64.63996813128777,59,50,59,15.21289766420389,64.63996813128777,2.7237028257024165,50,9.150015413357409
14.854368993081696,0.0,0.0,14.854368993081696,6.3080679513382405,0.0,14.85436899308169,0.0,2030000,4.796295202379139,34.858667561771746,60,50,60,14.85436899308169,34.858667561771746,4.796295202379139,50,6.3080679513382405
13.594584312325418,0.0,0.0,13.594584312325418,5.29976419247187,0.0,13.594584312325418,0.0,2060000,3.4514074123112928,26.13518026826349,61,50,61,13.594584312325418,26.13518026826349,3.4514074123112928,50,5.29976419247187
14.51508873761794,0.0,0.0,14.51508873761794,6.727131784189224,0.0,14.515088737617944,0.0,2090000,2.2807364897394207,34.871118554261756,62,50,62,14.515088737617944,34.871118554261756,2.2807364897394207,50,6.727131784189224
14.475855765062931,0.0,0.0,14.475855765062931,8.086814077737108,0.0,14.475855765062931,0.0,2120000,3.072275232406724,42.68606599287728,63,50,63,14.475855765062931,42.68606599287728,3.072275232406724,50,8.086814077737108
13.77555356311172,0.0,0.0,13.77555356311172,6.0841689745975,0.0,13.775553563111716,0.0,2150000,3.7649893324251624,29.337630022389067,64,50,64,13.775553563111716,29.337630022389067,3.7649893324251624,50,6.0841689745975
16.194051374013252,0.0,0.0,16.194051374013252,7.465838286197536,0.0,16.194051374013256,0.0,2180000,5.5560358481338605,36.34659703737849,65,50,65,16.194051374013256,36.34659703737849,5.5560358481338605,50,7.465838286197536
15.613316645575301,0.0,0.0,15.613316645575301,8.918251079271997,0.0,15.613316645575301,0.0,2210000,3.289766028583396,51.19227953679131,66,50,66,15.613316645575301,51.19227953679131,3.289766028583396,50,8.918251079271997
13.943864248067365,0.0,0.0,13.943864248067365,5.09534559964747,0.0,13.943864248067364,0.0,2240000,3.4935679787926674,25.004708579591554,67,50,67,13.943864248067364,25.004708579591554,3.4935679787926674,50,5.09534559964747
14.248807914251822,0.0,0.0,14.248807914251822,5.387520642509378,0.0,14.248807914251824,0.0,2270000,3.198487172211403,24.64211624905228,68,50,68,14.248807914251824,24.64211624905228,3.198487172211403,50,5.387520642509378
14.586710301932897,0.0,0.0,14.586710301932897,7.924890816026516,0.0,14.586710301932902,0.0,2300000,4.32934430883059,39.147955539513184,69,50,69,14.586710301932902,39.147955539513184,4.32934430883059,50,7.924890816026516
14.682006229729609,0.0,0.0,14.682006229729609,5.963387731599366,0.0,14.682006229729614,0.0,2330000,4.8812536612985085,31.551913464336344,70,50,70,14.682006229729614,31.551913464336344,4.8812536612985085,50,5.963387731599366
13.292751340983946,0.0,0.0,13.292751340983946,5.749571271015561,0.0,13.292751340983946,0.0,2360000,3.4862778824001617,27.952755322810514,71,50,71,13.292751340983946,27.952755322810514,3.4862778824001617,50,5.749571271015561
15.817759650622577,0.0,0.0,15.817759650622577,9.180806533949848,0.0,15.817759650622571,0.0,2390000,0.7911651324151371,60.22048047428727,72,50,72,15.817759650622571,60.22048047428727,0.7911651324151371,50,9.180806533949848
14.946060094004306,0.0,0.0,14.946060094004306,6.528412254254796,0.0,14.946060094004304,0.0,2420000,3.8662572795618826,38.0224336567392,73,50,73,14.946060094004304,38.0224336567392,3.8662572795618826,50,6.528412254254796
15.421484227625424,0.0,0.0,15.421484227625424,8.286023857766075,0.0,15.421484227625426,0.0,2450000,1.8396914381711411,54.97610895427146,74,50,74,15.421484227625426,54.97610895427146,1.8396914381711411,50,8.286023857766075
18.63827411961408,0.0,0.0,18.63827411961408,9.955071416058665,0.0,18.638274119614085,0.0,2480000,2.7932149053325896,57.1200092815665,75,50,75,18.638274119614085,57.1200092815665,2.7932149053325896,50,9.955071416058665
16.750744217527696,0.0,0.0,16.750744217527696,12.47258545491726,0.0,16.750744217527696,0.0,2510000,2.7433894506974483,90.57042106732796,76,50,76,16.750744217527696,90.57042106732796,2.7433894506974483,50,12.47258545491726
14.924302391847506,0.0,0.0,14.924302391847506,6.4552852313347255,0.0,14.924302391847505,0.0,2540000,4.026898555731183,36.94690731524565,77,50,77,14.924302391847505,36.94690731524565,4.026898555731183,50,6.4552852313347255
17.066348923014008,0.0,0.0,17.066348923014008,19.86082540254412,0.0,17.06634892301401,0.0,2570000,3.6218414307398428,149.73381265241852,78,50,78,17.06634892301401,149.73381265241852,3.6218414307398428,50,19.86082540254412
16.143164416505712,0.0,0.0,16.143164416505712,6.864897220015065,0.0,16.143164416505712,0.0,2600000,1.2777122841056248,43.87953086126004,79,50,79,16.143164416505712,43.87953086126004,1.2777122841056248,50,6.864897220015065
16.428716340032857,0.0,0.0,16.428716340032857,7.641564438584077,0.0,16.428716340032857,0.0,2630000,4.649303847225154,47.527368908741586,80,50,80,16.428716340032857,47.527368908741586,4.649303847225154,50,7.641564438584077
15.23846884927604,0.0,0.0,15.23846884927604,9.763331744084535,0.0,15.238468849276039,0.0,2660000,2.1142328270782604,66.62792087301835,81,50,81,15.238468849276039,66.62792087301835,2.1142328270782604,50,9.763331744084535
16.348539921829584,0.0,0.0,16.348539921829584,5.673136580629405,0.0,16.348539921829584,0.0,2690000,1.630868285101676,28.25046932626078,82,50,82,16.348539921829584,28.25046932626078,1.630868285101676,50,5.673136580629405
17.49936167940787,0.0,0.0,17.49936167940787,12.996058340174214,0.0,17.49936167940787,0.0,2720000,3.6690031319204643,73.3761968391405,83,50,83,17.49936167940787,73.3761968391405,3.6690031319204643,50,12.996058340174214
15.738088569775991,0.0,0.0,15.738088569775991,5.664393780475895,0.0,15.738088569775991,0.0,2750000,5.263900522500051,28.867721827651255,84,50,84,15.738088569775991,28.867721827651255,5.263900522500051,50,5.664393780475895
16.44953861925762,0.0,0.0,16.44953861925762,5.384074236224132,0.0,16.449538619257613,0.0,2780000,3.5045507157680524,28.17440344956748,85,50,85,16.449538619257613,28.17440344956748,3.5045507157680524,50,5.384074236224132
18.451548798554676,0.0,0.0,18.451548798554676,25.8006859368433,0.0,18.451548798554683,0.0,2810000,3.100541290100847,188.20323321755154,86,50,86,18.451548798554683,188.20323321755154,3.100541290100847,50,25.8006859368433
15.401405408207749,0.0,0.0,15.401405408207749,9.492461841862731,0.0,15.401405408207745,0.0,2840000,4.348066230608032,61.64788979597327,87,50,87,15.401405408207745,61.64788979597327,4.348066230608032,50,9.492461841862731
43.37938181018019,0.0,0.0,43.37938181018019,198.02372551547614,0.0,43.37938181018016,0.0,2870000,2.3942018778428884,1428.8324481068141,88,50,88,43.37938181018016,1428.8324481068141,2.3942018778428884,50,198.02372551547614
21.825990941330176,0.0,0.0,21.825990941330176,32.73534320754367,0.0,21.825990941330176,0.0,2900000,4.8048525208937685,209.4984648491755,89,50,89,21.825990941330176,209.4984648491755,4.8048525208937685,50,32.73534320754367
26.645864300920742,0.0,0.0,26.645864300920742,69.576979357671,0.0,26.645864300920763,0.0,2930000,1.329536206026057,505.70201875362164,90,50,90,26.645864300920763,505.70201875362164,1.329536206026057,50,69.576979357671
29.905198296005146,0.0,0.0,29.905198296005146,47.58015761356511,0.0,29.90519829600514,0.0,2960000,1.8754026819726717,269.6238354684711,91,50,91,29.90519829600514,269.6238354684711,1.8754026819726717,50,47.58015761356511
16.398948714060044,0.0,0.0,16.398948714060044,14.910861633505066,0.0,16.398948714060047,0.0,2990000,3.652724176459721,97.83992100881294,92,50,92,16.398948714060047,97.83992100881294,3.652724176459721,50,14.910861633505066
15.267594549168615,0.02,0.02,15.267594549168615,33.84022835689745,0.0,15.267594549168614,0.0,3020000,3.231508807107414,249.7978448629483,93,50,93,15.267594549168614,249.7978448629483,3.231508807107414,50,33.84022835689745
27.18735467200434,0.0,0.0,27.18735467200434,94.21293429697805,0.0,27.187354672004336,0.0,3050000,2.8440148011565722,679.973871315575,94,50,94,27.187354672004336,679.973871315575,2.8440148011565722,50,94.21293429697805
16.417832923977112,0.0,0.0,16.417832923977112,31.632530797300394,0.0,16.417832923977116,0.0,3080000,2.5234563526552662,196.53813136695962,95,50,95,16.417832923977116,196.53813136695962,2.5234563526552662,50,31.632530797300394
191.60946176993218,0.02,0.02,191.60946176993218,394.5628571033998,0.0,191.6094617699321,0.0,3110000,3.2125083587716445,1697.4172362699744,96,50,96,191.6094617699321,1697.4172362699744,3.2125083587716445,50,394.5628571033998
176.23272993968203,0.02,0.02,176.23272993968203,439.80181250631966,0.0,176.23272993968195,0.0,3140000,4.485890152516728,1842.2690330781268,97,50,97,176.23272993968195,1842.2690330781268,4.485890152516728,50,439.80181250631966
82.10048868138648,0.02,0.02,82.10048868138648,201.24013303349315,0.0,82.10048868138652,0.0,3170000,1.9179291334455089,1200.1288237532592,98,50,98,82.10048868138652,1200.1288237532592,1.9179291334455089,50,201.24013303349315
128.04748412967433,0.0,0.0,128.04748412967433,371.6614046861717,0.0,128.04748412967433,0.0,3200000,3.297103562217152,2073.2350415474098,99,50,99,128.04748412967433,2073.2350415474098,3.297103562217152,50,371.6614046861717
275.97594021243106,0.0,0.0,275.97594021243106,497.7212974333483,0.0,275.975940212431,0.0,3230000,3.6428760167884215,1727.8487114638644,100,50,100,275.975940212431,1727.8487114638644,3.6428760167884215,50,497.7212974333483
116.88848676910082,0.06,0.06,116.88848676910082,278.42149353949253,0.0,116.88848676910082,0.0,3260000,2.7721009127021974,1522.8090469990098,101,50,101,116.88848676910082,1522.8090469990098,2.7721009127021974,50,278.42149353949253
27.02291463753155,0.0,0.0,27.02291463753155,44.981128308602315,0.0,27.022914637531553,0.0,3290000,6.060542488044929,322.8863438407783,102,50,102,27.022914637531553,322.8863438407783,6.060542488044929,50,44.981128308602315
464.75116713158934,0.08,0.08,464.75116713158934,722.0704714883375,0.0,464.7511671315895,0.0,3320000,2.9591895179416716,2794.542530390324,103,50,103,464.7511671315895,2794.542530390324,2.9591895179416716,50,722.0704714883375
613.771417236357,0.04,0.04,613.771417236357,769.4124283324963,0.0,613.7714172363569,0.0,3350000,2.9013396608697244,2138.6625106654783,104,50,104,613.7714172363569,2138.6625106654783,2.9013396608697244,50,769.4124283324963
522.5137905467413,0.1,0.1,522.5137905467413,707.7791120996488,0.0,522.5137905467416,0.0,3380000,4.40062045624456,2233.130904246434,105,50,105,522.5137905467416,2233.130904246434,4.40062045624456,50,707.7791120996488
432.23081147616045,0.04,0.04,432.23081147616045,699.96174991057,0.0,432.23081147616045,0.0,3410000,4.155521600557224,2126.4579152235506,106,50,106,432.23081147616045,2126.4579152235506,4.155521600557224,50,699.96174991057
202.88461669029667,0.04,0.04,202.88461669029667,448.15830455110506,0.0,202.88461669029672,0.0,3440000,5.886316343188796,1586.6339503449042,107,50,107,202.88461669029672,1586.6339503449042,5.886316343188796,50,448.15830455110506
326.4757883355998,0.04,0.04,326.4757883355998,584.3499230123248,0.0,326.4757883355999,0.0,3470000,3.298909562978574,2549.8662113101323,108,50,108,326.4757883355999,2549.8662113101323,3.298909562978574,50,584.3499230123248
179.55130122704372,0.0,0.0,179.55130122704372,441.2854938964292,0.0,179.55130122704378,0.0,3500000,2.349093553998179,1945.8100025494036,109,50,109,179.55130122704378,1945.8100025494036,2.349093553998179,50,441.2854938964292
98.97524283498757,0.0,0.0,98.97524283498757,374.11037156649377,0.0,98.97524283498753,0.0,3530000,2.7488275026985094,2005.823191514885,110,50,110,98.97524283498753,2005.823191514885,2.7488275026985094,50,374.11037156649377
440.59310584864613,0.1,0.1,440.59310584864613,665.0209745372725,0.0,440.59310584864625,0.0,3560000,4.240215493625286,2249.563439567399,111,50,111,440.59310584864625,2249.563439567399,4.240215493625286,50,665.0209745372725
520.3150922521228,0.14,0.14,520.3150922521228,752.1929204606962,0.0,520.3150922521226,0.0,3590000,2.5739390392121035,3030.7312760059344,112,50,112,520.3150922521226,3030.7312760059344,2.5739390392121035,50,752.1929204606962
251.74532143948767,0.08,0.08,251.74532143948767,522.1673527584009,0.0,251.74532143948767,0.0,3620000,3.3846114105672176,2407.1594419707553,113,50,113,251.74532143948767,2407.1594419707553,3.3846114105672176,50,522.1673527584009
745.5285584286045,0.24,0.24,745.5285584286045,694.6744048884411,0.0,745.5285584286046,0.0,3650000,5.100230011342587,2030.0093407550182,114,50,114,745.5285584286046,2030.0093407550182,5.100230011342587,50,694.6744048884411
412.22261407676314,0.08,0.08,412.22261407676314,647.7179499276261,0.0,412.2226140767632,0.0,3680000,4.006009482814161,2237.415096583941,115,50,115,412.2226140767632,2237.415096583941,4.006009482814161,50,647.7179499276261
1108.946666270677,0.52,0.52,1108.946666270677,945.715001964034,0.0,1108.9466662706768,0.0,3710000,4.576801513931925,3999.9128170080926,116,50,116,1108.9466662706768,3999.9128170080926,4.576801513931925,50,945.715001964034
331.11855286839744,0.06,0.06,331.11855286839744,588.9438611676029,0.0,331.11855286839744,0.0,3740000,4.501826169508212,2505.9715986162228,117,50,117,331.11855286839744,2505.9715986162228,4.501826169508212,50,588.9438611676029
1200.0386107915695,0.08,0.08,1200.0386107915695,991.1835761845145,0.0,1200.03861079157,0.0,3770000,6.542029936551044,4223.903044828872,118,50,118,1200.03861079157,4223.903044828872,6.542029936551044,50,991.1835761845145
727.6002562643193,0.08,0.08,727.6002562643193,844.908230566202,0.0,727.6002562643193,0.0,3800000,4.555215449588594,2344.5426918445933,119,50,119,727.6002562643193,2344.5426918445933,4.555215449588594,50,844.908230566202
418.82705389290294,0.04,0.04,418.82705389290294,611.5925611382532,0.0,418.82705389290294,0.0,3830000,5.602422500279607,1835.32066958053,120,50,120,418.82705389290294,1835.32066958053,5.602422500279607,50,611.5925611382532
407.211032028633,0.04,0.04,407.211032028633,654.8055326347252,0.0,407.21103202863327,0.0,3860000,4.806604481632161,2192.0085324978104,121,50,121,407.21103202863327,2192.0085324978104,4.806604481632161,50,654.8055326347252
