basketball-v2/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/basketball-v2/MaxReturn,MetaTest/Average/NumEpisodes,GaussianMLPPolicy/KLBefore,basketball-v2/NumEpisodes,Average/NumEpisodes,GaussianMLPPolicy/LossBefore,MetaTest/Average/StdReturn,Average/StdReturn,basketball-v2/SuccessRate,Average/Iteration,MetaTest/basketball-v2/SuccessRate,TotalEnvSteps,Average/SuccessRate,Average/MaxReturn,Average/AverageReturn,GaussianMLPPolicy/Entropy,basketball-v2/StdReturn,MetaTest/Average/TerminationRate,basketball-v2/TerminationRate,GaussianMLPPolicy/LossAfter,MetaTest/basketball-v2/AverageReturn,MetaTest/Average/MinReturn,MetaTest/basketball-v2/Iteration,MetaTest/basketball-v2/TerminationRate,MetaTest/basketball-v2/MinReturn,MetaTest/basketball-v2/AverageDiscountedReturn,basketball-v2/MinReturn,Average/TerminationRate,Average/AverageDiscountedReturn,MetaTest/basketball-v2/NumEpisodes,MetaTest/Average/Iteration,basketball-v2/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,basketball-v2/Iteration,basketball-v2/MaxReturn,MetaTest/Average/SuccessRate,MetaTest/basketball-v2/StdReturn,Iteration,GaussianMLPPolicy/KLAfter,Average/MinReturn,MetaTest/Average/MaxReturn,MetaTest/Average/AverageReturn
17.71057693660128,17.66175524345317,35.50056081042126,50,0.0,200,200,0.0011286574881523848,8.941217454873987,8.347329391557777,0.0,10,0.0,2200000,0.0,40.91851646661654,17.71057693660128,5.805783271789551,8.347329391557777,0.0,0.0,-0.001330977538600564,17.661755243453168,2.646792068186987,10,0.0,2.646792068186987,17.66175524345317,3.593234673603451,0.0,5.056387675937167,50,10,5.056387675937167,0.0024596350267529488,10,40.91851646661654,0.0,8.941217454873987,10,0.006520384456962347,3.593234673603451,35.50056081042126,17.661755243453168
19.25585447707035,16.931676332356833,33.10256660324069,50,0.0,200,200,-0.00023523966956418008,7.3707676361774785,8.438277071893609,0.0,11,0.0,2400000,0.0,43.349712400370926,19.25585447707035,5.805630683898926,8.438277071893609,0.0,0.0,-0.0024309130385518074,16.931676332356837,1.9640223212889163,11,0.0,1.9640223212889163,16.931676332356833,2.5906267554791866,0.0,5.440673713719288,50,11,5.440673713719288,0.0021956733689876273,11,43.349712400370926,0.0,7.3707676361774785,11,0.006659035570919514,2.5906267554791866,33.10256660324069,16.931676332356837
19.73234633199266,16.214565989447536,37.75948084212252,50,0.0,200,200,-0.004165280610322952,8.305092243821742,8.517694876022698,0.0,12,0.0,2600000,0.0,41.97229086614763,19.73234633199266,5.766074180603027,8.517694876022698,0.0,0.0,-0.005937381647527218,16.214565989447543,3.6980634562075276,12,0.0,3.6980634562075276,16.214565989447536,4.15330260755313,0.0,5.566431334171767,50,12,5.566431334171767,0.0017721010372042656,12,41.97229086614763,0.0,8.305092243821742,12,0.007041545119136572,4.15330260755313,37.75948084212252,16.214565989447543
19.007149752950387,17.827159122898507,35.062091338196836,50,0.0,200,200,-0.0034656573552638292,9.10665853359553,8.780960830437921,0.0,13,0.0,2800000,0.0,49.14093355325997,19.007149752950387,5.723617076873779,8.780960830437921,0.0,0.0,-0.00567349698394537,17.827159122898507,2.7461246580198386,13,0.0,2.7461246580198386,17.827159122898507,3.3405963012782083,0.0,5.357665659153504,50,13,5.357665659153504,0.0022078396286815405,13,49.14093355325997,0.0,9.10665853359553,13,0.00990498811006546,3.3405963012782083,35.062091338196836,17.827159122898507
18.164044057934557,19.553610577508085,38.83497514455225,50,0.0,200,200,0.0016579109942540526,9.424345093964895,8.4825704462869,0.0,14,0.0,3000000,0.0,40.385235377419136,18.164044057934557,5.7447896003723145,8.4825704462869,0.0,0.0,0.0008226577192544937,19.553610577508085,3.568562258931566,14,0.0,3.568562258931566,19.553610577508085,2.657668072529482,0.0,4.92476699210068,50,14,4.92476699210068,0.0008352532749995589,14,40.385235377419136,0.0,9.424345093964895,14,0.009734664112329483,2.657668072529482,38.83497514455225,19.553610577508085
20.60371333934397,21.690471347936864,39.82300010993416,50,0.0,200,200,-0.0009962499607354403,8.156618268380418,8.710323123113476,0.0,15,0.0,3200000,0.0,38.71748828580478,20.60371333934397,5.734951972961426,8.710323123113476,0.0,0.0,-0.002072470961138606,21.690471347936864,9.36705529807625,15,0.0,9.36705529807625,21.690471347936864,1.6200273753667602,0.0,5.418370972437573,50,15,5.418370972437573,0.0010762210004031658,15,38.71748828580478,0.0,8.156618268380418,15,0.006722728721797466,1.6200273753667602,39.82300010993416,21.690471347936864
21.21094940734254,19.048167074438666,35.91045814459587,50,0.0,200,200,-0.003271272871643305,8.422312411039085,8.13920402626857,0.0,16,0.0,3400000,0.0,39.07807646411365,21.21094940734254,5.696044445037842,8.13920402626857,0.0,0.0,-0.004761157091706991,19.048167074438666,4.504667862487173,16,0.0,4.504667862487173,19.048167074438666,2.67975006215531,0.0,5.499964445526941,50,16,5.499964445526941,0.0014898842200636864,16,39.07807646411365,0.0,8.422312411039085,16,0.006592093501240015,2.67975006215531,35.91045814459587,19.048167074438666
19.93060889347072,20.404832250766745,36.86950826906128,50,0.0,200,200,0.0015011416980996728,7.773830003917174,8.373228425566932,0.0,17,0.0,3600000,0.0,42.352820543758185,19.93060889347072,5.712157726287842,8.373228425566932,0.0,0.0,0.0003130509576294571,20.40483225076674,3.494718767168751,17,0.0,3.494718767168751,20.404832250766745,3.6634746143178045,0.0,5.43100670904699,50,17,5.43100670904699,0.0011880907404702157,17,42.352820543758185,0.0,7.773830003917174,17,0.006527951918542385,3.6634746143178045,36.86950826906128,20.40483225076674
20.75488495605833,19.80549263438917,39.232778740882594,50,0.0,200,200,0.0005069054313935339,8.971066671672064,8.576198949213852,0.0,18,0.0,3800000,0.0,42.1765568640664,20.75488495605833,5.717090606689453,8.576198949213852,0.0,0.0,-0.0011470707831904292,19.80549263438917,5.05238655074812,18,0.0,5.05238655074812,19.80549263438917,3.8739196858081346,0.0,5.661857084427002,50,18,5.661857084427002,0.0016539762145839632,18,42.1765568640664,0.0,8.971066671672064,18,0.006482606288045645,3.8739196858081346,39.232778740882594,19.80549263438917
21.769070639190332,21.192044164517075,40.13825984982991,50,0.0,200,200,-0.0009330993634648621,7.88402982051572,8.682287558431625,0.0,19,0.0,4000000,0.0,44.698856268013365,21.769070639190332,5.708095073699951,8.682287558431625,0.0,0.0,-0.00302405864931643,21.192044164517075,4.849186355758525,19,0.0,4.849186355758525,21.192044164517075,4.571090634519915,0.0,5.716033188824567,50,19,5.716033188824567,0.002090959285851568,19,44.698856268013365,0.0,7.88402982051572,19,0.009996701963245869,4.571090634519915,40.13825984982991,21.192044164517075
20.42875115950953,21.57592412051801,36.92698740480097,50,0.0,200,200,-0.00026861991500481963,8.198257625986427,8.931845693674838,0.0,20,0.0,4200000,0.0,65.30113275596082,20.42875115950953,5.707916736602783,8.931845693674838,0.0,0.0,-0.001450526644475758,21.575924120518017,6.367102806306845,20,0.0,6.367102806306845,21.57592412051801,1.8225200736450216,0.0,5.508795930441799,50,20,5.508795930441799,0.0011819067294709384,20,65.30113275596082,0.0,8.198257625986427,20,0.006440475583076477,1.8225200736450216,36.92698740480097,21.575924120518017
21.509111291490328,24.15664756607905,38.7963718032302,50,0.0,200,200,-0.0006568155949935317,8.321011057611717,7.440576914738458,0.0,21,0.0,4400000,0.0,40.17870566161372,21.509111291490328,5.701449871063232,7.440576914738458,0.0,0.0,-0.0019430048996582627,24.15664756607905,5.637400665054807,21,0.0,5.637400665054807,24.15664756607905,6.38427899163114,0.0,5.617191137466641,50,21,5.617191137466641,0.001286189304664731,21,40.17870566161372,0.0,8.321011057611717,21,0.006586567498743534,6.38427899163114,38.7963718032302,24.15664756607905
22.598035618826316,22.322238002650053,36.45544454308957,50,0.0,200,200,-0.002451667096465826,7.445927823736872,7.985081086565461,0.0,22,0.0,4600000,0.0,41.596919437602956,22.598035618826316,5.66778564453125,7.985081086565461,0.0,0.0,-0.004219604656100273,22.322238002650053,7.327897077667422,22,0.0,7.327897077667422,22.322238002650053,4.841239882884775,0.0,5.913322453087865,50,22,5.913322453087865,0.001767937559634447,22,41.596919437602956,0.0,7.445927823736872,22,0.006990569643676281,4.841239882884775,36.45544454308957,22.322238002650053
21.7990583875863,24.24448158074063,38.11318039204727,50,0.0,200,200,0.0020400448702275753,6.735863656896685,7.642586733501752,0.0,23,0.0,4800000,0.0,42.06046198710886,21.7990583875863,5.7007670402526855,7.642586733501752,0.0,0.0,0.0014753222931176424,24.244481580740626,9.746104902904886,23,0.0,9.746104902904886,24.24448158074063,7.024036040864356,0.0,5.652756436321364,50,23,5.652756436321364,0.0005647225771099329,23,42.06046198710886,0.0,6.735863656896685,23,0.006560253910720348,7.024036040864356,38.11318039204727,24.244481580740626
21.86716966508957,23.167454655921667,38.13389577047219,50,0.0,200,200,-0.0015505861956626177,7.953439051373402,8.776400380090347,0.0,24,0.0,5000000,0.0,72.2429158298471,21.86716966508957,5.683404445648193,8.776400380090347,0.0,0.0,-0.0030401418916881084,23.16745465592167,5.315684091524805,24,0.0,5.315684091524805,23.167454655921667,4.047583204539305,0.0,5.890106029389676,50,24,5.890106029389676,0.0014895556960254908,24,72.2429158298471,0.0,7.953439051373402,24,0.006777248345315456,4.047583204539305,38.13389577047219,23.16745465592167
22.022642903457935,24.111119562961985,39.38938098873583,50,0.0,200,200,-0.002714458853006363,7.7904154928407365,9.27338463710792,0.0,25,0.0,5200000,0.0,110.10925404531447,22.022642903457935,5.651935577392578,9.27338463710792,0.0,0.0,-0.004029249772429466,24.11111956296199,6.269516437476981,25,0.0,6.269516437476981,24.111119562961985,4.929781128190668,0.0,5.629988106224546,50,25,5.629988106224546,0.0013147909194231033,25,110.10925404531447,0.0,7.7904154928407365,25,0.006511159241199493,4.929781128190668,39.38938098873583,24.11111956296199
25.102005352949533,23.556650542275143,46.294159149587465,50,0.0,200,200,0.0009085381170734763,8.252857776812737,13.585304735700943,0.0,26,0.0,5400000,0.0,141.28253231058366,25.102005352949533,5.658444404602051,13.585304735700943,0.0,0.0,-0.0002295713929925114,23.556650542275143,8.843270912250134,26,0.0,8.843270912250134,23.556650542275143,6.971227378041916,0.0,6.153838773891054,50,26,6.153838773891054,0.0011381095100659877,26,141.28253231058366,0.0,8.252857776812737,26,0.006407536566257477,6.971227378041916,46.294159149587465,23.556650542275143
25.03400865777067,22.431182061107798,33.41288308271521,50,0.0,200,200,-0.0021895652171224356,6.7694820202743555,11.692020273281369,0.0,27,0.0,5600000,0.0,114.50285689322146,25.03400865777067,5.619190692901611,11.692020273281369,0.0,0.0,-0.0031167396809905767,22.431182061107794,8.8478552194126,27,0.0,8.8478552194126,22.431182061107798,6.166169909734421,0.0,6.246562413832002,50,27,6.246562413832002,0.0009271744638681412,27,114.50285689322146,0.0,6.7694820202743555,27,0.00983442272990942,6.166169909734421,33.41288308271521,22.431182061107794
26.81013396184762,23.958812943566656,37.51232120823141,50,0.0,200,200,-0.002154008252546191,7.346127551122747,14.605654064472304,0.0,28,0.0,5800000,0.0,159.72045628022912,26.81013396184762,5.583370685577393,14.605654064472304,0.0,0.0,-0.003333496628329158,23.958812943566656,7.275757688946019,28,0.0,7.275757688946019,23.958812943566656,4.320061293193047,0.0,5.956383927265002,50,28,5.956383927265002,0.0011794883757829666,28,159.72045628022912,0.0,7.346127551122747,28,0.006540557835251093,4.320061293193047,37.51232120823141,23.958812943566656
27.06490228631303,23.860858381123112,47.690541358475606,50,0.0,200,200,-0.002526463009417057,10.221598949412336,20.638598898869283,0.0,29,0.0,6000000,0.0,238.6315127279119,27.06490228631303,5.556174278259277,20.638598898869283,0.0,0.0,-0.004192074295133352,23.86085838112311,3.2846034133992523,29,0.0,3.2846034133992523,23.860858381123112,5.637376549827725,0.0,6.492471283792784,50,29,6.492471283792784,0.0016656112857162952,29,238.6315127279119,0.0,10.221598949412336,29,0.0066517069935798645,5.637376549827725,47.690541358475606,23.86085838112311
25.25238002887493,31.148205930821767,311.2423668700252,50,0.0,200,200,0.0015531270764768124,40.72023420690277,8.164527301558756,0.0,30,0.0,6200000,0.0,78.50386499027675,25.25238002887493,5.5850324630737305,8.164527301558756,0.0,0.0,0.00027238772599957883,31.148205930821767,10.894714711492377,30,0.0,10.894714711492377,31.148205930821767,7.322690932014892,0.0,6.265293343020519,50,30,6.265293343020519,0.0012807393504772335,30,78.50386499027675,0.0,40.72023420690277,30,0.006604905240237713,7.322690932014892,311.2423668700252,31.148205930821767
25.762462675620927,27.74888616560855,96.99284980982415,50,0.0,200,200,-0.0014617589768022299,12.998555424602191,8.068694144230703,0.0,31,0.0,6400000,0.0,53.47481860441114,25.762462675620927,5.563334941864014,8.068694144230703,0.0,0.0,-0.002987111918628216,27.74888616560855,7.137758164717996,31,0.0,7.137758164717996,27.74888616560855,8.43547396669508,0.0,6.331175051028776,50,31,6.331175051028776,0.001525352941825986,31,53.47481860441114,0.0,12.998555424602191,31,0.006584616843611002,8.43547396669508,96.99284980982415,27.74888616560855
27.601094589688998,26.76031226494909,51.28369942700954,50,0.0,200,200,0.00030085508478805423,8.21716797915452,9.70312051180465,0.0,32,0.0,6600000,0.0,82.44012166897919,27.601094589688998,5.56199312210083,9.70312051180465,0.0,0.0,-0.0016493374714627862,26.76031226494907,10.172108150986066,32,0.0,10.172108150986066,26.76031226494909,5.48110617298487,0.0,6.3683651151190155,50,32,6.3683651151190155,0.0019501925562508404,32,82.44012166897919,0.0,8.21716797915452,32,0.009996247477829456,5.48110617298487,51.28369942700954,26.76031226494907
27.03583872726441,27.649655117233046,107.69465507113875,50,0.0,200,200,-0.000620045349933207,14.124991376905447,9.734312734722234,0.0,33,0.0,6800000,0.0,81.22841637916217,27.03583872726441,5.556407451629639,9.734312734722234,0.0,0.0,-0.0021843332797288895,27.649655117233042,9.503177556948971,33,0.0,9.503177556948971,27.649655117233046,6.804614052234162,0.0,6.421222414900753,50,33,6.421222414900753,0.0015642879297956824,33,81.22841637916217,0.0,14.124991376905447,33,0.006935479585081339,6.804614052234162,107.69465507113875,27.649655117233042
28.50203202238429,26.769867289449866,50.76171206770329,50,0.0,200,200,-0.00593616021797061,8.205088186992047,19.533797569492716,0.0,34,0.0,7000000,0.0,247.76456335810855,28.50203202238429,5.485969543457031,19.533797569492716,0.0,0.0,-0.007182534784078598,26.76986728944987,12.698421970923043,34,0.0,12.698421970923043,26.769867289449866,7.435890408972951,0.0,6.608963567157189,50,34,6.608963567157189,0.0012463745661079884,34,247.76456335810855,0.0,8.205088186992047,34,0.006548010744154453,7.435890408972951,50.76171206770329,26.76986728944987
31.36768361582589,46.92646130437671,515.4380937675395,50,0.0,200,200,0.0013699494302272797,76.85886946771568,32.45051432837962,0.0,35,0.0,7200000,0.0,379.7379501889539,31.36768361582589,5.515393257141113,32.45051432837962,0.0,0.0,-0.0006468287901952863,46.9264613043767,14.522930068493874,35,0.0,14.522930068493874,46.92646130437671,8.704567800444151,0.0,6.999368811495524,50,35,6.999368811495524,0.002016778220422566,35,379.7379501889539,0.0,76.85886946771568,35,0.009763475507497787,8.704567800444151,515.4380937675395,46.9264613043767
33.386973404171556,33.42593837342549,138.74463259777346,50,0.0,200,200,-0.0004737486015073955,21.746323315589358,50.3497592624802,0.0,36,0.0,7400000,0.0,633.7002171820467,33.386973404171556,5.511284351348877,50.3497592624802,0.0,0.0,-0.0016345314215868711,33.425938373425495,13.700308408913184,36,0.0,13.700308408913184,33.42593837342549,8.235371620281473,0.0,7.036155524025162,50,36,7.036155524025162,0.0011607828200794756,36,633.7002171820467,0.0,21.746323315589358,36,0.006425230763852596,8.235371620281473,138.74463259777346,33.425938373425495
39.91279941897754,34.51233716395351,235.06676396137883,50,0.0,200,200,0.0011521077249199152,32.49011554986034,59.87116899250801,0.0,37,0.0,7600000,0.0,617.8893580202209,39.91279941897754,5.538292407989502,59.87116899250801,0.0,0.0,-0.00011458464723546058,34.51233716395352,11.453143890215612,37,0.0,11.453143890215612,34.51233716395351,9.294949287498904,0.0,8.202745895852008,50,37,8.202745895852008,0.0012666923721553758,37,617.8893580202209,0.0,32.49011554986034,37,0.009913906455039978,9.294949287498904,235.06676396137883,34.51233716395352
37.761902636488536,42.71821691655775,471.01797753808654,50,0.0,200,200,0.000746119418181479,63.22425249007627,62.4119002070256,0.0,38,0.0,7800000,0.0,755.4818243961265,37.761902636488536,5.545772075653076,62.4119002070256,0.0,0.0,-0.0010101096704602242,42.71821691655776,14.032983973433943,38,0.0,14.032983973433943,42.71821691655775,7.29312902248195,0.0,7.9437129533098005,50,38,7.9437129533098005,0.0017562290886417031,38,755.4818243961265,0.0,63.22425249007627,38,0.009935694746673107,7.29312902248195,471.01797753808654,42.71821691655776
34.880050026308346,30.636377877935544,53.36042326230466,50,0.0,200,200,-0.0003020880394615233,9.429691383569898,33.06888039025871,0.0,39,0.0,8000000,0.0,341.8531460315551,34.880050026308346,5.5408549308776855,33.06888039025871,0.0,0.0,-0.0013866143999621272,30.636377877935548,12.192030939023526,39,0.0,12.192030939023526,30.636377877935544,7.478054357785414,0.0,8.044328000425315,50,39,8.044328000425315,0.001084526360500604,39,341.8531460315551,0.0,9.429691383569898,39,0.0067499540746212006,7.478054357785414,53.36042326230466,30.636377877935548
38.69799521100522,47.2662011562055,456.1475878624698,50,0.0,200,200,-0.000923020183108747,80.09917319213199,44.75825896769294,0.0,40,0.0,8200000,0.0,391.1001651462586,38.69799521100522,5.527770519256592,44.75825896769294,0.0,0.0,-0.001990342978388071,47.266201156205504,8.542481480799353,40,0.0,8.542481480799353,47.2662011562055,8.495839915310267,0.0,8.390355405336889,50,40,8.390355405336889,0.001067322795279324,40,391.1001651462586,0.0,80.09917319213199,40,0.0064600734040141106,8.495839915310267,456.1475878624698,47.266201156205504
44.963095205541755,33.582619913439316,188.98394467672864,50,0.0,200,200,-0.0018583221826702356,28.466411225715497,82.61228092736337,0.0,41,0.0,8400000,0.0,796.9717622364058,44.963095205541755,5.489677906036377,82.61228092736337,0.0,0.0,-0.0027854270301759243,33.58261991343932,13.542874288829166,41,0.0,13.542874288829166,33.582619913439316,12.326171224157314,0.0,8.791439098981478,50,41,8.791439098981478,0.0009271048475056887,41,796.9717622364058,0.0,28.466411225715497,41,0.00653036218136549,12.326171224157314,188.98394467672864,33.58261991343932
57.79769878061929,53.08668628273943,562.8677955537531,50,0.0,200,200,0.0015073943650349975,93.75216457554262,99.0179154214207,0.0,42,0.0,8600000,0.0,704.8670013016574,57.79769878061929,5.5386457443237305,99.0179154214207,0.0,0.0,0.0005502905114553869,53.08668628273943,14.601954522510537,42,0.0,14.601954522510537,53.08668628273943,7.217943393901457,0.0,11.343664210080112,50,42,11.343664210080112,0.0009571038535796106,42,704.8670013016574,0.0,93.75216457554262,42,0.009599200449883938,7.217943393901457,562.8677955537531,53.08668628273943
42.81198981144813,45.496355332292296,322.9089508295211,50,0.0,200,200,-0.0007693768129684031,57.730824682232594,84.20579332422672,0.0,43,0.0,8800000,0.0,899.253883364134,42.81198981144813,5.529970645904541,84.20579332422672,0.0,0.0,-0.0017628942150622606,45.49635533229232,9.791890932666437,43,0.0,9.791890932666437,45.496355332292296,8.624864596302842,0.0,8.379196864237437,50,43,8.379196864237437,0.0009935174020938575,43,899.253883364134,0.0,57.730824682232594,43,0.006433665752410889,8.624864596302842,322.9089508295211,45.49635533229232
56.51537764177779,54.45094701523919,507.15614614199274,50,0.0,200,200,0.0003633674350567162,82.24582448018484,94.01967643648136,0.0,44,0.0,9000000,0.0,722.2442569888943,56.51537764177779,5.536639213562012,94.01967643648136,0.0,0.0,-0.00020127098832745105,54.45094701523921,10.692441890045835,44,0.0,10.692441890045835,54.45094701523919,11.611891816245876,0.0,10.521945208723746,50,44,10.521945208723746,0.0005646384233841673,44,722.2442569888943,0.0,82.24582448018484,44,0.006574109196662903,11.611891816245876,507.15614614199274,54.45094701523921
49.38747390769617,37.883223145960216,301.87274188578635,50,0.0,200,200,-0.0004516529734246433,43.234603877141645,89.69298285525507,0.0,45,0.0,9200000,0.0,634.1398921687298,49.38747390769617,5.5188493728637695,89.69298285525507,0.0,0.0,-0.0014346498064696789,37.88322314596022,10.259933886104834,45,0.0,10.259933886104834,37.883223145960216,12.497668097022459,0.0,9.006983717722527,50,45,9.006983717722527,0.0009829968330450356,45,634.1398921687298,0.0,43.234603877141645,45,0.0066086770966649055,12.497668097022459,301.87274188578635,37.88322314596022
62.310518554516605,48.703535788029164,260.69191551841936,50,0.0,200,200,-2.1154812202439643e-05,55.421999945572715,127.78049801314515,0.0,46,0.0,9400000,0.0,799.1214717443598,62.310518554516605,5.5184407234191895,127.78049801314515,0.0,0.0,-0.0008471828186884522,48.703535788029164,13.062938868080781,46,0.0,13.062938868080781,48.703535788029164,11.503698286852268,0.0,10.164152803132735,50,46,10.164152803132735,0.0008260280064860126,46,799.1214717443598,0.0,55.421999945572715,46,0.009798510000109673,11.503698286852268,260.69191551841936,48.703535788029164
