MetaTest/Average/AverageDiscountedReturn,basketball-v2/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,basketball-v2/Iteration,MetaTest/basketball-v2/MaxReturn,MetaTest/Average/MinReturn,Iteration,MetaTest/basketball-v2/NumEpisodes,basketball-v2/TerminationRate,Average/AverageDiscountedReturn,MetaTest/basketball-v2/TerminationRate,basketball-v2/SuccessRate,MetaTest/basketball-v2/SuccessRate,Average/Iteration,basketball-v2/StdReturn,basketball-v2/MinReturn,MetaTest/Average/Iteration,Average/MinReturn,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,basketball-v2/MaxReturn,GaussianMLPPolicy/KLBefore,GaussianMLPPolicy/LossAfter,MetaTest/Average/MaxReturn,GaussianMLPPolicy/Entropy,MetaTest/Average/TerminationRate,MetaTest/basketball-v2/AverageReturn,Average/AverageReturn,Average/SuccessRate,Average/TerminationRate,MetaTest/basketball-v2/StdReturn,basketball-v2/NumEpisodes,Average/MaxReturn,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/basketball-v2/Iteration,GaussianMLPPolicy/LossBefore,MetaTest/basketball-v2/MinReturn,Average/StdReturn,GaussianMLPPolicy/dLoss,basketball-v2/AverageReturn,TotalEnvSteps,Average/NumEpisodes,GaussianMLPPolicy/KLAfter,MetaTest/Average/SuccessRate
6.85238569030758,1.970011684871942,50,0,19.815017855037564,1.5699535755212042,0,50,0.0,1.970011684871942,0.0,0.0,0.0,0,4.279394407339397,0.7225637156966328,0,0.7225637156966328,6.852385690307581,4.445503446423395,30.419118689790213,0.0,-5.763810986536555e-05,19.815017855037564,5.689245700836182,0.0,6.852385690307581,5.689431320047427,0.0,0.0,4.445503446423395,200,30.419118689790213,6.85238569030758,0,0.0035182901192456484,1.5699535755212042,4.279394407339397,0.003575928229111014,5.689431320047427,200000,200,0.006538535468280315,0.0
8.519671866977454,2.9642445964252153,50,1,22.223316015463407,1.6553891218050012,1,50,0.0,2.9642445964252153,0.0,0.0,0.0,1,6.164680719303398,0.8532745204371665,1,0.8532745204371665,8.519671866977454,4.95821113748232,34.60025105889502,0.0,0.0016223319107666612,22.223316015463407,5.728935718536377,0.0,8.519671866977454,8.046734951391604,0.0,0.0,4.95821113748232,200,34.60025105889502,8.519671866977454,1,0.004997476935386658,1.6553891218050012,6.164680719303398,0.0033751450246199965,8.046734951391604,400000,200,0.009826685301959515,0.0
11.086247892881309,3.9106134656899325,50,2,45.181560359632854,1.7449170089119908,2,50,0.0,3.9106134656899325,0.0,0.0,0.0,2,10.911079311123121,1.1792433372951632,2,1.1792433372951632,11.08624789288131,7.311382655934182,88.20978002637351,0.0,-0.0019174416083842516,45.181560359632854,5.723149299621582,0.0,11.08624789288131,11.37145267064473,0.0,0.0,7.311382655934182,200,88.20978002637351,11.086247892881309,2,-0.000628786685410887,1.7449170089119908,10.911079311123121,0.0012886549229733646,11.37145267064473,600000,200,0.0067417859099805355,0.0
10.794169653731217,4.157623550138219,50,3,24.901355438405957,3.6004908248694796,3,50,0.0,4.157623550138219,0.0,0.0,0.0,3,6.605931644646146,2.779796543804377,3,2.779796543804377,10.794169653731222,5.529055866860328,37.25446475696313,0.0,-0.003633745713159442,24.901355438405957,5.714099407196045,0.0,10.794169653731222,11.729339689509183,0.0,0.0,5.529055866860328,200,37.25446475696313,10.794169653731217,3,-0.0010296115651726723,3.6004908248694796,6.605931644646146,0.0026041341479867697,11.729339689509183,800000,200,0.006490456871688366,0.0
15.962116508771906,4.491276633925671,50,4,42.79233375359147,2.5274220445315914,4,50,0.0,4.491276633925671,0.0,0.0,0.0,4,8.03655247024243,1.7533155950330501,4,1.7533155950330501,15.962116508771908,8.620570122335302,58.90022076659997,0.0,-0.003336691064760089,42.79233375359147,5.704590797424316,0.0,15.962116508771908,14.079552877826975,0.0,0.0,8.620570122335302,200,58.90022076659997,15.962116508771906,4,-0.0011551284696906805,2.5274220445315914,8.03655247024243,0.0021815625950694084,14.079552877826975,1000000,200,0.006510589271783829,0.0
12.498079075903256,5.048952447942975,50,5,29.002507876745444,2.6029528814437057,5,50,0.0,5.048952447942975,0.0,0.0,0.0,5,8.571348671405119,4.814383432402021,5,4.814383432402021,12.498079075903254,5.638940958179551,72.21269330165221,0.0,-0.0008359948405995965,29.002507876745444,5.7282843589782715,0.0,12.498079075903254,16.348175167707442,0.0,0.0,5.638940958179551,200,72.21269330165221,12.498079075903256,5,0.0018205875530838966,2.6029528814437057,8.571348671405119,0.002656582393683493,16.348175167707442,1200000,200,0.009969351813197136,0.0
16.649798478370098,4.912014184106932,50,6,54.76548441657429,2.7770312794911938,6,50,0.0,4.912014184106932,0.0,0.0,0.0,6,8.136177983789867,4.321196221505306,6,4.321196221505306,16.6497984783701,10.083236926375804,37.97453847486376,0.0,-0.003285702783614397,54.76548441657429,5.709312915802002,0.0,16.6497984783701,16.861188385183134,0.0,0.0,10.083236926375804,200,37.97453847486376,16.649798478370098,6,-0.0018224150408059359,2.7770312794911938,8.136177983789867,0.0014632877428084612,16.861188385183134,1400000,200,0.006889886222779751,0.0
17.96680137510824,4.84071172949763,50,7,40.132159936354775,5.114702513101942,7,50,0.0,4.84071172949763,0.0,0.0,0.0,7,7.7126447123613975,4.658760091196779,7,4.658760091196779,17.96680137510824,6.987322658368567,37.85272770180694,0.0,-0.004271329380571842,40.132159936354775,5.688630104064941,0.0,17.96680137510824,17.487468493509024,0.0,0.0,6.987322658368567,200,37.85272770180694,17.96680137510824,7,-0.002065879525616765,5.114702513101942,7.7126447123613975,0.002205449854955077,17.487468493509024,1600000,200,0.006565474905073643,0.0
19.65941309874878,5.331675278391263,50,8,37.41878585753387,6.790646106864429,8,50,0.0,5.331675278391263,0.0,0.0,0.0,8,7.653785070444341,4.352169713226327,8,4.352169713226327,19.65941309874878,7.620774153532292,42.77879095939747,0.0,-0.0023279120214283466,37.41878585753387,5.685474872589111,0.0,19.65941309874878,20.465715932895822,0.0,0.0,7.620774153532292,200,42.77879095939747,19.65941309874878,8,-0.00043575940071605146,6.790646106864429,7.653785070444341,0.0018921526207122952,20.465715932895822,1800000,200,0.006825094576925039,0.0
20.44926117208701,5.065553102022736,50,9,33.22132824758138,8.72144146793036,9,50,0.0,5.065553102022736,0.0,0.0,0.0,9,6.9229829385642825,5.522376353256421,9,5.522376353256421,20.44926117208701,5.921402118371377,38.07505713383383,0.0,-0.0017530694603919983,33.22132824758138,5.6970343589782715,0.0,20.44926117208701,21.08906465735702,0.0,0.0,5.921402118371377,200,38.07505713383383,20.44926117208701,9,-8.124935266096145e-05,8.72144146793036,6.9229829385642825,0.0016718201077310368,21.08906465735702,2000000,200,0.006720309611409903,0.0
21.4712264175715,5.37078125540281,50,10,40.427515582644396,5.658445888068,10,50,0.0,5.37078125540281,0.0,0.0,0.0,10,7.749294349252971,4.3710111733491175,10,4.3710111733491175,21.471226417571508,7.5776010955372035,43.68670691300187,0.0,-0.002204291056841612,40.427515582644396,5.69051456451416,0.0,21.471226417571508,22.193093399663894,0.0,0.0,7.5776010955372035,200,43.68670691300187,21.4712264175715,10,-0.0007378931040875614,5.658445888068,7.749294349252971,0.0014663979527540505,22.193093399663894,2200000,200,0.006943014916032553,0.0
22.207010580119032,5.651557704841331,50,11,38.403050988492254,7.63974992157138,11,50,0.0,5.651557704841331,0.0,0.0,0.0,11,7.46705211704656,7.0688865945565045,11,7.0688865945565045,22.20701058011904,7.839168390845598,39.76212365400627,0.0,0.000562582747079432,38.403050988492254,5.709527015686035,0.0,22.20701058011904,23.54940913410619,0.0,0.0,7.839168390845598,200,39.76212365400627,22.207010580119032,11,0.002233219798654318,7.63974992157138,7.46705211704656,0.0016706370515748858,23.54940913410619,2400000,200,0.006760735996067524,0.0
25.366038185088122,5.706107968761205,50,12,47.40443737400985,7.859844163426591,12,50,0.0,5.706107968761205,0.0,0.0,0.0,12,19.27971961026452,8.427833617606298,12,8.427833617606298,25.366038185088122,8.884188282145523,272.8472262583065,0.0,-0.00129612535238266,47.40443737400985,5.723504543304443,0.0,25.366038185088122,25.516897945220215,0.0,0.0,8.884188282145523,200,272.8472262583065,25.366038185088122,12,-7.038521289359778e-05,7.859844163426591,19.27971961026452,0.0012257401394890621,25.516897945220215,2600000,200,0.006619453430175781,0.0
24.779445761759433,6.093877624853403,50,13,40.40926644363464,10.49468815723758,13,50,0.0,6.093877624853403,0.0,0.0,0.0,13,12.095075530185548,6.661326050845732,13,6.661326050845732,24.779445761759433,6.836049707944176,131.5921411615177,0.0,-0.003313122782856226,40.40926644363464,5.703425407409668,0.0,24.779445761759433,25.95664145816767,0.0,0.0,6.836049707944176,200,131.5921411615177,24.779445761759433,13,-0.002058361191302538,10.49468815723758,12.095075530185548,0.001254761591553688,25.95664145816767,2800000,200,0.006555295083671808,0.0
28.437933492933652,6.190721761186387,50,14,40.3311831391197,9.690694021877693,14,50,0.0,6.190721761186387,0.0,0.0,0.0,14,8.238921109285368,6.154020030776914,14,6.154020030776914,28.437933492933652,7.948802219419187,60.11424139557257,0.0,-0.004007919691503048,40.3311831391197,5.686589241027832,0.0,28.437933492933652,27.37044893929945,0.0,0.0,7.948802219419187,200,60.11424139557257,28.437933492933652,14,-0.0020789545960724354,9.690694021877693,8.238921109285368,0.0019289650954306126,27.37044893929945,3000000,200,0.006944707594811916,0.0
28.011875847360816,6.358878658932975,50,15,40.97877622666775,12.10817115251713,15,50,0.0,6.358878658932975,0.0,0.0,0.0,15,8.438619162277321,6.378023521575595,15,6.378023521575595,28.01187584736082,7.6427050826999245,50.528986206884554,0.0,-0.00048431294271722436,40.97877622666775,5.7055158615112305,0.0,28.01187584736082,27.679721142336565,0.0,0.0,7.6427050826999245,200,50.528986206884554,28.011875847360816,15,0.0012946136994287372,12.10817115251713,8.438619162277321,0.0017789266421459615,27.679721142336565,3200000,200,0.006547982804477215,0.0
28.87713289348208,6.50486240897469,50,16,54.780381658274585,10.79100201645453,16,50,0.0,6.50486240897469,0.0,0.0,0.0,16,10.477346737936674,10.760713038465342,16,10.760713038465342,28.87713289348208,9.512715741137526,106.74569350673059,0.0,-0.005182748660445213,54.780381658274585,5.654831886291504,0.0,28.87713289348208,28.760476242232354,0.0,0.0,9.512715741137526,200,106.74569350673059,28.87713289348208,16,-0.0037923031486570835,10.79100201645453,10.477346737936674,0.0013904455117881298,28.760476242232354,3400000,200,0.006748796906322241,0.0
29.706619824124417,6.4668873244958265,50,17,110.40613531423045,11.482646258339855,17,50,0.0,6.4668873244958265,0.0,0.0,0.0,17,9.066843464282009,8.782539563110443,17,8.782539563110443,29.706619824124417,14.596902928945244,69.92940181042755,0.0,-0.003305027261376381,110.40613531423045,5.6494832038879395,0.0,29.706619824124417,28.52932826923299,0.0,0.0,14.596902928945244,200,69.92940181042755,29.706619824124417,17,-0.001155939302407205,11.482646258339855,9.066843464282009,0.002149087958969176,28.52932826923299,3600000,200,0.006592836230993271,0.0
29.772784057341983,6.51087883761418,50,18,54.243368173973266,9.11184054744646,18,50,0.0,6.51087883761418,0.0,0.0,0.0,18,12.44220548884481,8.692344243122767,18,8.692344243122767,29.772784057341987,10.178115643774087,110.48173479158274,0.0,-0.0028014376293867826,54.243368173973266,5.631734371185303,0.0,29.772784057341987,29.38993582980519,0.0,0.0,10.178115643774087,200,110.48173479158274,29.772784057341983,18,-0.0010724394815042615,9.11184054744646,12.44220548884481,0.0017289981478825212,29.38993582980519,3800000,200,0.006719215307384729,0.0
29.26989126155382,6.774858755260091,50,19,79.26084210108041,11.147576699687448,19,50,0.0,6.774858755260091,0.0,0.0,0.0,19,12.659907827834363,8.804756625227327,19,8.804756625227327,29.269891261553816,12.03041175054497,105.3748384678987,0.0,-0.0010984494583681226,79.26084210108041,5.633430480957031,0.0,29.269891261553816,30.039804023216533,0.0,0.0,12.03041175054497,200,105.3748384678987,29.26989126155382,19,0.00011324205115670338,11.147576699687448,12.659907827834363,0.001211691509524826,30.039804023216533,4000000,200,0.006587178912013769,0.0
33.16938854367885,7.1567219084563245,50,20,126.49500074133353,9.766180836792497,20,50,0.0,7.1567219084563245,0.0,0.0,0.0,20,15.516048472094587,9.877219498058748,20,9.877219498058748,33.16938854367884,20.275269969634834,117.74168398060688,0.0,-0.001489745220169425,126.49500074133353,5.629592418670654,0.0,33.16938854367884,32.32783893277747,0.0,0.0,20.275269969634834,200,117.74168398060688,33.16938854367885,20,-0.00014255028509069234,9.766180836792497,15.516048472094587,0.0013471949350787327,32.32783893277747,4200000,200,0.0066541023552417755,0.0
35.32873847695788,6.924376822268157,50,21,150.29457292489457,15.959761838875112,21,50,0.0,6.924376822268157,0.0,0.0,0.0,21,15.75869704733357,10.99223667845448,21,10.99223667845448,35.328738476957895,20.095373672819704,134.9113904277227,0.0,-0.0022751702927052975,150.29457292489457,5.624931812286377,0.0,35.328738476957895,30.452712629663935,0.0,0.0,20.095373672819704,200,134.9113904277227,35.32873847695788,21,-0.0010939415078610182,15.959761838875112,15.75869704733357,0.0011812287848442793,30.452712629663935,4400000,200,0.0066067976877093315,0.0
29.481388119098593,7.384613942531579,50,22,60.05687590588888,7.426011944982168,22,50,0.0,7.384613942531579,0.0,0.0,0.0,22,24.895421406953922,8.372663188332677,22,8.372663188332677,29.481388119098593,10.740950650387292,213.3459384860521,0.0,0.0013116277987137437,60.05687590588888,5.672569274902344,0.0,29.481388119098593,33.35686952921777,0.0,0.0,10.740950650387292,200,213.3459384860521,29.481388119098593,22,0.002759241033345461,7.426011944982168,24.895421406953922,0.0014476132346317172,33.35686952921777,4600000,200,0.009556109085679054,0.0
34.54419118866387,6.992062087071149,50,23,124.83500545900569,13.697321950373027,23,50,0.0,6.992062087071149,0.0,0.0,0.0,23,23.303175601383053,11.304979786919088,23,11.304979786919088,34.54419118866387,20.738109905834463,316.6234219362512,0.0,-0.0017462978139519691,124.83500545900569,5.672279357910156,0.0,34.54419118866387,32.99992514132557,0.0,0.0,20.738109905834463,200,316.6234219362512,34.54419118866387,23,-2.4427008611382917e-05,13.697321950373027,23.303175601383053,0.0017218708053405862,32.99992514132557,4800000,200,0.00668248999863863,0.0
33.03063225153958,7.7318509246962766,50,24,96.55666715358173,13.223316559211252,24,50,0.0,7.7318509246962766,0.0,0.0,0.0,24,25.51618279243121,10.64113289217269,24,10.64113289217269,33.030632251539586,13.54166147741941,246.8400338867216,0.0,-0.003464212641119957,96.55666715358173,5.635539531707764,0.0,33.030632251539586,34.262542962534184,0.0,0.0,13.54166147741941,200,246.8400338867216,33.03063225153958,24,-0.002275381702929735,13.223316559211252,25.51618279243121,0.0011888309381902218,34.262542962534184,5000000,200,0.006730495952069759,0.0
32.36744660979403,7.74893473635415,50,25,87.59311923752239,11.26057485651184,25,50,0.0,7.74893473635415,0.0,0.0,0.0,25,23.54676107992777,11.604955277181029,25,11.604955277181029,32.36744660979403,13.540225047922432,237.63279509864444,0.0,-0.002901338739320636,87.59311923752239,5.593731880187988,0.0,32.36744660979403,36.02189139519359,0.0,0.0,13.540225047922432,200,237.63279509864444,32.36744660979403,25,-0.001846594037488103,11.26057485651184,23.54676107992777,0.0010547447018325329,36.02189139519359,5200000,200,0.006772435270249844,0.0
