push-v2/StdReturn,door-open-v2/SuccessRate,basketball-v2/MinReturn,Average/SuccessRate,MetaTest/shelf-place-v2/MaxReturn,MetaTest/lever-pull-v2/Iteration,button-press-topdown-v2/MinReturn,window-open-v2/AverageReturn,door-open-v2/TerminationRate,MetaTest/drawer-open-v2/MinReturn,basketball-v2/AverageReturn,MetaTest/lever-pull-v2/AverageDiscountedReturn,reach-v2/AverageReturn,MetaTest/Average/AverageReturn,basketball-v2/SuccessRate,window-open-v2/MinReturn,MetaTest/drawer-open-v2/NumEpisodes,reach-v2/MaxReturn,reach-v2/MinReturn,button-press-topdown-v2/MaxReturn,reach-v2/SuccessRate,MetaTest/Average/SuccessRate,MetaTest/sweep-into-v2/SuccessRate,MetaTest/sweep-into-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/AverageReturn,button-press-topdown-v2/StdReturn,MetaTest/Average/NumEpisodes,pick-place-v2/TerminationRate,MetaTest/drawer-open-v2/StdReturn,MetaTest/drawer-open-v2/TerminationRate,push-v2/SuccessRate,window-open-v2/StdReturn,MetaTest/lever-pull-v2/TerminationRate,push-v2/AverageReturn,MetaTest/lever-pull-v2/AverageReturn,sweep-v2/StdReturn,door-open-v2/AverageReturn,MetaTest/sweep-into-v2/Iteration,GaussianMLPPolicy/LossBefore,basketball-v2/Iteration,MetaTest/sweep-into-v2/NumEpisodes,MetaTest/Average/TerminationRate,GaussianMLPPolicy/LossAfter,MetaTest/Average/StdReturn,drawer-close-v2/MinReturn,peg-insert-side-v2/AverageReturn,sweep-v2/NumEpisodes,pick-place-v2/NumEpisodes,peg-insert-side-v2/Iteration,MetaTest/sweep-into-v2/MinReturn,basketball-v2/AverageDiscountedReturn,Average/AverageReturn,MetaTest/shelf-place-v2/NumEpisodes,MetaTest/door-close-v2/AverageReturn,MetaTest/shelf-place-v2/SuccessRate,pick-place-v2/StdReturn,pick-place-v2/SuccessRate,peg-insert-side-v2/TerminationRate,drawer-close-v2/TerminationRate,sweep-v2/AverageDiscountedReturn,MetaTest/lever-pull-v2/StdReturn,button-press-topdown-v2/AverageReturn,MetaTest/lever-pull-v2/MinReturn,peg-insert-side-v2/NumEpisodes,sweep-v2/TerminationRate,GaussianMLPPolicy/KLBefore,button-press-topdown-v2/SuccessRate,peg-insert-side-v2/StdReturn,reach-v2/StdReturn,drawer-close-v2/NumEpisodes,MetaTest/drawer-open-v2/AverageReturn,MetaTest/door-close-v2/MinReturn,push-v2/TerminationRate,button-press-topdown-v2/NumEpisodes,Average/NumEpisodes,MetaTest/sweep-into-v2/AverageReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageDiscountedReturn,basketball-v2/StdReturn,Average/Iteration,MetaTest/door-close-v2/NumEpisodes,pick-place-v2/MaxReturn,MetaTest/door-close-v2/AverageDiscountedReturn,reach-v2/NumEpisodes,MetaTest/sweep-into-v2/TerminationRate,pick-place-v2/AverageReturn,peg-insert-side-v2/AverageDiscountedReturn,drawer-close-v2/StdReturn,Average/StdReturn,basketball-v2/MaxReturn,MetaTest/shelf-place-v2/Iteration,peg-insert-side-v2/MaxReturn,pick-place-v2/AverageDiscountedReturn,window-open-v2/NumEpisodes,button-press-topdown-v2/Iteration,reach-v2/TerminationRate,MetaTest/door-close-v2/SuccessRate,Iteration,MetaTest/lever-pull-v2/NumEpisodes,Average/MinReturn,MetaTest/Average/MaxReturn,MetaTest/drawer-open-v2/AverageDiscountedReturn,push-v2/AverageDiscountedReturn,sweep-v2/AverageReturn,MetaTest/Average/MinReturn,door-open-v2/NumEpisodes,MetaTest/drawer-open-v2/SuccessRate,reach-v2/Iteration,drawer-close-v2/MaxReturn,MetaTest/door-close-v2/StdReturn,MetaTest/shelf-place-v2/TerminationRate,button-press-topdown-v2/TerminationRate,door-open-v2/StdReturn,door-open-v2/MaxReturn,MetaTest/drawer-open-v2/Iteration,TotalEnvSteps,door-open-v2/Iteration,window-open-v2/SuccessRate,drawer-close-v2/SuccessRate,window-open-v2/MaxReturn,Average/AverageDiscountedReturn,MetaTest/door-close-v2/Iteration,push-v2/MinReturn,drawer-close-v2/AverageReturn,sweep-v2/MinReturn,MetaTest/sweep-into-v2/StdReturn,GaussianMLPPolicy/Entropy,peg-insert-side-v2/SuccessRate,push-v2/Iteration,sweep-v2/SuccessRate,MetaTest/shelf-place-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/MinReturn,drawer-close-v2/AverageDiscountedReturn,peg-insert-side-v2/MinReturn,window-open-v2/Iteration,sweep-v2/Iteration,GaussianMLPPolicy/dLoss,button-press-topdown-v2/AverageDiscountedReturn,reach-v2/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,pick-place-v2/MinReturn,drawer-close-v2/Iteration,MetaTest/door-close-v2/MaxReturn,basketball-v2/NumEpisodes,push-v2/MaxReturn,basketball-v2/TerminationRate,MetaTest/shelf-place-v2/StdReturn,pick-place-v2/Iteration,push-v2/NumEpisodes,MetaTest/door-close-v2/TerminationRate,Average/TerminationRate,MetaTest/lever-pull-v2/SuccessRate,Average/MaxReturn,window-open-v2/TerminationRate,door-open-v2/AverageDiscountedReturn,sweep-v2/MaxReturn,MetaTest/drawer-open-v2/MaxReturn,MetaTest/sweep-into-v2/MaxReturn,door-open-v2/MinReturn,MetaTest/lever-pull-v2/MaxReturn,window-open-v2/AverageDiscountedReturn
11.296552968342391,0.0,1.0576917617717945,0.07,9.14230731198033,0,115.4284979318024,185.1042798083815,0.0,416.34516157241853,7.0813632765940735,211.2856568568507,195.51282912925103,235.56804088011174,0.0,157.28431323107822,50,360.5352894337281,128.30795495932458,512.7397915581324,0.0,0.012,0.0,31.73555945365796,0.1828461462396066,103.90152756084952,250,0.0,444.6119633022435,0.0,0.0,17.702258834173602,0.0,14.731287203589417,211.28565685685066,38.908080150707804,294.43853980567275,0,-0.004730492364615202,0,50,0.0,-0.010673968121409416,368.13859746626844,2.354509492760272,3.817349723974824,20,20,0,5.682675962931071,1.9180949541687695,255.4912851921358,50,166.56099358004658,0.0,3.723892667285529,0.0,0.0,0.0,20.611061927823574,92.20011616417077,309.92660507902997,41.26964864308776,20,0.0,0.0,0.2,0.7657847103778797,54.674595458328916,20,768.0751483637639,25.137620965509484,0.0,20,200,31.73555945365796,0,235.5680408801117,3.647419305803465,0,50,13.217526946121303,166.56099358004658,20,0.0,5.374059965345827,0.9791135665180228,1879.7659958479164,730.2728818580243,15.050667552771134,0,5.108333000802796,1.9655434587100586,20,0,0.0,0.06,0,50,1.0576917617717945,2274.962097336136,768.0751483637636,6.2814093479742805,70.88141453740647,0.0,20,0.0,0,4765.9237908434325,286.5057579944255,0.0,0.0,143.96696907565928,573.6257006082459,0,200000,0,0.0,0.5,217.4177306542333,43.228661275700006,0,6.679451781782278,1468.0451233921124,48.28301380898604,59.10153269743761,5.650638103485107,0.0,0,0.0,0.1828461462396066,0.0,188.9020668229687,2.622128303381186,0,0,0.005943475756794214,56.1081683721625,68.0372991423474,0.006775216665118933,1.5751151249216022,0,1312.122892040681,20,44.9713424780558,0.0,1.279923023677246,0,20,0.0,0.0,0.0,4765.9237908434325,0.0,47.19913403115633,237.28785158156623,2274.962097336136,427.65456978798244,176.22643051271655,381.065868967076,40.284721133170486
19.78448942069737,0.0,2.665684487463967,0.015,62.292463290702074,1,97.61032321447786,188.5120270177953,0.0,439.0239133559834,8.85429097478802,201.9277131293785,284.0038823007864,324.1321428910565,0.0,163.1973774167689,50,878.764571568724,159.88864901389593,386.0841517163161,0.0,0.044,0.0,87.36386413627787,1.2590796837543796,107.88098947484303,250,0.0,374.98622119482536,0.0,0.0,16.366619489892464,0.0,16.945265083382036,201.9277131293785,10.311072145545971,420.8977873846278,1,0.004481911193579435,1,50,0.0,0.0020997924730181694,501.4013761644581,1.1602870395306895,6.007472514403395,20,20,1,3.0297850193858613,3.061581242613881,184.43592663926808,50,431.459901387904,0.0,3.403484084424073,0.0,0.0,0.0,14.499951572048563,96.41187845245808,211.09994852820313,30.86145322240297,20,0.0,0.0,0.0,3.4751427830153347,160.39559029867524,20,898.6501561179675,29.507798860217363,0.0,20,200,87.36386413627784,1,324.1321428910565,9.39288342989937,1,50,14.487192200065094,431.45990138790404,20,0.0,5.147406631979164,2.0600999231012933,1540.9591951683663,535.0192634833676,47.109612822576366,1,16.066416054967767,2.268871139315549,20,1,0.0,0.22,1,50,1.1602870395306895,2616.7328582485766,898.6501561179675,6.247300533923593,52.25739610432097,0.0,20,0.0,1,4800.601556954365,756.1522288698515,0.0,0.0,159.4616778732842,645.1684915564533,1,400000,1,0.0,0.15,224.81900297023824,36.34837887917927,1,6.3393968213325795,650.6337898523944,35.79354098539097,135.77263826488985,5.673685550689697,0.0,1,0.0,1.25907968375438,0.0,86.66125845811094,2.3135343623731965,1,1,0.002382118720561266,46.244401009626685,91.55495995384581,0.006723293103277683,1.6992344873431058,1,2616.7328582485766,20,101.78020903923607,0.0,8.719546444877167,1,20,0.0,0.0,0.0,4800.601556954365,0.0,70.33472871533786,74.28181573273143,1731.6412914388497,741.5248637676511,176.8588568520304,365.51599014169494,40.550636243868524
87.99670472039585,0.0,1.2751261574231332,0.07,0.5917435053325538,2,137.36641202838348,203.16072196268388,0.0,438.6545996206281,4.829632361287349,193.89352863539744,517.4197875599534,459.67130747185155,0.0,170.63243923097602,50,1722.3004444012174,193.02137272809213,481.66299099216695,0.0,0.096,0.02,155.23610968667865,0.02253366908191806,94.41144669986127,250,0.0,413.10322364244934,0.0,0.0,20.927232990095554,0.0,54.958256089383624,193.89352863539742,37.19778396243114,340.1782516659297,2,-0.0005583026213571429,2,50,0.0,-0.004421337507665157,680.3576460675622,2.485298369416353,8.3447763635622,20,20,2,7.687120846073147,1.5847876448302491,346.20399135506307,50,998.659130182609,0.0,4.5041273674570785,0.0,0.0,0.0,20.50593271423977,92.1863914193473,279.7202415298858,37.545188859949384,20,0.0,0.0,0.15,4.258404695044557,382.0026046785311,20,950.5452351854904,41.4682319326602,0.0,20,200,155.23610968667865,2,459.67130747185155,2.8085147099914214,2,50,17.30143040927221,998.6591301826094,20,0.0,6.93034311148736,2.2361799985618673,1983.716331836134,858.2665381561618,13.5063344210375,2,19.93655726962889,2.643478990351385,20,2,0.0,0.46,2,50,1.2751261574231332,3184.3595540391957,950.5452351854904,24.39984904142475,64.32550388860759,0.0,20,0.0,2,4685.708727249277,1035.8487236764283,0.0,0.0,161.04791162583993,617.2330063812194,2,600000,2,0.0,0.55,250.4262801295783,54.229908377506675,2,9.956105447355068,1982.1723990178493,33.71801243538913,395.2679338548742,5.6704630851745605,0.0,2,0.0,0.02253366908191806,0.0,214.42889308788463,3.7582336071613867,2,2,0.0038630348863080144,52.8443357482504,121.17509155957416,0.006435965653508902,1.8304492966206853,2,3184.3595540391957,20,373.2958582666035,0.0,0.11053803081035266,2,20,0.0,0.0,0.0,4685.708727249277,0.0,59.934189692654755,213.82092344143405,2053.778291140761,2742.51358316476,176.119093138052,349.68572978626804,42.54634529729468
40.68477680705606,0.0,1.6652274118194619,0.06,46.48185467932201,3,200.678488150307,187.0192055299421,0.0,493.6160255003157,7.472243472099613,192.64674168152436,507.0534470625247,261.4313852072639,0.0,149.8674931031458,50,1076.469071567884,209.4385451007999,519.4874638954307,0.0,0.008,0.02,136.2346112174394,0.9347465702099594,105.21530430278796,250,0.0,352.456926244718,0.0,0.0,25.067370381302197,0.0,58.29001226563872,192.6467416815244,10.680200176086538,357.59089612682556,3,0.00047845643712207675,3,50,0.0,-0.0021957620047032833,380.16836996489474,2.065870712244499,6.006441536427461,20,20,3,8.461146345481882,2.13774672104618,272.4351976577439,50,102.3641405541585,0.0,2.6794641037521796,0.0,0.0,0.0,16.246186899704032,89.73626936922044,304.45799300452654,35.49387413140093,20,0.0,0.0,0.15,2.3418790445304816,201.57499508675986,20,874.9766860129871,28.108091318402042,0.0,20,200,136.23461121743935,3,261.4313852072639,5.434776550404791,3,50,11.482072956887848,102.36414055415845,20,0.0,5.7426998891067225,1.6712320049702705,1672.609788996264,645.7802530925422,23.165804191518564,3,12.818054239823546,1.3133748206970137,20,3,0.0,0.02,3,50,1.6652274118194619,2174.4098981922393,874.9766860129871,19.152099040328753,56.90630192158902,0.0,20,0.0,3,4755.048238072008,220.28718940156475,0.0,0.0,138.0741664897385,554.5799735426057,3,800000,3,0.0,0.45,253.75376830506855,43.39974668865492,3,8.85909302399465,1233.812735768759,36.014998512480076,227.57064283379518,5.67132043838501,0.0,3,0.0,0.9347465702099597,0.0,109.08233648701159,3.0102594869593675,3,3,0.00267421844182536,58.078988046134796,129.7882480722512,0.0066613005474209785,2.416811250534033,3,1605.0827231350668,20,170.5472867056636,0.0,6.506827988785411,3,20,0.0,0.0,0.0,4755.048238072008,0.0,54.84173672347752,73.74444162195901,2174.4098981922393,1518.5285529095327,175.94259104859552,330.4030826538646,41.68551807092787
248.63114307247704,0.0,1.8487007944279557,0.1,3.043146751063506,4,131.13236251300813,207.3164435268774,0.0,439.39344024888453,6.718313331085453,196.64301967018574,1016.960028939529,300.6232445418418,0.0,152.19692967999458,50,2793.3883109312183,350.9223010751159,544.9172303839191,0.05,0.024,0.04,169.3595731414132,0.07923430605016861,124.45728785962363,250,0.0,464.0516138469512,0.0,0.05,30.629563052742373,0.0,110.09170747637499,196.64301967018574,20.564546967432843,418.85923625514533,4,-0.0005291186971589923,4,50,0.0,-0.0017406295519322157,469.7393087695993,3.5739125895000368,15.3907613906758,20,20,4,18.619356291343983,2.58569251710403,468.0514330958307,50,169.65644928267298,0.0,12.846613726833322,0.0,0.0,0.0,20.83775046888323,92.23555604828483,279.658550130804,40.210600385846185,20,0.0,0.0,0.2,12.358241200890236,609.19548452381,20,967.3779463088867,19.459021026873025,0.0,20,200,169.35957314141328,4,300.62324454184187,4.469379774576074,4,50,59.67897352898169,169.65644928267298,20,0.0,12.583051849420826,3.368155527441649,1739.4483187916583,957.3564660791795,19.276109979469194,4,60.42672339508673,3.8487178725420974,20,4,0.0,0.08,4,50,1.8487007944279557,2236.138822716617,967.3779463088871,20.377671817743312,60.770682011961775,0.0,20,0.0,4,4625.8934905114165,446.6020915960637,0.0,0.0,139.95573443924545,607.4945266809707,4,1000000,4,0.0,0.7,271.6201170660528,64.2279005950023,4,14.601021127948846,2552.1655560464333,37.673445218392004,316.0495320164777,5.663432598114014,0.0,4,0.0,0.07923430605016861,0.0,216.86368962478997,3.51975541272643,4,4,0.0012115108547732234,54.90309868561873,208.0130823911667,0.006503404583781958,1.9522932704100027,4,2236.138822716617,20,1184.0856661440425,0.0,0.428399329671234,4,20,0.0,0.0,0.0,4625.8934905114165,0.0,67.80419548319436,127.68479777159467,2120.481229333928,2049.6220471261518,177.52246533489878,337.3347384108369,43.67695156153897
45.29379459685788,0.0,2.157709183252136,0.115,1.1685212759854513,5,175.56914583181728,188.82583624664554,0.0,453.79910614650163,10.724133111686282,206.876222513102,1350.1478762479483,340.98615922157694,0.0,121.83098311460888,50,3086.6392692591885,283.2498428341821,548.901509782082,0.0,0.02,0.1,409.5281084859914,0.03271508049875751,120.16972915390026,250,0.0,438.43849565854657,0.0,0.0,48.014795963256056,0.0,49.94328845448162,206.87622251310196,11.642032628630524,447.0748293477003,5,-0.002411973662674427,5,50,0.0,-0.0050598555244505405,584.4573465593214,3.3550387958655663,9.76055967904837,20,20,5,13.730275300481722,3.4333243905923503,531.4460915209974,50,25.588361206755554,0.0,5.863434178119844,0.0,0.0,0.0,17.40969223851531,91.38993406527005,384.14786838047047,41.093979617516965,20,0.0,0.0,0.25,2.1963945428675355,997.7992073134127,20,1062.9053888215371,17.58193573510514,0.0,20,200,409.5281084859914,5,340.98615922157694,6.28194807268493,5,50,29.175360322682987,25.588361206755554,20,0.0,9.327412503450379,1.773931967832785,1597.0842178233265,1043.2778735866402,26.023791617118007,5,13.638093915998482,2.6115610028046667,20,5,0.0,0.0,5,50,2.157709183252136,4106.651831209768,1062.905388821537,20.40241406189062,53.158848411264934,0.0,20,0.0,5,4705.138849651032,3.430887780226435,0.0,0.0,167.43888552105832,672.7564613702643,5,1200000,5,0.1,0.8,312.99439397584786,65.84475981691196,5,14.59516847857164,2811.3502628272777,35.27023426236072,864.7449586745214,5.647980690002441,0.0,5,0.0,0.03271508049875751,0.0,243.36322892449502,6.8892950503971155,5,5,0.0026478818617761135,63.754913067316906,192.2516411997938,0.006607509218156338,3.4414470805692465,5,34.681119915988276,20,222.57199215218523,0.0,0.1749419669217365,5,20,0.0,0.0,0.0,4705.138849651032,0.0,71.48987510796208,89.68244790614142,2215.713978667985,4106.651831209768,178.6547950559277,344.5280161653863,41.9570162079161
812.4812115586749,0.0,3.0055046910389276,0.13,0.0,6,194.85842693472625,233.47738398857186,0.0,490.5664794047911,9.365660202343452,190.85537239889086,726.8979526449206,318.021569548964,0.0,150.34405213094712,50,1578.3010484123406,217.84426256938198,553.3258165868408,0.0,0.012,0.06,206.42400514219614,0.0,108.78663423244157,250,0.0,471.7547525247808,0.0,0.05,101.89084172808474,0.0,240.51990484289172,190.8553723988908,65.53869709757458,455.66357945577573,6,-0.002134468872100115,6,50,0.0,-0.004484170116484165,540.6085887306886,3.456958713803988,26.479493272179788,20,20,6,14.155497603401916,3.154338134163775,539.1920568086641,50,51.767499253907445,0.0,2.249864807440019,0.0,0.0,0.0,24.526571985527816,91.36450036270573,414.57902437507335,47.95905625736764,20,0.0,0.0,0.25,38.95403269693792,360.20617764324595,20,1141.0609709498258,19.252070460331044,0.0,20,200,206.4240051421962,6,318.02156954896407,7.296535046966423,6,50,14.34568420465885,51.767499253907445,20,0.0,7.190063967377775,4.378409463634014,1461.1809383138266,1065.7762913048741,34.491513823004716,6,148.17036779214988,2.5988744595491644,20,6,0.0,0.0,6,50,3.0055046910389276,4225.721712274837,1141.060970949826,37.91823464282017,71.49735888481644,0.0,20,0.0,6,4805.335276120521,50.38932809039276,0.0,0.0,82.5884485636554,613.8900228779762,6,1400000,6,0.1,0.9,645.3347248539445,68.97427909955053,6,23.920353390431796,3206.2501464526904,17.399322584205684,591.4398238373826,5.629532337188721,0.0,6,0.0,0.0,0.0,302.5357946255888,8.55535316603649,6,6,0.0023497012443840504,72.32730384298867,128.71267999493193,0.006532669998705387,3.914966998532724,6,330.7396713785594,20,3780.49469136915,0.0,0.0,6,20,0.0,0.0,0.0,4805.335276120521,0.0,67.09289251615266,338.0845859764792,2155.243765842409,4225.721712274837,280.40067800559785,335.3146251288565,46.497691330148264
499.5570533932136,0.0,4.997737821218795,0.15,0.6056296799895502,7,193.09425957996177,259.4378595438454,0.0,422.65392354490984,11.824360646493789,175.7931804429245,1069.2614980858934,254.9968060063318,0.0,174.97823441817363,50,1683.9210684021036,419.76905552535385,579.9736253365256,0.0,0.008,0.02,87.72599939000769,0.02432405347465618,129.47929680141846,250,0.0,319.01729584604914,0.0,0.15,109.32931449799794,0.0,229.9688893635407,175.7931804429245,27.118465174282445,536.9642002061452,7,-0.0011343442602083087,7,50,0.0,-0.0031416346319019794,410.4122449391792,3.893955093064045,30.170955349145835,20,20,7,7.68223156891201,4.501041845089623,644.2649169665697,50,113.31770040839778,0.0,1.3928832676411924,0.0,0.0,0.0,25.538581474141907,87.50827794169905,415.52174758079025,30.255955598527756,20,0.0,0.0,0.3,45.50966831844543,346.14813365244214,20,898.1228257368547,20.44697133901555,0.0,20,200,87.72599939000764,7,254.9968060063318,9.115238498434072,7,50,11.380152893159696,113.31770040839773,20,0.0,8.45276377850222,6.263169365384308,1113.2943505897767,1174.2209516399785,47.06974633134796,7,168.8379567557222,2.5586983791420232,20,7,0.0,0.02,7,50,3.893955093064045,2570.395676918004,898.1228257368547,27.60637744267396,66.02406326009199,0.0,20,0.0,7,4746.083527107998,268.20487517031444,0.0,0.0,118.02187426524058,781.6441982979967,7,1600000,7,0.1,0.95,696.7744774553802,84.3557812723703,7,21.57074792324242,3815.022831851248,37.06023259919054,357.60272128481705,5.622581958770752,0.0,7,0.0,0.02432405347465618,0.0,420.2250097555516,5.503585334790143,7,7,0.0020072903716936707,69.49593138899402,161.8643114247272,0.006462165154516697,6.494744242439704,7,1625.4789096424956,20,1932.5515974810369,0.0,0.09522755331362054,7,20,0.0,0.0,0.0,4746.083527107998,0.0,76.70023133834543,134.86378506761616,1783.7255053618917,2570.395676918004,353.87919582779017,318.67348777137386,48.80446030965287
25.094387160172676,0.0,1.41744474764326,0.105,180.7270587172966,8,133.59766554066684,246.160848595275,0.0,477.9441425319543,11.05672308604738,194.6261171807646,486.6941837804517,261.13121450938,0.0,187.80317376941235,50,847.496387643489,248.69368086741915,566.8264793633656,0.0,0.004,0.02,101.87302685019415,3.6752850311531593,106.87393869110991,250,0.0,289.35886200471384,0.0,0.0,36.661712694689335,0.0,40.744886440242155,194.6261171807646,14.851274575730791,541.5797192922466,8,-0.0023660215083509684,8,50,0.0,-0.00403209775686264,393.61496619830893,3.9600594430181495,31.24178603576085,20,20,8,10.758752383957718,3.996312302310497,378.7672614175942,50,53.59616590340851,0.0,1.7007330704196058,0.0,0.0,0.0,18.81328616126423,88.60591836746158,355.3972566989483,38.45517640329165,20,0.0,0.0,0.25,49.31755895927322,165.60871940204865,20,951.8854775813796,21.39719718018632,0.0,20,200,101.87302685019415,8,261.13121450938,6.08880287676264,8,50,10.586358336248658,53.59616590340851,20,0.0,6.749361569033769,4.726408293324161,1588.4097030620353,769.140968939009,26.097937931262308,8,202.11927689802178,1.863783866158291,20,8,0.0,0.0,8,50,1.41744474764326,1811.092369249082,951.8854775813795,11.720750412457146,57.1033162174917,0.0,20,0.0,8,4234.04284317808,48.0549549870243,0.0,0.0,129.6902449606058,797.5468918042242,8,1800000,8,0.15,0.65,346.3577798793714,45.763798050846304,8,14.877465641896537,2010.9445324604444,38.95577283995402,252.69178042255365,5.592695713043213,0.0,8,0.0,3.6752850311531584,0.0,124.21499570605215,4.37520042094916,8,8,0.001666076248511672,62.402463044049306,84.56774205958716,0.006473843939602375,4.037329663183821,8,330.3346532862493,20,103.7420556322438,0.0,25.29488903812961,8,20,0.0,0.0,0.0,4234.04284317808,0.0,97.91792589044803,109.83902968919075,1574.02996599576,1811.092369249082,228.7962706180071,335.3342941095828,47.414312772812124
41.726558841231125,0.0,3.3140233569707482,0.1,1.5154908787662489,9,162.87977746074208,261.6672429340691,0.0,460.8062001479764,12.646054483902976,182.36180976931595,1368.8787607738714,489.5273847422359,0.0,204.9330669458297,50,2278.8814928138036,410.24555455934683,525.2619204508215,0.0,0.08,0.0,53.52973189589005,0.04823185848209468,114.8397402583338,250,0.0,294.48532963017584,0.0,0.0,55.17789298659759,0.0,59.780261998671975,182.36180976931595,33.13730779565648,565.3796326582135,9,0.0009705647826194763,9,50,0.0,-0.00043053002445958555,594.4149679498605,4.198416881399205,57.836307534815624,20,20,9,6.636203507261694,3.991954084347482,490.6696506506747,50,1262.4197493171557,0.0,3.8353771449119396,0.0,0.0,0.0,24.326530735194048,90.10770336443146,376.41554634671627,31.607847729698513,20,0.0,0.0,0.4,71.24008100066794,479.99012642896537,20,949.2774008703359,48.997259675555036,0.0,20,200,53.52973189589005,9,489.5273847422359,6.818945087973327,9,50,19.58841197478686,1262.4197493171555,20,0.0,8.39791419182791,7.818417865073163,1837.6321673786074,904.3779760530681,33.26868774025663,9,206.84891329133228,2.4244347949054754,20,9,0.0,0.4,9,50,3.3140233569707482,2319.6696138909238,949.2774008703357,14.00573587761651,67.71937518532759,0.0,20,0.0,9,4922.133642783754,579.8049221603724,0.0,0.0,106.84313362735737,779.7719331427801,9,2000000,9,0.0,0.6,419.616933791592,59.7197510493452,9,17.727648268880827,2127.9754103993305,32.14092753290668,53.514414910311004,5.606750011444092,0.0,9,0.0,0.04823185848209468,0.0,182.25608670875167,3.7644197285384835,9,9,0.0014010948070790619,65.99654098214758,162.5994113560992,0.006534469313919544,3.5075777405055804,9,2319.6696138909238,20,158.90938662341023,0.0,0.23083502982093018,9,20,0.0,0.0,0.0,4922.133642783754,0.0,86.557108136717,157.74451696020373,1771.614793028772,275.0441241874615,351.32526532602236,321.7984721347475,47.22128995259972
