Average/AverageReturn,TotalEnvSteps,Average/NumEpisodes,MetaTest/basketball-v2/AverageReturn,Average/TerminationRate,Iteration,GaussianMLPPolicy/KLAfter,Average/MinReturn,Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate,basketball-v2/MinReturn,MetaTest/Average/StdReturn,Average/SuccessRate,MetaTest/Average/Iteration,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/basketball-v2/SuccessRate,basketball-v2/StdReturn,MetaTest/Average/SuccessRate,basketball-v2/MaxReturn,MetaTest/Average/MinReturn,MetaTest/basketball-v2/Iteration,MetaTest/basketball-v2/NumEpisodes,GaussianMLPPolicy/Entropy,basketball-v2/Iteration,Average/Iteration,GaussianMLPPolicy/LossAfter,MetaTest/basketball-v2/TerminationRate,basketball-v2/AverageDiscountedReturn,GaussianMLPPolicy/LossBefore,MetaTest/basketball-v2/MinReturn,GaussianMLPPolicy/dLoss,MetaTest/basketball-v2/StdReturn,basketball-v2/SuccessRate,Average/StdReturn,basketball-v2/TerminationRate,MetaTest/Average/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,basketball-v2/NumEpisodes,MetaTest/basketball-v2/MaxReturn,basketball-v2/AverageReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/MaxReturn,Average/MaxReturn,MetaTest/Average/AverageReturn
16.01734267320131,2200000,200,17.495257752018446,0.0,10,0.006640196777880192,2.7683107247305223,4.744643482419343,0.0,2.7683107247305223,7.961086033026764,0.0,10,17.495257752018443,0.0,7.539489683089097,0.0,43.16536110468589,4.40483897299831,10,50,5.692465782165527,10,10,-0.004462453071027994,0.0,4.744643482419343,-0.002501922193914652,4.40483897299831,0.0019605308771133423,7.961086033026764,0.0,7.539489683089097,0.0,17.495257752018443,0.0,200,37.025682285146324,16.01734267320131,50,37.025682285146324,43.16536110468589,17.495257752018446
15.613233395337765,2400000,200,13.99858129185401,0.0,11,0.006538695655763149,2.203673432669437,4.935679828738134,0.0,2.203673432669437,7.464351037028326,0.0,11,13.99858129185401,0.0,7.930707854353822,0.0,38.06791112712488,3.5733679426220037,11,50,5.712990760803223,11,11,0.0007365102646872401,0.0,4.935679828738134,0.0018399566179141402,3.5733679426220037,0.0011034463532269,7.464351037028326,0.0,7.930707854353822,0.0,13.99858129185401,0.0,200,35.17231715812026,15.613233395337765,50,35.17231715812026,38.06791112712488,13.99858129185401
17.092950947310925,2600000,200,16.02254964210766,0.0,12,0.009850355796515942,2.740238783653325,5.010978370410585,0.0,2.740238783653325,7.385694666215403,0.0,12,16.02254964210766,0.0,7.454175017491981,0.0,34.61812070489434,3.2771510904288514,12,50,5.702954292297363,12,12,-0.002066557528451085,0.0,5.010978370410585,-0.0006926518981344998,3.2771510904288514,0.0013739056303165853,7.385694666215403,0.0,7.454175017491981,0.0,16.02254964210766,0.0,200,33.54498482293126,17.092950947310925,50,33.54498482293126,34.61812070489434,16.02254964210766
16.88980121308286,2800000,200,16.030018354628908,0.0,13,0.009682933799922466,3.5566781207415,4.922197696941299,0.0,3.5566781207415,7.1678969798857635,0.0,13,16.030018354628908,0.0,8.206539768166571,0.0,49.40095355264868,3.040608959542777,13,50,5.741443157196045,13,13,0.0017211626982316375,0.0,4.922197696941299,0.002410188317298889,3.040608959542777,0.0006890256190672517,7.1678969798857635,0.0,8.206539768166571,0.0,16.030018354628908,0.0,200,33.407862335438814,16.88980121308286,50,33.407862335438814,49.40095355264868,16.030018354628908
17.029498604586724,3000000,200,14.848992572666688,0.0,14,0.006476010195910931,2.979196844797843,5.152292391047772,0.0,2.979196844797843,7.655997482362994,0.0,14,14.848992572666694,0.0,8.569795484536892,0.0,43.245144130859956,2.1370620373629534,14,50,5.738449573516846,14,14,-0.0012933722464367747,0.0,5.152292391047772,-0.000362901424523443,2.1370620373629534,0.0009304708219133317,7.655997482362994,0.0,8.569795484536892,0.0,14.848992572666694,0.0,200,35.079985003307435,17.029498604586724,50,35.079985003307435,43.245144130859956,14.848992572666688
16.802591468617496,3200000,200,17.867140412608343,0.0,15,0.009939195588231087,3.4528918399934483,4.736075017039733,0.0,3.4528918399934483,9.745194596359978,0.0,15,17.867140412608347,0.0,7.2845696205801165,0.0,36.6485363855924,3.459896606914927,15,50,5.751742362976074,15,15,-0.0001446932292310521,0.0,4.736075017039733,0.0008769275736995041,3.459896606914927,0.0010216208029305562,9.745194596359978,0.0,7.2845696205801165,0.0,17.867140412608347,0.0,200,42.19546678553692,16.802591468617496,50,42.19546678553692,36.6485363855924,17.867140412608343
17.71835891861489,3400000,200,17.452076215535477,0.0,16,0.009914632886648178,4.613764557166215,4.963082066571803,0.0,4.613764557166215,8.150275267509395,0.0,16,17.452076215535477,0.0,8.45629844542548,0.0,49.66042429135638,4.216648387190052,16,50,5.776398181915283,16,16,0.0001638452085899189,0.0,4.963082066571803,0.0018500626320019364,4.216648387190052,0.0016862174234120175,8.150275267509395,0.0,8.45629844542548,0.0,17.452076215535477,0.0,200,36.05392773823281,17.71835891861489,50,36.05392773823281,49.66042429135638,17.452076215535477
17.25530698831519,3600000,200,15.855194690251453,0.0,17,0.006495700683444738,2.7627637016504316,4.879506140563064,0.0,2.7627637016504316,7.662418831768052,0.0,17,15.855194690251459,0.0,8.241629716137178,0.0,42.35327185742117,2.886314364161423,17,50,5.805804252624512,17,17,0.0011520471889525652,0.0,4.879506140563064,0.0023591918870806694,2.886314364161423,0.0012071446981281042,7.662418831768052,0.0,8.241629716137178,0.0,15.855194690251459,0.0,200,37.34406186718661,17.25530698831519,50,37.34406186718661,42.35327185742117,15.855194690251453
16.98457438117176,3800000,200,17.823354052171744,0.0,18,0.00989679154008627,2.596846212939677,4.879621065292287,0.0,2.596846212939677,7.217065515959623,0.0,18,17.823354052171748,0.0,8.17305222462142,0.0,38.51510974794323,3.6079610440883596,18,50,5.80314302444458,18,18,-0.001041535520926118,0.0,4.879621065292287,-0.00039842119440436363,3.6079610440883596,0.0006431143265217543,7.217065515959623,0.0,8.17305222462142,0.0,17.823354052171748,0.0,200,32.416892089908934,16.98457438117176,50,32.416892089908934,38.51510974794323,17.823354052171744
17.56570171216465,4000000,200,15.209923626237714,0.0,19,0.009856688790023327,2.433887267972733,4.948851537257607,0.0,2.433887267972733,6.880007460298375,0.0,19,15.209923626237714,0.0,8.300795223993974,0.0,40.272612885522825,4.069047444260952,19,50,5.818985462188721,19,19,-0.0016988584538921714,0.0,4.948851537257607,1.1327234460623004e-05,4.069047444260952,0.0017101856883527944,6.880007460298375,0.0,8.300795223993974,0.0,15.209923626237714,0.0,200,28.935867772060483,17.56570171216465,50,28.935867772060483,40.272612885522825,15.209923626237714
17.31819580439584,4200000,200,18.232883735629475,0.0,20,0.006461493670940399,2.0875357342260608,4.908078056405501,0.0,2.0875357342260608,7.3509305824439215,0.0,20,18.23288373562948,0.0,8.66144273427521,0.0,40.16939980667577,3.068524458443578,20,50,5.795064449310303,20,20,-0.0031258936505764723,0.0,4.908078056405501,-0.0023748986423015594,3.068524458443578,0.0007509950082749128,7.3509305824439215,0.0,8.66144273427521,0.0,18.23288373562948,0.0,200,30.07926145825063,17.31819580439584,50,30.07926145825063,40.16939980667577,18.232883735629475
20.481894960962038,4400000,200,18.928439445556098,0.0,21,0.006563702132552862,3.993472116877181,5.359352171275876,0.0,3.993472116877181,8.459434518672381,0.0,21,18.92843944555609,0.0,8.483683661184553,0.0,40.98807157724869,5.268609930046207,21,50,5.7831950187683105,21,21,-0.002391127170994878,0.0,5.359352171275876,-0.000926070031709969,5.268609930046207,0.0014650571392849088,8.459434518672381,0.0,8.483683661184553,0.0,18.92843944555609,0.0,200,40.11807295645329,20.481894960962038,50,40.11807295645329,40.98807157724869,18.928439445556098
19.736664959508893,4600000,200,19.611910935659566,0.0,22,0.0064138672314584255,3.2581573543937883,5.477312946758205,0.0,3.2581573543937883,9.308816598025736,0.0,22,19.611910935659562,0.0,8.290927063148533,0.0,38.20949396923094,3.238556805139731,22,50,5.779747009277344,22,22,-0.002337567275390029,0.0,5.477312946758205,-0.0004985287669114769,3.238556805139731,0.001839038508478552,9.308816598025736,0.0,8.290927063148533,0.0,19.611910935659562,0.0,200,41.9533884529102,19.736664959508893,50,41.9533884529102,38.20949396923094,19.611910935659566
20.364156548320565,4800000,200,18.97286743723057,0.0,23,0.009874354116618633,2.8587540685855397,5.560417432132957,0.0,2.8587540685855397,7.305446959759433,0.0,23,18.97286743723057,0.0,9.73102207923991,0.0,53.00683379179765,4.836418940892233,23,50,5.788147449493408,23,23,-0.0008550758357159793,0.0,5.560417432132957,0.0007490912103094161,4.836418940892233,0.0016041670460253954,7.305446959759433,0.0,9.73102207923991,0.0,18.97286743723057,0.0,200,38.114553543470336,20.364156548320565,50,38.114553543470336,53.00683379179765,18.97286743723057
22.062771890575895,5000000,200,19.99642677578121,0.0,24,0.006439095828682184,2.53214509080802,6.016618282029644,0.0,2.53214509080802,8.507427827859397,0.0,24,19.996426775781217,0.0,9.442559017304783,0.0,50.715480296841974,4.791598666041201,24,50,5.782914161682129,24,24,-0.0015905288746580482,0.0,6.016618282029644,-0.0009563827770762146,4.791598666041201,0.0006341460975818336,8.507427827859397,0.0,9.442559017304783,0.0,19.996426775781217,0.0,200,38.89423661159504,22.062771890575895,50,38.89423661159504,50.715480296841974,19.99642677578121
21.051380803647184,5200000,200,21.631905624472903,0.0,25,0.006466171704232693,3.262948633722718,5.638447491284198,0.0,3.262948633722718,10.211675203320715,0.0,25,21.631905624472896,0.0,8.788850134305957,0.0,48.3847409517788,3.332396884900921,25,50,5.791617393493652,25,25,-0.0008170371875166893,0.0,5.638447491284198,0.0010875605512410402,3.332396884900921,0.0019045977387577295,10.211675203320715,0.0,8.788850134305957,0.0,21.631905624472896,0.0,200,50.825269489658275,21.051380803647184,50,50.825269489658275,48.3847409517788,21.631905624472903
22.335091911739283,5400000,200,20.102624044164248,0.0,26,0.006582483649253845,4.022111643848731,5.998790384790966,0.0,4.022111643848731,8.235042258415287,0.0,26,20.102624044164248,0.0,9.47425411417526,0.0,49.91390071844566,6.227502025640684,26,50,5.820373058319092,26,26,0.0006178113399073482,0.0,5.998790384790966,0.00204096850939095,6.227502025640684,0.001423157169483602,8.235042258415287,0.0,9.47425411417526,0.0,20.102624044164248,0.0,200,39.30102468409929,22.335091911739283,50,39.30102468409929,49.91390071844566,20.102624044164248
21.001583822953343,5600000,200,19.395165064018787,0.0,27,0.006572081707417965,3.957168049838485,5.733320379843167,0.0,3.957168049838485,8.740497064325064,0.0,27,19.395165064018794,0.0,9.06272333961252,0.0,39.945845618288885,2.878852382988136,27,50,5.7735066413879395,27,27,-0.004271925427019596,0.0,5.733320379843167,-0.003728751093149185,2.878852382988136,0.0005431743338704109,8.740497064325064,0.0,9.06272333961252,0.0,19.395165064018794,0.0,200,34.97503730906864,21.001583822953343,50,34.97503730906864,39.945845618288885,19.395165064018787
20.09250989827123,5800000,200,18.669428215121865,0.0,28,0.009813161566853523,3.24038988949385,5.408661178264506,0.0,3.24038988949385,10.15643039451503,0.0,28,18.669428215121865,0.0,8.632038497940403,0.0,47.431407500067884,5.275936659180304,28,50,5.804989337921143,28,28,0.0005528424517251551,0.0,5.408661178264506,0.0011542094871401787,5.275936659180304,0.0006013670354150236,10.15643039451503,0.0,8.632038497940403,0.0,18.669428215121865,0.0,200,49.070048925473294,20.09250989827123,50,49.070048925473294,47.431407500067884,18.669428215121865
20.14772151547507,6000000,200,17.17292586191057,0.0,29,0.009706618264317513,3.2683552689356894,5.3843115281292215,0.0,3.2683552689356894,8.497020854719576,0.0,29,17.172925861910574,0.0,8.628002840790687,0.0,51.443016991771856,4.116750457288215,29,50,5.818154335021973,29,29,-0.0021465227473527193,0.0,5.3843115281292215,0.0004812925180885941,4.116750457288215,0.0026278152654413134,8.497020854719576,0.0,8.628002840790687,0.0,17.172925861910574,0.0,200,36.56099620849036,20.14772151547507,50,36.56099620849036,51.443016991771856,17.17292586191057
20.76281354931286,6200000,200,18.50340962464726,0.0,30,0.00686397310346365,3.8147976540295714,5.374776835923078,0.0,3.8147976540295714,10.080824055781122,0.0,30,18.50340962464726,0.0,9.179606860601288,0.0,57.34302038325254,3.407537381605282,30,50,5.78140926361084,30,30,-0.004163418896496296,0.0,5.374776835923078,-0.0023799394257366657,3.407537381605282,0.0017834794707596302,10.080824055781122,0.0,9.179606860601288,0.0,18.50340962464726,0.0,200,36.77954415758907,20.76281354931286,50,36.77954415758907,57.34302038325254,18.50340962464726
19.905286013372262,6400000,200,16.45517510493455,0.0,31,0.009652501903474331,2.0807110714797403,5.524177917119724,0.0,2.0807110714797403,8.73042471544867,0.0,31,16.455175104934547,0.0,8.563192696212788,0.0,43.90399671750369,2.298745133662188,31,50,5.718405723571777,31,31,-0.004808703903108835,0.0,5.524177917119724,-0.003531224327161908,2.298745133662188,0.001277479575946927,8.73042471544867,0.0,8.563192696212788,0.0,16.455175104934547,0.0,200,33.81561897535487,19.905286013372262,50,33.81561897535487,43.90399671750369,16.45517510493455
19.059425712761783,6600000,200,18.51586735198283,0.0,32,0.00652495538815856,3.03447689537908,5.170568881276986,0.0,3.03447689537908,9.577179383294384,0.0,32,18.515867351982827,0.0,8.165391385843375,0.0,36.97309534579344,4.818216770266956,32,50,5.669630527496338,32,32,-0.004750201478600502,0.0,5.170568881276986,-0.0037927411030977964,4.818216770266956,0.0009574603755027056,9.577179383294384,0.0,8.165391385843375,0.0,18.515867351982827,0.0,200,40.99364732102691,19.059425712761783,50,40.99364732102691,36.97309534579344,18.51586735198283
17.90064013068317,6800000,200,20.89292548464965,0.0,33,0.006479698233306408,2.8240298396509593,5.012692807048324,0.0,2.8240298396509593,9.459565493368919,0.0,33,20.892925484649655,0.0,8.564064835109498,0.0,43.46383652678038,3.4238050696665994,33,50,5.656567573547363,33,33,-0.0013695408124476671,0.0,5.012692807048324,-0.00035826899693347514,3.4238050696665994,0.001011271815514192,9.459565493368919,0.0,8.564064835109498,0.0,20.892925484649655,0.0,200,40.9664223603092,17.90064013068317,50,40.9664223603092,43.46383652678038,20.89292548464965
21.513741896285364,7000000,200,20.586758442771817,0.0,34,0.009880930185317993,3.0297956073755943,5.871431949994974,0.0,3.0297956073755943,9.504135009033824,0.0,34,20.586758442771817,0.0,9.339849962243049,0.0,41.69092993829091,4.61137499672588,34,50,5.664824962615967,34,34,-0.0009181363275274634,0.0,5.871431949994974,0.00034484328352846205,4.61137499672588,0.0012629796110559255,9.504135009033824,0.0,9.339849962243049,0.0,20.586758442771817,0.0,200,39.613523252732854,21.513741896285364,50,39.613523252732854,41.69092993829091,20.586758442771817
21.53385542295449,7200000,200,18.30978669039832,0.0,35,0.006458386778831482,3.9856657762188203,5.823801094121962,0.0,3.9856657762188203,8.875590359468621,0.0,35,18.309786690398315,0.0,8.68337224792915,0.0,43.21920162940396,4.454972104069033,35,50,5.633254528045654,35,35,-0.0028489534743130207,0.0,5.823801094121962,-0.00194831402041018,4.454972104069033,0.0009006394539028406,8.875590359468621,0.0,8.68337224792915,0.0,18.309786690398315,0.0,200,38.21451988765209,21.53385542295449,50,38.21451988765209,43.21920162940396,18.30978669039832
22.560950887243052,7400000,200,21.9976987600515,0.0,36,0.00984912645071745,4.003435068844687,5.850116882980196,0.0,4.003435068844687,9.6851461993436,0.0,36,21.997698760051502,0.0,9.069967378920493,0.0,42.316377141051966,2.794150154654239,36,50,5.635605812072754,36,36,-0.0014682637993246317,0.0,5.850116882980196,0.00019392449758015573,2.794150154654239,0.0016621882969047874,9.6851461993436,0.0,9.069967378920493,0.0,21.997698760051502,0.0,200,42.33262818346769,22.560950887243052,50,42.33262818346769,42.316377141051966,21.9976987600515
21.04252353773872,7600000,200,21.95069924474632,0.0,37,0.006582106463611126,3.653018336619947,5.811504164543652,0.0,3.653018336619947,9.019960018298734,0.0,37,21.95069924474632,0.0,9.046241664434243,0.0,52.20413658030387,4.205667038702402,37,50,5.585875511169434,37,37,-0.005765124224126339,0.0,5.811504164543652,-0.004157282877713442,4.205667038702402,0.0016078413464128971,9.019960018298734,0.0,9.046241664434243,0.0,21.95069924474632,0.0,200,38.90177081016876,21.04252353773872,50,38.90177081016876,52.20413658030387,21.95069924474632
22.051718692402584,7800000,200,22.003619866955727,0.0,38,0.006456176750361919,4.843309295300289,5.914433996904694,0.0,4.843309295300289,10.064250746766966,0.0,38,22.003619866955724,0.0,9.89159075152989,0.0,47.4678217200812,2.7044071002106986,38,50,5.5751118659973145,38,38,-0.002563715213909745,0.0,5.914433996904694,-0.0011336647439748049,2.7044071002106986,0.0014300504699349403,10.064250746766966,0.0,9.89159075152989,0.0,22.003619866955724,0.0,200,48.75212943469604,22.051718692402584,50,48.75212943469604,47.4678217200812,22.003619866955727
22.142383085344363,8000000,200,19.288834786170188,0.0,39,0.006644515786319971,3.651974749095428,6.057247356074422,0.0,3.651974749095428,8.449106751450865,0.0,39,19.288834786170188,0.0,9.688442500144564,0.0,55.49157757416582,3.5219268399383927,39,50,5.549683094024658,39,39,-0.0029585615266114473,0.0,6.057247356074422,-0.0017002414679154754,3.5219268399383927,0.001258320058695972,8.449106751450865,0.0,9.688442500144564,0.0,19.288834786170188,0.0,200,35.7308194459152,22.142383085344363,50,35.7308194459152,55.49157757416582,19.288834786170188
23.80841076934943,8200000,200,23.3610491637182,0.0,40,0.009870094247162342,5.327425978247592,6.189050369386219,0.0,5.327425978247592,9.476369459704147,0.0,40,23.361049163718207,0.0,9.493293522080544,0.0,62.888651348880174,3.9277083404436572,40,50,5.542835712432861,40,40,-0.002307488117367029,0.0,6.189050369386219,-0.0007275085663422942,3.9277083404436572,0.001579979551024735,9.476369459704147,0.0,9.493293522080544,0.0,23.361049163718207,0.0,200,42.066275124457874,23.80841076934943,50,42.066275124457874,62.888651348880174,23.3610491637182
21.563678312213025,8400000,200,19.416717848241664,0.0,41,0.006433235015720129,4.52019769779153,5.7685588919083814,0.0,4.52019769779153,9.429346358284269,0.0,41,19.416717848241664,0.0,12.355327264906311,0.0,105.89204003284797,4.43943583712776,41,50,5.535609245300293,41,41,-0.0021697725169360638,0.0,5.7685588919083814,-0.0008095089579001069,4.43943583712776,0.0013602635590359569,9.429346358284269,0.0,12.355327264906311,0.0,19.416717848241664,0.0,200,45.85429144181239,21.563678312213025,50,45.85429144181239,105.89204003284797,19.416717848241664
23.521923190839498,8600000,200,25.845668410805466,0.0,42,0.006563445087522268,4.010109497359906,6.1726588985927755,0.0,4.010109497359906,25.746775536762442,0.0,42,25.845668410805466,0.0,11.805649262446344,0.0,81.72296181102888,8.675677854474895,42,50,5.522669792175293,42,42,-0.0019991849549114704,0.0,6.1726588985927755,-0.0009474732214584947,8.675677854474895,0.0010517117334529757,25.746775536762442,0.0,11.805649262446344,0.0,25.845668410805466,0.0,200,197.60122734715833,23.521923190839498,50,197.60122734715833,81.72296181102888,25.845668410805466
22.344735081756088,8800000,200,21.335163236873456,0.0,43,0.006621530745178461,3.6969652591037554,6.295582589268187,0.0,3.6969652591037554,11.415778277240506,0.0,43,21.335163236873456,0.0,15.662617110718985,0.0,165.54622019199374,3.794444135126882,43,50,5.523689270019531,43,43,-0.0013987553538754582,0.0,6.295582589268187,-0.0006399851990863681,3.794444135126882,0.0007587701547890902,11.415778277240506,0.0,15.662617110718985,0.0,21.335163236873456,0.0,200,61.648765425498034,22.344735081756088,50,61.648765425498034,165.54622019199374,21.335163236873456
24.469703383888294,9000000,200,23.403840378509067,0.0,44,0.006595565937459469,4.323255872251822,6.582105511803583,0.0,4.323255872251822,12.082459132490076,0.0,44,23.403840378509063,0.0,15.434977836123645,0.0,131.36538115123759,3.3905235881626528,44,50,5.482300758361816,44,44,-0.0039427815936505795,0.0,6.582105511803583,-0.0028105403762310743,3.3905235881626528,0.0011322412174195051,12.082459132490076,0.0,15.434977836123645,0.0,23.403840378509063,0.0,200,63.284041665538176,24.469703383888294,50,63.284041665538176,131.36538115123759,23.403840378509067
25.09685178544813,9200000,200,23.54564621222838,0.0,45,0.006740587297827005,4.3326894921867956,6.798466505225434,0.0,4.3326894921867956,22.215924536879555,0.0,45,23.545646212228384,0.0,18.833552873888554,0.0,145.08006026301925,4.004144416876894,45,50,5.452270030975342,45,45,-0.0023077605292201042,0.0,6.798466505225434,-0.0015938084106892347,4.004144416876894,0.0007139521185308695,22.215924536879555,0.0,18.833552873888554,0.0,23.545646212228384,0.0,200,136.08601604659358,25.09685178544813,50,136.08601604659358,145.08006026301925,23.54564621222838
24.422623687496642,9400000,200,23.930609110914705,0.0,46,0.009837879799306393,2.8337007110242407,6.627992301303468,0.0,2.8337007110242407,41.98525033817491,0.0,46,23.930609110914702,0.0,18.020172410469133,0.0,150.2824885465646,4.989871581215377,46,50,5.488070487976074,46,46,0.001654262887313962,0.0,6.627992301303468,0.0023295246064662933,4.989871581215377,0.0006752617191523314,41.98525033817491,0.0,18.020172410469133,0.0,23.930609110914702,0.0,200,311.05790088458957,24.422623687496642,50,311.05790088458957,150.2824885465646,23.930609110914705
