Average/TerminationRate,MetaTest/basketball-v2/TerminationRate,MetaTest/Average/StdReturn,basketball-v2/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,basketball-v2/MinReturn,basketball-v2/MaxReturn,GaussianMLPPolicy/KLAfter,MetaTest/basketball-v2/StdReturn,Average/MinReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/AverageReturn,Average/AverageReturn,Average/SuccessRate,GaussianMLPPolicy/LossAfter,MetaTest/basketball-v2/AverageReturn,basketball-v2/AverageReturn,basketball-v2/Iteration,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,Average/StdReturn,basketball-v2/TerminationRate,Average/NumEpisodes,MetaTest/basketball-v2/MaxReturn,MetaTest/Average/MinReturn,basketball-v2/SuccessRate,Average/AverageDiscountedReturn,MetaTest/basketball-v2/NumEpisodes,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/KLBefore,TotalEnvSteps,MetaTest/basketball-v2/MinReturn,GaussianMLPPolicy/LossBefore,MetaTest/basketball-v2/SuccessRate,MetaTest/Average/TerminationRate,Average/Iteration,Average/MaxReturn,MetaTest/Average/Iteration,MetaTest/basketball-v2/Iteration,Iteration,basketball-v2/NumEpisodes,MetaTest/Average/AverageDiscountedReturn,MetaTest/basketball-v2/AverageDiscountedReturn,basketball-v2/StdReturn
0.0,0.0,8.623587990472464,5.191084946612939,0.0003685879200929776,3.519272688551163,38.03095516942207,0.009828576818108559,8.623587990472464,3.519272688551163,50,16.881888504479395,18.212166965741815,0.0,9.847366891335696e-05,16.881888504479395,18.212166965741815,10,0.0,36.011759316308584,7.8746178312460176,0.0,200,36.011759316308584,3.8505546456792716,0.0,5.191084946612939,50,5.724118232727051,0.0,2200000,3.8505546456792716,0.00046706158900633454,0.0,0.0,10,38.03095516942207,10,10,10,200,16.8818885044794,16.8818885044794,7.8746178312460176
0.0,0.0,8.429706148044904,4.9322043518548,0.0017645312182139605,1.6805135002976572,48.5384310125976,0.009520014747977257,8.429706148044904,1.6805135002976572,50,18.312489332946786,16.043913500285562,0.0,0.00029774781432934105,18.312489332946786,16.043913500285562,11,0.0,36.76073438515514,7.685518886256708,0.0,200,36.76073438515514,2.4604718141260715,0.0,4.9322043518548,50,5.744320392608643,0.0,2400000,2.4604718141260715,0.0020622790325433016,0.0,0.0,11,48.5384310125976,11,11,11,200,18.312489332946786,18.312489332946786,7.685518886256708
0.0,0.0,9.463031215060209,5.310150677548336,0.0019040997838715157,3.9503304498472582,38.9253015897591,0.007547341287136078,9.463031215060209,3.9503304498472582,50,17.613165822224875,18.609966936004106,0.0,-4.975125307282724e-07,17.613165822224875,18.609966936004106,12,0.0,36.50348568769176,8.34683875572641,0.0,200,36.50348568769176,2.9692729978464762,0.0,5.310150677548336,50,5.763099193572998,0.0,2600000,2.9692729978464762,0.0019036022713407874,0.0,0.0,12,38.9253015897591,12,12,12,200,17.61316582222487,17.61316582222487,8.34683875572641
0.0,0.0,8.693066356976798,5.5169682641382405,0.0015811077319085598,3.185168156303254,45.23295138437313,0.0065516456961631775,8.693066356976798,3.185168156303254,50,18.719389914513666,19.58376625211762,0.0,-0.004516426008194685,18.719389914513666,19.58376625211762,13,0.0,42.2415709170188,9.062719102517802,0.0,200,42.2415709170188,2.210039390066016,0.0,5.5169682641382405,50,5.7276692390441895,0.0,2800000,2.210039390066016,-0.002935318276286125,0.0,0.0,13,45.23295138437313,13,13,13,200,18.71938991451367,18.71938991451367,9.062719102517802
0.0,0.0,9.136437198269423,5.553604968312747,0.0011408262653276324,1.9590241928872685,39.36563087513746,0.006428760942071676,9.136437198269423,1.9590241928872685,50,20.043092157602377,19.03338024500878,0.0,-0.002999668475240469,20.043092157602377,19.03338024500878,14,0.0,50.401146470300915,8.394902002770028,0.0,200,50.401146470300915,4.30891158444018,0.0,5.553604968312747,50,5.704070568084717,0.0,3000000,4.30891158444018,-0.0018588422099128366,0.0,0.0,14,39.36563087513746,14,14,14,200,20.043092157602374,20.043092157602374,8.394902002770028
0.0,0.0,8.072080023375333,5.620591391910577,0.0010289926431141794,3.5624338378216134,39.6133537629771,0.006617284379899502,8.072080023375333,3.5624338378216134,50,16.560908166658248,19.62515999762388,0.0,0.0008064683643169701,16.560908166658248,19.62515999762388,15,0.0,35.691343440237745,9.324311113802157,0.0,200,35.691343440237745,2.86406510728977,0.0,5.620591391910577,50,5.72652006149292,0.0,3200000,2.86406510728977,0.0018354610074311495,0.0,0.0,15,39.6133537629771,15,15,15,200,16.560908166658248,16.560908166658248,9.324311113802157
0.0,0.0,9.237877176474962,5.633542580238213,0.0019144563120789826,2.035111883669097,52.78203113993107,0.006494033150374889,9.237877176474962,2.035111883669097,50,16.572910324921303,19.915851242214597,0.0,-0.0009313022601418197,16.572910324921303,19.915851242214597,16,0.0,41.024418293932555,8.819206517555303,0.0,200,41.024418293932555,4.3853303362114335,0.0,5.633542580238213,50,5.732117652893066,0.0,3400000,4.3853303362114335,0.0009831540519371629,0.0,0.0,16,52.78203113993107,16,16,16,200,16.572910324921303,16.572910324921303,8.819206517555303
0.0,0.0,9.9884889911154,5.351834555946226,0.0014349898556247354,2.762620957857304,44.12401705355216,0.009664399549365044,9.9884889911154,2.762620957857304,50,21.333368506608803,18.905090938044303,0.0,0.0013369141379371285,21.333368506608803,18.905090938044303,17,0.0,44.289081591102466,9.291074404191953,0.0,200,44.289081591102466,5.4925818093922825,0.0,5.351834555946226,50,5.764639854431152,0.0,3600000,5.4925818093922825,0.002771903993561864,0.0,0.0,17,44.12401705355216,17,17,17,200,21.333368506608803,21.333368506608803,9.291074404191953
0.0,0.0,8.840416907305245,5.975904485677007,0.001211246708407998,4.045149666440833,49.44083229589011,0.009629135020077229,8.840416907305245,4.045149666440833,50,19.769567704683034,21.468114709262327,0.0,-0.0025257286615669727,19.769567704683034,21.468114709262327,18,0.0,41.013826064716724,9.46119008990465,0.0,200,41.013826064716724,3.9133850353652955,0.0,5.975904485677007,50,5.750335693359375,0.0,3800000,3.9133850353652955,-0.0013144819531589746,0.0,0.0,18,49.44083229589011,18,18,18,200,19.769567704683038,19.769567704683038,9.46119008990465
0.0,0.0,8.166749254549778,5.4943909260752095,0.0009261056547984481,3.0572494880995045,42.72204851383036,0.006603926420211792,8.166749254549778,3.0572494880995045,50,17.394967307802222,19.43833765808629,0.0,-0.0012324409326538444,17.394967307802222,19.43833765808629,19,0.0,40.293572517217875,9.49097592981352,0.0,200,40.293572517217875,3.3346375794921306,0.0,5.4943909260752095,50,5.76045560836792,0.0,4000000,3.3346375794921306,-0.00030633527785539627,0.0,0.0,19,42.72204851383036,19,19,19,200,17.394967307802222,17.394967307802222,9.49097592981352
0.0,0.0,10.559468690215153,5.90640464062718,0.0013700303970836103,3.833543488969825,39.770279755180646,0.006478172726929188,10.559468690215153,3.833543488969825,50,21.928868842268365,20.57457953563491,0.0,-0.001988136675208807,21.928868842268365,20.57457953563491,20,0.0,51.14858226495737,8.740637082355969,0.0,200,51.14858226495737,4.533391251486089,0.0,5.90640464062718,50,5.767319202423096,0.0,4200000,4.533391251486089,-0.0006181062781251967,0.0,0.0,20,39.770279755180646,20,20,20,200,21.928868842268365,21.928868842268365,8.740637082355969
0.0,0.0,9.401007800046651,5.7131809550244155,0.00129535177256912,2.6898478295376993,40.51272839851112,0.00650585675612092,9.401007800046651,2.6898478295376993,50,21.092375150906197,20.134651821547045,0.0,0.0005483621498569846,21.092375150906197,20.134651821547045,21,0.0,42.88536770675916,9.34885579966643,0.0,200,42.88536770675916,2.5666967876788718,0.0,5.7131809550244155,50,5.779922962188721,0.0,4400000,2.5666967876788718,0.0018437139224261045,0.0,0.0,21,40.51272839851112,21,21,21,200,21.092375150906197,21.092375150906197,9.34885579966643
0.0,0.0,8.84425401191526,5.701883825077225,0.0019218090455979109,1.3435974890995925,40.970345141433185,0.009998654015362263,8.84425401191526,1.3435974890995925,50,18.72304007015297,19.912319459593135,0.0,-0.0014193112729117274,18.72304007015297,19.912319459593135,22,0.0,39.053260118590316,9.209370044486977,0.0,200,39.053260118590316,4.12407218948718,0.0,5.701883825077225,50,5.799808025360107,0.0,4600000,4.12407218948718,0.0005024977726861835,0.0,0.0,22,40.970345141433185,22,22,22,200,18.72304007015297,18.72304007015297,9.209370044486977
0.0,0.0,8.638691028139853,5.857078669763666,0.0006997523596510291,2.2103924121876166,44.597302128120084,0.006446159444749355,8.638691028139853,2.2103924121876166,50,18.56560606090504,21.26234386816196,0.0,0.0009740553796291351,18.56560606090504,21.26234386816196,23,0.0,35.49506363609893,9.833831368100917,0.0,200,35.49506363609893,4.703611999472979,0.0,5.857078669763666,50,5.816607475280762,0.0,4800000,4.703611999472979,0.0016738077392801642,0.0,0.0,23,44.597302128120084,23,23,23,200,18.565606060905044,18.565606060905044,9.833831368100917
0.0,0.0,9.399554059544938,5.870893351399977,0.0014433600008487701,3.6365598509098476,46.06544206222629,0.006407109089195728,9.399554059544938,3.6365598509098476,50,20.547020754883274,20.500650412269422,0.0,-0.0032574653159826994,20.547020754883274,20.500650412269422,24,0.0,41.408026182418325,9.351334449305424,0.0,200,41.408026182418325,4.3818956954341255,0.0,5.870893351399977,50,5.796040058135986,0.0,5000000,4.3818956954341255,-0.0018141053151339293,0.0,0.0,24,46.06544206222629,24,24,24,200,20.547020754883278,20.547020754883278,9.351334449305424
0.0,0.0,9.741807285338355,6.043882673522298,0.0015381775447167456,2.015042886137054,41.68861109412987,0.006432542111724615,9.741807285338355,2.015042886137054,50,19.795900147469876,21.171566919119318,0.0,-0.002303327200934291,19.795900147469876,21.171566919119318,25,0.0,42.6705365480944,9.451207369018157,0.0,200,42.6705365480944,4.302198657674244,0.0,6.043882673522298,50,5.792468070983887,0.0,5200000,4.302198657674244,-0.0007651496562175453,0.0,0.0,25,41.68861109412987,25,25,25,200,19.795900147469876,19.795900147469876,9.451207369018157
0.0,0.0,9.844705587657769,5.973572878014174,0.001277622883208096,3.804157946145062,42.4177669326306,0.009960698895156384,9.844705587657769,3.804157946145062,50,20.44690834488445,20.66867259641798,0.0,-0.0022689111065119505,20.44690834488445,20.66867259641798,26,0.0,44.8718884211771,9.087315959141558,0.0,200,44.8718884211771,4.0154022075886076,0.0,5.973572878014174,50,5.77717924118042,0.0,5400000,4.0154022075886076,-0.0009912882233038545,0.0,0.0,26,42.4177669326306,26,26,26,200,20.44690834488445,20.44690834488445,9.087315959141558
0.0,0.0,8.561824159431898,5.560789785381514,0.0016379434382542968,2.7699392066508484,42.36961650822303,0.00985077116638422,8.561824159431898,2.7699392066508484,50,17.96586566012438,19.62555006741392,0.0,-0.0025593447498977184,17.96586566012438,19.62555006741392,27,0.0,40.06166179265661,9.18362948495521,0.0,200,40.06166179265661,5.257713510329865,0.0,5.560789785381514,50,5.770495414733887,0.0,5600000,5.257713510329865,-0.0009214013116434216,0.0,0.0,27,42.36961650822303,27,27,27,200,17.96586566012438,17.96586566012438,9.18362948495521
0.0,0.0,7.718643171763517,5.853078289028604,0.0007910412969067693,3.8943323010420774,43.08797177366067,0.009906317107379436,7.718643171763517,3.8943323010420774,50,17.48274181054144,20.483272210227106,0.0,-0.0017678234726190567,17.48274181054144,20.483272210227106,28,0.0,32.76197603910319,9.296247145176318,0.0,200,32.76197603910319,4.591126766164543,0.0,5.853078289028604,50,5.748565196990967,0.0,5800000,4.591126766164543,-0.0009767821757122874,0.0,0.0,28,43.08797177366067,28,28,28,200,17.48274181054144,17.48274181054144,9.296247145176318
0.0,0.0,7.426796516155719,5.660166906323095,0.0008826524717733264,3.226380012458487,43.619467340602924,0.006561645772308111,7.426796516155719,3.226380012458487,50,17.445772132326894,20.661425622703053,0.0,0.0015789814060553908,17.445772132326894,20.661425622703053,29,0.0,34.972958215302484,9.289044291486858,0.0,200,34.972958215302484,3.2041685709794034,0.0,5.660166906323095,50,5.774519920349121,0.0,6000000,3.2041685709794034,0.0024616338778287172,0.0,0.0,29,43.619467340602924,29,29,29,200,17.445772132326898,17.445772132326898,9.289044291486858
0.0,0.0,8.671490300497366,5.696116030948032,0.0005279431352391839,3.59679356343942,42.534797424560644,0.009711118414998055,8.671490300497366,3.59679356343942,50,18.760883701164563,20.090483841784398,0.0,-0.0014515273505821824,18.760883701164563,20.090483841784398,30,0.0,43.24623811013476,9.377222829943609,0.0,200,43.24623811013476,2.571199157702032,0.0,5.696116030948032,50,5.7684431076049805,0.0,6200000,2.571199157702032,-0.0009235842153429985,0.0,0.0,30,42.534797424560644,30,30,30,200,18.760883701164563,18.760883701164563,9.377222829943609
0.0,0.0,8.737323058015278,5.110263605141238,0.0018255985341966152,2.8069234632942943,35.843683638061336,0.006497539579868317,8.737323058015278,2.8069234632942943,50,18.935721919544477,17.541764639867697,0.0,-0.005259253084659576,18.935721919544477,17.541764639867697,31,0.0,35.4496625510379,7.930061584216318,0.0,200,35.4496625510379,3.6221947800151892,0.0,5.110263605141238,50,5.7334794998168945,0.0,6400000,3.6221947800151892,-0.003433654550462961,0.0,0.0,31,35.843683638061336,31,31,31,200,18.935721919544477,18.935721919544477,7.930061584216318
0.0,0.0,13.061027587539309,5.75343471166428,0.001114301267080009,3.194100162594165,64.5880691889173,0.006411068141460419,13.061027587539309,3.194100162594165,50,20.68976024597397,20.485184064562613,0.0,-0.00017680309247225523,20.68976024597397,20.485184064562613,32,0.0,86.17448996002307,9.6527790030559,0.0,200,86.17448996002307,5.102892392323001,0.0,5.75343471166428,50,5.729583263397217,0.0,6600000,5.102892392323001,0.0009374981746077538,0.0,0.0,32,64.5880691889173,32,32,32,200,20.68976024597397,20.68976024597397,9.6527790030559
0.0,0.0,14.397157048288582,5.998351588551352,0.001229776768013835,2.230431258132261,62.429463692356265,0.006467773113399744,14.397157048288582,2.230431258132261,50,21.330978611308247,20.459546439278082,0.0,-0.0026169721968472004,21.330978611308247,20.459546439278082,33,0.0,92.04273147961455,10.43280232486199,0.0,200,92.04273147961455,2.5895768097948717,0.0,5.998351588551352,50,5.700439929962158,0.0,6800000,2.5895768097948717,-0.0013871954288333654,0.0,0.0,33,62.429463692356265,33,33,33,200,21.33097861130825,21.33097861130825,10.43280232486199
0.0,0.0,14.060618024058652,5.9068207831796125,0.0014064504648558795,2.7584453265836184,154.13523458564956,0.006515042390674353,14.060618024058652,2.7584453265836184,50,22.01112990014125,21.552748245102183,0.0,-0.0016644361894577742,22.01112990014125,21.552748245102183,34,0.0,75.53270338418467,15.220601079916406,0.0,200,75.53270338418467,2.844953214358751,0.0,5.9068207831796125,50,5.6967082023620605,0.0,7000000,2.844953214358751,-0.0002579857246018946,0.0,0.0,34,154.13523458564956,34,34,34,200,22.011129900141245,22.011129900141245,15.220601079916406
0.0,0.0,16.42116275986534,6.569896026779313,0.000962301273830235,2.6838273306372775,295.8914016766443,0.00652098935097456,16.42116275986534,2.6838273306372775,50,21.96380983102741,26.187306891287996,0.0,-0.0019069841364398599,21.96380983102741,26.187306891287996,35,0.0,88.01710839206312,30.28850370295236,0.0,200,88.01710839206312,4.031315543720428,0.0,6.569896026779313,50,5.684269428253174,0.0,7200000,4.031315543720428,-0.0009446828626096249,0.0,0.0,35,295.8914016766443,35,35,35,200,21.96380983102741,21.96380983102741,30.28850370295236
0.0,0.0,13.421511108132135,6.2276201163871265,0.0012877600966021419,4.639226990553323,289.7301365802192,0.006521961651742458,13.421511108132135,4.639226990553323,50,21.961003942149617,24.690875673974197,0.0,0.0009802031563594937,21.961003942149617,24.690875673974197,36,0.0,77.94652172487197,25.963281599926027,0.0,200,77.94652172487197,2.589558898650725,0.0,6.2276201163871265,50,5.716919422149658,0.0,7400000,2.589558898650725,0.0022679632529616356,0.0,0.0,36,289.7301365802192,36,36,36,200,21.961003942149617,21.961003942149617,25.963281599926027
0.0,0.0,9.926830032946873,6.196816130839318,0.000986716477200389,3.281536887753598,397.1193553839679,0.009686541743576527,9.926830032946873,3.281536887753598,50,18.503585093538437,25.091079494374704,0.0,-0.0019464936340227723,18.503585093538437,25.091079494374704,37,0.0,46.40395598358747,32.71897484387584,0.0,200,46.40395598358747,2.886083938905467,0.0,6.196816130839318,50,5.6991658210754395,0.0,7600000,2.886083938905467,-0.0009597771568223834,0.0,0.0,37,397.1193553839679,37,37,37,200,18.50358509353844,18.50358509353844,32.71897484387584
0.0,0.0,41.988552772867585,6.130590088955961,0.0010534318134887144,2.8097568288581365,95.59751633037645,0.006562046706676483,41.988552772867585,2.8097568288581365,50,24.80052262104472,21.838247982624235,0.0,-0.0012261418160051107,24.80052262104472,21.838247982624235,38,0.0,311.19233509543153,11.643447102658282,0.0,200,311.19233509543153,3.6796715481517035,0.0,6.130590088955961,50,5.7016754150390625,0.0,7800000,3.6796715481517035,-0.00017271000251639634,0.0,0.0,38,95.59751633037645,38,38,38,200,24.800522621044735,24.800522621044735,11.643447102658282
0.0,0.0,14.629094029203218,6.677570584855214,0.0005316804454196244,4.475678471892096,199.79106507725353,0.006713136099278927,14.629094029203218,4.475678471892096,50,22.643728251325605,26.93702272837778,0.0,-0.0007177907391451299,22.643728251325605,26.93702272837778,39,0.0,94.42462637842307,23.30035030113904,0.0,200,94.42462637842307,5.577368183036434,0.0,6.677570584855214,50,5.703864574432373,0.0,8000000,5.577368183036434,-0.00018611029372550547,0.0,0.0,39,199.79106507725353,39,39,39,200,22.643728251325605,22.643728251325605,23.30035030113904
0.0,0.0,29.341426319978726,6.490164066526793,0.0012125794310122728,3.8694298027517413,298.00441715643655,0.009823700413107872,29.341426319978726,3.8694298027517413,50,26.980795242654345,26.79813881686593,0.0,-0.002661688718944788,26.980795242654345,26.79813881686593,40,0.0,182.73477146127914,31.5130168004983,0.0,200,182.73477146127914,4.938750217753665,0.0,6.490164066526793,50,5.674975395202637,0.0,8200000,4.938750217753665,-0.0014491092879325151,0.0,0.0,40,298.00441715643655,40,40,40,200,26.98079524265435,26.98079524265435,31.5130168004983
0.0,0.0,8.695366962059113,6.497364678987076,0.0008819224603939801,3.2666952051407443,161.71312791288074,0.006675149314105511,8.695366962059113,3.2666952051407443,50,22.551102407946956,25.28228559795475,0.0,-0.0012028092751279473,22.551102407946956,25.28228559795475,41,0.0,43.73340960070703,17.246964907188097,0.0,200,43.73340960070703,7.381511244388037,0.0,6.497364678987076,50,5.669654846191406,0.0,8400000,7.381511244388037,-0.0003208868147339672,0.0,0.0,41,161.71312791288074,41,41,41,200,22.551102407946956,22.551102407946956,17.246964907188097
0.0,0.0,52.71444809636188,6.896795670564112,0.0010308235650882125,2.960132607692751,192.8781791445886,0.009846245869994164,52.71444809636188,2.960132607692751,50,32.463763973644916,27.021673019951322,0.0,0.00015395635273307562,32.463763973644916,27.021673019951322,42,0.0,332.4993943817051,23.90594062500415,0.0,200,332.4993943817051,2.9936518267189234,0.0,6.896795670564112,50,5.692489147186279,0.0,8600000,2.9936518267189234,0.0011847799178212881,0.0,0.0,42,192.8781791445886,42,42,42,200,32.463763973644916,32.463763973644916,23.90594062500415
0.0,0.0,11.865371742602392,7.253792732219317,0.0011139804846607149,3.0689075554903154,311.6735535839293,0.0064674606546759605,11.865371742602392,3.0689075554903154,50,25.268061969333043,31.645405664982995,0.0,-0.00029618298867717385,25.268061969333043,31.645405664982995,43,0.0,73.24276022891505,43.525130462844,0.0,200,73.24276022891505,5.276022326054564,0.0,7.253792732219317,50,5.701630115509033,0.0,8800000,5.276022326054564,0.000817797495983541,0.0,0.0,43,311.6735535839293,43,43,43,200,25.268061969333043,25.268061969333043,43.525130462844
0.0,0.0,16.303682819340786,6.728404315921823,0.002035238896496594,1.8932513331417509,260.4853406809164,0.009946641512215137,16.303682819340786,1.8932513331417509,50,24.357758235026004,28.554092784228832,0.0,-0.002737524453550577,24.357758235026004,28.554092784228832,44,0.0,100.86448194703523,29.54889518461676,0.0,200,100.86448194703523,4.052937787499356,0.0,6.728404315921823,50,5.686825752258301,0.0,9000000,4.052937787499356,-0.0007022855570539832,0.0,0.0,44,260.4853406809164,44,44,44,200,24.357758235025997,24.357758235025997,29.54889518461676
0.0,0.0,83.27751625101848,7.401021128348328,0.0007769016083329916,2.6585496914612614,405.8001677750729,0.006613326258957386,83.27751625101848,2.6585496914612614,50,44.88941546058047,34.457196743841344,0.0,-0.002817939268425107,44.88941546058047,34.457196743841344,45,0.0,515.6157778984574,45.72213180500876,0.0,200,515.6157778984574,5.576680753251359,0.0,7.401021128348328,50,5.6476593017578125,0.0,9200000,5.576680753251359,-0.0020410376600921154,0.0,0.0,45,405.8001677750729,45,45,45,200,44.889415460580466,44.889415460580466,45.72213180500876
0.0,0.0,107.73001413208593,7.495868908271182,0.0007508908165618777,3.645267815417016,282.43209834980547,0.00647667795419693,107.73001413208593,3.645267815417016,50,52.33851950410851,34.655603673252905,0.0,-0.0015347858425229788,52.33851950410851,34.655603673252905,46,0.0,511.38449329832264,44.00413582042835,0.0,200,511.38449329832264,3.717859960833817,0.0,7.495868908271182,50,5.637589454650879,0.0,9400000,3.717859960833817,-0.0007838950259611011,0.0,0.0,46,282.43209834980547,46,46,46,200,52.33851950410849,52.33851950410849,44.00413582042835
