MetaTest/basketball-v2/MinReturn,GaussianMLPPolicy/dLoss,Average/Iteration,MetaTest/basketball-v2/MaxReturn,basketball-v2/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/basketball-v2/AverageReturn,MetaTest/basketball-v2/StdReturn,MetaTest/basketball-v2/AverageDiscountedReturn,MetaTest/Average/MinReturn,Average/AverageReturn,MetaTest/basketball-v2/NumEpisodes,basketball-v2/StdReturn,MetaTest/Average/MaxReturn,MetaTest/basketball-v2/TerminationRate,GaussianMLPPolicy/KLAfter,Average/TerminationRate,MetaTest/basketball-v2/Iteration,basketball-v2/NumEpisodes,GaussianMLPPolicy/Entropy,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/Iteration,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/LossAfter,basketball-v2/TerminationRate,Average/MinReturn,Iteration,Average/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/TerminationRate,Average/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/AverageReturn,basketball-v2/AverageReturn,TotalEnvSteps,basketball-v2/Iteration,basketball-v2/MaxReturn,Average/MaxReturn,MetaTest/basketball-v2/SuccessRate,Average/SuccessRate,basketball-v2/SuccessRate,GaussianMLPPolicy/KLBefore,Average/NumEpisodes,basketball-v2/MinReturn
3.980486035434402,0.0007817145669832826,10,64.6710674325514,4.766978794477379,10.28448257915271,16.229042206601104,10.28448257915271,16.229042206601108,3.980486035434402,14.984489719945374,50,7.976544267027857,64.6710674325514,0.0,0.0065204487182199955,0.0,10,200,5.6355977058410645,16.229042206601108,10,-0.0005531796487048268,-0.0013348942156881094,0.0,2.697345376699768,10,4.766978794477379,50,0.0,7.976544267027857,0.0,16.229042206601104,14.984489719945374,2200000,10,43.37191110128193,43.37191110128193,0.0,0.0,0.0,0.0,200,2.697345376699768
1.9788147568420509,0.0011552723444765434,11,37.61986118763265,5.39611571110742,7.160514331976542,14.948650739730475,7.160514331976542,14.948650739730478,1.9788147568420509,17.05482155840292,50,8.428517599761362,37.61986118763265,0.0,0.0064708092249929905,0.0,11,200,5.640255451202393,14.948650739730478,11,-9.261073137167841e-05,-0.0012478830758482218,0.0,3.156086001439621,11,5.39611571110742,50,0.0,8.428517599761362,0.0,14.948650739730475,17.05482155840292,2400000,11,48.29476714830993,48.29476714830993,0.0,0.0,0.0,0.0,200,3.156086001439621
2.7065815181266712,0.001904546981677413,12,34.319015986048086,4.94536456652059,7.597334598644149,15.751768033189972,7.597334598644149,15.751768033189974,2.7065815181266712,15.170168745354845,50,9.041090502080667,34.319015986048086,0.0,0.006609647534787655,0.0,12,200,5.613070487976074,15.751768033189974,12,-0.0027595937717705965,-0.0046641407534480095,0.0,2.2202804643301524,12,4.94536456652059,50,0.0,9.041090502080667,0.0,15.751768033189972,15.170168745354845,2600000,12,55.63772126899116,55.63772126899116,0.0,0.0,0.0,0.0,200,2.2202804643301524
2.8637760487826682,0.0008961575804278255,13,41.369376939817755,4.994806289814027,7.928850899253949,14.224883159799685,7.928850899253949,14.224883159799688,2.8637760487826682,15.629007511365858,50,8.792800058186291,41.369376939817755,0.0,0.009623157791793346,0.0,13,200,5.62160062789917,14.224883159799688,13,0.0006034004618413746,-0.0002927571185864508,0.0,2.4736937998717736,13,4.994806289814027,50,0.0,8.792800058186291,0.0,14.224883159799685,15.629007511365858,2800000,13,74.45314855120203,74.45314855120203,0.0,0.0,0.0,0.0,200,2.4736937998717736
3.9326274877314766,0.0009670849540270865,14,58.99386503782642,4.7671067835546825,8.662734089701459,12.984019841473225,8.662734089701459,12.98401984147322,3.9326274877314766,15.940450944704034,50,8.712283251732257,58.99386503782642,0.0,0.009786281734704971,0.0,14,200,5.6177754402160645,12.98401984147322,14,-0.0003883401514030993,-0.0013554251054301858,0.0,3.3376685423933052,14,4.7671067835546825,50,0.0,8.712283251732257,0.0,12.984019841473225,15.940450944704034,3000000,14,46.757752781667286,46.757752781667286,0.0,0.0,0.0,0.0,200,3.3376685423933052
2.3651154958248823,0.001256968709640205,15,38.98551033806046,4.962033887370459,9.249999230800318,17.084512355949748,9.249999230800318,17.08451235594975,2.3651154958248823,15.400520986920274,50,8.144266507336054,38.98551033806046,0.0,0.006438882555812597,0.0,15,200,5.640404224395752,17.08451235594975,15,0.0019572859164327383,0.0007003172067925334,0.0,2.4875123692522076,15,4.962033887370459,50,0.0,8.144266507336054,0.0,17.084512355949748,15.400520986920274,3200000,15,42.87564093182144,42.87564093182144,0.0,0.0,0.0,0.0,200,2.4875123692522076
4.11671282656792,0.0014147843467071652,16,42.5891815323221,5.091985098222703,9.064612544585394,15.995380246472596,9.064612544585394,15.9953802464726,4.11671282656792,15.869602215337729,50,8.134926872026384,42.5891815323221,0.0,0.0064498791471123695,0.0,16,200,5.620858192443848,15.9953802464726,16,-0.001953032216988504,-0.003367816563695669,0.0,2.7876254826787696,16,5.091985098222703,50,0.0,8.134926872026384,0.0,15.995380246472596,15.869602215337729,3400000,16,41.69860091559597,41.69860091559597,0.0,0.0,0.0,0.0,200,2.7876254826787696
2.12701363229117,0.001261159311980009,17,36.66203345132926,4.975795882336127,8.135204473699021,16.35643079795101,8.135204473699021,16.356430797951017,2.12701363229117,15.752988915864616,50,8.767602334899935,36.66203345132926,0.0,0.006826009601354599,0.0,17,200,5.567699909210205,16.356430797951017,17,-0.005627020262181759,-0.006888179574161768,0.0,2.1057820307936965,17,4.975795882336127,50,0.0,8.767602334899935,0.0,16.35643079795101,15.752988915864616,3600000,17,43.29064392810484,43.29064392810484,0.0,0.0,0.0,0.0,200,2.1057820307936965
2.551468402245745,0.001265743121621199,18,38.22503565008344,5.423389945227935,8.668657822792397,18.992697456669912,8.668657822792397,18.99269745666991,2.551468402245745,17.217696750601377,50,7.97350753778881,38.22503565008344,0.0,0.006485106889158487,0.0,18,200,5.579914569854736,18.99269745666991,18,-0.00011750955309253186,-0.0013832526747137308,0.0,2.4158134855071505,18,5.423389945227935,50,0.0,7.97350753778881,0.0,18.992697456669912,17.217696750601377,3800000,18,44.614611892363996,44.614611892363996,0.0,0.0,0.0,0.0,200,2.4158134855071505
4.035244000112147,0.0011996619869023561,19,33.94382780623645,5.370535334008691,8.122740595798497,15.958127712618184,8.122740595798497,15.958127712618186,4.035244000112147,17.09548107790139,50,8.128477063219583,33.94382780623645,0.0,0.006545969285070896,0.0,19,200,5.55424165725708,15.958127712618186,19,-0.0020461275707930326,-0.003245789557695389,0.0,1.3637709333086192,19,5.370535334008691,50,0.0,8.128477063219583,0.0,15.958127712618184,17.09548107790139,4000000,19,46.08924905946942,46.08924905946942,0.0,0.0,0.0,0.0,200,1.3637709333086192
5.170825268824069,0.001355938526103273,20,42.283124944384305,5.524536430941543,8.824311017696235,19.074717895644795,8.824311017696235,19.074717895644792,5.170825268824069,18.794368585324357,50,9.377797290841436,42.283124944384305,0.0,0.006463862955570221,0.0,20,200,5.565395832061768,19.074717895644792,20,0.0010590420570224524,-0.0002968964690808207,0.0,2.458648365337342,20,5.524536430941543,50,0.0,9.377797290841436,0.0,19.074717895644795,18.794368585324357,4200000,20,49.631098453967454,49.631098453967454,0.0,0.0,0.0,0.0,200,2.458648365337342
3.0237592299198544,0.0006068472976039629,21,52.70994807974488,5.497846650716638,9.611268623405737,15.684763860199558,9.611268623405737,15.684763860199558,3.0237592299198544,18.92645231520026,50,9.474475199940873,52.70994807974488,0.0,0.006447897292673588,0.0,21,200,5.5712666511535645,15.684763860199558,21,0.0006433191010728478,3.64718034688849e-05,0.0,2.3260087629267807,21,5.497846650716638,50,0.0,9.474475199940873,0.0,15.684763860199558,18.92645231520026,4400000,21,46.32892036725473,46.32892036725473,0.0,0.0,0.0,0.0,200,2.3260087629267807
1.9347092073566654,0.0011193223763257265,22,37.92324381930275,5.869754055794537,8.641386453307195,18.199428553837198,8.641386453307195,18.199428553837198,1.9347092073566654,20.810052986735972,50,9.91489611980296,37.92324381930275,0.0,0.006746069528162479,0.0,22,200,5.541965007781982,18.199428553837198,22,-0.002613834338262677,-0.0037331567145884037,0.0,2.969301050702498,22,5.869754055794537,50,0.0,9.91489611980296,0.0,18.199428553837198,20.810052986735972,4600000,22,46.774518456290174,46.774518456290174,0.0,0.0,0.0,0.0,200,2.969301050702498
2.9207254024060743,0.0015856646932661533,23,43.86390963350607,5.534621854156578,8.991074244501489,17.273325681674283,8.991074244501489,17.27332568167428,2.9207254024060743,18.76438511547655,50,8.289345434885774,43.86390963350607,0.0,0.006610970012843609,0.0,23,200,5.512875080108643,17.27332568167428,23,-0.0031273779459297657,-0.004713042639195919,0.0,2.306249559828644,23,5.534621854156578,50,0.0,8.289345434885774,0.0,17.273325681674283,18.76438511547655,4800000,23,43.99685424645481,43.99685424645481,0.0,0.0,0.0,0.0,200,2.306249559828644
2.9390532950962878,0.001439326792024076,24,31.937153238474732,5.670250529288104,7.2537217730914465,18.820544288094823,7.2537217730914465,18.820544288094826,2.9390532950962878,19.44304995574755,50,9.649960128961647,31.937153238474732,0.0,0.006608312018215656,0.0,24,200,5.539325714111328,18.820544288094826,24,0.002200477756559849,0.0007611509645357728,0.0,3.5539777240869697,24,5.670250529288104,50,0.0,9.649960128961647,0.0,18.820544288094823,19.44304995574755,5000000,24,50.30278073268863,50.30278073268863,0.0,0.0,0.0,0.0,200,3.5539777240869697
2.4116262864512286,0.001607813872396946,25,35.241939899036545,5.685621866855975,8.459645555699096,18.688957857553273,8.459645555699096,18.688957857553277,2.4116262864512286,19.60786887277124,50,9.868733223177781,35.241939899036545,0.0,0.006621918175369501,0.0,25,200,5.497375011444092,18.688957857553277,25,-0.003278438001871109,-0.004886251874268055,0.0,4.225029009610948,25,5.685621866855975,50,0.0,9.868733223177781,0.0,18.688957857553273,19.60786887277124,5200000,25,74.00157361116054,74.00157361116054,0.0,0.0,0.0,0.0,200,4.225029009610948
6.239515262609711,0.0009467252530157566,26,45.37362746247705,5.9152518325427135,9.654329821960532,19.86848590207978,9.654329821960532,19.868485902079783,6.239515262609711,20.950297628981684,50,10.730437728787885,45.37362746247705,0.0,0.006914729718118906,0.0,26,200,5.479770660400391,19.868485902079783,26,-0.001737614395096898,-0.0026843396481126547,0.0,3.7541732383039506,26,5.9152518325427135,50,0.0,10.730437728787885,0.0,19.86848590207978,20.950297628981684,5400000,26,50.48762758987433,50.48762758987433,0.0,0.0,0.0,0.0,200,3.7541732383039506
3.7167259418628773,0.0012651909491978586,27,42.40053332255473,5.95738879388033,9.900468929828104,18.06269886356695,9.900468929828104,18.06269886356695,3.7167259418628773,21.208587801662507,50,11.026587501440751,42.40053332255473,0.0,0.006707494612783194,0.0,27,200,5.466662406921387,18.06269886356695,27,-0.0005820737569592893,-0.0018472647061571479,0.0,3.1751801794278496,27,5.95738879388033,50,0.0,11.026587501440751,0.0,18.06269886356695,21.208587801662507,5600000,27,62.09797507608477,62.09797507608477,0.0,0.0,0.0,0.0,200,3.1751801794278496
5.929266525907938,0.0011882015969604254,28,47.47512720023709,6.0522719339341595,10.851181192971064,23.449920340922127,10.851181192971064,23.449920340922127,5.929266525907938,22.63659363180156,50,12.255513673174782,47.47512720023709,0.0,0.006411951035261154,0.0,28,200,5.467839241027832,23.449920340922127,28,8.004484698176384e-06,-0.001180197112262249,0.0,4.361549716597413,28,6.0522719339341595,50,0.0,12.255513673174782,0.0,23.449920340922127,22.63659363180156,5800000,28,85.57231184461695,85.57231184461695,0.0,0.0,0.0,0.0,200,4.361549716597413
3.7656405832430973,0.002181641582865268,29,45.43976720852951,5.74845618301848,9.146028814097113,19.877395223707893,9.146028814097113,19.877395223707893,3.7656405832430973,20.21796105811789,50,10.902951457855897,45.43976720852951,0.0,0.00979800894856453,0.0,29,200,5.467052936553955,19.877395223707893,29,-0.0009686501580290496,-0.0031502917408943176,0.0,3.365916742942305,29,5.74845618301848,50,0.0,10.902951457855897,0.0,19.877395223707893,20.21796105811789,6000000,29,53.23069860666203,53.23069860666203,0.0,0.0,0.0,0.0,200,3.365916742942305
3.407765965397652,0.0008472558459970969,30,46.1510042658832,6.050246626476317,9.779435153852909,20.93820257593417,9.779435153852909,20.938202575934174,3.407765965397652,21.902595724518324,50,10.235876997660732,46.1510042658832,0.0,0.00641875434666872,0.0,30,200,5.48848819732666,20.938202575934174,30,0.0008479246753267944,6.688293296974734e-07,0.0,3.795429674199801,30,6.050246626476317,50,0.0,10.235876997660732,0.0,20.93820257593417,21.902595724518324,6200000,30,47.41696053459509,47.41696053459509,0.0,0.0,0.0,0.0,200,3.795429674199801
3.2011035224372417,0.0013488451368175447,31,40.85009562542047,5.992523354202066,10.491530356111538,20.70684794442265,10.491530356111538,20.706847944422645,3.2011035224372417,21.01808172957457,50,10.658120193688989,40.85009562542047,0.0,0.006641709245741367,0.0,31,200,5.4850544929504395,20.706847944422645,31,-0.0004944810061715543,-0.001843326142989099,0.0,2.9178563736619356,31,5.992523354202066,50,0.0,10.658120193688989,0.0,20.70684794442265,21.01808172957457,6400000,31,75.29789028033686,75.29789028033686,0.0,0.0,0.0,0.0,200,2.9178563736619356
6.791059630730304,9.714362386148423e-05,32,38.787353506380825,6.479556161694684,9.068350081516579,18.1795902363097,9.068350081516579,18.1795902363097,6.791059630730304,23.775641802350844,50,10.319933259621578,38.787353506380825,0.0,0.009873059578239918,0.0,32,200,5.497569561004639,18.1795902363097,32,0.00018435914535075426,8.721552148927003e-05,0.0,3.4361809492100597,32,6.479556161694684,50,0.0,10.319933259621578,0.0,18.1795902363097,23.775641802350844,6600000,32,52.279358677585456,52.279358677585456,0.0,0.0,0.0,0.0,200,3.4361809492100597
2.8592662586030535,0.0014342558570206165,33,62.648024832383,5.863948333702654,11.233047318847412,17.274617587775175,11.233047318847412,17.27461758777517,2.8592662586030535,20.49432876660596,50,9.814074947901693,62.648024832383,0.0,0.006439223885536194,0.0,33,200,5.478000164031982,17.27461758777517,33,-0.0012400245759636164,-0.002674280432984233,0.0,2.7561017899506273,33,5.863948333702654,50,0.0,9.814074947901693,0.0,17.274617587775175,20.49432876660596,6800000,33,65.07671285558558,65.07671285558558,0.0,0.0,0.0,0.0,200,2.7561017899506273
4.7981859410485805,0.0002309387782588601,34,48.193211491343035,5.452942136146857,10.127989026846533,19.948837001502735,10.127989026846533,19.948837001502735,4.7981859410485805,19.59171061754512,50,10.308797512326178,48.193211491343035,0.0,0.009944804012775421,0.0,34,200,5.508569240570068,19.948837001502735,34,0.0021420076955109835,0.0019110689172521234,0.0,3.1278758067233365,34,5.452942136146857,50,0.0,10.308797512326178,0.0,19.948837001502735,19.59171061754512,7000000,34,71.82616273838256,71.82616273838256,0.0,0.0,0.0,0.0,200,3.1278758067233365
3.633680638560876,0.0009003693121485412,35,59.26973884853536,6.020470175497398,13.022515025739946,23.531272613244546,13.022515025739946,23.53127261324455,3.633680638560876,21.918864697353953,50,11.526608893901837,59.26973884853536,0.0,0.006468289531767368,0.0,35,200,5.500540733337402,23.53127261324455,35,-0.0008741168421693146,-0.0017744861543178558,0.0,3.301609007256179,35,6.020470175497398,50,0.0,11.526608893901837,0.0,23.531272613244546,21.918864697353953,7200000,35,71.53393687177886,71.53393687177886,0.0,0.0,0.0,0.0,200,3.301609007256179
1.769696046878464,0.0012782954145222902,36,46.26933316217626,6.575071908939436,11.060868854811861,26.746359383329114,11.060868854811861,26.746359383329118,1.769696046878464,24.279099800238747,50,11.284396732509153,46.26933316217626,0.0,0.006548410747200251,0.0,36,200,5.455207347869873,26.746359383329118,36,-0.0024359822273254395,-0.0037142776418477297,0.0,4.863300940934033,36,6.575071908939436,50,0.0,11.284396732509153,0.0,26.746359383329114,24.279099800238747,7400000,36,70.60300312970679,70.60300312970679,0.0,0.0,0.0,0.0,200,4.863300940934033
4.910520743579232,0.000567938550375402,37,53.46512847422817,6.317584040079493,10.669415155620747,20.239581024307746,10.669415155620747,20.239581024307746,4.910520743579232,23.681425299508682,50,12.054940432344239,53.46512847422817,0.0,0.006487666163593531,0.0,37,200,5.440715789794922,20.239581024307746,37,-0.0016014123102650046,-0.0021693508606404066,0.0,2.077375750079856,37,6.317584040079493,50,0.0,12.054940432344239,0.0,20.239581024307746,23.681425299508682,7600000,37,73.00527961655506,73.00527961655506,0.0,0.0,0.0,0.0,200,2.077375750079856
4.4310441129479505,0.0006153273861855268,38,66.28740364613468,6.276793451586462,13.58788771577701,22.776552337308484,13.58788771577701,22.776552337308484,4.4310441129479505,23.58169980524751,50,16.174739913012825,66.28740364613468,0.0,0.0065537369810044765,0.0,38,200,5.470299243927002,22.776552337308484,38,0.0015563679626211524,0.0009410405764356256,0.0,3.056258432782824,38,6.276793451586462,50,0.0,16.174739913012825,0.0,22.776552337308484,23.58169980524751,7800000,38,143.60157366291375,143.60157366291375,0.0,0.0,0.0,0.0,200,3.056258432782824
3.799119198213528,0.0009937210816133302,39,57.06703153859659,6.547371749900525,11.724609943201138,23.71483224539993,11.724609943201138,23.71483224539993,3.799119198213528,24.68527239856422,50,14.82180304610886,57.06703153859659,0.0,0.006510380655527115,0.0,39,200,5.489014148712158,23.71483224539993,39,0.0009739946690388024,-1.9726412574527785e-05,0.0,3.898240091656756,39,6.547371749900525,50,0.0,14.82180304610886,0.0,23.71483224539993,24.68527239856422,8000000,39,134.13036128494167,134.13036128494167,0.0,0.0,0.0,0.0,200,3.898240091656756
3.0040559884261318,0.001202775165438652,40,83.00220592622166,6.412098047241536,14.52714210309339,23.776152906983658,14.52714210309339,23.776152906983654,3.0040559884261318,23.594596458569207,50,11.509719791220876,83.00220592622166,0.0,0.006552028004080057,0.0,40,200,5.436134338378906,23.776152906983654,40,-0.003278084099292755,-0.004480859264731407,0.0,4.298264883764242,40,6.412098047241536,50,0.0,11.509719791220876,0.0,23.776152906983658,23.594596458569207,8200000,40,69.03994516857153,69.03994516857153,0.0,0.0,0.0,0.0,200,4.298264883764242
4.159124910543308,0.0008604509494034573,41,174.1770124883995,6.580219590485062,33.70393225043407,30.795789141642285,33.70393225043407,30.79578914164227,4.159124910543308,24.86178515044965,50,13.445121684833532,174.1770124883995,0.0,0.00653635710477829,0.0,41,200,5.437424182891846,30.79578914164227,41,8.956946840044111e-05,-0.0007708814810030162,0.0,2.1682829922205014,41,6.580219590485062,50,0.0,13.445121684833532,0.0,30.795789141642285,24.86178515044965,8400000,41,77.78382151024732,77.78382151024732,0.0,0.0,0.0,0.0,200,2.1682829922205014
2.739602046889776,0.0011817343765869737,42,124.36298839858452,6.414557332007587,20.935638242354575,23.87216210869924,20.935638242354575,23.87216210869924,2.739602046889776,26.120871179513674,50,24.3357806754096,124.36298839858452,0.0,0.009923113510012627,0.0,42,200,5.442866802215576,23.87216210869924,42,0.0003443496534600854,-0.0008373847231268883,0.0,2.408907854693814,42,6.414557332007587,50,0.0,24.3357806754096,0.0,23.87216210869924,26.120871179513674,8600000,42,252.9261399684149,252.9261399684149,0.0,0.0,0.0,0.0,200,2.408907854693814
3.126773648532487,0.0006225171564437915,43,96.76532877626252,6.744805506249772,21.442351043488692,26.58638381061473,21.442351043488692,26.586383810614723,3.126773648532487,26.215754341745882,50,21.146241630938476,96.76532877626252,0.0,0.00658631045371294,0.0,43,200,5.442866802215576,26.586383810614723,43,3.208408088539727e-05,-0.0005904330755583942,0.0,2.4430785593466817,43,6.744805506249772,50,0.0,21.146241630938476,0.0,26.58638381061473,26.215754341745882,8800000,43,196.04726385887082,196.04726385887082,0.0,0.0,0.0,0.0,200,2.4430785593466817
5.993644113773041,0.0007412022914650152,44,667.835743576885,6.660865906137761,106.30030616979533,57.898371095194236,106.30030616979533,57.89837109519422,5.993644113773041,27.711039009792266,50,32.70113548089152,667.835743576885,0.0,0.006553237326443195,0.0,44,200,5.446515083312988,57.89837109519422,44,0.0007212299387902021,-1.997235267481301e-05,0.0,2.8213189651490556,44,6.660865906137761,50,0.0,32.70113548089152,0.0,57.898371095194236,27.711039009792266,9000000,44,320.0192671266819,320.0192671266819,0.0,0.0,0.0,0.0,200,2.8213189651490556
5.176731730910287,0.0008271969854831696,45,647.4343482982604,7.862919438601674,106.29751033856404,46.96126850130211,106.29751033856404,46.96126850130207,5.176731730910287,44.16106649532814,50,82.57820796786085,647.4343482982604,0.0,0.006843888200819492,0.0,45,200,5.411519527435303,46.96126850130207,45,-0.001601124880835414,-0.0024283218663185835,0.0,3.5056561711513097,45,7.862919438601674,50,0.0,82.57820796786085,0.0,46.96126850130211,44.16106649532814,9200000,45,631.099353191406,631.099353191406,0.0,0.0,0.0,0.0,200,3.5056561711513097
2.4873073312341694,0.0008324680966325104,46,428.9005054920054,7.567918651603674,61.41426832618845,30.184648752030572,61.41426832618845,30.18464875203056,2.4873073312341694,33.29375175920936,50,42.39268482030506,428.9005054920054,0.0,0.00654835719615221,0.0,46,200,5.387176990509033,30.18464875203056,46,-0.0009285479900427163,-0.0017610160866752267,0.0,3.0843679257492065,46,7.567918651603674,50,0.0,42.39268482030506,0.0,30.184648752030572,33.29375175920936,9400000,46,417.7217813536081,417.7217813536081,0.0,0.0,0.0,0.0,200,3.0843679257492065
