MetaTest/sweep-into-v2/MaxReturn,peg-insert-side-v2/Iteration,GaussianMLPPolicy/LossBefore,door-open-v2/AverageReturn,drawer-close-v2/Iteration,MetaTest/door-close-v2/TerminationRate,MetaTest/drawer-open-v2/TerminationRate,button-press-topdown-v2/StdReturn,MetaTest/shelf-place-v2/MinReturn,pick-place-v2/MaxReturn,window-open-v2/TerminationRate,window-open-v2/SuccessRate,MetaTest/shelf-place-v2/AverageReturn,MetaTest/door-close-v2/AverageDiscountedReturn,MetaTest/lever-pull-v2/SuccessRate,peg-insert-side-v2/TerminationRate,MetaTest/shelf-place-v2/NumEpisodes,window-open-v2/StdReturn,MetaTest/door-close-v2/MaxReturn,reach-v2/AverageDiscountedReturn,push-v2/MaxReturn,MetaTest/sweep-into-v2/NumEpisodes,MetaTest/door-close-v2/AverageReturn,pick-place-v2/TerminationRate,button-press-topdown-v2/MinReturn,MetaTest/shelf-place-v2/Iteration,push-v2/AverageDiscountedReturn,pick-place-v2/AverageReturn,MetaTest/lever-pull-v2/AverageDiscountedReturn,MetaTest/lever-pull-v2/AverageReturn,button-press-topdown-v2/Iteration,reach-v2/NumEpisodes,MetaTest/drawer-open-v2/AverageDiscountedReturn,MetaTest/shelf-place-v2/TerminationRate,MetaTest/sweep-into-v2/StdReturn,Average/SuccessRate,button-press-topdown-v2/MaxReturn,button-press-topdown-v2/TerminationRate,sweep-v2/AverageReturn,peg-insert-side-v2/AverageDiscountedReturn,sweep-v2/AverageDiscountedReturn,Average/NumEpisodes,MetaTest/sweep-into-v2/TerminationRate,door-open-v2/StdReturn,button-press-topdown-v2/SuccessRate,basketball-v2/StdReturn,MetaTest/door-close-v2/MinReturn,window-open-v2/NumEpisodes,MetaTest/lever-pull-v2/MinReturn,MetaTest/Average/AverageDiscountedReturn,button-press-topdown-v2/AverageDiscountedReturn,door-open-v2/AverageDiscountedReturn,MetaTest/door-close-v2/SuccessRate,MetaTest/sweep-into-v2/AverageDiscountedReturn,MetaTest/Average/MinReturn,door-open-v2/TerminationRate,pick-place-v2/NumEpisodes,drawer-close-v2/MinReturn,basketball-v2/MinReturn,MetaTest/drawer-open-v2/StdReturn,basketball-v2/Iteration,drawer-close-v2/NumEpisodes,MetaTest/door-close-v2/StdReturn,peg-insert-side-v2/SuccessRate,drawer-close-v2/StdReturn,Average/AverageDiscountedReturn,sweep-v2/MinReturn,push-v2/NumEpisodes,GaussianMLPPolicy/LossAfter,reach-v2/TerminationRate,button-press-topdown-v2/NumEpisodes,window-open-v2/MinReturn,sweep-v2/SuccessRate,Average/Iteration,Average/MaxReturn,GaussianMLPPolicy/dLoss,Iteration,drawer-close-v2/TerminationRate,reach-v2/AverageReturn,basketball-v2/NumEpisodes,reach-v2/StdReturn,pick-place-v2/Iteration,sweep-v2/Iteration,MetaTest/Average/AverageReturn,sweep-v2/MaxReturn,MetaTest/drawer-open-v2/AverageReturn,push-v2/MinReturn,peg-insert-side-v2/AverageReturn,window-open-v2/AverageDiscountedReturn,MetaTest/sweep-into-v2/AverageReturn,MetaTest/sweep-into-v2/MinReturn,reach-v2/MinReturn,pick-place-v2/MinReturn,sweep-v2/NumEpisodes,peg-insert-side-v2/MinReturn,MetaTest/drawer-open-v2/MinReturn,MetaTest/drawer-open-v2/NumEpisodes,MetaTest/door-close-v2/Iteration,push-v2/StdReturn,push-v2/SuccessRate,door-open-v2/NumEpisodes,push-v2/TerminationRate,GaussianMLPPolicy/Entropy,door-open-v2/MaxReturn,MetaTest/drawer-open-v2/Iteration,MetaTest/door-close-v2/NumEpisodes,MetaTest/shelf-place-v2/StdReturn,basketball-v2/TerminationRate,MetaTest/shelf-place-v2/AverageDiscountedReturn,door-open-v2/Iteration,MetaTest/Average/NumEpisodes,basketball-v2/SuccessRate,drawer-close-v2/MaxReturn,reach-v2/SuccessRate,basketball-v2/AverageReturn,pick-place-v2/SuccessRate,MetaTest/Average/StdReturn,MetaTest/sweep-into-v2/SuccessRate,drawer-close-v2/AverageReturn,reach-v2/MaxReturn,basketball-v2/MaxReturn,MetaTest/Average/MaxReturn,door-open-v2/MinReturn,GaussianMLPPolicy/KLBefore,Average/StdReturn,pick-place-v2/StdReturn,push-v2/AverageReturn,Average/TerminationRate,MetaTest/lever-pull-v2/StdReturn,MetaTest/Average/SuccessRate,reach-v2/Iteration,MetaTest/lever-pull-v2/NumEpisodes,drawer-close-v2/SuccessRate,GaussianMLPPolicy/KLAfter,MetaTest/drawer-open-v2/MaxReturn,button-press-topdown-v2/AverageReturn,MetaTest/Average/Iteration,drawer-close-v2/AverageDiscountedReturn,sweep-v2/TerminationRate,sweep-v2/StdReturn,Average/AverageReturn,window-open-v2/AverageReturn,MetaTest/shelf-place-v2/MaxReturn,MetaTest/lever-pull-v2/MaxReturn,peg-insert-side-v2/MaxReturn,pick-place-v2/AverageDiscountedReturn,basketball-v2/AverageDiscountedReturn,MetaTest/lever-pull-v2/Iteration,MetaTest/drawer-open-v2/SuccessRate,push-v2/Iteration,MetaTest/Average/TerminationRate,peg-insert-side-v2/StdReturn,door-open-v2/SuccessRate,MetaTest/shelf-place-v2/SuccessRate,peg-insert-side-v2/NumEpisodes,MetaTest/sweep-into-v2/Iteration,TotalEnvSteps,window-open-v2/Iteration,Average/MinReturn,window-open-v2/MaxReturn,MetaTest/lever-pull-v2/TerminationRate
80.87852749093383,0,-0.0038172088097780943,300.00848033936506,0,0.0,0.0,71.52650185825829,0.0,13.645790541404795,0.0,0.0,0.0,369.8415859505456,0.0,0.0,50,15.475469775252446,3262.242113092503,78.29628624163145,69.34638694076955,50,369.8415859505458,0.0,80.4039474925887,0,7.851838783863973,5.263469759016796,217.33899749047023,217.33899749047018,0,20,919.5619012237125,0.0,20.28813380551968,0.06,413.5088701085061,0.0,60.37646705597082,1.2072302471453265,18.42890766412099,200,0.0,135.9006842393866,0.2,2.7121817150594683,48.15920781021572,20,34.89430842770092,306.4879458665121,51.5133089807493,49.4718653887644,0.1,25.69724466783217,0.0,0.0,20,3.5555857849692747,1.1340496707356917,502.1288799829677,0,20,728.08843104947,0.0,1601.3148617663915,38.35840403535709,33.24976200057847,20,-0.008371944539248943,0.0,20,168.38385408680293,0.0,0,4543.445057185535,0.004554735729470849,0,0.0,236.62809609248524,20,85.5131661140464,0,0,306.48794586651206,110.5250381888105,919.5619012237122,5.31185611281014,4.356796482465125,40.99144708305217,25.697244667832173,5.991244940612734,123.88119457825917,2.5374152838526904,20,2.8296413970759717,414.7603053035865,50,0,17.752459456257537,0.0,20,0.0,5.662415027618408,563.8148113609218,0,50,0.0,0.0,0.0,0,250,0.0,4543.445057185535,0.0,5.599132062026233,0.0,519.9493243855585,0.0,1048.2792427733173,501.3698840498936,13.294067968540041,3262.242113092503,175.93319449805765,0.0,591.2824776992418,3.169421455391942,18.40250919281508,0.0,92.08443649043068,0.02,0,50,0.4,0.006531593389809132,2252.6378442271493,268.8731369242633,0,132.55237552403048,0.0,15.230027809661062,213.97806567821988,191.993326100474,0.0,366.03554228221265,6.751464569625734,1.7938007207748137,1.476979719438011,0,0.0,0,0.0,1.2118775842680733,0.0,0.0,20,0,200000,0,1.1340496707356917,230.56153968453455,0.0
349.9718795877668,1,-0.0026197689585387707,334.08050026379135,1,0.0,0.0,120.37534030498476,0.0,16.332797080910865,0.0,0.0,0.009243474335684641,153.4097870759786,0.0,0.0,50,29.524378473519583,225.05622807390975,91.20719178581497,85.60752464940697,50,153.4097870759786,0.0,107.49757354699301,1,7.4372185786306275,6.655064323444425,205.17907398160588,205.17907398160582,1,20,1041.2763306468742,0.0,62.82599116922642,0.05,483.8390130904654,0.0,54.00665936758029,2.617234408423998,14.850457393765192,200,0.0,168.1767004147975,0.15,2.8545923084635123,82.69522592580371,20,34.52896794418207,289.9687128800711,48.00478194011071,64.27801591083917,0.0,49.96912922156102,0.0,0.0,20,1.7428197032341812,2.748014023766283,608.9602014382721,1,20,31.067285256628292,0.0,1877.2829252433194,41.61375322523393,36.180096553838624,20,-0.005145641975104809,0.0,20,149.46829414694724,0.0,1,4761.156075479561,0.002525873016566038,1,0.0,285.27684136663373,20,162.35962206032073,1,1,289.96871288007105,71.19456900805181,1041.2763306468742,7.3921284804179015,8.001746932466258,40.37234797327271,49.969129221561026,5.867180674948255,153.9879600922118,2.8541911911744386,20,3.1026217961474045,418.31638653351456,50,1,17.159860609501745,0.0,20,0.0,5.641449451446533,616.7329401184729,1,50,0.05262076765118084,0.0,0.009243474335684641,1,250,0.0,4761.156075479561,0.0,7.659876428922554,0.0,472.44773548644696,0.0,1224.7037951669934,822.8565535228707,13.413962141938905,2236.156250568712,175.58699160915398,0.0,694.5297069407234,3.974429181187108,18.76282387613232,0.0,91.17263348734527,0.0,1,50,0.35,0.006683904677629471,2236.156250568712,258.7502807602219,1,142.050420090401,0.0,9.021718348245306,238.88201484634766,190.92255997729038,0.36509633204346875,360.14206863971395,26.942129386460746,2.627025013393048,2.692839157687952,1,0.0,1,0.0,5.7827537488506175,0.0,0.0,20,1,400000,1,1.7428197032341812,246.079555260773,0.0
629.5843603227192,2,-0.0018279387149959803,351.51635501306134,2,0.0,0.0,84.40180195181891,0.0,15.817742867512488,0.0,0.0,0.009402235854504842,855.5161761382032,0.0,0.0,50,15.756060751275777,3802.923115251504,79.03431961644752,129.12697554864192,50,855.5161761382033,0.0,139.54646372039343,2,11.498157328007133,5.491966323820287,205.99631433314855,205.99631433314863,2,20,894.7343743906215,0.0,94.35059600231065,0.07,475.73121176328624,0.0,59.089376761953005,2.0303068545672716,17.507736843520156,200,0.0,166.06414863692723,0.15,1.9368401825409773,118.77915270100713,20,32.540189462162665,403.2973319533626,55.845272478989514,63.48999956230408,0.22,60.23039266898446,0.0,0.0,20,2.6111533133562785,0.8417651305069422,471.94089108494995,2,20,1293.481168913364,0.0,2106.777049943983,52.97789073057139,23.298758040965907,20,-0.007806082256138325,0.0,20,173.7067564210109,0.0,2,4724.9360796470555,0.0059781435411423445,2,0.0,233.26866912896918,20,68.84730723817479,2,2,403.2973319533625,187.82288784556548,894.7343743906217,7.853244792280078,6.927385139039082,41.413657351433166,60.23039266898444,6.309425824631097,138.13180566709676,2.1881303073532896,20,2.9991780361274643,416.4318091762493,50,2,29.31937989680814,0.0,20,0.0,5.631187915802002,618.7425662709927,2,50,0.04783164413116789,0.0,0.009402235854504842,2,250,0.0,4724.9360796470555,0.0,4.860006936910803,0.0,732.1225421356295,0.0,1905.5602419397972,475.31259549221585,8.735881765806312,3802.923115251504,175.85762932144297,0.0,864.0762424723756,3.0145959708881174,25.23885430271617,0.0,100.08639715353742,0.044,2,50,0.55,0.009801289066672325,2066.345471256312,321.26391691810875,2,255.0203828969783,0.0,30.987599252986602,311.8413010447693,205.19623798331708,0.29951852948465035,371.7883317016335,14.817849748711343,2.499077180355999,1.439997193110804,2,0.0,2,0.0,3.4514975188502133,0.0,0.0,20,2,600000,2,0.8417651305069422,239.06059002859365,0.0
1857.4293841094109,3,-0.0023265909403562546,357.8044718940737,3,0.0,0.0,93.0096808488374,0.0,14.164210062100874,0.0,0.0,0.06697446744081902,178.60192244692422,0.0,0.0,50,20.126101411824294,3414.8188133051494,109.5817173635032,134.19011947775994,50,178.60192244692422,0.0,122.98668357407108,3,18.025253764301638,5.889455310824458,184.3397067617694,184.33970676176935,3,20,989.3432562065198,0.0,318.6327089924587,0.085,448.6738525418889,0.0,70.31095207458166,1.4336165528323803,24.177956542071605,200,0.0,150.25698429250758,0.25,4.0531420730669465,40.76023213319189,20,35.22221700953847,307.3015481958541,56.24126714373392,62.35871786162769,0.02,184.15588109661607,0.0,0.0,20,4.023884228762899,1.813751140300565,498.3619548123822,3,20,464.1380989812464,0.0,1716.684103310838,47.31352816875874,27.34402628793428,20,-0.005092780105769634,0.0,20,141.25538327199266,0.0,3,4736.554698110335,0.0027661891654133797,3,0.0,353.17735285503335,20,98.55705349386818,3,3,307.3015481958541,313.93131336862075,989.3432562065198,7.153970241500931,4.913669724175137,41.84622281218426,184.15588109661613,6.5698144531230565,170.43317176405824,2.1830917794572873,20,2.9729018711066955,416.72848789143586,50,3,39.88604228230361,0.0,20,0.0,5.615455627441406,598.2690987175107,3,50,0.2763155100888536,0.0,0.06697446744081902,3,250,0.0,4736.554698110335,0.0,5.5103452596321265,0.0,485.9675199230204,0.04,1816.8410126673673,586.306190318599,16.934009086566732,3414.8188133051494,175.82731706176543,0.0,754.5387522589514,3.3666990891542845,37.72757722423394,0.0,95.31223099844094,0.012,3,50,0.6,0.006450943648815155,2209.4940719938286,340.0083139509212,3,155.81330470314816,0.0,58.23783166634735,317.9398501043165,187.21535008232203,1.8408078263164658,359.09951563287757,9.649057095636893,1.937493980226476,1.7197309639580283,3,0.0,3,0.0,1.6301514912972883,0.0,0.0,20,3,800000,3,1.813751140300565,218.39135607300625,0.0
2517.9403217572244,4,0.002123527228832245,298.2430902309144,4,0.0,0.0,136.76852829171182,0.0,21.696642413175642,0.0,0.0,0.0,84.86402699995593,0.0,0.0,50,34.34777692819749,215.76351963620726,198.22594554450993,110.95726670255087,50,84.86402699995595,0.0,114.4149101064334,4,15.362893173787157,10.112431329046967,174.53329947758334,174.5332994775834,4,20,816.9909831390002,0.0,400.4376209102184,0.075,506.9018171742426,0.0,93.9255792749025,3.1130436901140213,32.487066975304685,200,0.0,134.50313570981484,0.15,3.505588305775361,35.748769751387094,20,27.76191904355538,258.45880801679624,50.35330313681965,56.753688420650555,0.0,215.90573046744169,0.0,0.0,20,2.661454113823025,1.456512194417232,476.18841519293846,4,20,42.19369204935007,0.0,1691.3452296750477,54.23445334479529,19.280924110844463,20,-0.00014236371498554945,0.0,20,151.14820680934974,0.0,4,4543.8845987441855,0.0022658909438177943,4,0.0,790.4479453008706,20,337.9304626435252,4,4,258.4588080167962,375.377520959562,816.990983139,15.017625571914184,10.952041364938115,42.16740774866615,215.9057304674417,23.38755754852076,396.54897764982536,3.922362282785225,20,3.3865438015511566,427.1399004408761,50,4,23.269862434808854,0.0,20,0.0,5.636043071746826,546.445662123929,4,50,0.0,0.0,0.0,4,250,0.0,4543.8845987441855,0.0,4.795510692947717,0.0,403.68809436545735,0.08,1814.354750321163,1716.5178903947826,17.28398169988005,2517.9403217572244,176.91889539975608,0.0,768.0260241263053,4.675343157478229,41.462597147931,0.0,90.47560738753619,0.016,4,50,0.6,0.006464106030762196,2139.1224012786492,276.5297138184062,4,138.57283041209598,0.0,96.91505406353245,355.23001849323305,211.47652545121,0.0,334.14754124691547,52.448971506076596,3.3851677291538094,1.9231866168509693,4,0.0,4,0.0,10.753280481746083,0.0,0.0,20,4,1000000,4,1.456512194417232,307.7806171624673,0.0
1068.8136814721279,5,0.001133884652517736,396.08139809930816,5,0.0,0.0,93.711380183069,0.0,18.371920625837586,0.0,0.05,0.021494242507388316,58.677576366683105,0.0,0.0,50,41.07636695617579,195.3550792505797,134.99952488998588,1164.8984328196036,50,58.6775763666831,0.0,89.08242768240441,5,18.461407034283035,7.242915790837595,171.1718717254351,171.1718717254351,5,20,859.2743354976897,0.0,241.1371577091348,0.05,401.2907569637294,0.0,64.41717557796554,1.6576530949327335,22.372163626436457,200,0.0,151.83732459150846,0.0,3.5395235259586615,37.06102297101323,20,28.216417122746286,249.99182583859152,47.153840006408416,78.5168528494874,0.0,160.81385136064236,0.0,0.0,20,2.29590117543052,2.6451099409023153,580.4088695168283,5,20,25.70495950590721,0.0,1703.258372750619,45.275253583920005,30.679168367853958,20,-0.0019256679806858301,0.0,20,128.53370471945533,0.0,5,4705.5806122871645,0.003059552633203566,5,0.0,627.4819206145381,20,176.36264373952773,5,5,249.99182583859155,208.48441852797026,859.2743354976899,9.11089774344375,7.530846699196639,42.57253750149937,160.81385136064236,32.70271496166857,374.7142848575397,2.9161781620695297,20,4.446016334586638,431.8134920230106,50,5,244.99222605646221,0.05,20,0.0,5.646801948547363,594.2410939187689,5,50,0.11141595789515894,0.0,0.021494242507388316,5,250,0.0,4705.5806122871645,0.0,6.447746669968441,0.0,421.4695466035249,0.08,1222.6584440203828,1094.0930821333534,16.95888637033605,2224.702673990136,175.507860411128,0.0,660.3377694138283,3.575895667554684,106.44882628409286,0.0,89.57549870478256,0.016,5,50,0.4,0.009918609634041786,2224.702673990136,207.82368551191044,5,102.34766955580649,0.0,34.44540589888269,285.0841817567942,204.7088582997415,0.7193901673534334,346.6503058632775,11.373681684824756,2.7686636194749368,1.9022236608852843,5,0.0,5,0.0,2.0744489528398904,0.0,0.0,20,5,1200000,5,2.29590117543052,304.4398876521181,0.0
928.9782748217941,6,-0.002592442324385047,356.68108807612964,6,0.0,0.0,52.64757235770375,0.0,35.76184821005236,0.0,0.05,0.00957662401679355,74.31059052714696,0.0,0.0,50,53.977736804347714,210.91643953937879,140.55444417383367,141.68321212972873,50,74.31059052714696,0.0,96.92639959093772,6,18.613661154343056,9.563532007705453,164.7440716824244,164.74407168242436,6,20,783.3514954356328,0.0,185.29133564927378,0.075,321.3743638579704,0.0,57.29093093738717,6.1322985516926085,16.853798730428014,200,0.0,156.35837982995164,0.05,4.0557558946219014,39.07539845777885,20,29.372156131137604,231.810905692878,41.32092223339294,67.66949193345889,0.0,136.63879419516914,0.0,0.0,20,2.796123390385578,2.5111444122182953,434.39190201358514,6,20,37.49725716085714,0.0,1815.5261407844798,54.967315202558694,26.450344035415554,20,-0.005836855620145798,0.0,20,165.16271702251439,0.0,6,4726.020620302679,0.0032444132957607508,6,0.0,645.7491118729303,20,172.6035025806743,6,6,231.81090569287804,127.83827098247095,783.351495435633,15.330783147340933,45.94556601476971,45.25321954211003,136.63879419516917,17.02811584594312,403.80614845619044,3.195559944276407,20,4.162685964522632,423.2117940018138,50,6,33.73433342468427,0.0,20,0.0,5.6213908195495605,591.7850040038194,6,50,0.06703636811755485,0.0,0.00957662401679355,6,250,0.0,4726.020620302679,0.0,6.063269110711333,0.0,354.5162473337717,0.06,2231.8228655819366,1046.4421630294084,17.926806576140795,2264.5090319280584,175.3627915579551,0.0,867.3926368192003,7.807881280456025,45.06054181805354,0.0,87.65088207010102,0.012,6,50,0.65,0.006722933147102594,2264.5090319280584,193.55988345569443,6,208.47837744907943,0.0,19.24792894079733,382.3025294346844,231.2885054715254,0.4788312008396775,324.4762308547469,173.23831358803687,2.967944842525855,1.8289934147223914,6,0.0,6,0.0,62.02757360130023,0.0,0.0,20,6,1400000,6,2.5111444122182953,417.4293398730536,0.0
790.0166456277276,7,0.00041830301051959395,487.53615993030814,7,0.0,0.0,21.334315787982895,0.0,12.344510763072602,0.0,0.05,0.006524541526017086,43.52248402572714,0.0,0.0,50,28.54871691445911,67.04177513628076,106.37737427344038,74.68989912071879,50,43.52248402572714,0.0,78.50410837352555,7,17.17382033854937,7.334062489978537,177.29125921995742,177.2912592199574,7,20,941.518679024007,0.0,151.17683102315544,0.05,157.45414607758897,0.0,59.499174760586165,3.8099257540200795,19.41341853228995,200,0.0,129.29305398706387,0.0,2.882481358625553,32.14543072131267,20,33.81701607872266,258.8309109647037,30.158399339854988,83.72354742252318,0.0,131.81560801230057,0.0,0.0,20,2.929022525919993,0.7155926575732546,609.3155748894463,7,20,6.650077715013579,0.0,1810.012785274737,45.80251996714281,28.91323414147969,20,-0.003593479050323367,0.0,20,209.52087944783335,0.0,7,4617.066631365935,0.004011782060842961,7,0.0,356.36281927768323,20,66.46860492086016,7,7,258.8309109647037,119.04686126909758,941.5186790240073,12.153375538000265,17.617749880957657,44.91413693592695,131.81560801230057,31.706951359670615,251.95275170751756,5.003784890137295,20,4.939567573194033,438.56520088342893,50,7,18.81078326255862,0.0,20,0.0,5.6238555908203125,632.5181127469976,7,50,0.04567179068211961,0.0,0.006524541526017087,7,250,0.0,4617.066631365935,0.0,4.694015665448409,0.0,448.1901660559184,0.08,1562.6070218846057,553.4110444096787,11.844716147378373,2286.342153352929,176.22257548986272,0.0,731.4315192147825,1.9309811550186475,36.697153571570915,0.0,89.53224401722663,0.016,7,50,0.45,0.009944156743586063,2286.342153352929,111.07227227650746,7,147.69019152112168,0.0,17.863158361811152,288.64119679216134,242.99153818396752,0.3262270763008543,338.47725213233036,133.72217068549168,2.845511410080118,1.9188741436213976,7,0.0,7,0.0,27.20697559508124,0.0,0.0,20,7,1600000,7,0.7155926575732546,347.06368725304895,0.0
1539.104450666461,8,0.0005902727134525776,513.0526298150812,8,0.0,0.0,79.74389726032378,0.0,30.82085258196993,0.0,0.0,0.002428846830860767,40.251953535410024,0.0,0.0,50,19.521444998798515,50.21055537503283,105.76282137794074,272.9621555713686,50,40.251953535410024,0.0,114.12608532516032,8,18.703250394893516,8.464715679787473,186.53185058947713,186.5318505894772,8,20,1172.548546461292,0.0,317.04668498258684,0.08,498.8897038276876,0.0,71.17853208431492,2.880588974660024,18.723925757348816,200,0.0,135.21981607527786,0.0,5.123914415965919,31.89779077835046,20,34.775798736415375,331.15869683940184,45.07000928062107,107.41984566680665,0.0,256.45870476399926,0.0,0.0,20,2.03386597364354,1.924851555089665,544.2440353608943,8,20,4.167523713376566,0.0,1450.7722294831792,49.26928322573093,34.456901584229364,20,-0.002170412801206112,0.0,20,196.54559606630977,0.0,8,4385.378279988534,0.0027606855146586895,8,0.0,466.2471029303216,20,309.0422869306699,8,8,331.1586968394019,259.16504470728165,1172.5485464612923,19.286045729147666,15.230187554763024,43.24058010007096,256.45870476399926,8.298990452209765,201.28041501480538,3.2173331145028192,20,3.7081561535022227,458.3327622001261,50,8,53.90128006720222,0.0,20,0.0,5.631312370300293,898.192672231974,8,50,0.01700192781602537,0.0,0.002428846830860767,8,250,0.0,4385.378279988534,0.0,6.976150987296772,0.0,516.449038706335,0.1,2217.1577799599304,1316.2019897683265,23.94274694208157,2441.0097057039966,402.12141087864586,0.0,793.9633607337005,5.880253252798444,44.47139453722827,0.0,90.19650340589101,0.02,8,50,0.8,0.009844135493040085,2441.0097057039966,203.84964205963527,8,145.96966488240022,0.0,45.532742478064236,377.26357590694215,226.007623461062,0.12144234154303835,374.64669442675495,90.56562071136415,2.7021388185615427,2.2200070040057915,8,0.0,8,0.0,17.79286840610812,0.0,0.0,20,8,1800000,8,1.924851555089665,268.8412664216132,0.0
3761.639269079607,9,-0.001201127888634801,503.100741119955,9,0.0,0.0,138.74227077107295,0.0,16.757891189504022,0.0,0.0,0.018738654489697186,39.977900635388885,0.0,0.0,50,12.305872603316985,51.92366769787947,182.34368306568905,1674.3975226334162,50,39.977900635388885,0.0,137.1099803193996,9,39.701526224101414,8.15827309264474,192.52450783442458,192.52450783442458,9,20,962.828472426052,0.0,676.6936301246332,0.125,562.4826550315435,0.0,61.9489914301149,2.250827450169551,19.282853079580402,200,0.0,62.912356182139284,0.25,96.94693621563654,32.31917907308664,20,34.334385146065436,291.6770117488216,56.93975485132014,98.37420396834526,0.0,263.03543919375284,0.0,0.0,20,2.7087349919498958,2.335100204063395,420.91443932019433,9,20,4.077906993372571,0.0,1611.6951534569278,70.03086890603502,26.818015339650607,20,-0.0036965596955269575,0.0,20,199.84464137004488,0.0,9,4806.834661738732,0.0024954318068921566,9,0.0,861.4510590854794,20,480.6863166134476,9,9,291.67701174882166,199.11025040879093,962.828472426052,27.30329894568863,9.892175883099222,45.12273705759688,263.0354391937529,11.68913571083954,265.3298954100157,4.24168118708954,20,5.005394049071711,501.18896834146125,50,9,360.5678660039205,0.05,20,0.0,5.619442462921143,639.1377168089441,9,50,0.0647194827882682,0.0,0.018738654489697186,9,250,0.0,4806.834661738732,0.0,29.761275753912788,0.0,500.5648700691779,0.08,2590.2772180254206,2273.3742339382775,452.0612556149253,3761.639269079607,422.42731592379,0.0,926.5365052834729,3.3737175553530734,192.13906797024362,0.0,90.62695660540376,0.016,9,50,0.95,0.009405601769685745,2388.1449073782887,332.9361915641661,9,250.1932450492603,0.0,34.29423539763564,481.0428743258965,220.763749333928,0.28821650636598994,332.95441890971836,22.72049779466394,2.988792620904845,3.1110656933825043,9,0.0,9,0.0,3.728315362031697,0.0,0.0,20,9,2000000,9,2.335100204063395,247.93055902789862,0.0
