Average/AverageReturn,MetaTest/Average/NumEpisodes,basketball-v2/NumEpisodes,Average/MinReturn,MetaTest/basketball-v2/TerminationRate,basketball-v2/StdReturn,MetaTest/Average/MinReturn,MetaTest/basketball-v2/AverageDiscountedReturn,TotalEnvSteps,MetaTest/Average/SuccessRate,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/dLoss,basketball-v2/MaxReturn,basketball-v2/TerminationRate,MetaTest/basketball-v2/Iteration,MetaTest/Average/MaxReturn,MetaTest/basketball-v2/MinReturn,Average/MaxReturn,basketball-v2/AverageDiscountedReturn,Average/SuccessRate,Average/Iteration,basketball-v2/AverageReturn,basketball-v2/Iteration,MetaTest/basketball-v2/AverageReturn,GaussianMLPPolicy/KLAfter,basketball-v2/MinReturn,basketball-v2/SuccessRate,MetaTest/Average/AverageDiscountedReturn,Average/TerminationRate,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTest/basketball-v2/StdReturn,GaussianMLPPolicy/Entropy,Average/AverageDiscountedReturn,MetaTest/basketball-v2/SuccessRate,Average/StdReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLBefore,MetaTest/basketball-v2/NumEpisodes,Average/NumEpisodes,MetaTest/Average/Iteration,Iteration,MetaTest/Average/TerminationRate,MetaTest/basketball-v2/MaxReturn
10.604886897379158,50,200,1.713729345178604,0.0,13.035113787815993,1.9209915175286043,9.354387742198861,2200000,0.0,0.00022795176482759416,0.0023375322634819895,90.23511700672509,0.0,10,41.22173061987739,1.9209915175286043,90.23511700672509,3.4798614743465897,0.0,10,10.604886897379158,10,9.354387742198865,0.009790724143385887,1.713729345178604,0.0,9.354387742198861,0.0,9.354387742198865,6.637308743169711,6.637308743169711,5.632644176483154,3.4798614743465897,0.0,13.035113787815993,0.0025654840283095837,0.0,50,200,10,10,0.0,41.22173061987739
10.382389540404192,50,200,1.784115752759051,0.0,15.4617478261884,2.306322752753547,9.496120926062893,2400000,0.0,-0.0031451049726456404,0.002166526857763529,167.3398149974721,0.0,11,33.565579164346246,2.306322752753547,167.3398149974721,3.4620646601866527,0.0,11,10.382389540404192,11,9.496120926062897,0.006646893918514252,1.784115752759051,0.0,9.496120926062893,0.0,9.496120926062897,5.911539593524167,5.911539593524167,5.623584270477295,3.4620646601866527,0.0,15.4617478261884,-0.0009785781148821115,0.0,50,200,11,11,0.0,33.565579164346246
9.273775212686033,50,200,1.0820448226343453,0.0,6.313858342902325,2.7108179448199254,14.078811822023,2600000,0.0,-0.0059708706103265285,0.0021040826104581356,36.053145811618414,0.0,12,130.89871118928622,2.7108179448199254,36.053145811618414,3.30118745846026,0.0,12,9.273775212686033,12,14.078811822023,0.006601998116821051,1.0820448226343453,0.0,14.078811822023,0.0,14.078811822023,18.537153943164284,18.537153943164284,5.597870826721191,3.30118745846026,0.0,6.313858342902325,-0.003866787999868393,0.0,50,200,12,12,0.0,130.89871118928622
13.155790301391194,50,200,2.035153314221013,0.0,13.835427921424438,2.6401979284577393,10.653705689374181,2800000,0.0,-7.494106102967635e-05,0.0014942904017516412,129.98310151075285,0.0,13,42.50785137634843,2.6401979284577393,129.98310151075285,4.326871511083832,0.0,13,13.155790301391194,13,10.653705689374181,0.006567773409187794,2.035153314221013,0.0,10.653705689374181,0.0,10.653705689374181,8.378690002011764,8.378690002011764,5.604092597961426,4.326871511083832,0.0,13.835427921424438,0.0014193493407219648,0.0,50,200,13,13,0.0,42.50785137634843
13.043134837154593,50,200,1.4876096220755028,0.0,11.738550119381136,1.641241554363755,15.552546185039905,3000000,0.0,-0.00305599975399673,0.0020291066030040383,107.67595468709123,0.0,14,218.42276158817248,1.641241554363755,107.67595468709123,4.294676857301653,0.0,14,13.043134837154593,14,15.552546185039908,0.009908189997076988,1.4876096220755028,0.0,15.552546185039905,0.0,15.552546185039908,32.75883775694963,32.75883775694963,5.592062950134277,4.294676857301653,0.0,11.738550119381136,-0.0010268931509926915,0.0,50,200,14,14,0.0,218.42276158817248
10.882104884280407,50,200,2.1464906771620593,0.0,13.283463978479976,2.1816505792435787,11.874120133603142,3200000,0.0,-0.0023803371004760265,0.002443709316139575,113.3806654080166,0.0,15,40.24689737393799,2.1816505792435787,113.3806654080166,3.570338235798295,0.0,15,10.882104884280407,15,11.874120133603142,0.009676780551671982,2.1464906771620593,0.0,11.874120133603142,0.0,11.874120133603142,8.246489584161408,8.246489584161408,5.605360507965088,3.570338235798295,0.0,13.283463978479976,6.337221566354856e-05,0.0,50,200,15,15,0.0,40.24689737393799
11.852133158920301,50,200,1.3137041728765466,0.0,13.26537603957449,2.4563380780524633,16.333271521348795,3400000,0.0,-0.005810628179460764,0.002071087947115302,148.18901756441824,0.0,16,263.69529998750323,2.4563380780524633,148.18901756441824,3.8285210785321935,0.0,16,11.852133158920301,16,16.333271521348802,0.0066291228868067265,1.3137041728765466,0.0,16.333271521348795,0.0,16.333271521348802,36.10182690843819,36.10182690843819,5.573585510253906,3.8285210785321935,0.0,13.26537603957449,-0.003739540232345462,0.0,50,200,16,16,0.0,263.69529998750323
11.90689795608771,50,200,1.591916194974269,0.0,9.270207697203908,1.8605952006951885,13.29330875357758,3600000,0.0,-0.006779666058719158,0.0036064160522073507,64.57542134450523,0.0,17,49.038484760630425,1.8605952006951885,64.57542134450523,3.5610617736678294,0.0,17,11.90689795608771,17,13.29330875357758,0.009866250678896904,1.591916194974269,0.0,13.29330875357758,0.0,13.29330875357758,8.758825529220834,8.758825529220834,5.561152458190918,3.5610617736678294,0.0,9.270207697203908,-0.0031732500065118074,0.0,50,200,17,17,0.0,49.038484760630425
12.511190868407983,50,200,1.693893175114826,0.0,9.060630788322493,1.613378197034146,13.016980819401784,3800000,0.0,-0.001252504182048142,0.0022245707223191857,69.01938142957545,0.0,18,49.238421182271686,1.613378197034146,69.01938142957545,3.617342172296438,0.0,18,12.511190868407983,18,13.016980819401786,0.009783240035176277,1.693893175114826,0.0,13.016980819401784,0.0,13.016980819401786,9.439980267661431,9.439980267661431,5.582785606384277,3.617342172296438,0.0,9.060630788322493,0.0009720665402710438,0.0,50,200,18,18,0.0,49.238421182271686
17.258342701443155,50,200,1.8007197908244406,0.0,26.654807107129,2.1686873519179244,13.654525619030142,4000000,0.0,-0.0008013868937268853,0.001536984695121646,253.88597958541348,0.0,19,51.29770698239141,2.1686873519179244,253.88597958541348,4.819906051893279,0.0,19,17.258342701443155,19,13.654525619030144,0.0070669082924723625,1.8007197908244406,0.0,13.654525619030142,0.0,13.654525619030144,10.627465330687526,10.627465330687526,5.588725566864014,4.819906051893279,0.0,26.654807107129,0.0007355978013947606,0.0,50,200,19,19,0.0,51.29770698239141
14.061840961125554,50,200,2.695385130425637,0.0,13.025254804476601,3.0040387618354725,25.457201516592928,4200000,0.0,-0.0051235356368124485,0.002029279014095664,137.67420624110537,0.0,20,460.23639110158246,3.0040387618354725,137.67420624110537,3.8430525399560542,0.0,20,14.061840961125554,20,25.45720151659293,0.006642503198236227,2.695385130425637,0.0,25.457201516592928,0.0,25.45720151659293,65.3703050126957,65.3703050126957,5.564770698547363,3.8430525399560542,0.0,13.025254804476601,-0.0030942566227167845,0.0,50,200,20,20,0.0,460.23639110158246
15.847574152179206,50,200,2.973249467010718,0.0,25.745777866675585,1.623044116623744,11.610349078564235,4400000,0.0,-0.0030500791035592556,0.0016412849072366953,271.2944214983982,0.0,21,33.73367564374078,1.623044116623744,271.2944214983982,4.224464449338313,0.0,21,15.847574152179206,21,11.610349078564239,0.006745482794940472,2.973249467010718,0.0,11.610349078564235,0.0,11.610349078564239,6.507204570731995,6.507204570731995,5.548645496368408,4.224464449338313,0.0,25.745777866675585,-0.0014087941963225603,0.0,50,200,21,21,0.0,33.73367564374078
14.101845822588869,50,200,2.3742501661032733,0.0,12.836869554968727,3.225047691921465,13.029299140337658,4600000,0.0,0.0016534465830773115,0.0018636088352650404,104.69964023695263,0.0,22,30.87180506981109,3.225047691921465,104.69964023695263,3.804405957895297,0.0,22,14.101845822588869,22,13.029299140337658,0.0065177069045603275,2.3742501661032733,0.0,13.029299140337658,0.0,13.029299140337658,7.202590692152505,7.202590692152505,5.5723795890808105,3.804405957895297,0.0,12.836869554968727,0.003517055418342352,0.0,50,200,22,22,0.0,30.87180506981109
17.229411227381124,50,200,2.8275911641231524,0.0,17.563899424371048,4.63097087671453,15.267646976082617,4800000,0.0,-0.0014730182010680437,0.001402948379109148,118.73001033041538,0.0,23,43.79975785963451,4.63097087671453,118.73001033041538,4.627859134494883,0.0,23,17.229411227381124,23,15.267646976082617,0.006676789373159409,2.8275911641231524,0.0,15.267646976082617,0.0,15.267646976082617,9.789813438336905,9.789813438336905,5.569808006286621,4.627859134494883,0.0,17.563899424371048,-7.006982195889577e-05,0.0,50,200,23,23,0.0,43.79975785963451
14.939849854938846,50,200,3.7389699754949866,0.0,22.928238425594458,4.369521558869568,21.058930905588145,5000000,0.0,-0.0029658458661288023,0.0015215871389955282,291.59961125690074,0.0,24,160.2132593718726,4.369521558869568,291.59961125690074,3.8859630518792003,0.0,24,14.939849854938846,24,21.05893090558814,0.006918005645275116,3.7389699754949866,0.0,21.058930905588145,0.0,21.05893090558814,32.620705521480375,32.620705521480375,5.550909996032715,3.8859630518792003,0.0,22.928238425594458,-0.001444258727133274,0.0,50,200,24,24,0.0,160.2132593718726
16.040925197381483,50,200,3.553202578827693,0.0,27.371861025874342,5.144949782898324,20.431754205896965,5200000,0.0,-0.007400798611342907,0.002038738690316677,319.42960713546984,0.0,25,115.30387701863384,5.144949782898324,319.42960713546984,4.3296260165756015,0.0,25,16.040925197381483,25,20.431754205896958,0.006752775516360998,3.553202578827693,0.0,20.431754205896965,0.0,20.431754205896958,19.837563850988456,19.837563850988456,5.50411319732666,4.3296260165756015,0.0,27.371861025874342,-0.00536205992102623,0.0,50,200,25,25,0.0,115.30387701863384
17.112271367848155,50,200,2.9517265967606074,0.0,24.35203108297886,4.423720700782084,20.695399130987962,5400000,0.0,-0.0009669458377175033,0.0013491353311110288,311.3977960209183,0.0,26,179.00823787502313,4.423720700782084,311.3977960209183,4.48572959426469,0.0,26,17.112271367848155,26,20.695399130987965,0.009919228963553905,2.9517265967606074,0.0,20.695399130987962,0.0,20.695399130987965,27.11352996521001,27.11352996521001,5.5094757080078125,4.48572959426469,0.0,24.35203108297886,0.0003821894933935255,0.0,50,200,26,26,0.0,179.00823787502313
21.006311819571298,50,200,2.4470556847002056,0.0,49.68764854611097,5.183884360406602,19.88439604496906,5600000,0.0,-0.0008618904394097626,0.001369871839415282,661.1839481106074,0.0,27,131.93931175451965,5.183884360406602,661.1839481106074,5.245906602485891,0.0,27,21.006311819571298,27,19.884396044969062,0.006766140460968018,2.4470556847002056,0.0,19.88439604496906,0.0,19.884396044969062,19.025362940910068,19.025362940910068,5.512330055236816,5.245906602485891,0.0,49.68764854611097,0.0005079814000055194,0.0,50,200,27,27,0.0,131.93931175451965
16.40218894524323,50,200,2.918951311286254,0.0,12.717358530590198,4.041789107015248,14.730745559079764,5800000,0.0,-0.0010427754605188966,0.001519294484751299,109.36763891988967,0.0,28,58.56666293398494,4.041789107015248,109.36763891988967,4.329533595241171,0.0,28,16.40218894524323,28,14.730745559079764,0.0064957523718476295,2.918951311286254,0.0,14.730745559079764,0.0,14.730745559079764,10.48208119847041,10.48208119847041,5.52431058883667,4.329533595241171,0.0,12.717358530590198,0.00047651902423240244,0.0,50,200,28,28,0.0,58.56666293398494
19.81727275634099,50,200,2.058877580650202,0.0,30.3671913320623,6.4346702431124525,17.929422272093106,6000000,0.0,-6.646543624810874e-05,0.0009544131753500551,308.16522446918054,0.0,29,45.68720533467945,6.4346702431124525,308.16522446918054,5.269688409670677,0.0,29,19.81727275634099,29,17.929422272093102,0.0064439112320542336,2.058877580650202,0.0,17.929422272093106,0.0,17.929422272093102,11.136454783597923,11.136454783597923,5.536055564880371,5.269688409670677,0.0,30.3671913320623,0.0008879477391019464,0.0,50,200,29,29,0.0,45.68720533467945
20.88898599484639,50,200,2.589240796788442,0.0,33.59722146321864,5.551675229632752,23.989601828787602,6200000,0.0,-0.0008624318870715797,0.0015724708791822195,411.1674913178103,0.0,30,249.60247331786664,5.551675229632752,411.1674913178103,5.818557566426204,0.0,30,20.88898599484639,30,23.98960182878761,0.009756113402545452,2.589240796788442,0.0,23.989601828787602,0.0,23.98960182878761,34.67426645884293,34.67426645884293,5.573838233947754,5.818557566426204,0.0,33.59722146321864,0.0007100389921106398,0.0,50,200,30,30,0.0,249.60247331786664
22.12508481953552,50,200,2.2618337974977356,0.0,40.87630383817492,2.176991271096428,16.58267695366588,6400000,0.0,-0.0015550089301541448,0.0016144591136253439,495.5254603918124,0.0,31,51.14670198620061,2.176991271096428,495.5254603918124,5.235043757690446,0.0,31,22.12508481953552,31,16.58267695366589,0.00992612261325121,2.2618337974977356,0.0,16.58267695366588,0.0,16.58267695366589,10.644090338680146,10.644090338680146,5.574009418487549,5.235043757690446,0.0,40.87630383817492,5.9450183471199125e-05,0.0,50,200,31,31,0.0,51.14670198620061
19.42069295410555,50,200,2.7097409520815456,0.0,22.1542103085053,4.307828670638693,19.036678111626756,6600000,0.0,-0.00403271708637476,0.0013557816855609417,205.15974995585714,0.0,32,65.24234628148001,4.307828670638693,205.15974995585714,5.264158221947059,0.0,32,19.42069295410555,32,19.036678111626756,0.006845089141279459,2.7097409520815456,0.0,19.036678111626756,0.0,19.036678111626756,11.58365582393566,11.58365582393566,5.530361652374268,5.264158221947059,0.0,22.1542103085053,-0.002676935400813818,0.0,50,200,32,32,0.0,65.24234628148001
22.015130382168376,50,200,4.049936323901437,0.0,25.054986517915697,3.7819926530153842,18.323708432007777,6800000,0.0,-0.0006164273363538086,0.0016823510522954166,235.02039499825636,0.0,33,62.3493734442406,3.7819926530153842,235.02039499825636,5.657306723959182,0.0,33,22.015130382168376,33,18.32370843200778,0.00960102304816246,4.049936323901437,0.0,18.323708432007777,0.0,18.32370843200778,11.454799973522977,11.454799973522977,5.563686847686768,5.657306723959182,0.0,25.054986517915697,0.001065923715941608,0.0,50,200,33,33,0.0,62.3493734442406
17.46557819128783,50,200,3.9811613827694723,0.0,9.647365726506996,3.948344990476142,16.64459682305889,7000000,0.0,-0.0019806777127087116,0.0018041347211692482,63.013730521494224,0.0,34,41.038484082556124,3.948344990476142,63.013730521494224,4.505364745372471,0.0,34,17.46557819128783,34,16.64459682305889,0.006700573954731226,3.9811613827694723,0.0,16.64459682305889,0.0,16.64459682305889,8.126598456194287,8.126598456194287,5.559367656707764,4.505364745372471,0.0,9.647365726506996,-0.0001765429915394634,0.0,50,200,34,34,0.0,41.038484082556124
17.655580487624096,50,200,3.4560507739327737,0.0,10.781738746577243,2.982993629241424,18.006212862330223,7200000,0.0,-0.002005824353545904,0.0016687114257365465,103.57921240866233,0.0,35,45.25723729756317,2.982993629241424,103.57921240866233,4.554453164375367,0.0,35,17.655580487624096,35,18.00621286233022,0.006738387979567051,3.4560507739327737,0.0,18.006212862330223,0.0,18.00621286233022,8.360104615488506,8.360104615488506,5.5571441650390625,4.554453164375367,0.0,10.781738746577243,-0.00033711292780935764,0.0,50,200,35,35,0.0,45.25723729756317
21.882113878088322,50,200,2.672734577124563,0.0,31.59810767707156,4.878322143614038,33.905523185934925,7400000,0.0,0.0007927576079964638,0.0013579886872321367,335.72689095213246,0.0,36,263.6526351789099,4.878322143614038,335.72689095213246,5.502574971300361,0.0,36,21.882113878088322,36,33.9055231859349,0.009770048782229424,2.672734577124563,0.0,33.905523185934925,0.0,33.9055231859349,49.487769408464665,49.487769408464665,5.612977027893066,5.502574971300361,0.0,31.59810767707156,0.0021507462952286005,0.0,50,200,36,36,0.0,263.6526351789099
23.082621361195233,50,200,3.607838465601717,0.0,33.186755776327374,5.497950432735178,18.58420836394445,7600000,0.0,-0.0038641318678855896,0.0009415049571543932,390.38011637521777,0.0,37,64.63629601562315,5.497950432735178,390.38011637521777,5.9914371241454525,0.0,37,23.082621361195233,37,18.58420836394445,0.006689012981951237,3.607838465601717,0.0,18.58420836394445,0.0,18.58420836394445,11.609225906214562,11.609225906214562,5.589480400085449,5.9914371241454525,0.0,33.186755776327374,-0.0029226269107311964,0.0,50,200,37,37,0.0,64.63629601562315
25.121777871200667,50,200,4.4718446315158396,0.0,46.62690287458643,3.457797932694758,18.715319630052388,7800000,0.0,-0.0014314785366877913,0.0009691824088804424,475.2136987761761,0.0,38,106.13821204778156,3.457797932694758,475.2136987761761,6.082281035211918,0.0,38,25.121777871200667,38,18.715319630052388,0.006589374039322138,4.4718446315158396,0.0,18.715319630052388,0.0,18.715319630052388,14.703047319828329,14.703047319828329,5.579371929168701,6.082281035211918,0.0,46.62690287458643,-0.00046229612780734897,0.0,50,200,38,38,0.0,106.13821204778156
24.403686567941023,50,200,3.9264064592901557,0.0,46.626744896239586,5.942353413987065,28.028299472395073,8000000,0.0,-0.002367890439927578,0.0009824306471273303,537.2563649842798,0.0,39,247.51029109878158,5.942353413987065,537.2563649842798,5.991126098364157,0.0,39,24.403686567941023,39,28.028299472395073,0.006716734729707241,3.9264064592901557,0.0,28.028299472395073,0.0,28.028299472395073,40.22336997149646,40.22336997149646,5.554023265838623,5.991126098364157,0.0,46.626744896239586,-0.0013854597928002477,0.0,50,200,39,39,0.0,247.51029109878158
27.830897796473945,50,200,4.024879655965864,0.0,69.85050537235402,6.021527490263335,48.38787592738491,8200000,0.0,-0.00313534471206367,0.0009861988946795464,709.9068191136018,0.0,40,692.8036258363123,6.021527490263335,709.9068191136018,5.849263549345153,0.0,40,27.830897796473945,40,48.38787592738488,0.006512041203677654,4.024879655965864,0.0,48.38787592738491,0.0,48.38787592738488,116.94341693091569,116.94341693091569,5.533473014831543,5.849263549345153,0.0,69.85050537235402,-0.002149145817384124,0.0,50,200,40,40,0.0,692.8036258363123
27.875459523831413,50,200,4.308736036082208,0.0,58.36807156036585,6.096916097776792,20.685642447098385,8400000,0.0,-0.0025992603041231632,0.0013503902591764927,529.2656283650966,0.0,41,48.026587665550984,6.096916097776792,529.2656283650966,6.2157971260070095,0.0,41,27.875459523831413,41,20.68564244709838,0.006478174589574337,4.308736036082208,0.0,20.685642447098385,0.0,20.68564244709838,9.989529617586918,9.989529617586918,5.533168315887451,6.2157971260070095,0.0,58.36807156036585,-0.0012488700449466705,0.0,50,200,41,41,0.0,48.026587665550984
30.02022657435185,50,200,4.901670889260658,0.0,53.69915376207638,4.201012896367975,24.74672146825825,8600000,0.0,8.659019658807665e-05,0.0010880480840569362,377.31839538896224,0.0,42,164.35959846334967,4.201012896367975,377.31839538896224,7.155145751298257,0.0,42,30.02022657435185,42,24.74672146825825,0.009535709396004677,4.901670889260658,0.0,24.74672146825825,0.0,24.74672146825825,24.75678537281225,24.75678537281225,5.570554256439209,7.155145751298257,0.0,53.69915376207638,0.0011746382806450129,0.0,50,200,42,42,0.0,164.35959846334967
26.470105504483495,50,200,5.619082004878525,0.0,49.944527862921426,3.9702584524527955,30.299901685615723,8800000,0.0,-0.0018364066490903497,0.0014799245109315962,672.1584481243146,0.0,43,275.30965958456477,3.9702584524527955,672.1584481243146,6.219606259126031,0.0,43,26.470105504483495,43,30.299901685615716,0.006660205777734518,5.619082004878525,0.0,30.299901685615723,0.0,30.299901685615716,42.54493866504446,42.54493866504446,5.563220500946045,6.219606259126031,0.0,49.944527862921426,-0.0003564821381587535,0.0,50,200,43,43,0.0,275.30965958456477
29.478286841613215,50,200,3.70812572959186,0.0,47.15783009626332,5.048890399647609,23.673500203767794,9000000,0.0,-0.00046466494677588344,0.001884722791146487,456.8436718231816,0.0,44,112.75578262339009,5.048890399647609,456.8436718231816,7.288114159783813,0.0,44,29.478286841613215,44,23.673500203767794,0.009838473051786423,3.70812572959186,0.0,23.673500203767794,0.0,23.673500203767794,16.57486272593678,16.57486272593678,5.595335483551025,7.288114159783813,0.0,47.15783009626332,0.0014200578443706036,0.0,50,200,44,44,0.0,112.75578262339009
24.24091954793589,50,200,4.658861340232678,0.0,23.47916193897214,6.361413069142118,22.05584569020029,9200000,0.0,-0.0036977094132453203,0.0015924335457384586,238.57853846827143,0.0,45,159.302997229038,6.361413069142118,238.57853846827143,5.735966813317691,0.0,45,24.24091954793589,45,22.055845690200293,0.006670246832072735,4.658861340232678,0.0,22.05584569020029,0.0,22.055845690200293,21.19733506413138,21.19733506413138,5.567314147949219,5.735966813317691,0.0,23.47916193897214,-0.0021052758675068617,0.0,50,200,45,45,0.0,159.302997229038
26.851906981555896,50,200,4.625931168200537,0.0,46.459517623522,9.833141475486714,34.330377358023696,9400000,0.0,-0.001412408659234643,0.0012978914164705202,582.2965088828722,0.0,46,482.8027638669733,9.833141475486714,582.2965088828722,5.628824619204964,0.0,46,26.851906981555896,46,34.33037735802369,0.0066145919263362885,4.625931168200537,0.0,34.330377358023696,0.0,34.33037735802369,66.20195080871564,66.20195080871564,5.566280841827393,5.628824619204964,0.0,46.459517623522,-0.00011451724276412278,0.0,50,200,46,46,0.0,482.8027638669733
